nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
9.359140162553684084e-01 3.403032429512226065e-01 9.087715341947727454e-02 -8.565557865684220173e-02 4.701526145535513956e-01 -8.784188299856857673e-01 -3.416549077968989989e-01 8.143403599634126966e-01 4.691712929335634108e-01
1.449104968400423687e-01 6.215753506744484680e-01 -7.698344181312684054e-01 7.985467801887382588e-01 -5.328771513290181394e-01 -2.799374598757188304e-01 -5.842293965179865545e-01 -5.741829194824654703e-01 -5.735764876795611533e-01
7.037001154360202904e-01 2.565307840478570078e-02 -7.100338492661387724e-01 2.713755676972035014e-01 -9.332842027688039721e-01 2.352358351085538368e-01 -6.566288516295581967e-01 -3.582213232494071420e-01 -6.637138199383011417e-01
8.493963989424877514e-01 -4.305331979485637062e-01 3.052325718656458964e-01 -4.620780582628757349e-01 -3.272723113236478687e-01 8.242431087445545312e-01 -2.549698522091276010e-01 -8.411504025470474266e-01 -4.769238668376698520e-01
8.940843457110907444e-01 -4.477792689927761471e-01 1.033968155533709909e-02 -1.944450417277460985e-01 -3.672469830318003114e-01 9.095717559387691553e-01 -4.034901591140307442e-01 -8.152443680972816242e-01 -4.154182371824792774e-01
5.061162701063960379e-01 -3.091631587549813487e-01 8.051487206735359337e-01 6.920104843136163364e-01 -4.116036815708257190e-01 -5.930462873312473127e-01 5.147502411205105988e-01 8.573217310823192383e-01 5.624827143275279440e-03
-4.918400751244069169e-01 3.763613438302075842e-01 -7.851404201618574774e-01 -8.100254476337844789e-01 1.329010420251759972e-01 5.711357870194349040e-01 3.192994122877533258e-01 9.168911886908626130e-01 2.394962075143420299e-01
-7.167871915628099000e-01 2.124079136037972937e-01 -6.641528440426809343e-01 -6.555619151193181615e-01 -5.298346756734368945e-01 5.380648584502764065e-01 -2.376019727539986637e-01 8.210713091397758845e-01 5.190252477971586398e-01
4.725992060180335130e-01 -3.161172403169278944e-01 8.226298565245089289e-01 -8.288343996680846981e-01 1.577666990529821844e-01 5.367897228866916892e-01 -2.994720828357297360e-01 -9.355103201164247650e-01 -1.874484263942871598e-01
-4.730454266773497229e-01 4.553289583430152332e-01 -7.542569615150451767e-01 -4.657198068510488564e-01 -8.559469561187391662e-01 -2.246327443132167812e-01 -7.478857438180419592e-01 2.450109140534963426e-01 6.169575076035660466e-01
-3.785110629332358867e-01 7.381724366043032060e-01 -5.584181489482754612e-01 -3.931948289752459913e-01 -6.743980927125783342e-01 -6.249680303925662095e-01 -8.379303083814780839e-01 -1.699018491079051785e-02 5.455127238776544818e-01
-1.926260777524292922e-01 -9.353585474974086544e-01 -2.966472345956603363e-01 6.323889518754240990e-01 -3.494882395165010980e-01 6.913336271190333449e-01 -7.503195370744506487e-01 -5.442754875239252943e-02 6.588309602782704832e-01
-9.669131380857107216e-02 -9.922829146646900966e-01 7.762349578909644165e-02 5.696998518663574096e-01 8.774137802922354901e-03 8.218059949217124682e-01 -8.161451271786303030e-01 1.236835953971374691e-01 5.644550465822895102e-01
1.175364591255208674e-01 9.371801005317870192e-01 -3.284488391568223253e-01 -5.010323811380844594e-01 -2.295969917430038532e-01 -8.344170266920878376e-01 -8.574098983726138323e-01 2.626379267162154973e-01 4.425715598893266156e-01
2.236501024626188217e-01 9.509630393528107906e-01 2.136584411000986283e-01 -4.364538898415457058e-01 2.937183576514662553e-01 -8.504337295878551251e-01 -8.714864506753067230e-01 9.694753304437203623e-02 4.807416584049757913e-01
-4.611083290489937925e-01 7.850055065671129872e-01 -4.136973090811140730e-01 1.052912016529343880e-01 5.113303274772730278e-01 8.529097602070607742e-01 8.810748388962914568e-01 3.497251075649197571e-01 -3.184328459857419524e-01
-5.069225066770839394e-01 8.397996057651386792e-01 -1.943352628344610922e-01 1.112304559248244833e-02 2.318032259028844078e-01 9.726991016330608364e-01 8.619198629112623244e-01 4.909214668536440174e-01 -1.268474016339989907e-01
