CylindricalRadius_ckpc,[Fe/H]_Stars,[Fe/H]_Stars_Std,[Fe/H]_H_Stars,[Fe/H]_H_Stars_Std,[Fe/H]_B_Stars,[Fe/H]_B_Stars_Std,[Fe/H]_CD_Stars,[Fe/H]_CD_Stars_Std,[Fe/H]_WD_Stars,[Fe/H]_WD_Stars_Std,[O/H]_Stars,[O/H]_Stars_Std,[O/H]_H_Stars,[O/H]_H_Stars_Std,[O/H]_B_Stars,[O/H]_B_Stars_Std,[O/H]_CD_Stars,[O/H]_CD_Stars_Std,[O/H]_WD_Stars,[O/H]_WD_Stars_Std,[O/Fe]_Stars,[O/Fe]_Stars_Std,[O/Fe]_H_Stars,[O/Fe]_H_Stars_Std,[O/Fe]_B_Stars,[O/Fe]_B_Stars_Std,[O/Fe]_CD_Stars,[O/Fe]_CD_Stars_Std,[O/Fe]_WD_Stars,[O/Fe]_WD_Stars_Std
10.25,-0.370508,0.44682,-0.722327,0.520605,,,-0.141421,0.262527,-0.267884,0.318628,-0.111131,0.416479,-0.432239,0.489077,,,0.07846,0.243904,-0.005219,0.304852,0.259378,0.054049,0.290088,0.058301,,,0.219881,0.042217,0.262665,0.040628
10.75,-0.386557,0.479899,-0.711056,0.585681,,,-0.140487,0.291612,-0.266809,0.310328,-0.12482,0.445413,-0.421973,0.543135,,,0.0785,0.271965,-0.004457,0.296461,0.261737,0.056594,0.289083,0.066349,,,0.218987,0.042418,0.262352,0.039492
11.25,-0.426008,0.635772,-0.734497,0.855214,,,-0.163337,0.293569,-0.279413,0.381854,-0.162168,0.613328,-0.448106,0.833589,,,0.053666,0.27156,-0.017243,0.370133,0.26384,0.052662,0.286391,0.057437,,,0.217002,0.041438,0.26217,0.040229
11.75,-0.437436,0.487887,-0.719359,0.570202,,,-0.222925,0.317806,-0.268733,0.319318,-0.171018,0.460102,-0.431738,0.540175,,,9.6e-05,0.292859,-0.008952,0.305397,0.266418,0.053918,0.287621,0.059306,,,0.22302,0.044773,0.259781,0.042808
12.25,-0.476884,0.577776,-0.750878,0.722916,,,-0.336666,0.405973,-0.279253,0.326301,-0.208028,0.550845,-0.462808,0.693921,,,-0.107605,0.376782,-0.020019,0.310837,0.268856,0.054078,0.28807,0.060941,,,0.229062,0.046852,0.259233,0.042328
12.75,-0.480767,0.467843,-0.718519,0.509427,,,-0.41413,0.412771,-0.280167,0.313746,-0.209414,0.438641,-0.432464,0.474848,,,-0.173322,0.376609,-0.018422,0.297999,0.271352,0.054328,0.286055,0.062234,,,0.240808,0.056554,0.261745,0.041721
13.25,-0.510296,0.473385,-0.735823,0.484849,,,-0.54926,0.53703,-0.295282,0.33828,-0.23709,0.441489,-0.446086,0.448592,,,-0.301499,0.493077,-0.035545,0.321064,0.273206,0.055857,0.289737,0.0626,,,0.247761,0.062475,0.259737,0.042612
13.75,-0.528344,0.66648,-0.761915,0.818839,,,-0.619292,0.577054,-0.285384,0.32951,-0.255259,0.639916,-0.474334,0.789786,,,-0.370284,0.522303,-0.0252,0.31669,0.273085,0.054083,0.287581,0.060731,,,0.249008,0.069639,0.260183,0.039877
14.25,-0.560129,0.766786,-0.77247,0.952699,,,-0.661397,0.74818,-0.314676,0.346981,-0.285229,0.747305,-0.485319,0.936704,,,-0.40366,0.672203,-0.05222,0.329995,0.2749,0.053818,0.287151,0.057225,,,0.257737,0.086733,0.262456,0.042215
14.75,-0.581954,0.656845,-0.748251,0.769339,,,-0.843807,0.602098,-0.338638,0.346269,-0.303332,0.631052,-0.459261,0.741673,,,-0.569292,0.558953,-0.073611,0.332038,0.278622,0.058484,0.288991,0.066126,,,0.274516,0.075911,0.265027,0.040395
15.25,-0.606736,0.672049,-0.779097,0.783282,,,-0.826642,0.511954,-0.357745,0.365574,-0.32831,0.665209,-0.490235,0.784478,,,-0.548983,0.460526,-0.093637,0.351055,0.278426,0.059304,0.288862,0.066547,,,0.277658,0.080743,0.264108,0.041789
15.75,-0.652533,0.786104,-0.810646,0.920831,,,-0.934723,0.609389,-0.374143,0.358225,-0.371565,0.744857,-0.519324,0.872168,,,-0.65761,0.568409,-0.110085,0.344151,0.280968,0.075195,0.291322,0.088483,,,0.277113,0.068967,0.264058,0.040538
16.25,-0.641852,0.504558,-0.760408,0.508666,,,-0.882091,0.44589,-0.40544,0.406242,-0.361331,0.473364,-0.47294,0.475208,,,-0.601699,0.417242,-0.137684,0.38384,0.280522,0.056583,0.287468,0.061068,,,0.280392,0.047451,0.267756,0.045298
16.75,-0.658389,0.654141,-0.777922,0.715764,,,-0.958994,0.541601,-0.421136,0.440599,-0.37705,0.62047,-0.489874,0.680286,,,-0.659439,0.490778,-0.153199,0.416634,0.281338,0.058242,0.288047,0.061141,,,0.299556,0.077695,0.267937,0.048071
17.25,-0.642322,0.487829,-0.762837,0.484245,,,-0.983804,0.563198,-0.390001,0.376007,-0.361303,0.463179,-0.475823,0.457879,,,-0.708157,0.555444,-0.120202,0.357458,0.281019,0.050119,0.287015,0.053078,,,0.275646,0.043431,0.269799,0.04201
17.75,-0.684029,0.543391,-0.77881,0.571476,,,-0.881753,0.464965,-0.457206,0.394074,-0.401454,0.497388,-0.491153,0.516737,,,-0.594814,0.443127,-0.186398,0.373464,0.282575,0.07389,0.287658,0.083377,,,0.286939,0.049658,0.270808,0.045607
18.25,-0.722816,0.698653,-0.8019,0.530828,,,-1.43274,2.683814,-0.498812,0.533783,-0.43844,0.671589,-0.512509,0.501349,,,-1.138146,2.643051,-0.225862,0.50586,0.284376,0.057206,0.28939,0.056757,,,0.294594,0.068733,0.272949,0.055435
18.75,-0.747626,0.806591,-0.809297,0.547733,,,-1.661247,2.961813,-0.522473,0.887118,-0.462545,0.776045,-0.51813,0.503831,,,-1.366897,2.941544,-0.253419,0.865253,0.28508,0.072852,0.291166,0.081041,,,0.29435,0.044766,0.269053,0.045074
19.25,-0.764925,1.075143,-0.847164,1.211689,,,-1.085768,0.420952,-0.489704,0.43027,-0.480439,1.045124,-0.557953,1.180199,,,-0.783778,0.393917,-0.220954,0.406255,0.284486,0.062381,0.289211,0.064243,,,0.30199,0.08069,0.26875,0.051222
19.75,-0.765199,0.526727,-0.811864,0.492713,,,-1.262577,0.472107,-0.554853,0.574119,-0.477089,0.496235,-0.521368,0.463067,,,-0.959289,0.458106,-0.276545,0.541158,0.28811,0.059412,0.290496,0.059759,,,0.303289,0.054796,0.278307,0.057409
20.25,-0.815577,1.178768,-0.870068,1.089638,,,-0.902931,0.403267,-0.649001,1.428518,-0.528746,1.155086,-0.579147,1.063309,,,-0.629056,0.375169,-0.373152,1.411227,0.286832,0.061184,0.29092,0.06192,,,0.273875,0.047323,0.275849,0.058413
20.75,-0.769243,0.504355,-0.796217,0.487714,,,-1.098182,0.427273,-0.640022,0.538796,-0.483011,0.476989,-0.507887,0.458158,,,-0.817599,0.421116,-0.360703,0.516675,0.286233,0.06138,0.288331,0.061666,,,0.280583,0.052606,0.279319,0.060629
21.25,-0.825812,0.820872,-0.855324,0.740135,,,-1.111651,0.418227,-0.669572,1.10493,-0.539956,0.839139,-0.568755,0.783968,,,-0.821533,0.395438,-0.387187,1.051523,0.285856,0.097672,0.286569,0.104203,,,0.290118,0.058178,0.282384,0.068657
21.75,-0.845367,0.953852,-0.833269,0.525978,,,-1.20615,0.618905,-0.849061,1.880638,-0.55757,0.929637,-0.546451,0.500264,,,-0.884318,0.564207,-0.56158,1.848892,0.287797,0.062076,0.286818,0.055876,,,0.321831,0.092815,0.287481,0.077966
22.25,-0.833043,0.52065,-0.860795,0.518077,,,-1.111855,0.40287,-0.682395,0.510413,-0.541802,0.487187,-0.566994,0.484072,,,-0.796419,0.389238,-0.404818,0.480734,0.291241,0.066141,0.293801,0.065341,,,0.315436,0.085827,0.277576,0.063462
22.75,-0.863637,0.875303,-0.868109,0.934839,,,-1.236968,0.340184,-0.772799,0.599409,-0.572022,0.852879,-0.575495,0.913289,,,-0.925233,0.336129,-0.489565,0.568273,0.291615,0.06531,0.292615,0.062879,,,0.311735,0.07537,0.283235,0.072655
23.25,-0.879094,0.981804,-0.868502,0.844339,,,-1.305047,0.549548,-0.870789,1.535172,-0.585322,0.877765,-0.578554,0.81802,,,-1.002522,0.554478,-0.558208,1.160254,0.293771,0.166685,0.289948,0.056606,,,0.302525,0.067545,0.312581,0.400251
23.75,-0.860198,0.526568,-0.855239,0.510448,,,-1.150891,0.461777,-0.847361,0.595392,-0.570544,0.498999,-0.564045,0.480716,,,-0.866719,0.434563,-0.564392,0.575405,0.289655,0.059842,0.291194,0.060547,,,0.284173,0.071634,0.282969,0.054034
24.25,-0.866299,0.53852,-0.886921,0.52373,,,-1.007974,0.527786,-0.741579,0.592472,-0.575218,0.508753,-0.594535,0.494975,,,-0.716265,0.49907,-0.457221,0.558533,0.291082,0.057514,0.292386,0.056445,,,0.291709,0.057077,0.284358,0.062296
24.75,-0.891517,0.519179,-0.892127,0.514254,,,-1.308952,0.457884,-0.826919,0.52647,-0.597691,0.485624,-0.598186,0.480938,,,-1.003565,0.453453,-0.535426,0.487502,0.293826,0.062536,0.29394,0.06189,,,0.305387,0.049559,0.291492,0.067453
25.25,-0.892281,0.511314,-0.8749,0.512053,,,-1.121193,0.437534,-0.952052,0.50474,-0.596173,0.478512,-0.579989,0.477838,,,-0.800522,0.405111,-0.65311,0.480769,0.296108,0.063148,0.294911,0.063184,,,0.320671,0.068506,0.298942,0.061299
25.75,-0.896009,0.522466,-0.876029,0.513104,,,-1.509661,0.567814,-0.907248,0.49745,-0.601977,0.487022,-0.582143,0.477003,,,-1.183249,0.535217,-0.619218,0.468771,0.294032,0.068747,0.293886,0.070263,,,0.326412,0.076941,0.28803,0.051695
26.25,-0.928095,1.342095,-0.931213,1.451125,,,-0.889172,0.406636,-0.916182,0.489181,-0.632991,1.258731,-0.63429,1.360431,,,-0.61184,0.380433,-0.628941,0.469285,0.295103,0.102946,0.296923,0.110263,,,0.277332,0.045343,0.287241,0.049891
26.75,-0.92932,0.55538,-0.901019,0.547531,,,-1.508041,0.606318,-1.024844,0.530044,-0.638596,0.531379,-0.612133,0.523811,,,-1.170511,0.607656,-0.729682,0.50615,0.290725,0.062103,0.288886,0.05901,,,0.33753,0.100442,0.295163,0.07021
27.25,-0.974081,1.031588,-0.927275,0.543933,,,-0.99928,0.362575,-1.258145,2.422291,-0.676133,0.976434,-0.630851,0.508504,,,-0.694532,0.330319,-0.951986,2.30089,0.297948,0.083801,0.296424,0.071123,,,0.304748,0.067167,0.306159,0.139554
27.75,-0.952527,0.66584,-0.952617,0.697893,,,-1.069347,0.512183,-0.931013,0.457129,-0.653869,0.626651,-0.65411,0.656579,,,-0.801092,0.482463,-0.625989,0.429912,0.298658,0.066492,0.298507,0.0652,,,0.268256,0.079239,0.305024,0.070062
28.25,-0.927367,0.523363,-0.901999,0.528979,,,-1.012957,0.385792,-1.062117,0.481494,-0.631558,0.489453,-0.60803,0.493687,,,-0.720991,0.352462,-0.75539,0.457816,0.295809,0.067347,0.293969,0.06787,,,0.291966,0.070551,0.306727,0.062786
28.75,-0.907329,0.55939,-0.878636,0.561129,,,-0.877985,0.336949,-1.149054,0.534831,-0.615639,0.531097,-0.588875,0.533975,,,-0.596152,0.329654,-0.838954,0.498568,0.291691,0.058963,0.289761,0.056848,,,0.281832,0.034611,0.310099,0.075481
29.25,-0.955792,0.528283,-0.943339,0.512835,,,-0.862313,0.354606,-1.032214,0.612122,-0.656372,0.489687,-0.64471,0.476492,,,-0.602962,0.342138,-0.722881,0.562591,0.299421,0.083943,0.29863,0.082615,,,0.259351,0.029595,0.309333,0.093447
29.75,-0.948643,0.534388,-0.937886,0.546481,,,-1.029787,0.368918,-0.993706,0.482894,-0.651949,0.503043,-0.641928,0.515867,,,-0.731365,0.316812,-0.693494,0.448847,0.296694,0.066454,0.295957,0.065913,,,0.298423,0.068684,0.300211,0.06876
30.25,-0.994128,0.600625,-0.9662,0.549479,,,-1.146382,0.484273,-1.170897,0.892217,-0.696465,0.578071,-0.672648,0.543482,,,-0.825275,0.449536,-0.847466,0.793649,0.297662,0.104824,0.293552,0.102205,,,0.321107,0.071355,0.323431,0.124855
30.75,-1.005537,0.78994,-0.970633,0.745314,,,-1.28811,0.496806,-1.139566,0.984084,-0.706141,0.756894,-0.671135,0.70313,,,-0.962729,0.454703,-0.843875,0.98232,0.299395,0.074193,0.299498,0.075518,,,0.325381,0.080452,0.295691,0.065782
31.25,-0.98193,0.652312,-0.956754,0.67344,,,-1.04336,0.449327,-1.13841,0.503471,-0.687805,0.628776,-0.663893,0.650193,,,-0.777528,0.447955,-0.830052,0.474755,0.294125,0.058831,0.292862,0.055798,,,0.265832,0.033332,0.308358,0.076791
31.75,-1.014297,1.065667,-0.96803,0.718778,,,-1.027974,0.561137,-1.305355,2.269907,-0.72272,1.04365,-0.676357,0.705583,,,-0.75591,0.537576,-1.010093,2.219836,0.291577,0.06244,0.291674,0.060077,,,0.272064,0.029119,0.295262,0.079457
32.25,-0.990187,0.517056,-0.967098,0.519655,,,-1.020553,0.445439,-1.112095,0.503332,-0.697301,0.493256,-0.67572,0.494734,,,-0.69704,0.360901,-0.819289,0.499272,0.292886,0.062894,0.291378,0.058291,,,0.323513,0.133111,0.292806,0.054476
32.75,-0.948703,0.521788,-0.929971,0.525257,,,-1.031112,0.631341,-1.063946,0.448325,-0.654131,0.495228,-0.636481,0.49745,,,-0.714474,0.566053,-0.766565,0.444012,0.294572,0.058066,0.29349,0.057317,,,0.316638,0.094501,0.297381,0.051271
33.25,-1.023347,0.617206,-0.997247,0.572049,,,-1.287419,0.535588,-1.129489,0.851765,-0.727272,0.596843,-0.704926,0.547199,,,-1.010094,0.510984,-0.803961,0.851736,0.296075,0.059636,0.292321,0.055312,,,0.277324,0.052119,0.325528,0.077442
33.75,-1.026206,0.566485,-1.0018,0.54572,,,-1.142271,0.582473,-1.151985,0.659319,-0.726942,0.536857,-0.704037,0.515027,,,-0.861119,0.543255,-0.840397,0.637062,0.299264,0.072311,0.297763,0.073461,,,0.281152,0.057959,0.311588,0.065839
34.25,-0.992523,0.497815,-0.982081,0.509695,,,-1.17606,0.597016,-0.982448,0.34853,-0.689312,0.462497,-0.679678,0.475863,,,-0.841511,0.500819,-0.686683,0.341117,0.303211,0.073092,0.302403,0.068325,,,0.33455,0.133573,0.295765,0.063232
34.75,-1.040873,1.107875,-1.0377,1.170341,,,-0.709017,0.365782,-1.14559,0.637052,-0.744123,1.124002,-0.741582,1.191875,,,-0.444916,0.349434,-0.83617,0.592601,0.29675,0.073123,0.296118,0.071981,,,0.264101,0.059674,0.30942,0.081138
35.25,-1.033226,0.554984,-1.008589,0.540302,,,-1.020031,0.406255,-1.264064,0.680442,-0.733146,0.529275,-0.709696,0.517448,,,-0.73013,0.389866,-0.948368,0.634013,0.30008,0.077088,0.298893,0.068059,,,0.289901,0.082223,0.315695,0.131153
35.75,-0.994465,0.561299,-0.957052,0.518872,,,-1.037989,0.242137,-1.192569,0.731176,-0.693081,0.514815,-0.659164,0.482797,,,-0.765693,0.238186,-0.870129,0.644285,0.301383,0.081595,0.297888,0.07422,,,0.272295,0.037069,0.32244,0.112592
36.25,-1.030459,0.524639,-1.016019,0.522002,,,-0.88611,0.359116,-1.11916,0.542362,-0.731857,0.500829,-0.717971,0.496035,,,-0.636951,0.352814,-0.812272,0.5296,0.298602,0.058231,0.298047,0.059426,,,0.249159,0.030171,0.306888,0.051159
36.75,-1.116659,1.600351,-1.122581,1.742204,,,-1.163567,0.341743,-1.083131,0.512511,-0.811824,1.540006,-0.816754,1.67617,,,-0.916191,0.326309,-0.779826,0.498727,0.304835,0.086851,0.305826,0.089537,,,0.247377,0.020152,0.303305,0.072993
37.25,-1.087457,0.565937,-1.072371,0.57758,,,-1.233198,0.433264,-1.165769,0.490981,-0.788901,0.537491,-0.775985,0.548168,,,-0.879549,0.418056,-0.860824,0.470727,0.298556,0.061891,0.296386,0.060244,,,0.353649,0.120937,0.304945,0.055721
37.75,-1.007317,0.485551,-1.007667,0.505964,,,-1.060883,0.274568,-0.99763,0.387645,-0.711827,0.462925,-0.714799,0.482838,,,-0.755671,0.257707,-0.689523,0.366348,0.29549,0.059355,0.292869,0.057531,,,0.305212,0.095065,0.308107,0.060419
38.25,-1.058842,0.529717,-1.056531,0.545225,,,-0.831753,0.40585,-1.086667,0.441757,-0.75725,0.500191,-0.758714,0.517041,,,-0.540619,0.362233,-0.764201,0.404348,0.301591,0.062557,0.297816,0.059696,,,0.291134,0.058988,0.322467,0.072746
38.75,-1.035198,0.510511,-1.030765,0.517812,,,-1.136144,0.699098,-1.046917,0.429775,-0.737699,0.486398,-0.73249,0.492476,,,-0.862781,0.678726,-0.750595,0.411534,0.297499,0.059091,0.298276,0.058881,,,0.273363,0.054779,0.296322,0.060144
39.25,-1.048908,0.70448,-1.015198,0.745687,,,-1.426411,0.510835,-1.162969,0.423165,-0.745706,0.636361,-0.716537,0.672261,,,-1.087488,0.453917,-0.84188,0.397844,0.303202,0.106236,0.298661,0.111042,,,0.338922,0.107813,0.321089,0.071464
39.75,-1.05585,0.567741,-1.067568,0.594278,,,-0.996862,0.14501,-0.985618,0.396916,-0.746591,0.509458,-0.757988,0.530803,,,-0.715091,0.118171,-0.673571,0.379971,0.30926,0.140939,0.30958,0.149874,,,0.281771,0.069173,0.312047,0.067134
40.25,-1.014472,0.523528,-0.982879,0.525867,,,-1.235427,0.766438,-1.158035,0.442478,-0.71168,0.487416,-0.683192,0.495737,,,-0.83846,0.511574,-0.84901,0.408224,0.302792,0.084562,0.299687,0.071257,,,0.396967,0.302481,0.309025,0.089028
40.75,-1.061798,0.512819,-1.052656,0.509915,,,-0.827936,0.232593,-1.163272,0.546352,-0.762132,0.486291,-0.754332,0.483062,,,-0.550947,0.210754,-0.850708,0.523943,0.299666,0.062389,0.298324,0.063808,,,0.276989,0.038001,0.312564,0.053326
41.25,-1.042503,0.598387,-1.050922,0.609677,,,-1.000404,0.193255,-0.986886,0.54292,-0.742277,0.559973,-0.751003,0.568503,,,-0.743173,0.190142,-0.679239,0.522731,0.300226,0.080815,0.29992,0.084239,,,0.257231,0.016035,0.307647,0.054191
41.75,-1.094745,0.772854,-1.027742,0.521716,,,-5.317176,4.464115,-1.302372,0.646094,-0.795784,0.720704,-0.732866,0.499619,,,-4.615904,4.019117,-1.00041,0.634827,0.298962,0.082321,0.294877,0.062106,,,0.701272,0.444998,0.301962,0.066476
42.25,-1.013283,0.534482,-0.996689,0.523177,,,-1.555548,0.0,-1.143686,0.612227,-0.713981,0.503302,-0.699244,0.490466,,,-1.261642,0.0,-0.827247,0.594126,0.299302,0.072577,0.297444,0.074373,,,0.293907,0.0,0.31644,0.052326
42.75,-1.039062,0.583264,-1.016883,0.510274,,,-1.293945,0.459175,-1.149987,0.947032,-0.738258,0.545168,-0.718447,0.486639,,,-1.044354,0.446069,-0.823496,0.844094,0.300804,0.066176,0.298436,0.053969,,,0.249591,0.044286,0.326491,0.118125
43.25,-1.076407,0.791827,-1.082809,0.828628,,,-1.488012,0.897819,-0.979516,0.405624,-0.77949,0.761893,-0.789321,0.798299,,,-1.099847,0.85495,-0.670924,0.383324,0.296918,0.071584,0.293489,0.069151,,,0.388165,0.119067,0.308592,0.07076
43.75,-1.059163,0.573336,-1.057487,0.578393,,,-1.078762,0.0,-1.071101,0.544709,-0.761483,0.547941,-0.762656,0.55432,,,-0.653154,0.0,-0.756628,0.507702,0.29768,0.065133,0.294831,0.063873,,,0.425607,0.0,0.314473,0.068397
44.25,-1.080197,0.543186,-1.067785,0.530376,,,-1.097096,0.449988,-1.191091,0.651454,-0.785347,0.527467,-0.775128,0.515931,,,-0.790083,0.428669,-0.878311,0.629531,0.29485,0.058248,0.292657,0.057595,,,0.307012,0.028877,0.31278,0.0645
44.75,-1.122544,1.242718,-1.119329,1.34292,,,-1.091227,0.375109,-1.1502,0.356843,-0.817787,1.201579,-0.81409,1.298986,,,-0.791407,0.316598,-0.847598,0.341236,0.304757,0.092454,0.305239,0.09797,,,0.29982,0.065904,0.302603,0.04988
45.25,-1.080554,0.500899,-1.073708,0.499779,,,-1.036905,0.308147,-1.170531,0.541951,-0.784022,0.480174,-0.776164,0.476132,,,-0.767984,0.298763,-0.878791,0.54844,0.296532,0.061096,0.297544,0.062194,,,0.268921,0.017373,0.291739,0.052923
45.75,-1.016579,0.514943,-1.010746,0.516979,,,-1.174886,0.226569,-1.054521,0.520094,-0.71891,0.483441,-0.712734,0.483967,,,-0.89772,0.192042,-0.757318,0.502366,0.297669,0.079363,0.298012,0.081148,,,0.277166,0.05329,0.297203,0.060698
46.25,-1.139599,0.649709,-1.117462,0.641131,,,-1.944675,0.752738,-1.065107,0.521746,-0.832537,0.566205,-0.811901,0.545483,,,-1.633846,0.718514,-0.749546,0.483218,0.307062,0.191628,0.305561,0.207082,,,0.310829,0.078085,0.315561,0.075985
46.75,-1.085031,0.546167,-1.072637,0.554574,,,-1.441356,0.446842,-1.100774,0.384983,-0.789261,0.526649,-0.777061,0.534768,,,-1.139735,0.429151,-0.804861,0.368748,0.295771,0.067379,0.295575,0.067291,,,0.301622,0.103329,0.295914,0.043162
