,GravPotential_(km/s)^2,SphericalRadius_ckpc
0,-47341.38350011361,0.0
1,6009.580387343501,1.0
2,48492.350165453325,2.0
3,75153.99672919372,3.0
4,93280.89338918173,4.0
5,106535.0029215359,5.0
6,116920.22678712357,6.0
7,125499.18847224883,7.0
8,132664.22339522358,8.0
9,138871.76549123717,9.0
10,144280.2155686316,10.0
11,149047.1146694774,11.0
12,153288.22698889603,12.0
13,157134.94869155227,13.0
14,160615.7408989234,14.0
15,163781.2455469832,15.0
16,166711.28948927292,16.0
17,169407.7067903745,17.0
18,171919.62535918728,18.0
19,174272.76094154664,19.0
20,176466.90205990608,20.0
21,178519.56790493632,21.0
22,180468.1820660901,22.0
23,182313.13868372954,23.0
24,184060.15728877916,24.0
25,185727.6030491125,25.0
26,187292.1316225456,26.0
27,188807.3594180662,27.0
28,190256.08939547956,28.0
29,191630.50796291896,29.0
30,192960.0797180879,30.0
31,194229.16989700773,31.0
32,195451.00003125914,32.0
33,196622.08330620133,33.0
34,197758.24122379327,34.0
35,198850.57785587243,35.0
36,199908.27901785713,36.0
37,200934.38319832223,37.0
38,201923.8808418046,38.0
39,202877.0736181817,39.0
40,203811.61930433722,40.0
41,204706.22020364343,41.0
42,205589.0087826412,42.0
43,206438.21620458664,43.0
44,207253.6689313989,44.0
45,208055.6414375247,45.0
46,208833.56428290103,46.0
47,209586.36858903198,47.0
48,210319.96070385262,48.0
49,211039.76061301917,49.0
50,211731.84794844067,50.0
51,212415.49950021043,51.0
52,213071.6471118474,52.0
53,213721.7726633394,53.0
54,214349.88407074267,54.0
55,214972.7107381485,55.0
56,215565.08527434868,56.0
57,216147.48316116803,57.0
58,216704.08970869347,58.0
59,217278.68989788645,59.0
60,217829.8778713644,60.0
61,218387.89249168587,61.0
62,218924.09844297738,62.0
63,219444.83983831998,63.0
64,219943.77139400176,64.0
65,220447.9799185399,65.0
66,220930.98182299692,66.0
67,221401.40011851522,67.0
68,221878.26275334158,68.0
69,222335.44576908587,69.0
70,222784.8128491037,70.0
71,223224.06214935236,71.0
72,223655.98955598363,72.0
73,224076.30939559228,73.0
74,224486.55816429236,74.0
75,224896.33110356893,75.0
76,225300.18664291676,76.0
77,225694.3628502266,77.0
78,226075.9374501982,78.0
79,226454.38340769574,79.0
80,226826.4230062623,80.0
81,227189.09067143995,81.0
82,227536.7185232966,82.0
83,227892.40318155513,83.0
84,228253.27292922005,84.0
85,228589.3278767548,85.0
86,228931.19565000647,86.0
87,229252.4370002059,87.0
88,229583.65105077613,88.0
89,229893.87253043277,89.0
90,230208.03289636062,90.0
91,230504.57715328224,91.0
92,230803.2713478513,92.0
93,231088.18013734813,93.0
94,231379.0896687189,94.0
95,231681.0300778384,95.0
96,231970.37096723032,96.0
97,232239.79286613525,97.0
98,232517.19673046912,98.0
99,232789.92671450926,99.0
100,233057.01029839885,100.0
101,233334.37982284647,101.0
102,233590.4329637592,102.0
103,233842.13802965076,103.0
104,234104.84727262764,104.0
105,234340.5177335158,105.0
106,234601.3599193327,106.0
107,234846.51255206738,107.0
108,235080.5583473305,108.0
109,235320.1768613949,109.0
110,235550.10552398674,110.0
111,235781.3342122835,111.0
112,236005.6988149293,112.0
113,236227.5626980931,113.0
114,236457.33766724213,114.0
115,236671.38736356757,115.0
116,236887.7575411798,116.0
117,237108.66398956714,117.0
118,237319.99331922948,118.0
119,237527.47863510033,119.0
120,237727.25884430678,120.0
121,237920.98571272055,121.0
122,238120.9077212939,122.0
123,238314.24901243093,123.0
124,238489.4305288197,124.0
125,238706.84924412094,125.0
126,238890.63210455092,126.0
127,239094.82487339855,127.0
128,239268.53362346237,128.0
129,239450.21293218085,129.0
130,239637.12000750317,130.0
131,239820.320457588,131.0
132,239995.37342248467,132.0
133,240185.32863646842,133.0
134,240351.87386248555,134.0
135,240522.88430467184,135.0
136,240695.631996675,136.0
137,240858.08842499417,137.0
138,241028.10153172075,138.0
139,241186.32363180516,139.0
140,241350.97663363192,140.0
141,241495.29799254966,141.0
142,241650.322783374,142.0
143,241805.4904651039,143.0
144,241952.0000732794,144.0
145,242083.08618647078,145.0
146,242215.0368163135,146.0
147,242351.4411008079,147.0
148,242526.73147783361,148.0
149,242706.79036584444,149.0
150,242863.27512894804,150.0
151,243036.051806616,151.0
152,243178.6412498428,152.0
153,243346.61457939507,153.0
154,243493.32918832704,154.0
155,243640.52315105475,155.0
156,243787.4853064904,156.0
157,243924.22318935356,157.0
158,244052.4827254747,158.0
159,244211.6401903014,159.0
160,244344.1213694376,160.0
161,244483.314980604,161.0
162,244615.55502007392,162.0
163,244731.40942382812,163.0
164,244868.90421719087,164.0
165,245023.8841132284,165.0
166,245146.47135555185,166.0
167,245278.24639100456,167.0
168,245400.01716195623,168.0
169,245534.2944425327,169.0
170,245670.74204104856,170.0
171,245809.86399626892,171.0
172,245933.0978953174,172.0
173,246033.59315520088,173.0
174,246159.28369936053,174.0
175,246298.0041874182,175.0
176,246403.1181674261,176.0
177,246524.11923475482,177.0
178,246657.5064683195,178.0
179,246771.39429298404,179.0
180,246875.38278487057,180.0
181,246980.14194749217,181.0
182,247093.0164566715,182.0
183,247203.23858332718,183.0
184,247305.3266351638,184.0
185,247434.00754661477,185.0
186,247530.79614783567,186.0
187,247637.04534115922,187.0
188,247734.43434564667,188.0
189,247837.6616773897,189.0
190,247945.2480941786,190.0
191,248044.24060884523,191.0
192,248146.25200278568,192.0
193,248248.24185299492,193.0
194,248329.68042985353,194.0
195,248444.9986176212,195.0
196,248511.04300920598,196.0
197,248592.91861458484,197.0
198,248708.2112114599,198.0
199,248800.23376979807,199.0
200,248910.842674547,200.0
201,248976.61048916835,201.0
202,249065.33041549087,202.0
203,249171.60383157613,203.0
204,249256.80691261706,204.0
205,249344.02018072855,205.0
206,249424.03229055292,206.0
207,249529.42058779314,207.0
208,249620.1637556574,208.0
209,249695.60959327166,209.0
210,249788.97781956295,210.0
211,249885.22808814197,211.0
212,249946.85622393858,212.0
213,250028.44236992154,213.0
214,250104.16648395977,214.0
215,250195.90220566484,215.0
216,250282.85054217646,216.0
217,250344.05685362543,217.0
218,250405.08210409383,218.0
219,250466.32177294992,219.0
220,250544.17904340895,220.0
221,250615.39757283375,221.0
222,250683.8613243762,222.0
223,250749.289490003,223.0
224,250820.34801115378,224.0
225,250884.34995483162,225.0
226,250960.34314224645,226.0
227,250999.3901074347,227.0
228,251038.84270407044,228.0
229,251078.46593763266,229.0
230,251122.49350036852,230.0
231,251167.74025764316,231.0
232,251134.5087159711,232.0
233,251222.58321982026,233.0
234,251209.2188752461,234.0
235,251236.1634034319,235.0
236,251200.87915291576,236.0
237,251158.14967693837,237.0
238,251094.41150013157,238.0
239,251028.62672290107,239.0
240,250898.37572030837,240.0
241,250753.9558882943,241.0
242,250792.5708273639,242.0
243,250971.9837345847,243.0
244,251011.43074024824,244.0
245,250938.1480223616,245.0
246,250878.2093764779,246.0
247,250760.64980858314,247.0
248,250513.2716531692,248.0
249,250176.0694847449,249.0
250,249458.86369185883,250.0
251,248443.64550925195,251.0
252,246525.52520199397,252.0
253,245980.03616367155,253.0
254,247908.30400434948,254.0
255,249263.39525613023,255.0
256,250077.63407088927,256.0
257,250745.36515279728,257.0
258,251216.29088752612,258.0
259,251684.48465220028,259.0
260,251940.96695319272,260.0
261,252225.2089308211,261.0
262,252447.99553100014,262.0
263,252671.6146075807,263.0
264,252902.49922250427,264.0
265,253077.9081316258,265.0
266,253199.84432252301,266.0
267,253390.01256374404,267.0
268,253491.2896013829,268.0
269,253635.41193327904,269.0
270,253752.88168922934,270.0
271,253869.83694290012,271.0
272,253940.2562310821,272.0
273,254075.72889458956,273.0
274,254180.91456778607,274.0
275,254283.84687974202,275.0
276,254363.09698057434,276.0
277,254442.12059397076,277.0
278,254543.25480720768,278.0
279,254597.75999430832,279.0
280,254690.52496932933,280.0
281,254745.6775387309,281.0
282,254799.31003094726,282.0
283,254913.98219357658,283.0
284,254977.41704708943,284.0
285,255089.41303233887,285.0
286,255147.1460005574,286.0
287,255188.621791771,287.0
288,255243.9419735627,288.0
289,255315.45615624296,289.0
290,255382.63873565756,290.0
291,255439.72171026128,291.0
292,255526.39915907755,292.0
293,255605.0029756544,293.0
294,255681.03703798619,294.0
295,255711.3515050023,295.0
296,255773.14365749582,296.0
297,255842.94293271482,297.0
298,255935.11062088516,298.0
299,256010.2529432022,299.0
300,256056.5025097753,300.0
