,TimeBinCenters_Gyr,StellarAgeDist_All,StellarAgeDist_All_InSitu,StellarAgeDist_H,StellarAgeDist_H_InSitu,StellarAgeDist_B,StellarAgeDist_B_InSitu,StellarAgeDist_CD,StellarAgeDist_CD_InSitu,StellarAgeDist_WD,StellarAgeDist_WD_InSitu
0,0.25,0.009975683075803703,0.009975683075803703,9.683847851459967e-05,9.683847851459967e-05,0.002785048591172981,0.002785048591172981,0.02524986849026828,0.02524986849026828,0.004733732729044713,0.004733732729044713
1,0.75,0.014978657065897814,0.014978657065897814,0.00020387048108336773,0.00020387048108336773,0.004714204200668412,0.004714204200668412,0.03775479385474525,0.03775479385474525,0.006759803585418108,0.006759803585418108
2,1.25,0.015330718198534066,0.015330718198534066,0.0005912243951417664,0.0005912243951417664,0.002495222396319207,0.002495222396319207,0.039118894798215065,0.039118894798215065,0.008405596527210651,0.008405596527210651
3,1.75,0.01750732070977995,0.01750732070977995,0.0010652232636605965,0.0010652232636605965,0.0024137087790165835,0.0024137087790165835,0.04488932180981393,0.04488932180981393,0.009615004976861232,0.009615004976861232
4,2.25,0.02198590890757901,0.02198590890757901,0.0017991569955607203,0.0017991569955607203,0.003783590403130123,0.003783590403130123,0.05517008258611137,0.05517008258611137,0.01244527011161053,0.01244527011161053
5,2.75,0.026773322660322153,0.026773322660322153,0.0032568309353067995,0.0032568309353067995,0.0030794033203213446,0.0030794033203213446,0.06394473191016135,0.06394473191016135,0.019487684606225335,0.019487684606225335
6,3.25,0.038964520267294696,0.038964520267294696,0.00945449356024118,0.00945449356024118,0.010873010841311101,0.010873010841311101,0.0764376563865726,0.0764376563865726,0.03784492557566388,0.03784492557566388
7,3.75,0.03685215347147718,0.036833623938180536,0.01622809029423607,0.0160904777195048,0.011221707981994547,0.011221707981994547,0.061980586563405694,0.061980586563405694,0.042676325310092744,0.042670091245919285
8,4.25,0.025844993042160248,0.025842522437720693,0.011467714560939436,0.011447327512831099,0.01969685991432013,0.01969685991432013,0.03016023185715743,0.03016023185715743,0.0328659863224632,0.0328659863224632
9,4.75,0.028330421108350212,0.028303244459515133,0.007405595225353333,0.007196627982242881,0.043399208412205306,0.043399208412205306,0.022119636853127133,0.022119636853127133,0.029485045519058572,0.029478811454885116
10,5.25,0.052265019267626375,0.051421307851519146,0.024846714882035444,0.01831776272534059,0.07936029924554619,0.07936029924554619,0.03683872606572886,0.03678672221744409,0.054604168095306375,0.05448156483322839
11,5.75,0.0520235176836601,0.05147998470695852,0.02451542535027497,0.02041762868049928,0.07191312459809258,0.07191312459809258,0.03988095119038809,0.03982694719409236,0.057600674941347844,0.05749885189318139
12,6.25,0.04632383324161214,0.04587480088472345,0.018261698343042664,0.014867254833004592,0.07895046689188577,0.07895046689188577,0.028692123217118067,0.028660120848942823,0.04614038696914346,0.04604687600654161
13,6.75,0.04624045034177724,0.04574324119831727,0.01848595587223437,0.014699061686110813,0.0653354285352003,0.0653354285352003,0.03682072473363029,0.036788722365455044,0.04981848483148286,0.04972289584748985
14,7.25,0.06598490337157212,0.06551672383027689,0.03642655820757073,0.03291488917090972,0.06907599786253181,0.06907599786253181,0.06282864932004968,0.06279864709988539,0.078478555858254,0.07836634270313178
15,7.75,0.07126149680334667,0.07082111156199643,0.047517112378505935,0.044122668868467864,0.06370289192200053,0.06370289192200053,0.07047321501791133,0.0704492132417799,0.08869826505994052,0.0886255343112502
16,8.25,0.07894754721479497,0.07858560366440051,0.06209894853799381,0.059377277615530855,0.05873282553368777,0.05873282553368777,0.0810539979958517,0.08103399651574217,0.102180467845736,0.10209319094730761
17,8.75,0.06283179445559305,0.06248096862517657,0.0703862835940327,0.06773087057792185,0.0384970700383114,0.0384970700383114,0.06242661956984817,0.062406618089738644,0.08250576131430697,0.08242887452283434
18,9.25,0.05310317182374461,0.052402137814021546,0.060885919175547774,0.05573309276616566,0.061755622175326735,0.061755622175326735,0.03773479237463572,0.03765478645419761,0.05795601659923487,0.057781462802378086
19,9.75,0.05249478548050477,0.051437366780376234,0.06357191276382114,0.055952253533330276,0.07014020342176051,0.07014020342176051,0.03213037764794595,0.031992367435190204,0.052941750982384614,0.052634203816494085
20,10.25,0.04465679289602399,0.04359319768479658,0.07491730503611056,0.0680672568717094,0.06053971071722926,0.06053971071722926,0.022257647065882874,0.02199762782445901,0.04101390819717098,0.040498558892165235
21,10.75,0.05102477583897094,0.048110080251408706,0.11060483274975408,0.09177739382170506,0.08622782150329225,0.08622782150329225,0.013060966511521853,0.012530927288619358,0.033867592632998565,0.03228829637572289
22,11.25,0.04455302750956278,0.03941540557751305,0.12932523967523432,0.09492209599241602,0.06446821421778627,0.06442972167628225,0.010272760184253635,0.009460700091806794,0.027328059315042588,0.02494872482217332
23,11.75,0.026285995934620394,0.01873953467400683,0.12560970015748996,0.08354102638593701,0.018358678030268725,0.014989448515093606,0.005524408806251662,0.004052299870190394,0.014635504657884948,0.01101974743728012
24,12.25,0.010143684177693284,0.0037936131169330903,0.052827938410727665,0.01627396115247983,0.00584407350716867,0.0034507431324777424,0.0020241497870842444,0.0008700643847644726,0.005122322729190174,0.0020572411772406783
25,12.75,0.0042759986337557445,0.0007584755629426629,0.022384978822953778,0.0033332823657130626,0.0021601108585195317,0.0006294662669480396,0.000960071045257349,0.00015601154485431922,0.002279589466093964,0.0004530086632711797
26,13.25,0.001030242051293454,0.00013650089528528377,0.005708373470334297,0.000922513926902239,0.0004709675666373821,2.9435472914836383e-05,0.0001920142090514698,1.2000888065716863e-05,0.0005070372194411369,4.3638449214196214e-05
27,13.75,9.264766648322428e-06,0.0,5.606438229792613e-05,0.0,4.528534294590213e-06,0.0,2.0001480109528104e-06,0.0,2.0780213911522004e-06,0.0
