nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
-2.862588644027709961e+00 7.578717803955078125e+01 -3.643115997314453125e+01
3.098768949508666992e+00 7.674057006835937500e+01 -3.159328651428222656e+01
1.553303527832031250e+01 8.668209838867187500e+01 -5.217309951782226562e+01
1.043207073211669922e+01 9.144408416748046875e+01 -6.129691696166992188e+01
8.077879333496093750e+01 7.771702766418457031e+00 -5.106762695312500000e+01
1.063955402374267578e+01 9.181665039062500000e+01 -5.696120834350585938e+01
1.567427730560302734e+01 1.189280929565429688e+02 -6.049626541137695312e+01
6.838520526885986328e+00 1.275739593505859375e+02 -6.246409988403320312e+01
9.857988357543945312e+00 1.244333496093750000e+02 -6.571385192871093750e+01
1.103187847137451172e+01 1.185679397583007812e+02 -7.210500335693359375e+01
1.142785072326660156e+01 1.220206451416015625e+02 -6.392663192749023438e+01
4.432369709014892578e+00 1.322897796630859375e+02 -5.531285858154296875e+01
4.294547653198242188e+01 9.077932739257812500e+01 -4.441817474365234375e+01
1.858784103393554688e+01 3.824143600463867188e+01 -4.057539749145507812e+01
1.542203426361083984e+01 6.681239604949951172e+00 -5.613671493530273438e+01
2.442261505126953125e+01 4.712738800048828125e+01 -6.625611877441406250e+01
3.088858604431152344e+01 7.764215087890625000e+01 -6.085433959960937500e+01
5.412474060058593750e+01 5.048146438598632812e+01 -9.886859893798828125e+00
4.938768005371093750e+01 4.530529403686523438e+01 4.172179412841796875e+01
4.695050239562988281e+00 3.490349197387695312e+01 6.985333251953125000e+01
-2.017169380187988281e+01 2.889320373535156250e+01 5.348052597045898438e+01
-1.361699390411376953e+01 3.064084053039550781e+01 2.902242088317871094e+01
3.218236923217773438e+01 7.646321105957031250e+01 -4.383897399902343750e+01
5.457869338989257812e+01 2.728650474548339844e+01 2.362642097473144531e+01
9.086126708984375000e+01 1.316671657562255859e+01 4.512432861328125000e+01
8.366071319580078125e+01 4.924319684505462646e-01 6.244059753417968750e+01
8.023635864257812500e+01 4.176401615142822266e+00 4.584793090820312500e+01
3.662897491455078125e+01 7.165482330322265625e+01 -4.817134857177734375e+01
3.768059539794921875e+01 7.210387420654296875e+01 -5.303351211547851562e+01
3.979186248779296875e+01 6.893876647949218750e+01 -5.306157684326171875e+01
4.194807434082031250e+01 6.384999847412109375e+01 -5.018519592285156250e+01
3.798769378662109375e+01 5.418105316162109375e+01 -5.376293945312500000e+01
2.056001281738281250e+01 7.672023773193359375e+01 -6.299414443969726562e+01
6.684353828430175781e+00 8.718537902832031250e+01 -4.408270263671875000e+01
-2.102408885955810547e+00 9.548077392578125000e+01 -3.004563713073730469e+01
-1.701628112792968750e+01 1.009902725219726562e+02 -3.003512954711914062e+01
-3.761152648925781250e+01 8.208293151855468750e+01 -7.787655353546142578e+00
-7.322157859802246094e+00 4.190506744384765625e+01 2.131785583496093750e+01
4.053512573242187500e+01 5.203353881835937500e+01 -6.126930236816406250e+00
4.473133087158203125e+01 7.354479217529296875e+01 -2.555899238586425781e+01
3.990280914306640625e+01 7.253868865966796875e+01 -3.430331420898437500e+01
9.561023712158203125e+00 7.542117309570312500e+01 -3.341683959960937500e+01
-2.416448402404785156e+01 7.193742370605468750e+01 -3.687867355346679688e+01
8.773270606994628906e+00 4.571390914916992188e+01 -6.365132141113281250e+01
3.487156677246093750e+01 2.989056968688964844e+01 -3.360844421386718750e+01
3.668700790405273438e+01 2.127209281921386719e+01 -2.285950279235839844e+01
3.866931533813476562e+01 6.850622653961181641e+00 -2.165358352661132812e+01
2.840698623657226562e+01 -1.641308593750000000e+01 -1.717887306213378906e+01
7.636688995361328125e+01 1.607231750488281250e+02 -3.335178756713867188e+01
4.459705734252929688e+01 1.291276397705078125e+02 -4.162253570556640625e+01
4.078916549682617188e+01 1.296597595214843750e+02 -5.402199935913085938e+01
3.244833755493164062e+01 1.132299728393554688e+02 -4.203460311889648438e+01
4.400851821899414062e+01 1.214393157958984375e+02 -4.041569137573242188e+01
2.821773719787597656e+01 1.133899002075195312e+02 -4.551995086669921875e+01
3.553098678588867188e+01 1.124721984863281250e+02 -4.613394165039062500e+01
2.515352249145507812e+01 1.151453704833984375e+02 -4.968338012695312500e+01
2.524333763122558594e+01 1.201986389160156250e+02 -5.137921524047851562e+01
2.448630142211914062e+01 1.248275680541992188e+02 -5.661576080322265625e+01
2.897203826904296875e+01 1.318941345214843750e+02 -5.752549743652343750e+01
3.186314773559570312e+01 1.371687164306640625e+02 -4.731918334960937500e+01
2.978928565979003906e+01 1.460043487548828125e+02 -5.299394226074218750e+01
3.020643043518066406e+01 1.550814056396484375e+02 -5.688655090332031250e+01
2.615456390380859375e+01 1.646438140869140625e+02 -5.312592315673828125e+01
3.697092056274414062e+01 1.761947479248046875e+02 -5.192674636840820312e+01
3.481073379516601562e+01 1.658960418701171875e+02 -5.275080108642578125e+01
1.637369346618652344e+01 1.687544250488281250e+02 -5.834013748168945312e+01
2.481518173217773438e+01 1.742112121582031250e+02 -5.442716598510742188e+01
2.334591102600097656e+01 1.848402709960937500e+02 -6.360196304321289062e+01
3.182788276672363281e+01 1.926454467773437500e+02 -6.306786346435546875e+01
2.671134567260742188e+01 1.992227783203125000e+02 -5.977008056640625000e+01
2.614354705810546875e+01 2.152681121826171875e+02 -6.795707702636718750e+01
3.237401962280273438e+01 2.399799346923828125e+02 -7.911877441406250000e+01
4.853013992309570312e+01 2.683808288574218750e+02 -9.242768096923828125e+01
