,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,0.8458612530579325,0.1334828742744916,-0.06857040289800916,-0.7738418277484088,0.26332475102620795,0.32122842968670956,0.06638798994804827,0.9640156226665003,0.7180864522046464,0.6324475452423315,0.8847861778515095,0.8924224099422942,0.8253200477729911,1.0438327005114016
41,0.9080449696290195,0.13995994787469493,0.20604622156543295,0.08533331910474795,0.6939816212951686,0.20604622156543295,0.08533331910474795,0.6939816212951686,0.4816674601639761,0.12912006053501268,0.9352733699720134,0.6402948731922655,0.06597169996553692,0.8532632091815098
42,0.9678924784861273,0.14605760406878063,0.07905453252003254,-0.4517241372670254,0.30088508244017276,0.16795989563969665,0.06275794321068834,0.8913582778396042,0.5873835265738079,-0.8647358950776207,0.9427478417041665,0.7350775858554139,-0.3262207761088778,0.9722101754304884
43,1.0390037466243902,0.15314484920464314,-0.22538532769961725,-0.578892422680852,0.14577558592397125,0.34499765919285397,0.09091791110437575,0.6458049026495317,0.9075057764743423,0.7040698915666664,0.9834145612970288,0.8318867274933215,0.3022119383003598,1.0934337249994663
