SnapshotNumber,Time_Gyr,StellarMassInR200_Msun,StellarMassIn0.5R200_Msun,StellarMassIn0.3R200_Msun
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
28,,,,
29,,,,
30,,,,
31,,,,
32,,,,
33,,,,
34,,,,
35,0.597,822092.0,323968.0,0.0
36,0.641,849496.0,77140.0,0.0
37,0.689,3166640.0,1471716.0,0.0
38,0.734,282408.0,170504.0,0.0
39,0.788,4093096.0,119264.0,0.0
40,0.846,7253616.0,3760432.0,53456.0
41,0.908,1367680.0,682976.0,47712.0
42,0.968,840832.0,88880.0,0.0
43,1.039,2138656.0,925856.0,47472.0
44,1.115,9274112.0,8512992.0,6737408.0
45,1.197,9615296.0,8085184.0,0.0
46,1.285,9134336.0,245056.0,0.0
47,1.37,18171456.0,574912.0,526960.0
48,1.47,18879232.0,6681088.0,2135072.0
49,1.578,19212800.0,6333632.0,1498688.0
50,1.693,50417280.0,8691776.0,812096.0
51,1.817,678249984.0,663679744.0,2596096.0
52,1.949,1035434752.0,1026116224.0,119078144.0
53,2.091,877288192.0,857102848.0,69675904.0
54,2.244,103637248.0,58538496.0,57527808.0
55,2.39,41124864.0,25712640.0,17744896.0
56,2.545,34707456.0,4795904.0,79360.0
57,2.691,16850432.0,919552.0,602624.0
58,2.846,17590784.0,3080192.0,114176.0
59,2.988,23031296.0,7544320.0,1053696.0
60,3.137,24964608.0,9476096.0,9405440.0
61,3.293,121295872.0,6985728.0,419840.0
62,3.456,1627330560.0,74108928.0,72101888.0
63,3.602,2066784256.0,812666880.0,586752.0
64,3.754,290452480.0,170544128.0,105880576.0
65,3.911,1699122176.0,1619877888.0,1562757120.0
66,4.047,475834368.0,121397248.0,59732992.0
67,4.217,503150592.0,381515776.0,1036288.0
68,4.362,278257664.0,180905984.0,179206144.0
69,4.513,350064640.0,259266560.0,5435392.0
70,4.668,284934144.0,41689088.0,12310528.0
71,4.827,300619776.0,52791296.0,1095680.0
72,4.992,265711616.0,234752000.0,378880.0
73,5.127,256851968.0,190394368.0,174239744.0
74,5.301,103661568.0,43184128.0,30846976.0
75,5.444,107089920.0,38580224.0,6227968.0
76,5.59,116299776.0,11423744.0,350208.0
77,5.739,114208768.0,6899712.0,43008.0
78,5.93,107894784.0,9218048.0,32768.0
79,6.087,120156160.0,10143744.0,3807232.0
80,6.207,117049344.0,19845120.0,71680.0
81,6.37,114388992.0,37007360.0,30720.0
82,6.537,111058944.0,35586048.0,27115520.0
83,6.707,67481600.0,34304000.0,7671808.0
84,6.836,105742336.0,15687680.0,102400.0
85,7.013,112824320.0,14336000.0,819200.0
86,7.147,115695616.0,50651136.0,6430720.0
87,7.33,93040640.0,55062528.0,44158976.0
88,7.469,91774976.0,61157376.0,10002432.0
89,7.658,123027456.0,19775488.0,5246976.0
90,7.802,136556544.0,12697600.0,1921024.0
91,7.948,137117696.0,9220096.0,3231744.0
92,8.096,109907968.0,8740864.0,1003520.0
93,8.296,100048896.0,7454720.0,4853760.0
94,8.449,97325056.0,4452352.0,4407296.0
95,8.603,94179328.0,55230464.0,2588672.0
96,8.76,95801344.0,69926912.0,7053312.0
97,8.919,106938368.0,68534272.0,12341248.0
98,9.079,105795584.0,69197824.0,8740864.0
99,9.242,110710784.0,69771264.0,1601536.0
100,9.407,110604288.0,17367040.0,2674688.0
101,9.573,107888640.0,23744512.0,15433728.0
102,9.742,94904320.0,18890752.0,6283264.0
103,9.855,97009664.0,20004864.0,12603392.0
104,10.026,93097984.0,14217216.0,6877184.0
105,10.2,120229888.0,7303168.0,1486848.0
106,10.375,125976576.0,5246976.0,1773568.0
107,10.552,122441728.0,8413184.0,3182592.0
108,10.671,121012224.0,14745600.0,4091904.0
109,10.852,115871744.0,43257856.0,8704000.0
110,11.034,101019648.0,34902016.0,30691328.0
111,11.156,88154112.0,19910656.0,10797056.0
112,11.341,95662080.0,59154432.0,2392064.0
113,11.527,91987968.0,54194176.0,2527232.0
114,11.652,89841664.0,55382016.0,2494464.0
115,11.842,84119552.0,55955456.0,48087040.0
116,11.969,81125376.0,53571584.0,41971712.0
117,12.161,81408000.0,59289600.0,4210688.0
118,12.355,79548416.0,57823232.0,679936.0
119,12.485,76283904.0,12451840.0,643072.0
120,12.681,75317248.0,6164480.0,1720320.0
121,12.812,75382784.0,8343552.0,1613824.0
122,13.011,78876672.0,7254016.0,2654208.0
123,13.145,79822848.0,5758976.0,1982464.0
124,13.346,79745024.0,11567104.0,1368064.0
125,13.481,78336000.0,12369920.0,753664.0
126,13.684,75739136.0,8851456.0,7671808.0
127,13.821,80527360.0,9400320.0,8347648.0
