,Time_Gyr,ExpansionFactor,zPositionAbsMedian_kpc
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,0.8458612530579325,0.1334828742744916,0.21333416323328286
41,0.9080449696290195,0.13995994787469493,0.18595928930262332
42,0.9678924784861273,0.14605760406878063,0.18311397326739157
43,1.0390037466243902,0.15314484920464314,0.23439649387846856
44,1.115309430693374,0.1605759932010687,0.21765575018682023
45,1.197181863756146,0.1683677232791182,0.33966480670976246
46,1.2850184010331818,0.1765375363843931,0.3236580254295582
47,1.3695201902147043,0.18422877390319162,0.1514604122952274
48,1.469878490582777,0.19316822276007173,0.6385710980288615
49,1.577506484958674,0.20254144612552438,0.6611108374594058
50,1.6929110344480442,0.21236949231329916,0.762950028249138
51,1.816629764214748,0.22267443097773348,0.3943881845778091
52,1.949231863937383,0.23347940267290615,1.5670730564500541
53,2.0913186379114133,0.24480867081657914,0.4982539020458015
54,2.243523728229641,0.2566876761756205,0.5891425047431651
55,2.38970908764874,0.2678708269437177,0.5646899815655899
56,2.545136331266385,0.27954119573086944,0.6353583660532839
57,2.6914781240414243,0.29034101878914165,0.5739869929668915
58,2.845920886458248,0.30155808331261197,0.626904689005529
59,2.988012615874371,0.3117279402557108,0.5083335543467264
60,3.1368772698499368,0.32224076923625916,0.5881485196239715
61,3.29278934427696,0.3331081367707903,0.6342877959354427
62,3.4560273421127374,0.344341999449342,0.7622453828015092
63,3.6019897617620327,0.3542720825792927,0.6193223802505357
64,3.7537195774394347,0.3644885279628326,0.5443326014074149
65,3.911395417791096,0.3749995936718436,0.602639363651077
66,4.047462659359281,0.3839899945738943,0.6328654804431306
67,4.216501575170758,0.395063440663206,0.6822407541271058
68,4.362284942489244,0.40453486082803386,0.64935466193014
69,4.51264561130662,0.41423335287728646,0.5956922288385729
70,4.667681813768118,0.42416436072959446,0.5851402797558782
71,4.827489579195381,0.4343334588184266,0.648421550090525
72,4.992162284945694,0.4447463552211064,0.5767410997299178
73,5.127463975584815,0.45325613023749545,0.6521862764382956
74,5.301118608921481,0.46412268687092223,0.667273359370486
75,5.443716379840261,0.4730032085410998,0.5401600523212862
76,5.589624137566063,0.4820536500780824,0.642122329420153
77,5.738880497072539,0.4912772627279358,0.6504935688896301
78,5.930215178562359,0.5030553542792862,0.6099833687358591
79,6.087135431528504,0.5126808134549512,0.5627837565386542
80,6.207093384097111,0.5200205801199638,0.4956703502693611
81,6.370083836372647,0.5299706518603222,0.5473982485346292
82,6.536579634205232,0.5401111082343341,0.49019023827210056
83,6.706603691236406,0.5504455920608321,0.5603565151954105
84,6.836449148310662,0.5583260161014446,0.5125984433172748
85,7.012693145756433,0.5690090239036288,0.43277280909961874
86,7.147221247683246,0.5771552102951079,0.49367125578956395
87,7.329727457563047,0.5881984958251407,0.5783734863301048
88,7.468962790806977,0.596619407235837,0.5811047231934179
89,7.657754221443944,0.6080351206337894,0.5825631202066929
90,7.80170653839661,0.616740021992414,0.5072563245809822
91,7.947679589081643,0.6255695465925124,0.5453621437539815
92,8.095671082722221,0.6345254785958663,0.5863327550590318
93,8.296126559325902,0.6466664866145445,0.5851603145642718
94,8.448811765562718,0.6559244517992534,0.5826106128274371
95,8.60349865622863,0.6653149581332802,0.6163820701085957
96,8.760179450310375,0.6748399031346985,0.612178224484547
97,8.918845098217659,0.684501211487295,0.5496453103402027
98,9.079485288786328,0.6943008354294861,0.540266343122921
99,9.242088459951992,0.7042407551488017,0.5044812047876678
100,9.406641813093389,0.7143229791820179,0.532311022143191
101,9.573131331020738,0.7245495448210172,0.506272776388498
102,9.741541799560094,0.7349225185244588,0.5382921552178186
103,9.854874595547287,0.7419202059930923,0.4898290117828974
104,10.026449669104903,0.7525418658117033,0.5166030806564252
105,10.19989947196752,0.7633155900388464,0.5146459628857574
106,10.375204641492832,0.7742435556962617,0.5349037434258173
107,10.552344763553133,0.7853279709729014,0.5283540831943012
108,10.67144705609926,0.7928056023731169,0.5264795664405657
109,10.85159733936031,0.8041557601699713,0.5513980431206136
110,11.033523308792786,0.8156684118765909,0.5059889845367447
111,11.155782009390867,0.823434934850752,0.4611447888249677
112,11.340613907183545,0.8352235958012078,0.5460710179722066
113,11.527155884914245,0.8471810284677068,0.4842839354715164
114,11.652454415336605,0.8552476040823377,0.5643531290216579
115,11.841788296065106,0.8674917093619414,0.4924892699215419
116,11.968923189270404,0.8757516765159388,0.4897863441095298
117,12.160973462266846,0.8882893272206793,0.5732495466445597
118,12.354616159128053,0.9010064725120812,0.5612677347517101
119,12.48458181323533,0.9095855560793044,0.7111045263090493
120,12.680814521632618,0.9226075876597282,0.614801925679368
121,12.812479750823842,0.9313923498515226,0.5499011128407523
122,13.011220678541196,0.9447265771954694,0.5096779248436368
123,13.144530370226075,0.9537219490392906,0.5578303521255864
124,13.345696086314069,0.9673758568617342,0.5466942781646794
125,13.48059417811007,0.9765868876036025,0.5227203436576392
126,13.684100038722406,0.99056814006128,0.5716872092843706
127,13.82052979916365,0.9999999999999998,0.5690500521444269
