,Time_Gyr,ExpansionFactor,zPositionAbsMedian_kpc
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,3.911395417791096,0.3749995936718436,0.3089364467070207
66,4.047462659359281,0.3839899945738943,0.3544891984006857
67,4.216501575170758,0.395063440663206,0.3123602155994252
68,4.362284942489244,0.40453486082803386,0.32112145325163427
69,4.51264561130662,0.41423335287728646,0.40332434022913066
70,4.667681813768118,0.42416436072959446,0.373702616779416
71,4.827489579195381,0.4343334588184266,0.32152024752600616
72,4.992162284945694,0.4447463552211064,0.2536509868171005
73,5.127463975584815,0.45325613023749545,0.2692762982656475
74,5.301118608921481,0.46412268687092223,0.28894533139185546
75,5.443716379840261,0.4730032085410998,0.24901088885205191
76,5.589624137566063,0.4820536500780824,0.2327191401309713
77,5.738880497072539,0.4912772627279358,0.23704235796656573
78,5.930215178562359,0.5030553542792862,0.24497001266294874
79,6.087135431528504,0.5126808134549512,0.22810542250615723
80,6.207093384097111,0.5200205801199638,0.2258231950745779
81,6.370083836372647,0.5299706518603222,0.23068155969644516
82,6.536579634205232,0.5401111082343341,0.23045244556527747
83,6.706603691236406,0.5504455920608321,0.22589241055837408
84,6.836449148310662,0.5583260161014446,0.22245580032551426
85,7.012693145756433,0.5690090239036288,0.22241196112468062
86,7.147221247683246,0.5771552102951079,0.22405380535829506
87,7.329727457563047,0.5881984958251407,0.22507037925180526
88,7.468962790806977,0.596619407235837,0.22519533263008434
89,7.657754221443944,0.6080351206337894,0.22106696002998416
90,7.80170653839661,0.616740021992414,0.22593949595432017
91,7.947679589081643,0.6255695465925124,0.23167187318089003
92,8.095671082722221,0.6345254785958663,0.2318018625552666
93,8.296126559325902,0.6466664866145445,0.239671930906884
94,8.448811765562718,0.6559244517992534,0.24844438614154252
95,8.60349865622863,0.6653149581332802,0.26435030110204005
96,8.760179450310375,0.6748399031346985,0.282055942957428
97,8.918845098217659,0.684501211487295,0.291068973722227
98,9.079485288786328,0.6943008354294861,0.2996411793412916
99,9.242088459951992,0.7042407551488017,0.3086486692835193
100,9.406641813093389,0.7143229791820179,0.3064945328529566
101,9.573131331020738,0.7245495448210172,0.3070161341771882
102,9.741541799560094,0.7349225185244588,0.3111193877869387
103,9.854874595547287,0.7419202059930923,0.30514629626114315
104,10.026449669104903,0.7525418658117033,0.3044092409435324
105,10.19989947196752,0.7633155900388464,0.3091052621088976
106,10.375204641492832,0.7742435556962617,0.30682683955087336
107,10.552344763553133,0.7853279709729014,0.3052739530686194
108,10.67144705609926,0.7928056023731169,0.30376903378781467
109,10.85159733936031,0.8041557601699713,0.3044950241366056
110,11.033523308792786,0.8156684118765909,0.31069959655732615
111,11.155782009390867,0.823434934850752,0.3117148314337619
112,11.340613907183545,0.8352235958012078,0.30970547365624385
113,11.527155884914245,0.8471810284677068,0.30908323460582166
114,11.652454415336605,0.8552476040823377,0.3090371092048893
115,11.841788296065106,0.8674917093619414,0.3071690113169124
116,11.968923189270404,0.8757516765159388,0.30675417602863003
117,12.160973462266846,0.8882893272206793,0.30848650811329403
118,12.354616159128053,0.9010064725120812,0.3104795035367515
119,12.48458181323533,0.9095855560793044,0.3062934022213568
120,12.680814521632618,0.9226075876597282,0.3034943032936925
121,12.812479750823842,0.9313923498515226,0.3041724869655303
122,13.011220678541196,0.9447265771954694,0.3027495758551835
123,13.144530370226075,0.9537219490392906,0.30419294288323506
124,13.345696086314069,0.9673758568617342,0.3010976565549848
125,13.48059417811007,0.9765868876036025,0.3007216248743327
126,13.684100038722406,0.99056814006128,0.2988469443958909
127,13.82052979916365,0.9999999999999998,0.29805104105766517
