,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.0010364406,0.00013412071,0.0009023199,4.224722e-05,0.0,3.223313e-05,9.260415e-06,0.00013309592,3.6375437e-05,9.672049e-05,5.1476864e-06,0.0,4.871781e-06,5.5982437e-06,2.8329996e-05,2.7503886e-06,2.5579604e-05,1.9599115e-06,0.0,0.0,7.9047715e-07,0.00012416352,1.6406615e-05,0.000107756896,1.8758931e-06,0.0,0.0,3.6827926e-06,-2.465
1,0.0012496489,0.00010290194,0.0011467468,3.7314763e-05,0.0,4.0270876e-05,1.147647e-05,0.00021352418,4.8156773e-05,0.0001653674,0.0,0.0,0.0,5.7782345e-06,3.0844305e-05,2.6190728e-06,2.8225233e-05,2.6190728e-06,0.0,0.0,0.0,0.00015300895,1.9805193e-05,0.00013320376,3.37237e-06,0.0,6.818579e-06,6.5365193e-06,-2.395
2,0.0011802593,8.419293e-05,0.0010960664,4.4908258e-05,0.0,1.6000424e-05,1.516295e-05,0.00024302301,7.420762e-05,0.00016881539,1.1736928e-05,0.0,4.513333e-06,0.0,2.718327e-05,2.8605755e-06,2.4322695e-05,1.1502101e-06,0.0,1.7103654e-06,0.0,0.00016656207,1.9616426e-05,0.00014694565,6.5401136e-06,0.0,2.455147e-06,0.0,-2.325
3,0.0015295064,0.0001477554,0.0013817509,3.3532586e-05,0.0,4.2615586e-05,2.7537992e-05,0.00025912077,9.536088e-05,0.00016375989,2.7847103e-05,0.0,0.0,1.9689745e-05,4.651373e-05,9.765514e-06,3.6748217e-05,6.6289e-06,0.0,0.0,0.0,0.00020824757,2.9754261e-05,0.00017849331,6.022845e-06,0.0,7.052668e-06,1.0147034e-05,-2.255
4,0.0018667378,0.00025979025,0.0016069476,0.00014110873,0.0,2.7098751e-05,5.6352408e-05,0.00027731006,9.222755e-05,0.0001850825,2.5255995e-05,0.0,0.0,3.1369107e-06,7.074491e-05,1.11982645e-05,5.954664e-05,1.145553e-06,0.0,1.3802127e-06,1.8969806e-06,0.00026217208,5.4873915e-05,0.00020729816,2.1972952e-05,0.0,3.416033e-06,1.0811877e-05,-2.1849999999999996
5,0.0020793264,0.00027172227,0.0018076042,0.0001253778,0.0,4.9950395e-05,5.4538985e-05,0.00038621677,0.0001094389,0.00027677784,1.7899438e-05,0.0,9.948935e-06,6.595264e-06,9.4235416e-05,6.540893e-06,8.769453e-05,4.1298445e-06,0.0,0.0,1.1635555e-06,0.00034096107,4.5321194e-05,0.00029563988,2.5116111e-05,0.0,3.960426e-06,0.0,-2.115
6,0.0026477724,0.00035920215,0.0022885702,0.00016333038,0.0,7.4404365e-05,7.067253e-05,0.00040325613,9.006816e-05,0.000313188,3.167307e-05,0.0,0.0,4.196883e-06,0.00012167845,2.8960987e-05,9.271746e-05,1.7522727e-05,0.0,1.7454155e-06,2.7150195e-06,0.0004080038,7.545685e-05,0.00033254697,2.0306275e-05,2.617177e-06,3.4658908e-06,1.0362136e-05,-2.045
7,0.0032974994,0.00043818163,0.0028593177,0.00024511758,0.0,3.244041e-05,7.608427e-05,0.0006041422,0.00017630772,0.0004278345,7.281644e-05,0.0,1.4302271e-05,4.4517437e-06,0.00010327955,1.9730824e-05,8.354873e-05,1.2763088e-05,1.3626136e-06,0.0,3.5368507e-06,0.0004602042,9.0634014e-05,0.0003695702,5.739092e-05,0.0,7.2506664e-06,8.2381375e-06,-1.9749999999999999
8,0.003991201,0.0005048072,0.0034863937,0.00031396485,0.0,4.786022e-05,0.00010634885,0.0006156074,0.00020104865,0.00041455877,7.3584e-05,0.0,9.239882e-06,1.0773118e-05,0.00017117844,1.9852949e-05,0.00015132548,1.05052595e-05,0.0,0.0,2.2140605e-06,0.00060251274,0.00014047745,0.00046203533,7.19943e-05,3.836731e-06,1.1619108e-05,1.0822541e-05,-1.9049999999999998
9,0.005016007,0.0006509199,0.004365087,0.00036582552,1.3976986e-05,0.00010423959,7.2704795e-05,0.00087658514,0.00026778958,0.00060879556,4.925568e-05,1.3068501e-05,3.9419712e-05,2.1961852e-05,0.00018588958,3.532922e-05,0.00015056037,2.248146e-05,1.6566473e-06,2.986225e-06,4.23535e-06,0.0006643762,0.00011867935,0.0005456968,5.8834292e-05,1.7971356e-06,1.7242568e-05,2.1134434e-05,-1.835
