,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
44,1.115309430693374,0.1605759932010687,-0.292266373017771,-1.0268776440691245,0.07790059527396617,0.30162052245439497,0.09348789165627719,1.0268776440691245,0.9248867242294863,0.8032018247228581,0.9907123018396742,0.8713612801616173,0.7891236382217544,0.9971550459067282
45,1.197181863756146,0.1683677232791182,0.14655246868684932,-0.308319557187897,0.5783441417136086,0.31282451949689216,0.0936842598534763,0.6328849985053524,0.9120742944132236,0.7808915227183253,0.9817403120427748,0.8264797389426765,0.6344969249581159,1.1567414881060705
46,1.2850184010331818,0.1765375363843931,0.16366561851609457,-0.29391463026596243,0.8307922332932876,0.3651528003704496,0.10217592021743674,1.061015596174318,0.8330367872850812,0.264555914887075,0.9686404508534551,0.8506249876351274,0.16390262072513226,1.0961245598731164
47,1.3695201902147043,0.18422877390319162,0.0804281582738253,-0.6428707005214528,0.6982769540346162,0.36361827727644475,0.08555610056422908,1.0808508461071864,0.9022400956965865,0.14463383921490508,0.980217046840191,0.7228696742736195,0.09909131710902762,1.1009179932405468
48,1.469878490582777,0.19316822276007173,-0.03657392628867922,-0.6782277288161906,0.42950435450086205,0.34937286189928773,0.11350377624213433,0.9490957729322944,0.8706205955934277,-0.25797247603241896,0.9698613243537026,0.6688848837396822,-0.08882854792359023,0.9841233591751063
49,1.577506484958674,0.20254144612552438,0.02581264059918856,-0.6782400367203594,0.5997941531102244,0.4691182293998555,0.1740897441841208,1.0242644163395787,0.8091834889711795,-0.7048821421635816,0.9656494805517204,0.3578800284626529,-0.33509907681976564,0.8927084198018834
50,1.6929110344480442,0.21236949231329916,0.11731445508775967,-0.4161824146558196,0.6782714636117423,0.37858162541484564,0.11818344371858634,0.8710202225040169,0.8635872785228939,0.5902358100300857,0.9585144859423631,0.819652899012876,0.2945860469078685,1.0700989096692002
51,1.816629764214748,0.22267443097773348,0.015154430241533744,-0.696351055524427,0.7202434839778258,0.5329798986876843,0.1544222342811793,1.1974628181166613,0.7946653265466201,0.5275272864542748,0.9584404834694262,0.801256708555774,0.3564471643641988,1.0329161928418897
52,1.949231863937383,0.23347940267290615,0.018998565347643846,-0.7542373761670447,0.9182540956356705,0.49990900138226674,0.15246663192689994,1.2789921286258752,0.8362824300017652,0.42111197853942717,0.9505453107598274,0.8029898765459937,0.21451049518326262,1.02247300583073
53,2.0913186379114133,0.24480867081657914,-0.602766800796903,-2.6873179036827466,0.4180742334167588,0.7980779831316049,0.207568106635729,2.6873179036827466,0.4153489812694504,-0.6976138057588053,0.8377651778813117,0.19944172687321332,-0.33662488909440974,0.8350862988078547
54,2.243523728229641,0.2566876761756205,0.0682236398930667,-0.7054193763708445,1.2674520736001451,0.4847279943500596,0.11684187586681463,2.0412155618135825,0.6333848097070367,-0.4768655279548656,0.9361476291386961,0.6495245243278567,-0.22611447110837707,1.0017183392587397
55,2.38970908764874,0.2678708269437177,0.034236894629581495,-0.7936084989287414,0.9871262443134446,0.5291273341864478,0.10621453510550424,1.593519702726003,0.5683441554446863,-0.5057352771485994,0.9394636866722744,0.2956208029894685,-0.22864288452424894,0.8925835724051568
56,2.545136331266385,0.27954119573086944,-0.01595554659824474,-0.9087063462568722,0.8204459947160128,0.4826642407270275,0.13860201718513213,1.6569056124632686,0.4700895842079388,-0.5549298889724019,0.9092323114595533,0.22815447930570731,-0.2286234542033455,0.9051237063205919
57,2.6914781240414243,0.29034101878914165,-0.015459328018847801,-0.8307389134031663,0.9643850613680257,0.5066178818567326,0.12569244293421672,1.686224611871018,0.4155388960917381,-0.6679335705720025,0.8758519451672961,0.17906165536489024,-0.36546306335152545,0.8100761022612454
58,2.845920886458248,0.30155808331261197,-0.08664729893195786,-1.7685164666676891,0.662218670980125,0.5408859239568445,0.145512028651694,2.2967173179289526,0.6552562237554515,-0.5290747411735643,0.9091575550136656,0.4180534096053303,-0.2765046828569355,0.9679854508719076
59,2.988012615874371,0.3117279402557108,1.238068769476171,-0.5039435251857047,4.003596651966989,1.7468635621788022,0.3780685133900638,4.409911167351125,-0.5068880899020267,-0.9236940043047244,0.7348950409394989,-0.18888358934112862,-0.7281027375684426,0.3676665947671016
60,3.1368772698499368,0.32224076923625916,-0.06859293703457195,-1.5754482230871973,1.0396204441825085,0.6929951888363021,0.1604652775875262,2.5266936080239732,0.7695945909792331,-0.29599120340864715,0.9521814664833654,0.41285041610636086,-0.07801553726342791,0.9803935907519384
61,3.29278934427696,0.3331081367707903,0.07052316304616318,-0.9991603078571741,1.3968180134540231,0.6807688867244427,0.16653057703772467,2.2097930811209907,0.8992726961191401,0.2099264303565202,0.9816475157020011,0.7582221253536621,0.06449236894570233,1.051632869171401
62,3.4560273421127374,0.344341999449342,0.023700239997742928,-1.1171191490113634,1.02679362248088,0.6266407310914966,0.16343062235647124,1.8349755293459071,0.9452400417895443,0.6281225897542816,0.9897549530428806,0.8288910216780301,0.2417754860132139,1.0587857199620179
63,3.6019897617620327,0.3542720825792927,0.04340222824382806,-0.9903761909798833,0.9954466704415412,0.6282278620773014,0.15942394819116776,1.5737632472341014,0.9631902899859132,0.7858759106276108,0.9923912627522533,0.8750700380208764,0.3952653181625323,1.0615298844606322
64,3.7537195774394347,0.3644885279628326,0.053861415360493346,-0.9154870454655497,1.0256833925829316,0.6171268059731778,0.17274433436450107,1.5522784843928494,0.9690380849113434,0.8485023900154322,0.9933048071639748,0.8872925083165185,0.5424967466228359,1.0714657793418445
65,3.911395417791096,0.3749995936718436,0.023470738398886765,-0.9942255378469833,1.051752003220902,0.6549809065447596,0.17824870669652132,1.5886686077377972,0.9698910317125877,0.8729261920020822,0.9931178596836411,0.9040623180092683,0.6056167509908764,1.083685446934425
66,4.047462659359281,0.3839899945738943,0.005647432420228955,-1.0535537793628396,0.961124041242641,0.6376725522095295,0.17632105973945092,1.5917464442224192,0.9721975888928064,0.8865222437971177,0.9937120774556877,0.9148049119534036,0.6511620962713652,1.08387106152851
67,4.216501575170758,0.395063440663206,0.04137236881541971,-0.9872425923840822,1.0166417174316906,0.6304392470366702,0.16515589163054634,1.5549162100496858,0.9745060852383723,0.8983035699679935,0.9943849432315933,0.9169900696588605,0.6805934561494947,1.0829021175869007
68,4.362284942489244,0.40453486082803386,0.06093407913150608,-0.8330232430543218,0.9773069496689972,0.5640557181812341,0.1534350180628642,1.4913312720062715,0.9778615440241205,0.9059483256897236,0.995594666256897,0.9089090863073267,0.696670079632464,1.0681521456306047
69,4.51264561130662,0.41423335287728646,0.12659355443790704,-0.794812743484859,1.0688089344119287,0.6157688643688946,0.16638457939664278,1.461735615966417,0.9762643554052192,0.9058104939974511,0.9947222677756082,0.9131988764359195,0.6746660567578462,1.093555658974953
70,4.667681813768118,0.42416436072959446,0.02348991212266369,-1.0715178581516316,1.0304634692248105,0.6776379473064933,0.1852382511600907,1.5872602158649056,0.9731830841004032,0.9031210104486678,0.9938513472550426,0.9079041017353174,0.5954153237271684,1.1016621177505899
71,4.827489579195381,0.4343334588184266,-0.011167189064668159,-1.0835317798165096,1.0372996670868568,0.6639105835553422,0.1759161271532593,1.6704278930328063,0.9682136175602639,0.8875135350961081,0.9933644611029931,0.8244512298292583,0.5280319393083012,1.1138153618809994
72,4.992162284945694,0.4447463552211064,-0.09208438518644921,-1.4149838222245978,1.119513141026771,0.7797112872209988,0.2057624156579755,2.017685659703072,0.9618935864860391,0.8591941280532943,0.992023727825013,0.7251588106316725,0.4103616142223214,1.0892878956140082
73,5.127463975584815,0.45325613023749545,-0.035485563066654346,-1.37860088918044,1.2503999277328408,0.7878539362251744,0.20131960025060291,2.1521720875373584,0.9638388431125264,0.8590876327486126,0.993005487847696,0.8009074045896942,0.5127918262020522,1.099484134319027
74,5.301118608921481,0.46412268687092223,-0.044666027539517233,-1.335606691634767,1.1536478402543873,0.725887971475335,0.17724959154188516,2.1332738884325604,0.9610929993567392,0.8512915535859982,0.9930683546767402,0.7922758953128489,0.486022257379443,1.102193699137904
75,5.443716379840261,0.4730032085410998,0.009065459396490139,-1.294492745959937,1.2104655537189237,0.6836587813833406,0.16914694287157078,2.2922563607733144,0.962363032847929,0.8661454047499604,0.9918888483726601,0.8125942846595727,0.5321099423971042,1.0809607509435668
76,5.589624137566063,0.4820536500780824,-0.04532321054747161,-1.2074706439889757,1.098501884391158,0.6447943196792059,0.15950629491005738,2.144476800352473,0.9624786596951662,0.868850991000986,0.9923275351070917,0.8437998883869869,0.5527581371675065,1.0987190334374441
77,5.738880497072539,0.4912772627279358,0.013262553244569385,-1.080068186147442,1.041740445169799,0.5861416265741618,0.1436024318474514,1.962370974211867,0.9633578278815611,0.8715252418486014,0.9923953530930419,0.8566559407900828,0.5706276063578444,1.091924689225193
78,5.930215178562359,0.5030553542792862,-0.028226379179517536,-1.0783542390682015,0.9121189935078703,0.563782300290396,0.14415398518987008,1.893761611408097,0.9651401058410596,0.8758685568478317,0.992578661384396,0.8599771751768664,0.5980597134169603,1.0929016433766494
79,6.087135431528504,0.5126808134549512,-0.007857394136147118,-0.921238794994746,1.020706924402477,0.5550132134578039,0.14210882879277567,1.7955118515903052,0.9630449804883761,0.8706143311796495,0.9922544163796989,0.8492626185195132,0.5883230075060454,1.0838344669712803
80,6.207093384097111,0.5200205801199638,-0.03741899238375804,-1.032193659645517,0.8996939648537249,0.5489404242153081,0.139515158611574,1.874072121519571,0.9630027036611879,0.872134161299881,0.9921139859040111,0.8539465307212161,0.5767384907063414,1.1087557027891408
81,6.370083836372647,0.5299706518603222,0.06883942203917971,-0.7949022010307476,0.953448770026381,0.5138820001948745,0.13507571815672914,1.6266673144220414,0.9674158139886452,0.8804270213385651,0.9933761744585015,0.8676267812607712,0.5876281023708975,1.0988667432844696
82,6.536579634205232,0.5401111082343341,0.0805874133245861,-0.7389856139597327,0.9898131895292289,0.5089086005966362,0.1362650990562489,1.5895714014653202,0.9668593011495561,0.8821592437885192,0.9928734308181972,0.8844203564732264,0.6290480165533354,1.1052058612338336
83,6.706603691236406,0.5504455920608321,-0.030910911084621927,-0.8693014703792122,0.7976852184512285,0.4939661136097759,0.1314465367371864,1.5175237854558548,0.9681461484500071,0.8882075058526337,0.9933104012084094,0.9028116877322072,0.638632337208329,1.12274978557425
84,6.836449148310662,0.5583260161014446,0.019336791063904714,-0.7894408432310519,0.9394713745353599,0.5128324295728472,0.13586862522462662,1.5300003359032592,0.9696879943039622,0.8925361823744531,0.9934837652323301,0.8853119338233562,0.6463271358499667,1.104817020875337
85,7.012693145756433,0.5690090239036288,0.05570802782957662,-0.7409973015587183,0.8719544106339339,0.4821574873855794,0.12923390814322847,1.4277569821920186,0.973693565197966,0.8993242477573993,0.9945787354631013,0.8861622919791395,0.6633074831705279,1.0865265805280384
86,7.147221247683246,0.5771552102951079,0.04188097917919416,-0.7546900229200917,0.8563216630947538,0.48517974143085474,0.12986623630813862,1.4372140264678523,0.9747000376608204,0.901389337919606,0.9949690617185164,0.8792388879981003,0.654192510561239,1.0856683487480405
87,7.329727457563047,0.5881984958251407,-0.02091190889980795,-0.8299659005838083,0.7709390031790848,0.48317243795456544,0.12883035164708506,1.3947583472048597,0.9754545822182785,0.9032250832019157,0.9950107352249272,0.889282903065187,0.6640640949609529,1.0941370800447372
88,7.468962790806977,0.596619407235837,-0.03379831678910812,-0.8002980444252469,0.7641654967918105,0.4780325401553285,0.1285937958076699,1.334634730379891,0.9755178707974851,0.9060651171166144,0.9950383644640108,0.8935028144580218,0.67187777967981,1.0980189612642197
89,7.657754221443944,0.6080351206337894,-0.013169185516401543,-0.8031130160579911,0.7700282823771046,0.4775051724338354,0.1286255166358315,1.3475449929694368,0.9769095851603616,0.9084064324447764,0.9953605900467829,0.9073781882173718,0.6858535979544637,1.0993374001030747
90,7.80170653839661,0.616740021992414,-0.01601436681057017,-0.7927278774466298,0.772471802442009,0.47611861880485423,0.1279786967742063,1.3306447802399008,0.9772682426653244,0.9115887000974746,0.9954979572030133,0.8996342214216868,0.6877552056360333,1.0930525882663347
91,7.947679589081643,0.6255695465925124,-0.0029605444981928497,-0.8190643832699522,0.7752975358047034,0.4881003496250676,0.13228865949290333,1.3397810221972495,0.9770856114253742,0.9154107264546163,0.9952154266252276,0.912730581010773,0.7034812370855239,1.0986957080903508
92,8.095671082722221,0.6345254785958663,0.01741644469788072,-0.782496648707552,0.7855729765366984,0.48200801225363354,0.13230306723525706,1.3132593764026563,0.9779673389927743,0.9152193035046616,0.9955013921561526,0.9183767586849038,0.703639336932708,1.1082536761875166
93,8.296126559325902,0.6466664866145445,0.005500997895590987,-0.7876247487218838,0.7789259162260699,0.4795054533114388,0.1301809313664955,1.3191282435379186,0.9801351085676021,0.9192961762311587,0.9962131100933752,0.9239474664309492,0.712395642950138,1.0984293993370482
94,8.448811765562718,0.6559244517992534,0.0016306973398271985,-0.8137348804842798,0.7887976885133755,0.4914997877918963,0.1333559382969517,1.328796999581027,0.9805005612213318,0.9205157243643141,0.9962533773290966,0.9305172380340807,0.7201544058780889,1.105596698769972
95,8.60349865622863,0.6653149581332802,-0.016180491471189364,-0.8471682738492773,0.8135591899111337,0.51171320612038,0.13880424746007647,1.3646119372791756,0.9804850470216467,0.9218156036847313,0.9962228138259978,0.9219916778454059,0.7207358357918782,1.0898046014058997
96,8.760179450310375,0.6748399031346985,-0.026512038603332573,-0.8612887704665625,0.7838263312311594,0.5058548374612584,0.1372767097206589,1.3589345158296007,0.980971820218585,0.9230607223846232,0.9963604450323756,0.9213400658896465,0.7207093374754087,1.091901301610583
97,8.918845098217659,0.684501211487295,0.0191548750580732,-0.8075413371332826,0.8495793551838778,0.5085974146239806,0.1363896559732115,1.3723873917137253,0.981875648411449,0.9248512280079346,0.9965869061366988,0.9278034551943768,0.7356671296158985,1.0883668574218315
98,9.079485288786328,0.6943008354294861,0.01703925147802675,-0.7791452905662466,0.8534920376901995,0.5013744140213385,0.13757862324953724,1.3439786818723354,0.9822101301147443,0.9264707852961076,0.9966723336149638,0.9411250802204169,0.7436657407904976,1.1012900787228104
99,9.242088459951992,0.7042407551488017,0.02345536837851868,-0.7899723179742212,0.8414782395378703,0.5033571331330069,0.13768327436370772,1.3470941219977053,0.9832280054682074,0.9283575771125637,0.996811471779565,0.9372447969859199,0.7424300258942593,1.0923057383752632
100,9.406641813093389,0.7143229791820179,0.004602763442790621,-0.8329169289697271,0.8295678377083628,0.5170282027162562,0.1408962298503134,1.356081365548456,0.9837352055578189,0.9300382648585536,0.9968199975027484,0.9359313523607227,0.746892314033904,1.0860116659911623
101,9.573131331020738,0.7245495448210172,0.012658636984144243,-0.8213207264850761,0.8577034614399142,0.5194876966516512,0.13978757932459457,1.3653478687672196,0.9838325247116517,0.930983960784451,0.9969543108128327,0.9386130222342253,0.7495454832942401,1.089018670035406
102,9.741541799560094,0.7349225185244588,-0.05535457064325293,-0.9373839061111056,0.7596520310427242,0.5249690824231714,0.14212562920355412,1.4022069257900247,0.984643131483421,0.9328140484376334,0.9971284983989595,0.9414310083739285,0.7550648586370428,1.0887626163179565
103,9.854874595547287,0.7419202059930923,0.023636796694278178,-0.8162967531436401,0.8858819729749781,0.5269226220769215,0.14269091270800544,1.4001345676047365,0.9848657833080205,0.9334658280961635,0.99714807500973,0.9375728662508889,0.755819843748798,1.086588671278875
104,10.026449669104903,0.7525418658117033,0.029754275236337033,-0.8397766947282214,0.9408966489614651,0.5490375496137779,0.14822131982078737,1.455528991535729,0.9849660527468794,0.9344745353651951,0.9971243418915678,0.934896380606393,0.7599338363805702,1.0847398546868205
105,10.19989947196752,0.7633155900388464,0.009200654667140477,-0.9357630156689953,0.9289244142468293,0.5733153912190465,0.15310848364615406,1.5203277878558836,0.9848607956644757,0.9346904156887405,0.9970572516596831,0.9427558428714904,0.7622574415530524,1.0918305813851281
106,10.375204641492832,0.7742435556962617,0.000901109540541132,-0.9115020978101159,0.8943611413044932,0.5568699965637391,0.15086492654502076,1.4889677043020826,0.9850477711832623,0.9353685531809881,0.9971979708904202,0.9410824669538908,0.7619337086104797,1.0844118878669082
107,10.552344763553133,0.7853279709729014,0.04270869881179144,-0.8462070917774492,0.9209939999790946,0.549096648527591,0.14823442418491217,1.4360707939727504,0.9862621906855671,0.9368489858379231,0.9974436454659767,0.9421531864168295,0.7658348571603338,1.088033290624176
108,10.67144705609926,0.7928056023731169,-0.05204831255828901,-0.9678345594201028,0.806494357518494,0.5528020695057141,0.15023665177953283,1.4435830358768889,0.9865475770328753,0.9379331567950706,0.9974717948406964,0.9492548465316246,0.7731151425118415,1.094519357839366
109,10.85159733936031,0.8041557601699713,-0.009537689067756852,-0.8908360198610379,0.8919132310101148,0.5505933138700323,0.14830657337313904,1.4425481237346012,0.986906151704907,0.9392866924069924,0.9975395339469237,0.9521332812851113,0.7809512403682987,1.096334511612486
110,11.033523308792786,0.8156684118765909,0.08632768064393907,-0.7909315000202757,0.9952906908655099,0.5568791737075623,0.15105539063356618,1.4611958621984795,0.9872478802144478,0.9404000529573473,0.9976253289542196,0.9475943291136293,0.7810826564002717,1.089596896065894
111,11.155782009390867,0.823434934850752,-0.02768426625407847,-0.9266131186286978,0.8652860560606819,0.5528163469702688,0.14843634222871674,1.4499192014246203,0.9873516553357466,0.9406770803709459,0.9976457620575905,0.9455050898475421,0.7747591170583907,1.094692395524085
112,11.340613907183545,0.8352235958012078,0.04035502417024376,-0.8681665864259321,0.9612501280978114,0.5639461113789836,0.15128109732168665,1.4933893057554402,0.9875833480523086,0.9419873089347883,0.9976635664559245,0.9483850674194391,0.7807652398775403,1.0929561308649418
113,11.527155884914245,0.8471810284677068,0.03781384746428172,-0.8918828280575501,0.9914982384080594,0.5804853821062521,0.15580517469175134,1.5343555736431234,0.9875168785350854,0.9423967241447806,0.9976091716055852,0.9448963056116141,0.7795641483062383,1.0906737332887793
114,11.652454415336605,0.8552476040823377,-0.05158413911167134,-1.068331859760813,0.8643851423223194,0.5925720381637579,0.15694677865668943,1.5757959437629534,0.987346093565509,0.942751506409056,0.9975597811732956,0.9411197297252039,0.7785080279329981,1.087901057134879
115,11.841788296065106,0.8674917093619414,-0.010894767479051746,-1.0132912535869028,0.9824931822169948,0.6067668187023911,0.15956679251378655,1.622592747951601,0.9871419867367743,0.9431491982100823,0.9975288022062772,0.9432964990871588,0.7799031201393595,1.0898283272089506
116,11.968923189270404,0.8757516765159388,0.013295069540534554,-0.9756002241420643,1.0123395257645624,0.6062441064312417,0.15892984721282913,1.6283853319393826,0.9873099656505279,0.9436139218734466,0.9975537422638404,0.9455732010730559,0.7837906472974645,1.0903612030216456
117,12.160973462266846,0.8882893272206793,-0.08184452932443241,-1.1636457792189594,0.8565950364882426,0.6164949697689426,0.1614402309531293,1.653721009522013,0.9874048897844032,0.9435822898195064,0.9975858574596421,0.9426729150899797,0.7826286124320461,1.0882005774236705
118,12.354616159128053,0.9010064725120812,0.02672694183338758,-0.9159500434354297,1.0493399563832475,0.5990814027764043,0.15769931749326138,1.608598189688386,0.9878034057815784,0.944196488518228,0.9977564710744956,0.9439188791359365,0.7832134100551836,1.0891662036888525
119,12.48458181323533,0.9095855560793044,-0.0789133108739755,-1.123362512938575,0.8469596281473541,0.6026727796699777,0.15843136131198557,1.6129385823707132,0.9879551407225801,0.9441875473959807,0.9977459820600849,0.9510474798420554,0.7849947617448315,1.0952896891750226
120,12.680814521632618,0.9226075876597282,-0.007508926501495237,-0.9932148673692004,1.0029028874724824,0.6089006544646539,0.15993725184863056,1.6304137046029825,0.9880616574272993,0.9444748853782142,0.9977599421832917,0.9462572644299359,0.7812278335839632,1.0916167771887315
121,12.812479750823842,0.9313923498515226,0.006363144138412269,-0.9972440441351426,1.0030265452258504,0.6112425926063437,0.16050425536123186,1.6299825514092672,0.9880312196451582,0.94497231914921,0.997759521023486,0.9505221770355274,0.7871466349342242,1.0916344962599147
122,13.011220678541196,0.9447265771954694,0.008553112509679947,-0.9979375709531068,1.0234878500542115,0.612964295631841,0.16053454340296397,1.6468455669615234,0.988245975503707,0.9455537188513227,0.9978173036629324,0.9495010769242616,0.7891525986123742,1.0910031791373098
123,13.144530370226075,0.9537219490392906,-0.022060763429203732,-1.0578893136227134,0.9508892847048733,0.6092604100473322,0.15928886666538547,1.639782335234914,0.988324687231299,0.9455349803686448,0.9978623631554272,0.9579459997131052,0.7906601742777493,1.106638804008132
124,13.345696086314069,0.9673758568617342,0.01870796105899903,-0.995909255606585,1.0477871141847477,0.6193880808530972,0.16203032749600463,1.6779341125252114,0.9884516485150675,0.9456799524350165,0.9979237302170259,0.9442467161258122,0.7901542693654598,1.0817838943141855
125,13.48059417811007,0.9765868876036025,-0.011767611942279975,-1.0008378523324368,1.0095056900599155,0.6105890305541188,0.15897982777078215,1.6545351337447,0.9886916696349694,0.9460730469942885,0.9979834988795905,0.957833339093473,0.7963402446737903,1.0984442980138331
126,13.684100038722406,0.99056814006128,-0.037847588792379636,-1.051876500733694,0.9417664582945956,0.6031186336494854,0.1575443274700693,1.6454061181139148,0.9888413272630734,0.9457052004690435,0.9980686704207792,0.9539300529290713,0.7901988720466687,1.096393053501095
127,13.82052979916365,0.9999999999999998,-0.03888475584811997,-1.0260200355899016,0.9316247209399078,0.5954864561726703,0.15598911052191608,1.6046332896862627,0.9890531284654278,0.9472787309338299,0.9981144119442263,0.9645265402510868,0.8390009546839217,1.0943590475769343
