,GravPotential_(km/s)^2,SphericalRadius_ckpc
0,-241974.32184737944,0.0
1,-227421.50355078917,1.0
2,-213313.14053014826,2.0
3,-202704.06616887575,3.0
4,-194199.93547359054,4.0
5,-187141.8986189208,5.0
6,-181006.45957172656,6.0
7,-175627.63948026457,7.0
8,-170905.73549843513,8.0
9,-166661.77898016686,9.0
10,-162774.8531935264,10.0
11,-159266.38991389767,11.0
12,-155988.68819291118,12.0
13,-152965.11833520202,13.0
14,-150075.61958543118,14.0
15,-147419.73952765405,15.0
16,-144874.70387394654,16.0
17,-142447.44708636406,17.0
18,-140204.65981030578,18.0
19,-138032.64446327015,19.0
20,-136020.65402766387,20.0
21,-134095.94218454912,21.0
22,-132221.31724375876,22.0
23,-130399.85176336265,23.0
24,-128673.38803175019,24.0
25,-127042.83756705643,25.0
26,-125440.23700530421,26.0
27,-123923.2919534839,27.0
28,-122445.46116475397,28.0
29,-121038.66698679893,29.0
30,-119642.26204763105,30.0
31,-118333.908515625,31.0
32,-117062.30405304488,32.0
33,-115827.41201760668,33.0
34,-114633.64085321073,34.0
35,-113482.40222015946,35.0
36,-112377.2331747857,36.0
37,-111294.12726727576,37.0
38,-110239.6567413673,38.0
39,-109240.7820492486,39.0
40,-108244.8439975426,40.0
41,-107286.66394765735,41.0
42,-106374.8712375539,42.0
43,-105469.91681910094,43.0
44,-104608.57301620228,44.0
45,-103757.53201058162,45.0
46,-102932.91807581786,46.0
47,-102151.90709434198,47.0
48,-101352.26870092936,48.0
49,-100592.74306066177,49.0
50,-99879.85415005122,50.0
51,-99136.5142354364,51.0
52,-98451.9445687693,52.0
53,-97771.93665987621,53.0
54,-97102.35643544166,54.0
55,-96466.859312113,55.0
56,-95837.92345623733,56.0
57,-95227.72420486585,57.0
58,-94631.57492881447,58.0
59,-94020.33703914142,59.0
60,-93439.73065833822,60.0
61,-92885.99176895674,61.0
62,-92352.3675680825,62.0
63,-91812.18752842773,63.0
64,-91276.9331759718,64.0
65,-90785.8652730414,65.0
66,-90279.97652258388,66.0
67,-89801.52025227895,67.0
68,-89375.41405633984,68.0
69,-88864.18301257923,69.0
70,-88374.55714486809,70.0
71,-87922.64572937798,71.0
72,-87462.58947001095,72.0
73,-87053.27112103938,73.0
74,-86624.96558838057,74.0
75,-86171.63041428424,75.0
76,-85768.98146479687,76.0
77,-85361.00578780886,77.0
78,-84943.33747630921,78.0
79,-84555.69466522265,79.0
80,-84182.6158724136,80.0
81,-83793.403127017,81.0
82,-83422.82456555992,82.0
83,-83058.99610084556,83.0
84,-82714.6949528906,84.0
85,-82334.078209591,85.0
86,-81994.488254669,86.0
87,-81653.24928137397,87.0
88,-81317.60972433703,88.0
89,-80991.3173700921,89.0
90,-80647.2405178037,90.0
91,-80360.80067251324,91.0
92,-80010.29654276514,92.0
93,-79709.32083532389,93.0
94,-79392.0373240894,94.0
95,-79106.41154245529,95.0
96,-78801.2875035348,96.0
97,-78502.65796382375,97.0
98,-78224.38855093894,98.0
99,-77920.02925920369,99.0
100,-77658.33782793678,100.0
101,-77383.32205731428,101.0
102,-77104.01485490616,102.0
103,-76832.20910562077,103.0
104,-76591.73127718168,104.0
105,-76328.03213059039,105.0
106,-76075.89490914819,106.0
107,-75821.19574503502,107.0
108,-75572.45641112173,108.0
109,-75321.89460265564,109.0
110,-75094.93909003247,110.0
111,-74850.88439930796,111.0
112,-74636.13064540099,112.0
113,-74413.2325107863,113.0
114,-74162.78915646003,114.0
115,-73943.43251655072,115.0
116,-73722.66361409573,116.0
117,-73504.07853745676,117.0
118,-73292.42251404593,118.0
119,-73075.28398343094,119.0
120,-72850.11320384742,120.0
121,-72617.2248622268,121.0
122,-72415.63813638945,122.0
123,-72206.98239633055,123.0
124,-72008.86800873406,124.0
125,-71829.09297488662,125.0
126,-71639.17378731121,126.0
127,-71430.16221431678,127.0
128,-71210.92392419287,128.0
129,-71056.66698877692,129.0
130,-70841.38114810784,130.0
131,-70648.32470092959,131.0
132,-70486.40457155752,132.0
133,-70308.11705697548,133.0
134,-70160.38627657581,134.0
135,-69983.03944601148,135.0
136,-69788.8838398652,136.0
137,-69611.44266277336,137.0
138,-69419.29590789742,138.0
139,-69258.12398873529,139.0
140,-69061.0809301594,140.0
141,-68913.62808381906,141.0
142,-68776.36025848404,142.0
143,-68593.18292205759,143.0
144,-68472.03910554864,144.0
