,Time_Gyr,ExpansionFactor,zPositionAbsMedian_kpc
0,,,
1,,,
2,,,
3,,,
4,,,
5,,,
6,,,
7,,,
8,,,
9,,,
10,,,
11,,,
12,,,
13,,,
14,,,
15,,,
16,,,
17,,,
18,,,
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,0.8458612530579325,0.1334828742744916,0.27336521179660944
41,0.9080449696290195,0.13995994787469493,0.46597768979926074
42,0.9678924784861273,0.14605760406878063,0.7773602513334887
43,1.0390037466243902,0.15314484920464314,0.5074398546734824
44,1.115309430693374,0.1605759932010687,0.3892151057171621
45,1.197181863756146,0.1683677232791182,0.33658625166705836
46,1.2850184010331818,0.1765375363843931,0.37724651316661295
47,1.3695201902147043,0.18422877390319162,0.34100796770267
48,1.469878490582777,0.19316822276007173,0.3816661968872249
49,1.577506484958674,0.20254144612552438,0.4269547630801016
50,1.6929110344480442,0.21236949231329916,0.36364118511353416
51,1.816629764214748,0.22267443097773348,0.44817427463134096
52,1.949231863937383,0.23347940267290615,0.5604271746022722
53,2.0913186379114133,0.24480867081657914,0.8240601142873627
54,2.243523728229641,0.2566876761756205,1.0460557612740624
55,2.38970908764874,0.2678708269437177,1.0544243693330566
56,2.545136331266385,0.27954119573086944,0.9300846145102765
57,2.6914781240414243,0.29034101878914165,0.9520823963830387
58,2.845920886458248,0.30155808331261197,1.5016579515385875
59,2.988012615874371,0.3117279402557108,1.224741803438979
60,3.1368772698499368,0.32224076923625916,0.954581088767656
61,3.29278934427696,0.3331081367707903,0.9901673520689338
62,3.4560273421127374,0.344341999449342,0.9951419954041352
63,3.6019897617620327,0.3542720825792927,0.9985153204348187
64,3.7537195774394347,0.3644885279628326,0.9856683434351039
65,3.911395417791096,0.3749995936718436,1.0188639117830014
66,4.047462659359281,0.3839899945738943,1.0153173926658337
67,4.216501575170758,0.395063440663206,0.97305003178878
68,4.362284942489244,0.40453486082803386,1.0401342132571552
69,4.51264561130662,0.41423335287728646,0.949318096591886
70,4.667681813768118,0.42416436072959446,1.0661477152820815
71,4.827489579195381,0.4343334588184266,0.949905662794613
72,4.992162284945694,0.4447463552211064,1.004464156296839
73,5.127463975584815,0.45325613023749545,0.9120575748076194
74,5.301118608921481,0.46412268687092223,0.9543926639481709
75,5.443716379840261,0.4730032085410998,0.9313251036469086
76,5.589624137566063,0.4820536500780824,0.8789789143681487
77,5.738880497072539,0.4912772627279358,0.9103377041347467
78,5.930215178562359,0.5030553542792862,0.9234755098343264
79,6.087135431528504,0.5126808134549512,1.0035539326610012
80,6.207093384097111,0.5200205801199638,1.0212020885667858
81,6.370083836372647,0.5299706518603222,0.9264564087268479
82,6.536579634205232,0.5401111082343341,1.047181028390331
83,6.706603691236406,0.5504455920608321,0.9744858074245599
84,6.836449148310662,0.5583260161014446,1.0988487856839866
85,7.012693145756433,0.5690090239036288,0.9511930819827887
86,7.147221247683246,0.5771552102951079,0.9721532947434477
87,7.329727457563047,0.5881984958251407,0.9903292447784438
88,7.468962790806977,0.596619407235837,0.9633749489257573
89,7.657754221443944,0.6080351206337894,0.9113989204599569
90,7.80170653839661,0.616740021992414,0.9684498038798044
91,7.947679589081643,0.6255695465925124,0.9726042738417993
92,8.095671082722221,0.6345254785958663,0.8942769284213461
93,8.296126559325902,0.6466664866145445,0.9566681650429412
94,8.448811765562718,0.6559244517992534,0.9610273835373643
95,8.60349865622863,0.6653149581332802,0.982928654449626
96,8.760179450310375,0.6748399031346985,0.9855421015887217
97,8.918845098217659,0.684501211487295,1.0382170453417312
98,9.079485288786328,0.6943008354294861,0.98037774715961
99,9.242088459951992,0.7042407551488017,0.9477998953115092
100,9.406641813093389,0.7143229791820179,0.9457339376094249
101,9.573131331020738,0.7245495448210172,0.9572482322464233
102,9.741541799560094,0.7349225185244588,0.9767424555215771
103,9.854874595547287,0.7419202059930923,0.9645683969803129
104,10.026449669104903,0.7525418658117033,0.9870701321286844
105,10.19989947196752,0.7633155900388464,1.002166936614314
106,10.375204641492832,0.7742435556962617,0.9620676255068611
107,10.552344763553133,0.7853279709729014,0.9876011212608379
108,10.67144705609926,0.7928056023731169,1.0011334158533414
109,10.85159733936031,0.8041557601699713,1.033012906191593
110,11.033523308792786,0.8156684118765909,1.089839336956129
111,11.155782009390867,0.823434934850752,0.9323256070461465
112,11.340613907183545,0.8352235958012078,1.0037049190104104
113,11.527155884914245,0.8471810284677068,1.0006885198192126
114,11.652454415336605,0.8552476040823377,1.1007915461398308
115,11.841788296065106,0.8674917093619414,0.9919523952259351
116,11.968923189270404,0.8757516765159388,1.0440603345927435
117,12.160973462266846,0.8882893272206793,0.9876604836567334
118,12.354616159128053,0.9010064725120812,1.006979860549829
119,12.48458181323533,0.9095855560793044,0.9998856743215256
120,12.680814521632618,0.9226075876597282,0.980022938378977
121,12.812479750823842,0.9313923498515226,0.9971955359784787
122,13.011220678541196,0.9447265771954694,1.0554813127701557
123,13.144530370226075,0.9537219490392906,0.9918494338745113
124,13.345696086314069,0.9673758568617342,1.0808943635137394
125,13.48059417811007,0.9765868876036025,0.9389085753876117
126,13.684100038722406,0.99056814006128,0.9706143112052849
127,13.82052979916365,0.9999999999999998,0.9524509491991628
