,TimeBinCenters_Gyr,StellarAgeDist_All,StellarAgeDist_All_InSitu,StellarAgeDist_H,StellarAgeDist_H_InSitu,StellarAgeDist_B,StellarAgeDist_B_InSitu,StellarAgeDist_CD,StellarAgeDist_CD_InSitu,StellarAgeDist_WD,StellarAgeDist_WD_InSitu
0,0.25,0.012429843284982027,0.012429843284982027,0.0,0.0,0.0010106463983608146,0.0010106463983608146,0.02338475390230298,0.02338475390230298,0.001286623090913423,0.001286623090913423
1,0.75,0.016074570187135272,0.01607393643180539,5.717258688803892e-06,5.717258688803892e-06,0.0017259440775659574,0.0017259440775659574,0.030017524961010983,0.030016288195943163,0.0019008135376046044,0.0019008135376046044
2,1.25,0.017691280033665085,0.0170309069799277,1.1434517377607784e-05,1.1434517377607784e-05,0.0021597375088258505,0.0021597375088258505,0.03263080954931044,0.03134333711371189,0.0028088623445661353,0.0028062149719510873
3,1.75,0.016824302742386065,0.016795149997211475,0.0001486487259089012,0.0001429314672200973,0.002312026692140494,0.002312026692140494,0.030614882488767082,0.0306025148380889,0.0033515737306510154,0.0032589156891243286
4,2.25,0.021804352124601366,0.021800549592622075,5.717258688803892e-05,2.286903475521557e-05,0.0024920048178759813,0.0024920048178759813,0.039728604273518014,0.039728604273518014,0.004585249369263474,0.004585249369263474
5,2.75,0.027132333182922068,0.027124094363633597,0.0006632020079012515,0.000588877644946801,0.002256648807298805,0.002256648807298805,0.048215286168885214,0.048215286168885214,0.008529834565685285,0.008529834565685285
6,3.25,0.03124477151852847,0.031237166454569882,0.00010862791508727396,4.0020810821627246e-05,0.0012875358225692569,0.0012875358225692569,0.056622815099912065,0.056622815099912065,0.00852453982045519,0.00852453982045519
7,3.75,0.03234750579252371,0.03234243574988466,0.00012006243246488174,7.43243629544506e-05,0.0014536694770943225,0.0014536694770943225,0.05704207845790237,0.05704207845790237,0.01213290869476588,0.01213290869476588
8,4.25,0.03708229186207456,0.03707785557476538,0.00033160100395062574,0.0002915801931289985,0.002524308584033633,0.002524308584033633,0.06295134195193684,0.06295134195193684,0.018550139913642707,0.018550139913642707
9,4.75,0.04148562389409695,0.04148308887277742,0.0009662167184078578,0.0009433476836526422,0.007822126233888496,0.007822126233888496,0.067014115199719,0.067014115199719,0.024914423680218567,0.024914423680218567
10,5.25,0.04639722770068496,0.04638898888139649,0.0014121628961345613,0.0013435557918689146,0.012206208783855501,0.012206208783855501,0.07103854873039882,0.071037311965331,0.034095511909205706,0.034095511909205706
11,5.75,0.0629141591080781,0.0626847396786607,0.00665488911376773,0.004853952626794504,0.01872695472396432,0.01872695472396432,0.08654387238563324,0.08654263562056543,0.06373284833467026,0.06361106919437803
12,6.25,0.06208520713659202,0.06129998428286782,0.01782069533300173,0.011983374211732959,0.015279681392569211,0.015279681392569211,0.07554408387245984,0.07544143237183094,0.08062308561867775,0.08026569031564623
