SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun,ReferencePotential_(km/s)^2,SFR_H_Msun/yr,SFR_B_Msun/yr,SFR_CD_Msun/yr,SFR_WD_Msun/yr
48,1.6691826,12.1513472,3.7536096,0.2103665,146.014,10.418139,0,0,146.014,10.418139,-3966.565,0.32796274544484594,0.48962119172140894,0.31174521711576,0.47474706094703095
49,1.7169719,12.1035579,3.6643618,0.2143916,147.284,10.7042392,0,0,147.284,10.7042392,-1901.299,0.4309537709530889,0.7060624398820345,0.23615139013794306,0.35732624476217967
50,1.7661089,12.0544209,3.5767895,0.2184938,148.445,10.9737321,0,0,148.445,10.9737321,-1898.966,0.3216836346415635,0.6594500284609678,0.20979756628426657,0.47947705458517276
51,1.8166298,12.0039,3.4908614,0.2226744,149.47,11.2184093,0,0,149.47,11.2184093,-94.495,0.203608300666023,0.614123140494905,0.24333502220659026,0.5184324987865875
52,1.8685717,11.9519581,3.4065465,0.2269351,150.732,11.5214918,0,0,150.732,11.5214918,-6466.443,0.2512453632630931,0.42417285402561794,0.2753644143425518,0.49342586506543035
53,1.9084833,11.9120465,3.3443509,0.230184,151.542,11.7202049,0,0,151.542,11.7202049,2362.456,0.20240725410658708,0.4000433481643816,0.32166270332196034,0.47753783631201113
54,1.9630035,11.8575263,3.2627867,0.2345883,152.064,11.8609363,0,0,152.064,11.8609363,-3000.257,0.24630451646090387,0.4159825010320715,0.27417070079707584,0.5379990334638861
55,2.0190508,11.801479,3.1827539,0.2390769,154.202,12.3886755,0,0,154.202,12.3886755,-741.722,0.2285788916863532,0.42307435284394107,0.34875454514683846,0.6720710015548508
56,2.0621126,11.7584172,3.123717,0.2424997,158.852,13.561906,0,0,158.852,13.561906,-3261.327,0.2791357381736746,0.408603852325946,0.3291347420280948,0.6173413170725253
57,2.1060731,11.7144567,3.0655133,0.2459714,166.16,15.5403094,0,0,166.16,15.5403094,-6297.927,0.4087889038159185,0.3924888265719651,0.2577305948865497,0.5974425074334877
58,2.1661155,11.6544143,2.9891842,0.2506778,170.85,16.9256083,0,0,170.85,16.9256083,-3319.333,0.5689338219093314,0.5359623448294697,0.22882568636265943,0.45537415022302075
59,2.2122417,11.6082881,2.9328794,0.2542666,174.746,18.1392049,0,0,174.746,18.1392049,-943.628,0.821693585252723,0.5134769319579212,0.18957579250958861,0.48289284952364186
60,2.2593261,11.5612037,2.8773692,0.2579068,177.976,19.1930059,0,0,177.976,19.1930059,412.602,1.2820659197717275,0.6403038429769798,0.22488412142504594,0.5131610183400892
61,2.3236275,11.4969023,2.8045726,0.2628416,181.372,20.3568924,0,0,181.372,20.3568924,-5225.621,1.6852342011614092,0.9355225098647334,0.21610773693634527,0.45788852412407993
62,2.3730193,11.4475105,2.7508734,0.2666046,182.685,20.838061,0,0,182.685,20.838061,-6350.188,1.3354626561069292,1.1005537200682851,0.14312346900351894,0.3478698711559939
63,2.4234315,11.3970983,2.6979321,0.2704214,183.989,21.3249331,0,0,183.989,21.3249331,-473.385,0.2878588302170963,1.0670307700435038,0.5213394857404268,0.8561644768786104
64,2.4748833,11.3456465,2.6457381,0.2742929,184.719,21.6212926,0,0,184.719,21.6212926,1033.324,0.43275324284123173,0.7123869536834011,0.3616585969928323,0.8839476851676465
65,2.527394,11.2931358,2.5942808,0.2782198,185.693,22.0052503,0,0,185.693,22.0052503,-4427.145,0.6273926282039337,0.5243308827024762,0.29797259587526953,0.5745628972276632
66,2.5809834,11.2395464,2.5435498,0.2822029,190.172,23.6850399,0,0,190.172,23.6850399,-800.513,0.7390005256575197,0.5655663817548588,0.296724846816648,0.6264600640618232
67,2.6356714,11.1848584,2.4935348,0.286243,197.542,26.6033509,0,0,197.542,26.6033509,-2312.326,1.4262441204261636,0.9421461167931194,0.04688752081440784,0.1418154299489512
68,2.6914781,11.1290517,2.4442257,0.290341,203.952,29.340907,0,0,203.952,29.340907,-327.24,1.4974974837341435,1.141321748727637,0.028354238159214652,0.09557635609169389
69,2.7484239,11.0721059,2.3956126,0.2944977,208.656,31.4915502,0,0,208.656,31.4915502,-1635.797,0.5713180231041481,1.0297644388850344,0.5406275420931118,1.2615302223379656
70,2.8065294,11.0140004,2.3476856,0.2987138,211.045,32.6631525,0,0,211.045,32.6631525,-4565.812,0.4921613215423368,1.2667856972317133,0.7161963463261349,2.0893067010351056
71,2.8459209,10.9746089,2.3161107,0.3015581,211.967,33.1477942,0,0,211.967,33.1477942,-3831.475,1.2968986640412563,1.2889985828802335,1.4283768962261176,2.227091358922358
72,2.9060054,10.9145244,2.2693059,0.3058753,213.037,33.7367728,0,0,213.037,33.7367728,-6265.901,1.5985531983665366,0.7237885511474884,1.3476119390465118,2.5619106309032684
73,2.9673055,10.8532243,2.2231617,0.3102544,214.035,34.3029798,0,0,214.035,34.3029798,-6035.445,1.1054572715643325,0.5236094451375815,1.1768075496475172,2.4750521184011625
74,3.008858,10.8116718,2.1927613,0.3132085,214.675,34.6753026,0,0,214.675,34.6753026,-7420.04,0.9280258036284986,0.3199318469590714,1.3006536860043565,2.186086913748824
75,3.0722313,10.7482985,2.1476974,0.3176925,215.899,35.3708277,0,0,215.899,35.3708277,-8746.577,0.6411502725872411,0.5415005743156793,1.2719346684535278,1.964929283622481
76,3.1368773,10.6836525,2.1032697,0.3222408,216.482,35.7655647,0,0,216.482,35.7655647,-9015.59,0.5055704402350246,0.6463942340458703,1.3263503390341849,2.025839105170889
77,3.1806923,10.6398375,2.074,0.325309,216.696,35.9440174,0,0,216.696,35.9440174,-7079.571,0.5701948695075728,0.3908027097300188,1.4912722110625711,2.0601983846563985
78,3.2475077,10.5730221,2.0306125,0.3299663,215.901,35.6602623,0,0,215.901,35.6602623,-8400.302,0.5090391215056915,0.5120195721658548,1.2558573215240603,2.2335550528394164
79,3.2927893,10.5277405,2.0020281,0.3331081,215.145,35.3647175,0,0,215.145,35.3647175,-5372.621,0.4023044619297457,0.3851033051098255,1.360341072349276,2.2707003981722065
80,3.3618351,10.4586947,1.9596564,0.3378771,213.999,34.9198328,0,0,213.999,34.9198328,-12176.373,0.2694115204880096,0.20555145575610184,1.767155682372286,1.8973990959203473
81,3.408624,10.4119058,1.9317413,0.3410942,213.242,34.629779,0,0,213.242,34.629779,-8015.827,0.24103131105507014,0.1665724304522788,2.160388498407305,1.6381216615335372
82,3.4799615,10.3405683,1.8903616,0.3459775,212.159,34.2276991,0,0,212.159,34.2276991,-12040.174,0.17496829770327021,0.1290412846174703,2.3604077323712036,1.1648717837233067
83,3.5282988,10.292231,1.8631001,0.3492718,211.732,34.1038326,0,0,211.732,34.1038326,-14918.713,0.2470728149663577,0.1204605848803437,2.8900386724561935,1.0358096645031571
84,3.6019898,10.21854,1.8226893,0.3542721,211.145,33.9483487,0,0,211.145,33.9483487,-15991.7,0.31153682374612784,0.10764781033626222,2.830417519066179,1.1136671354611742
85,3.6519167,10.1686131,1.796066,0.3576453,210.617,33.7842215,0,0,210.617,33.7842215,-14467.659,0.26910529826039487,0.12854160844229257,2.4455538072240435,1.4377637477984566
86,3.7024911,10.1180387,1.7696939,0.3610507,210.088,33.622816,0,0,210.088,33.622816,-14381.577,0.2659326314965206,0.12423719569667363,2.5259822092600612,1.2516231395746056
87,3.7795811,10.0409487,1.7306014,0.3662197,209.433,33.4443296,0,0,209.433,33.4443296,-20647.441,0.21748145600922208,0.1179010446227306,2.224908255130931,1.3482583441939262
88,3.8318031,9.9887267,1.7048468,0.3697067,209.053,33.3586467,0,0,209.053,33.3586467,-17117.789,0.18041517281042546,0.11781842195442747,2.325398852648058,1.117039157281341
89,3.8846956,9.9358342,1.679335,0.3732269,208.706,33.2931067,0,0,208.706,33.2931067,-19794.336,0.19347281535448224,0.14384144168870214,1.9228217845179996,0.9612756746813274
90,3.9382653,9.8822645,1.6540639,0.3767807,208.163,33.1326975,0,0,208.163,33.1326975,-29092.027,0.16880880301967144,0.11850884638824338,1.7298655133913536,0.9399537226134669
91,4.019904,9.8006258,1.6166035,0.3821748,207.558,33.0004355,0,0,207.558,33.0004355,-23326.711,0.15550224847904023,0.12429337471975926,1.5380863511177922,1.1931468224666633
92,4.0751955,9.7453343,1.591924,0.3858138,207.397,33.0315492,0,0,207.397,33.0315492,-27528.887,0.1897720011106932,0.14211672121498226,1.8638483426517527,1.2377921663788436
93,4.1311871,9.6893427,1.5674774,0.3894874,207.373,33.1267562,0,0,207.373,33.1267562,-34515.828,0.35780724249134216,0.1445611051541472,1.7430682238833903,1.46744153386111
94,4.1878854,9.6326444,1.5432613,0.3931959,207.385,33.2452443,0,0,207.385,33.2452443,-36916.129,0.35042607722202646,0.1789844577230906,1.5679520147785753,1.6671174813561584
95,4.2452968,9.575233,1.5192736,0.3969398,207.537,33.4356048,0,0,207.537,33.4356048,-36444.141,0.4472916287110051,0.18222330262793157,1.8907292715784703,1.3932387268223247
96,4.3034279,9.5171019,1.4955122,0.4007193,207.966,33.7647343,0,0,207.966,33.7647343,-36997.605,0.3225338030068377,0.17962255050054518,1.7077862161752484,1.5042257152137868
97,4.3622849,9.4582449,1.4719748,0.4045349,208.759,34.2768111,0,0,208.759,34.2768111,-33601.934,0.33258838738410407,0.20266165875799227,1.408185642358589,1.8358321619691989
98,4.4218744,9.3986554,1.4486595,0.4083867,209.188,34.6154169,0,0,209.188,34.6154169,-23708.02,0.22861264696937295,0.13375046294566412,1.664724049713012,1.560778931787469
99,4.4822025,9.3383272,1.4255641,0.4122752,209.417,34.8631217,0,0,209.417,34.8631217,-24677.77,0.244630763044331,0.1553419809554992,1.7594643473499578,1.347116686054723
100,4.5432757,9.2772541,1.4026865,0.4162008,209.65,35.1196639,0,0,209.65,35.1196639,-19569.982,0.30169322026386003,0.20443948809534934,1.792459760341457,1.298176186541657
101,4.6051001,9.2154297,1.3800247,0.4201637,209.92,35.3963941,0,0,209.92,35.3963941,-31798.652,0.4882527326546547,0.26500247179009334,1.7334353697472888,1.4915998477503398
102,4.6676818,9.152848,1.3575767,0.4241644,210.216,35.6905035,0,0,210.216,35.6905035,-28190.168,0.5847089080455878,0.3205861370719033,1.7547633315014706,2.0017873144237726
103,4.731027,9.0895028,1.3353403,0.4282031,210.399,35.9370488,0,0,210.399,35.9370488,-32097.697,0.7432955508770873,0.36294277835364647,1.5382732292368368,2.0223647758776857
104,4.7951418,9.025388,1.3133137,0.4322803,210.63,36.2105283,0,0,210.63,36.2105283,-39441.543,1.1687863689141582,0.2539945177827833,1.2632730996486963,1.8292894797400763
105,4.860032,8.9604978,1.2914949,0.4363963,210.846,36.4851026,0,0,210.846,36.4851026,-29253.617,1.252029198456643,0.3193803409073661,1.0343555681020014,1.4381502118622937
106,4.9257036,8.8948262,1.2698818,0.4405516,211.02,36.7409497,0,0,211.02,36.7409497,-28458.879,1.3981256339581132,0.2887445556310402,0.7549142616376088,1.1220509751034529
107,4.9588342,8.8616956,1.2591519,0.442644,211.1,36.8683849,0,0,211.1,36.8683849,-29845.461,1.5465485453230616,0.45336908090572375,0.6895360608397512,1.0276604163314538
108,5.0256886,8.7948412,1.2378439,0.4468587,275.294,82.155188,0,0,275.294,82.155188,9053.094,0.3626163766832616,0.334356150517501,2.4703969483590194,1.5988429947713956
109,5.0933388,8.727191,1.2167368,0.4511135,275.536,82.766913,0,0,275.536,82.766913,-2971.669,0.9022626149565114,1.5437145686094638,4.763159025552106,4.692155604308013
110,5.1617902,8.6587396,1.1958289,0.4554089,275.453,83.1081418,0,0,275.453,83.1081418,-2268.823,0.33589189669878755,1.1613428104086896,5.412581665598329,5.124984050979732
111,5.1963181,8.6242117,1.185449,0.4575719,275.662,83.508609,0,0,275.662,83.508609,-3019.39,0.40450055997813905,1.132270380675026,5.755572177591416,3.9174606208219904
112,5.2659816,8.5545482,1.1648361,0.4619287,275.995,84.2394075,0,0,275.995,84.2394075,-3297.524,0.4105022389288558,1.1673757588498632,5.578352767580178,2.8878550227583286
113,5.3364599,8.4840699,1.1444177,0.4663271,212.82,38.8281441,0,0,212.82,38.8281441,-26868.354,1.4075118462231284,1.047313138952425,0.12490456198492263,0.39241233968302164
114,5.4077582,8.4127716,1.1241918,0.4707673,213.378,39.3414086,0,0,213.378,39.3414086,-24876.785,1.4564980166478467,1.1085897870344472,0.13635083572686363,0.3168809884968419
115,5.4437164,8.3768134,1.1141506,0.4730032,213.623,39.5825529,0,0,213.623,39.5825529,-22849.805,1.501255576389581,1.274196378755316,0.06594000149408229,0.19962145033660852
116,5.516254,8.3042758,1.0942102,0.477507,214.111,40.0818606,0,0,214.111,40.0818606,-23172.984,1.5131225962898778,1.2130617767761924,0.0369697405080902,0.13647665166285347
117,5.5896241,8.2309057,1.0744579,0.4820537,214.544,40.5530745,0,0,214.544,40.5530745,-23507.318,1.600389693880865,1.3020741271871272,0.017491466872059592,0.05720533388381979
118,5.6266228,8.193907,1.0646517,0.4843432,214.803,40.8164699,0,0,214.803,40.8164699,-25400.613,1.9033405436232165,1.2847492451260654,0.01365805447662383,0.03209798512726764
119,5.7012504,8.1192794,1.0451782,0.4889549,215.864,41.669843,0,0,215.864,41.669843,-26550.932,1.8949812174116885,1.5243979459737689,0.0014559252021339028,0.010936454961822023
120,5.7388805,8.0816493,1.0355104,0.4912773,216.978,42.4403083,0,0,216.978,42.4403083,-24257.18,1.7660858865487528,1.8624407889074537,0.0012879038923655328,0.006512041700559169
121,5.8147759,8.0057539,1.0163118,0.495955,221.716,45.5613521,0,0,221.716,45.5613521,-24916.303,1.9949129671993728,1.5441233500862293,0.001968889888462324,0.014168410719755116
122,5.8915219,7.9290079,0.9972942,0.5006774,227.243,49.3614396,0,0,227.243,49.3614396,-23182.645,2.2909277652758213,1.9172233583564169,0.005020986972394422,0.021863133351314613
123,5.9302152,7.8903146,0.9878528,0.5030554,228.985,50.6656867,0,0,228.985,50.6656867,-27516.859,2.599985623339422,1.9488715563105237,0.007506756639787845,0.01843057772306919
124,6.0082449,7.8122849,0.9691037,0.5078453,233.82,54.2830126,0,0,233.82,54.2830126,-22060.246,2.289598118529248,1.9915287761483287,0.0030735694592966384,0.01140392335379072
125,6.0475823,7.7729475,0.9597955,0.5102573,241.145,59.7458257,0,0,241.145,59.7458257,-36489.422,2.4006867127312983,2.4328285249453168,0.003063418923227559,0.010473951751890788
126,6.1269047,7.6936251,0.941311,0.5151158,247.255,64.8345992,0,0,247.255,64.8345992,-30243.32,2.3870067057664124,2.304288413949479,0.0023046899985128023,0.004126608888914328
127,6.1668905,7.6536393,0.9321342,0.5175624,249.023,66.4510188,0,0,249.023,66.4510188,-28441.535,2.552218950203811,1.8751207872309914,0.001184857062283808,0.0020786848981632793
128,6.2475137,7.5730161,0.9139106,0.5224904,251.751,69.1403382,0,0,251.751,69.1403382,-26605.713,2.555982213210052,2.049762678343125,0.00039188748419216824,0.004928679664419464
129,6.288152,7.5323778,0.9048633,0.524972,252.73,70.1905929,0,0,252.73,70.1905929,-32098.24,2.9050582140841166,2.5765200901945913,0.0034839921145039506,0.00889899111717837
130,6.3700838,7.450446,0.8868969,0.5299707,254.851,72.4757975,0,0,254.851,72.4757975,-29586.398,0.25833580032769515,0.649211962525625,3.342824193816854,2.0697279551318815
131,6.4113782,7.4091516,0.8779774,0.5324878,256.004,73.7304316,0,0,256.004,73.7304316,-26575.473,0.2362407453929851,0.8577580783772827,3.869748915249753,2.1746481296927707
132,6.4946258,7.325904,0.8602646,0.5375579,259.235,77.1203448,0,0,259.235,77.1203448,-31352.457,1.2136855363613932,0.32573752683698237,4.402915704502613,2.3398337839948273
133,6.5365796,7.2839502,0.8514709,0.5401111,264.16,81.9084738,0,0,264.16,81.9084738,-28454.309,1.3362854031453568,2.2299262843755865,7.11916500717001,7.171714900045074
134,6.578754,7.2417758,0.8427188,0.5426764,267.199,85.0850804,0,0,267.199,85.0850804,-30525.688,4.435645592420788,3.2520631383890275,3.900400877705957,6.768532276437177
135,6.6637658,7.156764,0.8253385,0.5478436,269.233,87.7085699,0,0,269.233,87.7085699,-32997.379,4.432238945955008,1.5173627363901159,1.8619970058670352,4.005764101971963
136,6.7066037,7.1139261,0.81671,0.5504456,269.715,88.5136416,0,0,269.715,88.5136416,-32012.762,2.6023222193053024,4.5748253009715585,3.4130894369939146,4.897714154792349
137,6.7929451,7.0275847,0.799575,0.5556868,270.636,90.1325153,0,0,270.636,90.1325153,-28295.93,1.9474837349280394,8.057374042248208,2.7420226205875164,3.882115052162875
138,6.8364491,6.9840807,0.7910682,0.558326,270.996,90.8615126,0,0,270.996,90.8615126,-24387.648,1.0700573929432777,5.92600972403493,3.4189003959582323,4.016590955840068
139,6.8801757,6.9403541,0.7826017,0.5609778,271.341,91.5711127,0,0,271.341,91.5711127,-27802.434,0.84527237052847,2.5674407058230964,4.002277066435478,4.123723714067466
140,6.9682975,6.8522323,0.7657884,0.5663193,271.912,92.9158878,0,0,271.912,92.9158878,-35344.648,0.4078355088039925,0.96938138996661,4.069285276043579,3.7580305643951166
141,7.0126931,6.8078367,0.7574414,0.569009,272.149,93.5351499,0,0,272.149,93.5351499,-35098.742,0.35950498960934923,0.7805697414836749,4.416627824314967,2.785929051749209
142,7.0573122,6.7632176,0.7491338,0.5717116,272.28,94.0740596,0,0,272.28,94.0740596,-36383.449,0.3720698132515297,0.43946612651089156,4.007278416123858,2.2572851680973094
143,7.1472212,6.6733086,0.7326362,0.5771552,272.343,94.9316994,0,0,272.343,94.9316994,-30819.6,0.27454110072151944,0.37843706084483664,3.7734449018307137,1.614482564359478
144,7.1925116,6.6280182,0.7244458,0.5798964,272.192,95.1980584,0,0,272.192,95.1980584,-32191.518,0.2505962790661301,0.29289735508061726,3.9880333609272474,1.3638398764447919
145,7.238026,6.5825038,0.7162942,0.5826507,272.042,95.4482062,0,0,272.042,95.4482062,-36628.688,0.23127414737584304,0.20982370520928342,3.6967971642456363,1.4498312695383493
146,7.3297275,6.4908023,0.7001064,0.5881985,271.235,95.4427799,0,0,271.235,95.4427799,-36561.992,0.21397658504659978,0.24999406544309583,4.123091552729286,1.143421373328261
147,7.3759147,6.4446151,0.6920698,0.5909922,270.714,95.3196536,0,0,270.714,95.3196536,-33947.137,0.07109073679554702,0.4626944496995439,5.05840744730958,1.548372113355464
148,7.4223265,6.3982033,0.6840712,0.5937991,270.134,95.1378969,0,0,270.134,95.1378969,-37224.504,0.07813075503243175,0.2896581664208071,4.984275157922064,1.4640709721144327
149,7.5158237,6.3047061,0.6681873,0.5994531,268.821,94.6363967,0,0,268.821,94.6363967,-33565.141,0.04722734433338879,0.11195865851801103,5.254984352785527,0.9046871220217352
150,7.5629092,6.2576206,0.6603016,0.6023002,268.167,94.3792466,0,0,268.167,94.3792466,-38281.273,0.03973848494567368,0.036103755807604825,5.215157030570583,0.6469811016523696
151,7.6102194,6.2103104,0.6524532,0.6051609,267.4,94.0225609,0,0,267.4,94.0225609,-39674.289,0.07084097343252507,0.07074509554162016,5.063631688045514,0.6742918743113124
152,7.6577542,6.1627756,0.6446418,0.6080351,266.542,93.5562132,0,0,266.542,93.5562132,-42927.445,0.08518535486890705,0.06922694331020392,4.780815671458601,0.5614191487890087
153,7.7534978,6.067032,0.6291298,0.6138246,264.345,92.1487435,0,0,264.345,92.1487435,-45047.875,0.07038879800902123,0.09738505966993048,4.416594943931312,0.809752979205213
154,7.8017065,6.0188233,0.6214287,0.61674,263.235,91.4459262,0,0,263.235,91.4459262,-44206.906,0.06240601707445358,0.16132896327767746,5.2181864778988825,0.6456781113097134
155,7.8501398,5.97039,0.6137641,0.6196693,262.261,90.885396,0,0,262.261,90.885396,-43042.512,0.130401122324431,0.1656422568296924,4.956901983771914,0.6153818111389759
156,7.8987975,5.9217323,0.6061357,0.6226124,261.419,90.458062,0,0,261.419,90.458062,-38994.555,0.13832842209986532,0.24741348386533824,4.571953255664209,0.8262566917050085
157,7.996786,5.8237438,0.5909868,0.6285407,263.663,93.7453944,0,0,263.663,93.7453944,-40067.422,0.08037517099992353,0.30780644012081454,4.254976056962477,1.1712478465094884
158,8.0461165,5.7744133,0.5834661,0.631526,263.907,94.4953818,0,0,263.907,94.4953818,-38493.328,0.02706817530611842,0.19783664781812288,4.366450330504201,1.0699142196310578
159,8.0956711,5.7248587,0.5759808,0.6345255,263.326,94.3544063,0,0,263.326,94.3544063,-41565.289,0.018287846818870933,0.1764890683828307,4.468506456264674,0.8054634506915525
160,8.1454495,5.6750803,0.568531,0.6375392,262.524,93.9832375,0,0,262.524,93.9832375,-37729.961,0.02790117988447139,0.10106634693365961,4.266580192701992,0.5621173459518137
161,8.2456775,5.5748523,0.5537369,0.6436096,260.951,93.2932653,0,0,260.951,93.2932653,-44279.105,0.011473325738409026,0.1391965370947437,3.992014184667752,0.5611844435899539
162,8.2961266,5.5244032,0.5463922,0.6466665,260.231,93.0170445,0,0,260.231,93.0170445,-43328.301,0.012296523007009898,0.16959378826868315,3.908989253001749,0.5878291758596768
163,8.3467988,5.473731,0.5390822,0.6497379,259.716,92.9736908,0,0,259.716,92.9736908,-46792.195,0.019434823532990208,0.180281107624845,3.995470545983152,0.46133054260346334
164,8.3976939,5.4228359,0.5318068,0.6528238,258.961,92.6725228,0,0,258.961,92.6725228,-51382.445,0.027113755422406217,0.17950653767185829,3.704491986333367,0.55443374263804
165,8.4488118,5.371718,0.5245658,0.6559245,258.128,92.2783318,0,0,258.128,92.2783318,-54563.133,0.016816357355527677,0.15613101463847884,3.7770633077276234,0.44055825283803834
166,8.500152,5.3203778,0.517359,0.6590398,257.346,91.9553406,0,0,257.346,91.9553406,-50021.742,0.007767419381926068,0.21342576124914195,3.609476149414319,0.7194316966737664
167,8.6034987,5.2170311,0.5030475,0.665315,256.079,91.6258874,0,0,256.079,91.6258874,-48005.715,0.10506611988347654,0.16943621139237847,3.9045305026061614,0.5811360007088173
168,8.6555045,5.1650253,0.4959425,0.6684749,255.563,91.6003379,0,0,255.563,91.6003379,-47468.105,0.6888636059203,0.20220162958599244,4.065987755143726,0.846389321082717
