,[Fe/H]_Stars,BinCenters_ckpc,[Fe/H]_Gas,[Fe/H]_ColdGas,[Fe/H]_StarFormingGas,[Fe/H]_Stars_H,[Fe/H]_Stars_B,[Fe/H]_Stars_CD,[Fe/H]_Stars_WD,[O/H]_Stars,[O/H]_Gas,[O/H]_ColdGas,[O/H]_StarFormingGas,[O/H]_Stars_H,[O/H]_Stars_B,[O/H]_Stars_CD,[O/H]_Stars_WD
0,0.18530229613219418,0.5,0.8494857858784961,0.7449628268293095,0.8758793514253679,-0.5838131278077892,0.14077171253314358,0.25502044652795874,0.2557304665638131,0.4394307482852756,0.9674411253037826,0.8688253490679146,0.9926405145417256,-0.28077783105601645,0.4043551370178962,0.4912089956455744,0.4979739496734779
1,0.030303596704553914,1.5,0.7323068903356214,0.6683732469364997,0.7781839130313329,-0.5943130651781915,-0.07811708681701882,0.1680151771376365,0.13645208061569655,0.2806323674899033,0.8587156515576159,0.7945636594495818,0.9033972267059944,-0.29197519456569376,0.1886316113746607,0.3971294613895981,0.3726702392014429
2,-0.0095253439087396,2.5,0.6289385093311193,0.5868321100718241,0.6814489718507368,-0.5986507203735498,-0.25130755753095035,0.1768109799091864,0.0994564829529619,0.23794687677845452,0.763630084675726,0.7206375944961266,0.8154625770735046,-0.29738949492036953,0.027411425303316885,0.40097136100824327,0.33411529020389663
3,-0.00045568986472865056,3.5,0.5332221529999962,0.5072782663369252,0.5816741696132206,-0.5849324292254011,-0.3700240286712821,0.19829925382350735,0.06287039023368472,0.242974550223157,0.6758499606727153,0.6475533312004327,0.7241956679120073,-0.2833687355172873,-0.07947656335852499,0.4170579778335622,0.2997725527906344
4,-0.019698699089943462,4.5,0.4757436904837437,0.4337182874186853,0.5258194781870779,-0.5756213520772114,-0.43513977628841816,0.16459010937473234,0.002335789732383325,0.22317114685898387,0.6244048675653123,0.580553577612994,0.6750848760131305,-0.27525453467132904,-0.1402861810520781,0.3852630891204283,0.24396788528886976
5,-0.029641991787515906,5.5,0.43734930823618545,0.40156736686660255,0.5094363007395977,-0.5728574565182678,-0.4646539612001211,0.14077518026370772,-0.04329628844330961,0.21199200373469573,0.5905632474176803,0.5536084782805812,0.6639763436402235,-0.272227930836201,-0.16944263273988952,0.36279209287874875,0.2001862801675984
6,-0.04824575255535728,6.5,0.4039335664187538,0.3903429912205377,0.4945278416196445,-0.5546206408215743,-0.47235596894891463,0.11496858722119578,-0.08718095144781757,0.19382210826086238,0.5597643871530806,0.543408860924121,0.6525218900166437,-0.2566332015969123,-0.17839349967569326,0.3391927195912977,0.15837182317025622
7,-0.057875387951457524,7.5,0.3778629271037927,0.37388909809984316,0.44941710115901623,-0.5730382113356832,,0.09086860161640269,-0.1186615111736934,0.1837057595206863,0.5395288634428039,0.5306041501009625,0.6138685225459852,-0.2745677277293742,,0.31644857122381775,0.12813883364962908
8,-0.058804233958022756,8.5,0.34530057988901103,0.3276494072656457,0.40291971093606,-0.5941326482401553,,0.07759066222043093,-0.14357376114041756,0.1808304258609071,0.5108579536775023,0.48842418197936915,0.5712024310716698,-0.2959323554007361,,0.3026238566181936,0.10402793598900496
9,-0.06587461827812291,9.5,0.2984086787225679,0.26623032206567177,0.3572260644315624,-0.6122478368986003,,0.060834828363226595,-0.16006226594300585,0.1721708703997406,0.46676164205061965,0.4308125692712967,0.5284494560809504,-0.3146622400927243,,0.28542312267279946,0.0866999514588521
10,-0.08790420790396637,10.5,0.2589948407270049,0.2274414641128891,0.32234919717652016,-0.627395161267691,,0.03500933060362464,-0.18705647541990184,0.15017164001717684,0.43149611822311507,0.3967397298789257,0.49870483574820373,-0.3303894078120866,,0.26001818253563624,0.06021336473147913
11,-0.11004641346447544,11.5,0.21476991932791745,0.17359334563222337,0.2785350168773193,-0.6471841090316252,,0.014895036516055627,-0.23471873518001093,0.12779130083771476,0.39118116017245724,0.3456250899822411,0.46004465978115183,-0.35132998865572046,,0.23971618174824866,0.014139260089552144
12,-0.12390631737105604,12.5,0.1844505503280998,0.15015217632852423,0.2526684801751916,-0.6505822158362362,,-0.0006370079035593577,-0.25918780139761566,0.11335531865410774,0.36329977266874697,0.32373749395924917,0.438096688379926,-0.3552450854668603,,0.22383304513060226,-0.011030306412365415
13,-0.1493249747284494,13.5,0.1659478328697384,0.126505580296674,0.23140093771668724,-0.6708771435263601,,-0.021223091198293183,-0.26444597512674484,0.08855079745607175,0.34893835912413296,0.3038293576921836,0.42125196375024293,-0.3756076823550489,,0.20334152707398073,-0.017448291544433437
14,-0.15966322834086097,14.5,0.1283670005226669,0.09753096832608053,0.194129676876234,-0.6771611324380444,,-0.032341295098660815,-0.2758598750874129,0.0779304777231234,0.3124107150598709,0.27840836695206467,0.3851340571880462,-0.3826694275414082,,0.19202908823019926,-0.028962195869321018
15,-0.17301887240101463,15.5,0.09674212241834225,0.08131873429461715,0.15847191153736195,-0.6835440396758455,,-0.040122301933540605,-0.3000828108713191,0.06445733786336778,0.2822021248820069,0.26545178622412063,0.3507522297659355,-0.39030296467710357,,0.18380359292747586,-0.0531282214055753
16,-0.18850723975580666,16.5,0.06120349857881594,0.053524091703282727,0.11910111841325617,-0.6937041714186338,,-0.049984191716850035,-0.3204467980668042,0.04929836400427646,0.24794527179246043,0.2398482177810916,0.3145166487592747,-0.4012116480390775,,0.17380768501460184,-0.07264617743445091
17,-0.21492902034973912,17.5,0.028439591629412654,0.02386620817219907,0.08556952736890645,-0.7048210797151849,,-0.06400678541522213,-0.3365577095280297,0.024276371803682202,0.21633990580547605,0.21092042631758665,0.2848326231502873,-0.41203099330597975,,0.1598544389548507,-0.08876231799593931
18,-0.23912701537809733,18.5,0.0067419291925588645,-0.002976754691035009,0.07668656525684185,-0.7129505036106991,,-0.0739744670772562,-0.34982880565192903,0.0009454870834829055,0.19530485096843433,0.18542620648469585,0.27658918573083235,-0.420472959606244,,0.14914544513063915,-0.10224183893785942
