,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.0005967201,5.7105986e-05,0.00053961406,3.3517983e-05,0.0,2.8409156e-06,8.557762e-06,3.9616527e-05,3.8814833e-06,3.5735047e-05,0.0,0.0,0.0,0.0,1.9536317e-05,0.0,1.9536315e-05,0.0,0.0,0.0,0.0,9.0008376e-05,1.1133976e-05,7.88744e-05,3.6787083e-06,0.0,1.94047e-06,0.0,-2.465
1,0.00070418767,7.1606235e-05,0.0006325814,2.9151368e-05,0.0,5.9617337e-06,1.9997726e-05,7.2848794e-05,5.925563e-06,6.692323e-05,0.0,0.0,0.0,2.5578702e-06,1.9982184e-05,1.232017e-06,1.8750166e-05,1.232017e-06,0.0,0.0,0.0,0.000113219794,4.548896e-06,0.0001086709,2.7765004e-06,0.0,0.0,1.7723954e-06,-2.395
2,0.00087669306,0.00010461682,0.00077207637,5.8656347e-05,0.0,7.1489712e-06,1.3941453e-05,0.000113872404,8.803906e-06,0.000105068495,0.0,0.0,0.0,0.0,3.3936525e-05,4.594104e-06,2.9342422e-05,2.9927728e-06,0.0,0.0,0.0,0.00013326432,1.5234453e-05,0.00011802986,1.3104888e-05,0.0,0.0,0.0,-2.325
3,0.0011587049,0.00014729169,0.001011413,8.895638e-05,0.0,1.0204186e-05,1.9756873e-05,0.00013502022,1.3115314e-05,0.00012190491,2.8481413e-06,0.0,0.0,0.0,3.6017078e-05,3.629082e-06,3.2387998e-05,1.7861257e-06,0.0,0.0,1.1652866e-06,0.00017135657,2.3718414e-05,0.00014763817,1.5684025e-05,0.0,5.7658062e-06,0.0,-2.255
4,0.0013441282,0.0001804072,0.001163721,0.00010570003,2.2750455e-06,1.0640842e-05,7.0617352e-06,0.00014612895,1.8080664e-05,0.00012804828,6.1435203e-06,2.1721019e-06,5.883985e-06,0.0,2.8002356e-05,4.421505e-06,2.358085e-05,2.0317582e-06,0.0,1.4446018e-06,0.0,0.00018093806,1.6625458e-05,0.00016431262,8.761364e-06,0.0,1.9038692e-06,1.5630161e-06,-2.1849999999999996
5,0.0016570301,0.00021232475,0.0014447053,0.00011484337,4.73968e-06,1.4753286e-05,2.8047469e-05,0.0001662855,4.350725e-05,0.00012277826,1.6517404e-05,2.3007933e-06,0.0,2.7052422e-06,4.830277e-05,6.7691603e-06,4.153361e-05,3.909126e-06,6.85421e-07,0.0,2.1746132e-06,0.00021069292,2.1317052e-05,0.00018937586,1.0074341e-05,0.0,1.7594047e-06,4.2543793e-06,-2.115
6,0.0020120156,0.0002944328,0.0017175828,0.00014337679,5.428632e-06,3.1850308e-05,4.4582095e-05,0.00026613288,3.0262474e-05,0.00023587044,2.6085327e-06,0.0,7.433049e-06,0.0,6.299693e-05,9.3882245e-06,5.3608706e-05,4.8481406e-06,0.0,1.5148673e-06,0.0,0.0002537041,2.351547e-05,0.00023018861,9.809185e-06,1.3290595e-06,2.2312904e-06,5.9843524e-06,-2.045
7,0.0025021944,0.00042338303,0.0020788114,0.000235327,1.7846916e-05,4.0899893e-05,7.867684e-05,0.00022305147,3.1769443e-05,0.00019128203,1.1568579e-05,0.0,0.0,3.2721744e-06,7.423847e-05,1.04004785e-05,6.3838e-05,4.5277466e-06,0.0,9.78159e-07,7.87977e-07,0.0003596064,6.0786995e-05,0.00029881942,3.111207e-05,2.6776777e-06,7.2741254e-06,9.722564e-06,-1.9749999999999999
8,0.0029137703,0.00048200344,0.0024317668,0.00027733317,2.1079659e-05,4.331621e-05,6.416506e-05,0.0003427475,4.1867257e-05,0.00030088023,1.0775729e-05,1.7879222e-06,4.837765e-06,0.0,7.8855854e-05,7.6019205e-06,7.125394e-05,4.8165593e-06,0.0,6.230328e-07,0.0,0.0003994109,4.8143644e-05,0.00035126726,3.3369026e-05,1.2879633e-06,2.694559e-06,7.2555154e-06,-1.9049999999999998
9,0.003634459,0.0005038145,0.0031306446,0.0002610387,2.6170965e-05,8.2589264e-05,6.015624e-05,0.0002748336,5.4459542e-05,0.00022037406,1.5662234e-05,7.52822e-06,2.1062779e-06,3.602987e-06,0.000103803635,1.1472333e-05,9.2331305e-05,4.9605296e-06,9.57173e-07,2.110739e-06,7.942094e-07,0.00048108463,5.7188874e-05,0.00042389575,2.4807094e-05,7.905146e-06,1.4288802e-05,7.2761354e-06,-1.835
