nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
nan nan nan
-3.668325042724609375e+01 5.766105651855468750e+01 4.454437637329101562e+01
-5.063759613037109375e+01 7.802948760986328125e+01 3.134838104248046875e+01
-4.998866271972656250e+01 6.972908020019531250e+01 5.123120117187500000e+01
-8.857161712646484375e+01 1.229798965454101562e+02 6.429041290283203125e+01
-6.985137176513671875e+01 1.118405532836914062e+02 6.071301651000976562e+01
-7.496463775634765625e+01 1.139002304077148438e+02 6.134204483032226562e+01
-8.240296173095703125e+01 1.152322235107421875e+02 6.033721923828125000e+01
-8.008800506591796875e+01 1.209866104125976562e+02 5.124655151367187500e+01
-6.429240417480468750e+01 1.537157745361328125e+02 6.107897567749023438e+01
-5.908277511596679688e+01 1.193182983398437500e+02 7.772983551025390625e+01
-6.118255615234375000e+01 1.008975906372070312e+02 8.638784790039062500e+01
-6.288867568969726562e+01 1.179802322387695312e+02 7.843547821044921875e+01
-5.204504013061523438e+01 1.224649047851562500e+02 9.183530426025390625e+01
-6.411611938476562500e+01 1.201358566284179688e+02 9.466586303710937500e+01
-1.074841995239257812e+02 1.327113800048828125e+02 6.491383361816406250e+01
-2.738615226745605469e+01 1.212642593383789062e+02 7.435436248779296875e+01
-2.742685127258300781e+01 1.172538070678710938e+02 7.980406188964843750e+01
-3.086309623718261719e+01 1.559787292480468750e+02 6.935922241210937500e+01
4.660322189331054688e+01 8.148014831542968750e+01 7.472859191894531250e+01
1.591996192932128906e+01 1.073089675903320312e+02 4.462127685546875000e+01
1.579664230346679688e+00 1.009325256347656250e+02 -3.765629959106445312e+01
2.001045989990234375e+01 1.240295639038085938e+02 3.554666519165039062e+01
-3.778746032714843750e+01 1.471270294189453125e+02 2.311780548095703125e+01
-1.024272384643554688e+02 1.692955780029296875e+02 1.339408569335937500e+02
2.194412422180175781e+01 1.381537780761718750e+02 2.595032501220703125e+01
-7.855080413818359375e+01 1.264779205322265625e+02 1.877601318359375000e+02
-4.784685134887695312e+01 1.625778808593750000e+02 2.114436187744140625e+02
1.205517482757568359e+01 1.558136596679687500e+02 4.544581222534179688e+01
2.696424865722656250e+01 1.815393981933593750e+02 9.228095245361328125e+01
4.935576248168945312e+01 1.254289779663085938e+02 5.584780883789062500e+01
-1.391037750244140625e+01 1.484636840820312500e+02 6.976021575927734375e+01
3.189499855041503906e+01 1.826928558349609375e+02 8.176252746582031250e+01
2.140419387817382812e+01 2.391685028076171875e+02 8.747454833984375000e+01
-8.006237792968750000e+01 2.190934906005859375e+02 1.173612747192382812e+02
-1.017461547851562500e+02 1.273407669067382812e+02 7.707300567626953125e+01
-6.336944961547851562e+01 9.955612945556640625e+01 5.253079986572265625e+01
-7.774861907958984375e+01 1.324261169433593750e+02 5.906968688964843750e+01
-6.787787628173828125e+01 1.271086730957031250e+02 5.776842880249023438e+01
-9.438140106201171875e+01 1.063193206787109375e+02 6.188935470581054688e+01
-8.011544036865234375e+01 2.134407958984375000e+02 9.502394866943359375e+01
-4.707858657836914062e+01 2.474162750244140625e+02 5.106553649902343750e+01
-5.256122589111328125e+01 1.929147491455078125e+02 8.270626831054687500e+01
-5.813397979736328125e+01 1.727773437500000000e+02 1.024260253906250000e+02
-5.734379577636718750e+01 1.893430328369140625e+02 9.909767150878906250e+01
-6.731352233886718750e+01 2.061937255859375000e+02 8.999841308593750000e+01
-6.385509490966796875e+01 2.056241149902343750e+02 8.122782897949218750e+01
-6.051092147827148438e+01 2.075372161865234375e+02 7.486202239990234375e+01
-6.305350112915039062e+01 2.026212463378906250e+02 6.939960479736328125e+01
-6.594190979003906250e+01 1.975973968505859375e+02 8.924582672119140625e+01
-7.028163146972656250e+01 2.079049530029296875e+02 9.402796173095703125e+01
-6.811759185791015625e+01 2.255601348876953125e+02 8.575180816650390625e+01
-7.137355804443359375e+01 2.117030792236328125e+02 7.679964447021484375e+01
-6.921221160888671875e+01 2.137886657714843750e+02 9.130287170410156250e+01
-6.381506729125976562e+01 2.348683929443359375e+02 9.278326416015625000e+01
-7.376538085937500000e+01 2.338521270751953125e+02 8.598657226562500000e+01
-5.418411254882812500e+01 2.196986694335937500e+02 7.165365600585937500e+01
-5.485018539428710938e+01 2.222973022460937500e+02 8.829869079589843750e+01
-4.697800064086914062e+01 2.316992492675781250e+02 8.122485351562500000e+01
-3.700202560424804688e+01 2.306400604248046875e+02 9.425408172607421875e+01
-2.920310401916503906e+01 2.035276336669921875e+02 9.913423156738281250e+01
-3.176201438903808594e+01 1.984672241210937500e+02 9.117733001708984375e+01
-4.265815734863281250e+01 1.917582244873046875e+02 8.642502593994140625e+01
-5.067913818359375000e+01 1.843076629638671875e+02 7.956256103515625000e+01
-4.536632537841796875e+01 1.875220794677734375e+02 8.372959136962890625e+01
-5.565577697753906250e+01 1.927715759277343750e+02 8.592234802246093750e+01
-4.877103805541992188e+01 1.897292480468750000e+02 8.041632080078125000e+01
-5.011324691772460938e+01 1.981209564208984375e+02 8.205944824218750000e+01
-5.992160034179687500e+01 1.913693389892578125e+02 8.416434478759765625e+01
-5.603958892822265625e+01 1.836120300292968750e+02 7.778190612792968750e+01
-6.101451492309570312e+01 1.962658843994140625e+02 8.157870483398437500e+01
-6.312380218505859375e+01 1.878151397705078125e+02 8.378421020507812500e+01
-7.312351989746093750e+01 1.977895202636718750e+02 9.250634765625000000e+01
-5.086674118041992188e+01 2.128914031982421875e+02 9.765359497070312500e+01
