,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,StellarAge_Gyr
0,2.4044115e-05,2.4044115e-05,0.0,1.4845212e-05,0.0,0.0,9.198904e-06,0.0034617584,0.0034617584,0.0,0.0,0.0026909541,0.0003113737,0.00045943056,0.027568687,0.027568683,0.0,1.5065675e-06,9.906098e-05,0.027286507,0.00018161212,0.002510134,0.0025101337,0.0,2.4043388e-06,0.00031332494,0.0004313174,0.0017630872,0.14
1,4.0435374e-05,4.043537e-05,0.0,2.5976167e-05,0.0,3.1503962e-06,1.1308809e-05,0.0038012671,0.0038012671,0.0,2.6689236e-06,0.0019483274,0.00073847256,0.0011117985,0.027189568,0.027189571,0.0,5.674168e-07,0.0001688611,0.026635619,0.0003845229,0.0027315463,0.0027315468,0.0,3.837601e-06,0.0006381753,0.0011712281,0.0009183054,0.42000000000000004
2,2.590269e-05,2.590269e-05,0.0,1.7269138e-05,1.3668467e-06,4.45939e-06,2.807315e-06,0.0041404073,0.004140407,0.0,0.0,0.0021256146,0.0007435375,0.001271255,0.028094025,0.028094023,0.0,7.9817374e-07,0.00015954311,0.027487608,0.0004460731,0.0034592755,0.0034592755,0.0,2.1725573e-05,0.00072710856,0.0014848822,0.0012255594,0.7000000000000001
3,2.3679913e-05,2.3679913e-05,0.0,1.2086427e-05,0.0,6.5197564e-06,5.073729e-06,0.0034337048,0.0034337046,0.0,0.0,0.0016338269,0.0006983698,0.0011015079,0.028807893,0.028807892,0.0,0.0,0.00015194755,0.028340215,0.000315732,0.0026668275,0.002666827,0.0,0.0,0.0005815081,0.001218735,0.0008665841,0.9800000000000001
4,4.4429842e-05,4.1609746e-05,2.8200902e-06,1.7130267e-05,3.149366e-06,3.4096115e-06,1.7920504e-05,0.002791716,0.0027917163,0.0,0.0,0.0014029187,0.0005181099,0.00087068754,0.030015098,0.030015092,0.0,8.978478e-07,0.00010366748,0.02963812,0.00027240822,0.0031602154,0.0031602154,0.0,2.4601459e-06,0.00041326252,0.0018865799,0.00085791294,1.2600000000000002
5,0.00014524088,7.3027084e-05,7.22138e-05,4.5043937e-05,0.0,2.0742757e-06,2.5908863e-05,0.0026067493,0.0026067493,0.0,0.0,0.0007525772,0.0007493087,0.0011048634,0.03515551,0.035154626,8.824356e-07,1.5394262e-06,0.00010117828,0.034695804,0.0003561066,0.0044717025,0.004467827,3.8753733e-06,1.1774644e-05,0.00032415075,0.003055206,0.0010766955,1.54
6,0.00022415048,0.000119763914,0.000104386556,2.2513834e-05,2.3863292e-06,2.9822333e-05,6.504142e-05,0.001969378,0.001969378,0.0,0.0,0.0006792828,0.0005735287,0.0007165666,0.03338745,0.033381604,5.8464802e-06,0.0,8.062118e-05,0.032928307,0.00037267292,0.005213652,0.0051775402,3.6111927e-05,1.1270869e-05,0.0002931932,0.003757395,0.001115681,1.8200000000000003
7,0.0008562304,0.00038890884,0.00046732154,0.00028132956,0.0,1.4380374e-05,9.3198905e-05,0.0027002818,0.002700282,0.0,0.0,0.0011475222,0.0005700704,0.0009826894,0.033494607,0.0334863,8.305189e-06,3.365833e-06,9.064732e-05,0.032948278,0.0004440093,0.0067503424,0.006730269,2.0072874e-05,1.1720076e-05,0.00038768555,0.0049695843,0.0013612795,2.1
8,0.0023394804,0.0016557032,0.0006837773,0.0012068206,8.443794e-06,0.00012906392,0.00031137478,0.0042369557,0.0042369557,0.0,2.7248482e-06,0.0017390291,0.0010074474,0.0014877544,0.03361989,0.03361911,7.796889e-07,6.448176e-06,0.00010001761,0.03300081,0.0005118362,0.008175554,0.00817172,3.8328326e-06,5.696086e-05,0.00042787817,0.006113779,0.0015731028,2.3800000000000003
9,0.0005057926,0.0002513863,0.00025440636,0.00017432854,0.0,1.4608588e-05,6.244914e-05,0.003125132,0.0031251314,0.0,0.0,0.0012057532,0.00085285335,0.0010665251,0.035988405,0.035988405,0.0,5.9070508e-06,6.5326065e-05,0.03553404,0.00038313775,0.008382064,0.008382065,0.0,2.1957481e-05,0.00032496647,0.0068501593,0.0011849812,2.66
