,Time_Gyr,[Fe/H]_Type4_Mean,[O/H]_Type4_Mean,[O/Fe]_Type4_Mean,[Fe/H]_Type0_Mean,[O/H]_Type0_Mean,[O/Fe]_Type0_Mean,[Fe/H]_Type0_30ckpc_Mean,[O/H]_Type0_30ckpc_Mean,[O/Fe]_Type0_30ckpc_Mean
113,11.5271559,-0.12093437542210284,0.13247787700494643,0.25341225242704923,-0.4671757786888714,-0.2634998319531246,0.20367594673574654,0.013734905217220162,0.21772204192174008,0.20398713670451973
114,11.6524544,-0.11653167825703682,0.1363838399740403,0.25291551823107694,-0.4659665861337368,-0.2629404970761567,0.2030260890575803,0.05194353330908328,0.25267188899727566,0.20072835568819222
115,11.8417883,-0.11300922352443037,0.13924315245749985,0.2522523759819304,-0.4583831396672031,-0.255533973439023,0.20284916622818,0.05459294214730844,0.254386795211878,0.1997938530645696
116,11.9689232,-0.11073947370119551,0.14108443109902688,0.2518239048002224,-0.4563373016945967,-0.25430030034333007,0.2020370013512666,0.048686928296454546,0.24736931745837862,0.19868238916192418
117,12.1609735,-0.10721292116755503,0.14393703236678862,0.2511499535343433,-0.44998582321513364,-0.2488634852020208,0.20112233801311272,0.054310674817639654,0.2513062650840098,0.19699559026637004
118,12.3546162,-0.10341947157079381,0.14701604790653647,0.25043551947733017,-0.4448872491194244,-0.24434312521959406,0.2005441238998305,0.09229613836274915,0.2889044415772343,0.1966083032144852
119,12.4845818,-0.10102596788237345,0.14899098842678632,0.2500169563091599,-0.4418573869325291,-0.24196954793599224,0.19988783899653692,0.09563264255211451,0.29129694488942937,0.19566430233731483
120,12.6808145,-0.09796609921933841,0.15147083087661906,0.24943693009595766,-0.43951885750108716,-0.24051797935328836,0.19900087814779874,0.08423586469582328,0.2789000389024863,0.19466417420666304
121,12.8124798,-0.09569141026755522,0.15335809940325637,0.24904950967081152,-0.4358904461433887,-0.2374287411660275,0.1984617049773609,0.08891606790435054,0.28218242931933774,0.19326636141498713
122,13.0112207,-0.09243745185012502,0.15602693955712132,0.2484643914072464,-0.4260752264553517,-0.2286348818507003,0.19744034460465104,0.11123317882568053,0.30182708894452404,0.19059391011884363
123,13.1445304,-0.09001584287204188,0.15803664006389784,0.24805248293593968,-0.42486929377511456,-0.22797725207192712,0.1968920417031873,0.12163373029150122,0.3112026536962339,0.18956892340473253
124,13.3456961,-0.08649934233911441,0.16095110552505928,0.24745044786417342,-0.4191114364692848,-0.22295507949398538,0.19615635697529926,0.11209079948812663,0.3004418876701573,0.18835108818203075
125,13.4805942,-0.08434306950384564,0.16272323403708108,0.24706630354092676,-0.41563106858291815,-0.2200217423410313,0.1956093262418867,0.10997156528018145,0.29727165338760486,0.1873000881074233
126,13.6841,-0.08135622435042354,0.1651722352223109,0.24652845957273442,-0.4164426804519358,-0.22161275933856542,0.19482992111337055,0.11400772396694736,0.2996738166987782,0.18566609273183088
127,13.8205298,-0.07958351726186264,0.16658607866551453,0.2461695959273773,-0.41662984188227437,-0.2225158159997274,0.194114025882547,0.11206757993719135,0.296620976530968,0.18455339659377648
