,TimeBinCenters_Gyr,StellarAgeDist_All,StellarAgeDist_All_InSitu,StellarAgeDist_H,StellarAgeDist_H_InSitu,StellarAgeDist_B,StellarAgeDist_B_InSitu,StellarAgeDist_CD,StellarAgeDist_CD_InSitu,StellarAgeDist_WD,StellarAgeDist_WD_InSitu
0,0.25,0.020002201912368383,0.020002201912368383,4.343661340728226e-05,4.343661340728226e-05,0.004767631109855521,0.004767631109855521,0.03959559627209331,0.03959559627209331,0.0034905597392437177,0.0034905597392437177
1,0.75,0.022945200093169353,0.022945200093169353,4.115047585953056e-05,4.115047585953056e-05,0.005927663010732795,0.005927663010732795,0.04489326589000609,0.04489326589000609,0.004825840071077999,0.004825840071077999
2,1.25,0.025354197077148567,0.025351575752900497,8.230095171906113e-05,6.629798888479925e-05,0.004555125265944813,0.004555125265944813,0.05035588713145123,0.05035588713145123,0.005068929567386291,0.005068929567386291
3,1.75,0.02951798340776646,0.029475293270012127,0.0003360622195194996,0.00016688804098587395,0.0034275942588421183,0.0034275942588421183,0.0581342369906418,0.058125428894239585,0.008056191335400165,0.00800654629742171
4,2.25,0.030957090419958613,0.030779589320874802,0.0029559758492429455,0.001906638714824916,0.005942663423244139,0.005942663423244139,0.05743999884694011,0.05743359295864759,0.012435226064672077,0.012423242779642796
5,2.75,0.03432923682765841,0.03422438385773549,0.0017168892983615252,0.0010790569225388015,0.005230143828955296,0.005230143828955296,0.06425906693432604,0.06425906693432604,0.014688083650177096,0.01468637175231577
6,3.25,0.04033094593106816,0.04019351364549061,0.0014974200937773621,0.0006698383014912475,0.005917662735725232,0.005917662735725232,0.07025818132026959,0.07025818132026959,0.028992702179417167,0.028984142690110536
7,3.75,0.04591436657946395,0.04577056822071251,0.004926626415404909,0.004053321872163761,0.012207835715482175,0.012207835715482175,0.0723833347613126,0.0723833347613126,0.043098740556743426,0.04309531676102077
8,4.25,0.043738292978670656,0.04306199132266779,0.013575084758549584,0.009455464897501023,0.014357894842108159,0.014357894842108159,0.06252146973498039,0.06251986826290726,0.04628629437453244,0.04628287057880979
9,4.75,0.04052679629988848,0.039743394824607196,0.006625226613384421,0.0018494852761311237,0.013515371672721,0.013515371672721,0.06025138307131916,0.06025058233528259,0.04223936783035777,0.04223594403463512
10,5.25,0.046602651432029435,0.04596342279039217,0.008348974324389202,0.004451109805472556,0.025940713369617664,0.025940713369617664,0.05915597617329849,0.05915597617329849,0.06255788354643609,0.06255445975071343
11,5.75,0.05010511510234773,0.04908691786941761,0.014219775547015562,0.008241525859644872,0.01218533509671516,0.01218533509671516,0.06614319882836303,0.06611837601122952,0.06865395183061798,0.06852898328674117
12,6.25,0.05248303067024265,0.04897832015056886,0.03208365434514733,0.011117486894716507,0.018750515639180076,0.018750515639180076,0.06225642610687744,0.062230802553707366,0.06996184179667105,0.06969478573030419
13,6.75,0.06036984638290956,0.05830948552392408,0.02601167301831882,0.013755689624821966,0.028980796971916727,0.028980796971916727,0.06706004159022974,0.06703041435687684,0.09328816205509914,0.09311012467752124
14,7.25,0.04386598891704108,0.04111996452973817,0.026423177776914126,0.01082486128860429,0.016557955343771955,0.016557955343771955,0.044672262743914205,0.04452813025733254,0.0739026306734435,0.07333770437920592
15,7.75,0.03091477475709686,0.028569438504856565,0.017639837318452103,0.006090270427210524,0.027008242726674982,0.027008242726674982,0.02596947113786993,0.025580313424099433,0.054102820009346964,0.05286169405988561
16,8.25,0.02918133047933535,0.026781320892778102,0.019155546512611477,0.006670949364339455,0.04053611474315544,0.04053611474315544,0.019437867287610773,0.019123978761277367,0.04974432805441096,0.048792512843513706
17,8.75,0.04150904394313074,0.0385634244380817,0.03458926109748319,0.020243747985341287,0.11822825127691011,0.11822825127691011,0.013377096226851723,0.01281417879314666,0.054301400161260775,0.05278123486040329
18,9.25,0.09071991300199296,0.08101689406030393,0.1828452810691808,0.14579384983276905,0.21261084679828696,0.20040801122030855,0.02022819375570024,0.01888616015841762,0.08897589134241894,0.08358854877282602
19,9.75,0.04811552999806022,0.03602223781702108,0.13853536311865738,0.0815876768041626,0.08496983667050843,0.07952968706639432,0.00893541343202672,0.007516509175233875,0.03893540495799858,0.03305332390648244
20,10.25,0.06236916783440421,0.04172811175529114,0.15623464001335105,0.0752070669083876,0.1318811267309851,0.11609569263154737,0.012123944329627793,0.008227562775703426,0.05190303125754305,0.03735703512985601
21,10.75,0.03940112477278736,0.02367654955838176,0.09762493170164076,0.035387123101648536,0.09232003880106703,0.08324978936920766,0.006801451894581499,0.003415939931985481,0.02926147014364535,0.01743054402402135
22,11.25,0.032190236241230734,0.014310558020016432,0.09619838187184371,0.036370162247181766,0.05860161154431747,0.035990989752218185,0.0053601270287648405,0.0018136671228192955,0.023535171797509875,0.00966366342718528
23,11.75,0.017354289946921928,0.004161539481262399,0.05243256465768519,0.011494699590095537,0.027348252076932117,0.009627764763530998,0.0035536665302746285,0.0005316887282790341,0.013748251724309121,0.002687679642281823
24,12.25,0.013297228960689873,0.0028561200057219765,0.04202149426522396,0.009942412195172135,0.016375450324883935,0.004445122240861623,0.0031220698065661957,0.0003571282723079054,0.011433765815796366,0.001804340345837606
25,12.75,0.00614063928855762,0.0006879103776729082,0.01857943985057805,0.002000370354282736,0.00938275802584571,0.001617544482473268,0.0012723695621014836,6.806256310800888e-05,0.005014148835823859,0.0003937365081049804
26,13.25,0.001757410670886749,0.00048569393567869456,0.00523754112189914,0.0014951339562296105,0.002467567858116098,0.001122530869598914,0.00043720187596438644,5.5250786522971916e-05,0.0014876392414922956,0.00021398723266575023
27,13.75,6.36607317389191e-06,0.0,1.8289100382013585e-05,0.0,5.000137503781354e-06,0.0,8.007360365648103e-07,0.0,1.027138716795601e-05,0.0
