,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/Fe]
0,4.073589e-05,4.6324203e-06,3.610347e-05,2.262018e-06,2.3704024e-06,0.0,0.0,2.8600154e-05,2.0976291e-05,7.6238634e-06,0.0,1.9083578e-05,1.8927132e-06,0.0,2.2563686e-06,0.0,2.2563686e-06,0.0,0.0,0.0,0.0,7.4475874e-06,2.0392765e-06,5.4083107e-06,0.0,0.0,0.0,2.0392765e-06,0.10300000000000001
1,5.4288397e-05,2.3322434e-06,5.1956154e-05,0.0,2.3322434e-06,0.0,0.0,0.000116352516,0.00010406893,1.2283597e-05,0.0,6.317419e-05,1.661067e-05,2.428406e-05,1.0865803e-05,1.0072601e-05,7.932025e-07,0.0,2.563137e-06,3.6415474e-06,3.867917e-06,4.0929943e-05,3.333331e-05,7.5966336e-06,0.0,7.3120636e-06,1.3444104e-06,2.4676834e-05,0.10900000000000001
2,5.36519e-05,1.3199819e-05,4.0452076e-05,7.451137e-06,5.748682e-06,0.0,0.0,0.0025424303,0.0025345122,7.918139e-06,6.495122e-06,0.0018346269,0.00025759407,0.00043579604,0.00023348033,0.00023348033,0.0,0.0,5.1437582e-05,0.00013570172,4.6341025e-05,0.00092424464,0.0009121133,1.2131329e-05,0.0,0.00028424847,8.840942e-05,0.00053945545,0.115
3,7.571029e-05,1.5506688e-05,6.02036e-05,9.863121e-06,2.403519e-06,1.3591377e-06,1.8809101e-06,0.0063218973,0.00630659,1.5307407e-05,6.5065233e-06,0.0037296524,0.0008544295,0.0017160017,0.00061813934,0.00061732996,8.0940737e-07,0.0,0.00024470888,0.00018211507,0.00019050599,0.0022997938,0.0022872828,1.2511062e-05,1.9255062e-06,0.00089957105,0.00041088302,0.0009749031,0.12100000000000001
4,8.208642e-05,1.2124887e-05,6.996154e-05,1.0758039e-05,1.3668467e-06,0.0,0.0,0.008901955,0.008892581,9.3735825e-06,0.0,0.0049469527,0.0012875982,0.0026580298,0.0009734291,0.00096974033,3.6888082e-06,8.454733e-07,0.0003257649,0.00032070273,0.0003224272,0.0038421606,0.0038329095,9.251009e-06,0.0,0.0014577679,0.0007638204,0.0016113209,0.127
5,0.00010226743,2.3096687e-05,7.9170735e-05,1.484733e-05,2.1772687e-06,0.0,6.0720895e-06,0.0074260314,0.007412321,1.371119e-05,6.1983146e-06,0.0031829814,0.0016211284,0.0026020124,0.0012841112,0.0012841112,0.0,0.0,0.0002401671,0.0006369033,0.0004070406,0.003967675,0.0039580176,9.6575595e-06,3.9159822e-06,0.0009997714,0.0012041267,0.0017502032,0.133
6,7.5484335e-05,1.6816213e-05,5.8668127e-05,2.4492642e-06,6.915559e-06,4.989828e-06,2.4615617e-06,0.0050763497,0.0050517656,2.4584122e-05,7.3963492e-06,0.0017870939,0.0013463754,0.0019108995,0.002417452,0.0024161895,1.2630046e-06,8.6197076e-07,0.00017462483,0.0017322529,0.00050844945,0.0045256484,0.004517841,7.807258e-06,0.0,0.0006596109,0.0019860074,0.0018722229,0.139
7,0.000121421705,3.215971e-05,8.9261994e-05,1.6509586e-05,2.672797e-06,6.201503e-06,6.775823e-06,0.003770882,0.003748578,2.2304419e-05,3.1297943e-06,0.0012240721,0.0010968088,0.0014245671,0.0046771998,0.004674813,2.386054e-06,6.5144513e-07,0.00010640285,0.0041326573,0.00043510122,0.0043118508,0.004289986,2.186446e-05,2.4360088e-06,0.00035363046,0.0024373038,0.001496616,0.14500000000000002
8,0.00019826287,6.077728e-05,0.0001374856,3.675356e-05,1.0588826e-05,9.292675e-06,4.142218e-06,0.0036501528,0.0036256977,2.445492e-05,7.5079824e-06,0.0011971754,0.0010666363,0.0013543781,0.0064769764,0.0064721894,4.786835e-06,0.0,7.868017e-05,0.0060453755,0.0003481341,0.004202491,0.004190299,1.2192813e-05,5.9637223e-06,0.00029233628,0.0026022056,0.0012897928,0.15100000000000002
9,0.0002670464,0.00011904746,0.0001479989,9.054833e-05,9.920075e-06,1.0240553e-05,8.338491e-06,0.007024822,0.0069962684,2.8554252e-05,2.1483109e-05,0.0026009488,0.0018417182,0.0025294495,0.008411037,0.008407547,3.4899338e-06,0.0,0.000119323806,0.007852454,0.000435177,0.0060534608,0.006032671,2.0789525e-05,1.5195871e-05,0.00047723704,0.0036006882,0.0019395496,0.15700000000000003
10,0.00041894213,0.00025025092,0.00016869117,0.0001637073,1.5447533e-05,1.3897047e-05,5.719904e-05,0.012248578,0.012215578,3.2999527e-05,2.7269121e-05,0.0041663693,0.0033624193,0.0046557155,0.011506373,0.011498696,7.678305e-06,4.5757424e-06,0.00015448788,0.0105939815,0.0007456497,0.009859298,0.009819739,3.9559876e-05,1.9552483e-05,0.00086542754,0.005610102,0.0033226833,0.16300000000000003
11,0.0005204861,0.00034980115,0.00017068493,0.00026263465,2.129391e-05,2.568247e-05,3.5358993e-05,0.015410814,0.0153728165,3.7998474e-05,4.1378105e-05,0.0049975705,0.0046797795,0.0056540878,0.016120955,0.016104134,1.6824004e-05,2.5031675e-06,0.00017365925,0.015046904,0.00088106695,0.012865321,0.012788308,7.701179e-05,4.260828e-05,0.0010451206,0.007496625,0.004203955,0.16900000000000004
12,0.0007482304,0.0004810366,0.00026719374,0.000349266,1.6527494e-05,2.1298605e-05,9.394454e-05,0.016825447,0.016773077,5.236925e-05,6.193271e-05,0.0056657875,0.0054482985,0.0055970587,0.021354457,0.021325067,2.9386158e-05,8.486112e-06,0.00016360632,0.020129342,0.0010236324,0.016170748,0.016065696,0.000105053514,6.203945e-05,0.0009502251,0.010598747,0.0044546826,0.17500000000000002
13,0.0011352325,0.00086260814,0.00027262443,0.00060132914,7.2926894e-05,5.911548e-05,0.00012725171,0.022257334,0.022213325,4.4008837e-05,0.0001363261,0.008227478,0.0068214396,0.007025216,0.027129425,0.027100181,2.924335e-05,1.157605e-05,0.00024202962,0.025518911,0.0013276656,0.021141345,0.021038305,0.00010303891,0.00010317466,0.001364266,0.014280112,0.0052907523,0.18100000000000002
14,0.0017538776,0.0012891691,0.0004647087,0.000902441,7.91354e-05,7.8411744e-05,0.00022918092,0.02388248,0.023778977,0.00010350388,0.00014315287,0.0080492925,0.007545172,0.00803942,0.035518724,0.03546686,5.1864263e-05,1.1810652e-05,0.00024393888,0.03350421,0.0017069031,0.026892953,0.026728515,0.0001644369,0.00012324071,0.0015745009,0.018598031,0.006432743,0.187
15,0.002995421,0.0022912833,0.0007041375,0.0015491025,7.8747544e-05,0.00020169896,0.00046173437,0.0225436,0.02242704,0.000116562165,0.00015317582,0.0066296714,0.008052319,0.0075918706,0.04830522,0.04824203,6.319414e-05,3.4278833e-05,0.00027338183,0.045699175,0.0022351895,0.032970443,0.0327937,0.00017674098,0.00023741805,0.0013473992,0.023448545,0.0077603385,0.193
16,0.004228358,0.0032895347,0.0009388228,0.0020838236,9.803278e-05,0.00031949338,0.00078818516,0.022577373,0.022383673,0.00019369993,0.00012055106,0.00670268,0.008117047,0.0074372985,0.06092421,0.06082571,9.850259e-05,3.764646e-05,0.00025221723,0.057642803,0.00289304,0.03956341,0.039202426,0.00036098383,0.0003710405,0.0014234404,0.028088111,0.009319832,0.199
17,0.0064711506,0.005035329,0.0014358223,0.0026924184,4.4627108e-05,0.00073882425,0.0015594591,0.023094423,0.022914391,0.00018003379,0.00013667517,0.0065188836,0.008467154,0.0077890046,0.071341224,0.07121529,0.00012593607,6.2314924e-05,0.0002499608,0.067309394,0.0035936134,0.044688977,0.044315573,0.00037339763,0.0005357017,0.0013280769,0.031333737,0.011118061,0.20500000000000002
18,0.008331582,0.00622533,0.002106253,0.0030089421,8.2492e-05,0.0011040402,0.0020195013,0.024368815,0.024077376,0.0002914385,0.00013205026,0.007900937,0.008024658,0.00801973,0.08038852,0.08019751,0.00019102238,9.109192e-05,0.0002484132,0.075928144,0.003929863,0.04981907,0.049315013,0.0005040623,0.00069915835,0.0014065172,0.034946084,0.012263249,0.21100000000000002
19,0.011175669,0.008044653,0.0031310166,0.0035787092,6.246993e-05,0.0015925413,0.002805956,0.02004372,0.019606568,0.00043715318,9.794057e-05,0.006485142,0.0065538217,0.0064624874,0.08534871,0.085098624,0.0002500894,9.240666e-05,0.00017351338,0.081004284,0.0038275304,0.0506972,0.049997486,0.00069971633,0.0006555083,0.0010775023,0.036939275,0.011323356,0.21700000000000003
20,0.014853661,0.009369105,0.0054845554,0.0042036264,0.00012783281,0.001904122,0.0031314772,0.015773358,0.015225813,0.0005475453,0.00014087131,0.004804071,0.005494311,0.00478148,0.08361329,0.08333736,0.0002759278,0.00010982607,0.00010918722,0.07934988,0.0037684608,0.052666526,0.051798277,0.00086825155,0.0007460498,0.0007284669,0.039723065,0.010600695,0.22300000000000003
21,0.018360157,0.009687222,0.008672936,0.004655177,0.00011077757,0.0020098602,0.0029114068,0.01442986,0.013678005,0.00075185305,0.00017408798,0.004215105,0.0051916623,0.0040971506,0.07765412,0.07732348,0.00033065004,0.00014589966,0.000106779786,0.07325788,0.0038129187,0.0530374,0.0519322,0.0011052025,0.0007438327,0.00062043214,0.040835716,0.009732218,0.22900000000000004
22,0.02193502,0.009524474,0.012410548,0.0046631247,0.00016262507,0.002114128,0.002576642,0.017131723,0.016148057,0.0009836699,0.00021489598,0.005193079,0.005456183,0.0052789217,0.06862508,0.068219386,0.00040569188,0.00019097021,0.00012886291,0.06422499,0.0036745612,0.053096063,0.051815383,0.0012806738,0.00076487975,0.0007526303,0.041019436,0.009278443,0.23500000000000004
