SnapshotNumber,Time_Gyr,StellarMassInR200_Msun,StellarMassIn0.5R200_Msun,StellarMassIn0.3R200_Msun
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
28,,,,
29,,,,
30,,,,
31,,,,
32,,,,
33,,,,
34,,,,
35,0.597,59073.5,59073.5,0.0
36,0.641,658337.0,79241.0,0.0
37,0.689,3150738.0,189894.0,0.0
38,0.734,1139192.0,956400.0,46736.0
39,0.788,450488.0,450488.0,60856.0
40,0.846,252176.0,50176.0,0.0
41,0.908,76256.0,0.0,0.0
42,0.968,171568.0,0.0,0.0
43,1.039,886272.0,136928.0,0.0
44,1.115,2732320.0,1807888.0,0.0
45,1.197,277000.0,0.0,0.0
46,1.285,8182892.0,1208120.0,727672.0
47,1.37,11808872.0,1680216.0,53904.0
48,1.47,17006048.0,13667472.0,0.0
49,1.578,142203792.0,12112544.0,1710496.0
50,1.693,67038816.0,65855072.0,43560096.0
51,1.817,110468992.0,101623232.0,22461216.0
52,1.949,17752768.0,4244672.0,352128.0
53,2.091,6552256.0,356736.0,47968.0
54,2.244,7472128.0,2656896.0,1690496.0
55,2.39,44434880.0,26853888.0,455424.0
56,2.545,1199128704.0,1193469568.0,47621248.0
57,2.691,735559936.0,697572608.0,691491840.0
58,2.846,428108800.0,101883392.0,6510080.0
59,2.988,65170432.0,46652928.0,31723008.0
60,3.137,1365255680.0,217080320.0,30559744.0
61,3.293,1918793216.0,191530496.0,166585344.0
62,3.456,2946348032.0,2323876864.0,1565348864.0
63,3.602,3115362304.0,3075280896.0,2425951232.0
64,3.754,3518844928.0,2051392512.0,1236425728.0
65,3.911,1617022976.0,113972224.0,32504832.0
66,4.047,1591308288.0,46180352.0,493568.0
67,4.217,5716664320.0,9267200.0,61440.0
68,4.362,5449771008.0,3679674368.0,2708541440.0
69,4.513,4002066432.0,2448203776.0,2214936576.0
70,4.668,4230731776.0,4161159168.0,2647087104.0
71,4.827,1520730112.0,1367154688.0,1343758336.0
72,4.992,1671651328.0,1370935296.0,1316825088.0
73,5.127,1672519680.0,1382592512.0,6541312.0
74,5.301,1511444480.0,1378586624.0,1167360.0
75,5.444,1455407104.0,1365786624.0,1396736.0
76,5.59,1372594176.0,1280053248.0,1279606784.0
77,5.739,1023840256.0,936562688.0,931176448.0
78,5.93,1090756608.0,975564800.0,975040512.0
79,6.087,1180344320.0,1067065344.0,1017184256.0
80,6.207,961236992.0,863051776.0,827121664.0
81,6.37,836112384.0,626044928.0,624713728.0
82,6.537,1134579712.0,456994816.0,392581120.0
83,6.707,922357760.0,807309312.0,145666048.0
84,6.836,653811712.0,515522560.0,448045056.0
85,7.013,1489707008.0,189935616.0,125083648.0
86,7.147,2087780352.0,180994048.0,221184.0
87,7.33,2291671040.0,1281802240.0,704512.0
88,7.469,2380300288.0,1443098624.0,546701312.0
89,7.658,2611314688.0,2328305664.0,263938048.0
90,7.802,2684616704.0,2399776768.0,101638144.0
91,7.948,2671771648.0,1034973184.0,246124544.0
92,8.096,2596220928.0,368783360.0,100458496.0
93,8.296,2569719808.0,138067968.0,70922240.0
94,8.449,2588684288.0,135663616.0,925696.0
95,8.603,2334048256.0,109744128.0,700416.0
96,8.76,1937170432.0,174043136.0,63574016.0
97,8.919,1756839936.0,176308224.0,46178304.0
98,9.079,1733214208.0,160301056.0,138256384.0
99,9.242,1640538112.0,911097856.0,45817856.0
100,9.407,1583628288.0,1497063424.0,41328640.0
101,9.573,872800256.0,786980864.0,738746368.0
102,9.742,531128320.0,460267520.0,421240832.0
103,9.855,579010560.0,507494400.0,427442176.0
104,10.026,539115520.0,462102528.0,5865472.0
105,10.2,520093696.0,419069952.0,3661824.0
106,10.375,674594816.0,355737600.0,354746368.0
107,10.552,523886592.0,198557696.0,197795840.0
108,10.671,515211264.0,356147200.0,133791744.0
109,10.852,4272455680.0,366501888.0,344129536.0
110,11.034,4995473408.0,300703744.0,263290880.0
111,11.156,5173518336.0,304521216.0,57344000.0
112,11.341,5256568832.0,4107386880.0,3644850176.0
113,11.527,4985913344.0,3836043264.0,3740303360.0
114,11.652,5592768512.0,4527595520.0,4220428288.0
115,11.842,5613412352.0,5037268992.0,42885120.0
116,11.969,5585494016.0,789241856.0,732430336.0
117,12.161,5532647424.0,750059520.0,743825408.0
118,12.355,5501435904.0,894926848.0,31318016.0
119,12.485,5485346816.0,513064960.0,37355520.0
120,12.681,5420826624.0,225837056.0,150380544.0
121,12.812,5366022144.0,190652416.0,152993792.0
122,13.011,5332287488.0,196395008.0,34013184.0
123,13.145,5326643200.0,40927232.0,35684352.0
124,13.346,5321056256.0,38322176.0,688128.0
125,13.481,5282635776.0,37937152.0,475136.0
126,13.684,4993015808.0,484220928.0,311296.0
127,13.821,4741144576.0,4365877248.0,145227776.0
