,GravPotential_(km/s)^2,SphericalRadius_ckpc
498,-451970.65925304877,498.0
499,-451502.10239457834,499.0
500,-451798.7114976986,500.0
501,-451454.91880429676,501.0
502,-451256.0465807808,502.0
503,-451934.96383584227,503.0
504,-451482.62029970216,504.0
505,-451658.14564356126,505.0
506,-451626.79134603735,506.0
507,-451165.5849774096,507.0
508,-451236.0971452662,508.0
509,-451172.78950266633,509.0
510,-451422.05052513356,510.0
511,-451792.188278862,511.0
512,-451758.0860366614,512.0
513,-451589.8071568113,513.0
514,-452009.3797548121,514.0
515,-452072.0490127672,515.0
516,-451654.70276955666,516.0
517,-451281.43024629843,517.0
518,-450661.91793171555,518.0
519,-450297.2280397977,519.0
520,-450520.3157288072,520.0
521,-450419.76958844747,521.0
522,-450071.55884818005,522.0
523,-449617.97346722236,523.0
524,-449661.4207081793,524.0
525,-449465.8907869171,525.0
526,-448808.304471725,526.0
527,-447132.5836281158,527.0
528,-447529.35784706636,528.0
529,-447892.5723013442,529.0
530,-448453.0745013097,530.0
531,-448892.942462845,531.0
532,-449558.12172367837,532.0
533,-450039.96457812143,533.0
534,-450004.3141849389,534.0
535,-450521.03453063965,535.0
536,-451183.30036144576,536.0
537,-450610.6547320322,537.0
538,-450170.56444362685,538.0
539,-450168.331595906,539.0
540,-449909.2073108856,540.0
541,-449482.47873072687,541.0
542,-449353.3823198198,542.0
543,-449478.1974833469,543.0
544,-448867.4940706433,544.0
545,-448725.32177824824,545.0
546,-448192.3904351266,546.0
547,-449123.05836823455,547.0
548,-449158.9537640337,548.0
549,-448878.0548479594,549.0
550,-449805.88435135665,550.0
551,-450883.048654746,551.0
552,-450770.48589055793,552.0
553,-449913.976523813,553.0
554,-450158.3428726483,554.0
555,-450462.95403603866,555.0
556,-449847.20705160685,556.0
557,-449664.20522103657,557.0
558,-450370.2281084364,558.0
559,-449737.4456228411,559.0
560,-450144.06264459225,560.0
561,-450409.0065822739,561.0
562,-449795.6736232517,562.0
563,-450037.86180320947,563.0
564,-449640.0176748724,564.0
565,-449947.82533748506,565.0
566,-449828.1575490762,566.0
567,-449991.92288996506,567.0
568,-448958.62705320655,568.0
569,-448170.5077831297,569.0
570,-448975.2282199907,570.0
571,-448948.0949074074,571.0
572,-447827.94256203185,572.0
573,-447414.37916666665,573.0
574,-447102.8309033128,574.0
575,-448132.6159326923,575.0
576,-448003.6144226319,576.0
577,-448742.4998689939,577.0
578,-448451.18125204515,578.0
579,-448552.28331228293,579.0
580,-448881.4138849432,580.0
581,-448858.79343019583,581.0
582,-448884.18364435533,582.0
583,-449290.1751598565,583.0
584,-449187.2548804248,584.0
585,-449548.9411923077,585.0
586,-449411.5550399092,586.0
587,-449065.7350896861,587.0
588,-449754.96552579367,588.0
589,-450365.7196500148,589.0
590,-450109.4953469163,590.0
591,-449441.25779225456,591.0
592,-450381.9512014239,592.0
593,-450237.5652536953,593.0
594,-450781.67262838804,594.0
595,-450624.1786735277,595.0
596,-450617.2518901922,596.0
597,-451131.3476178619,597.0
598,-451617.2156606464,598.0
599,-451785.5850842099,599.0
600,-452826.1694465552,600.0
601,-452205.6307455157,601.0
602,-451500.16690441174,602.0
603,-451661.8127374247,603.0
604,-450313.81324485375,604.0
605,-449865.7271491041,605.0
606,-449695.466093794,606.0
607,-449224.1790542977,607.0
608,-448420.5368497616,608.0
609,-449044.4616099514,609.0
610,-448747.2263719512,610.0
611,-448667.3987292531,611.0
612,-449750.8781722054,612.0
613,-448876.3176697091,613.0
614,-448575.7806951021,614.0
615,-448654.7518127945,615.0
616,-448445.5945231588,616.0
617,-448951.1551487172,617.0
618,-450278.5394887945,618.0
619,-449669.85321340937,619.0
620,-449110.7964709809,620.0
621,-450125.38760349894,621.0
622,-449864.7376581053,622.0
623,-450260.40082933655,623.0
624,-449261.7039808294,624.0
625,-449553.8437346173,625.0
626,-450143.678883873,626.0
627,-449098.7348819814,627.0
628,-448615.663641843,628.0
629,-448423.89450026443,629.0
630,-447947.78224808123,630.0
631,-447532.4548271752,631.0
632,-448154.64898373984,632.0
633,-447761.80460874905,633.0
634,-447287.5554822781,634.0
635,-447107.93543224974,635.0
636,-446972.7350730542,636.0
637,-446721.59003620484,637.0
638,-446773.79123462527,638.0
639,-447190.08136738866,639.0
640,-446066.2546274962,640.0
641,-447048.1958113825,641.0
642,-447822.89318163623,642.0
643,-447168.5704440236,643.0
644,-446569.70552471065,644.0
645,-446947.7439853132,645.0
646,-445726.43684188876,646.0
647,-446123.0435874458,647.0
648,-445448.70010702056,648.0
649,-446369.8901994163,649.0
650,-446374.58031373785,650.0
651,-445884.57577054796,651.0
652,-446141.67293638055,652.0
653,-446465.1802707676,653.0
654,-445594.21008155966,654.0
655,-446423.132234824,655.0
656,-446433.31720528455,656.0
657,-445662.10171303985,657.0
658,-445909.5417854059,658.0
659,-445566.88691531576,659.0
660,-446153.5552915335,660.0
661,-446876.42587512016,661.0
662,-447624.6439225643,662.0
663,-446295.7477671048,663.0
664,-445405.7553482587,664.0
665,-445624.3804347826,665.0
666,-445966.1671493667,666.0
667,-446584.374960267,667.0
668,-446222.3681177446,668.0
669,-445401.88887646387,669.0
670,-445668.20711305627,670.0
671,-445086.48448792705,671.0
672,-445744.15909461665,672.0
673,-446360.15257585334,673.0
674,-446151.7741153846,674.0
675,-446551.73790705315,675.0
676,-446725.3475275735,676.0
677,-446907.886585826,677.0
678,-446903.85579757334,678.0
679,-447359.994978116,679.0
680,-447134.27797827846,680.0
681,-447106.5257368311,681.0
682,-446741.04613527446,682.0
683,-447540.31125745527,683.0
684,-448816.06195743487,684.0
685,-450036.7349761303,685.0
686,-449962.27730446926,686.0
687,-447669.3618969298,687.0
688,-447002.6213034577,688.0
689,-446782.4500675154,689.0
690,-446369.3814251447,690.0
691,-446552.00708516885,691.0
692,-446092.8041952589,692.0
693,-445001.20319644024,693.0
694,-444071.9531101989,694.0
695,-444659.40065268346,695.0
696,-445476.16005382,696.0
697,-445687.12154091767,697.0
698,-447193.07441298343,698.0
699,-446433.77171489946,699.0
700,-444851.8282276894,700.0
701,-444871.0980364069,701.0
702,-443449.49501013395,702.0
703,-443763.12828274217,703.0
704,-443084.0614382662,704.0
705,-443635.7760863964,705.0
706,-443389.8135297579,706.0
707,-442961.71735347196,707.0
708,-443084.57172352256,708.0
709,-443345.6190671203,709.0
710,-442861.94733465166,710.0
711,-441932.9597879768,711.0
712,-441720.6643034385,712.0
713,-442124.626025475,713.0
714,-440766.6783578264,714.0
715,-440232.4665523494,715.0
716,-441115.477980497,716.0
717,-441105.8438755796,717.0
718,-440155.99428287573,718.0
719,-440402.1291582661,719.0
720,-439941.89576423436,720.0
721,-440249.26174680766,721.0
722,-440201.76412915427,722.0
723,-440965.70384512324,723.0
724,-441675.65329638275,724.0
725,-442224.8816466384,725.0
726,-441195.29703781515,726.0
727,-441091.8170840407,727.0
728,-441380.7822666195,728.0
729,-441131.8835068839,729.0
730,-440989.2516824418,730.0
731,-441675.1046011838,731.0
732,-441706.0294672433,732.0
733,-441083.5318018764,733.0
734,-440557.11180212686,734.0
735,-441142.8844579847,735.0
736,-441079.08414246823,736.0
737,-440293.0011700291,737.0
738,-440439.35205553554,738.0
739,-439734.1617936003,739.0
740,-440637.69475467736,740.0
741,-440006.65213030187,741.0
742,-440928.7059564534,742.0
743,-440463.20865366363,743.0
744,-440608.6816981589,744.0
745,-440799.67245095124,745.0
746,-439930.4365616686,746.0
747,-440851.0009808394,747.0
748,-440435.67725116364,748.0
749,-440671.7425831793,749.0
750,-440426.6285911339,750.0
751,-441333.6497886708,751.0
752,-441594.4706443299,752.0
753,-442127.43605057977,753.0
754,-441932.331096084,754.0
755,-441447.8125983091,755.0
756,-441845.04106373154,756.0
757,-441595.518954918,757.0
758,-442694.00418075913,758.0
759,-441805.13873987854,759.0
760,-441981.10594576166,760.0
761,-441567.30334116356,761.0
762,-441720.2388728177,762.0
763,-440823.55087727995,763.0
764,-441624.88567043695,764.0
765,-441904.75691315037,765.0
766,-442740.6539130867,766.0
767,-442595.1722702361,767.0
768,-441606.5136214613,768.0
769,-442375.4112058886,769.0
770,-441269.8700763666,770.0
771,-440966.59404456965,771.0
772,-439506.5938566553,772.0
773,-440540.9806712505,773.0
774,-441340.7842622026,774.0
775,-440043.8247722154,775.0
776,-439238.75765906303,776.0
777,-440717.79152327933,777.0
778,-438870.34649560705,778.0
779,-440637.2019727858,779.0
780,-439997.2734891981,780.0
781,-440998.9820599516,781.0
782,-439564.03330490075,782.0
783,-440339.6363284586,783.0
784,-440360.2823573898,784.0
785,-441078.40926402895,785.0
786,-440504.0918781198,786.0
787,-440431.6083203125,787.0
788,-441087.6436711271,788.0
789,-442315.3531022873,789.0
790,-440791.93914812524,790.0
791,-440830.8461254223,791.0
792,-441168.6598248206,792.0
793,-441912.8745289568,793.0
794,-441600.5915708999,794.0
795,-441585.77684471366,795.0
796,-441989.8501978011,796.0
797,-443243.16235576925,797.0
798,-443872.88628369005,798.0
799,-445897.1447613904,799.0
800,-444911.9451503221,800.0
801,-445173.90104901267,801.0
802,-446065.90292574494,802.0
803,-448696.7933847523,803.0
804,-449907.9703152622,804.0
805,-446499.9457220367,805.0
806,-444756.76375697105,806.0
807,-443444.8166848617,807.0
808,-443317.46234434866,808.0
809,-442690.8183394533,809.0
810,-442087.1503625106,810.0
811,-441446.4157581136,811.0
812,-440104.1851964358,812.0
813,-439150.4144366197,813.0
814,-439561.0129337706,814.0
815,-438050.744527216,815.0
816,-440742.32690296945,816.0
817,-440919.4130969837,817.0
818,-440663.9655262063,818.0
819,-439462.77221513604,819.0
820,-438476.8030287682,820.0
821,-437107.0734014423,821.0
822,-437320.6188853708,822.0
823,-438085.8140101325,823.0
824,-439271.1711548096,824.0
825,-439693.25299829384,825.0
826,-439373.66919773776,826.0
827,-441113.74795190274,827.0
828,-441369.86305068433,828.0
829,-442579.19059272803,829.0
830,-443041.83233018056,830.0
831,-443655.5201486895,831.0
832,-446165.12253736414,832.0
833,-447517.2617442071,833.0
834,-448990.1199047704,834.0
835,-447785.6759697846,835.0
836,-445931.11555321986,836.0
837,-445379.1275,837.0
838,-444241.4667351796,838.0
839,-444956.19568752806,839.0
840,-444137.88892647723,840.0
841,-444991.1122735705,841.0
842,-443168.8596067416,842.0
843,-443286.3407875547,843.0
844,-443381.459786146,844.0
845,-443181.1338266762,845.0
846,-443864.8298332941,846.0
847,-443346.1128216912,847.0
848,-443407.56941225164,848.0
849,-445309.7856684554,849.0
850,-444563.8177243309,850.0
851,-444961.4423119469,851.0
852,-443673.37712765957,852.0
853,-443254.37448089704,853.0
854,-444262.5173611111,854.0
855,-443833.0914816396,855.0
856,-445396.4200933142,856.0
857,-446186.9768495407,857.0
858,-448220.96361199365,858.0
859,-448256.2954500978,859.0
860,-446761.054946443,860.0
861,-447158.3725566849,861.0
862,-445514.00698897796,862.0
863,-443685.7051847187,863.0
864,-444957.6537622549,864.0
865,-444741.2456321474,865.0
866,-443006.2734216916,866.0
867,-444829.7290234533,867.0
868,-443846.91826540756,868.0
869,-444849.0762156189,869.0
870,-447040.880120429,870.0
871,-445511.5993589744,871.0
872,-443560.8220367541,872.0
873,-441852.2295651184,873.0
874,-440078.3895244905,874.0
875,-440019.17139338667,875.0
876,-441831.26608134515,876.0
877,-442099.67958297365,877.0
878,-444361.2202719156,878.0
879,-443042.7749140417,879.0
880,-444637.35024226917,880.0
881,-445268.8752843371,881.0
882,-444539.6563942509,882.0
883,-443685.8319245595,883.0
884,-444161.3349429324,884.0
885,-444095.44702761975,885.0
886,-443703.8649152253,886.0
887,-442248.4422045731,887.0
888,-442139.2101835483,888.0
889,-443028.19925634295,889.0
890,-443668.20080445544,890.0
891,-444654.6268366465,891.0
892,-446422.62356103386,892.0
893,-446690.6481990232,893.0
894,-444595.37096949894,894.0
895,-443982.23630522995,895.0
896,-444458.9260261194,896.0
897,-442629.4162039094,897.0
898,-441928.3801136364,898.0
899,-442113.37520407053,899.0
900,-441734.029025655,900.0
901,-441779.46362570865,901.0
902,-440940.08296531666,902.0
903,-441247.66810299107,903.0
904,-441518.24751344085,904.0
905,-440976.5988506379,905.0
906,-440789.4288366337,906.0
907,-442006.4347043844,907.0
908,-443468.44613396394,908.0
909,-443159.59473214287,909.0
910,-443772.95185053017,910.0
911,-445001.1970895368,911.0
912,-444915.6846377813,912.0
913,-443911.00044947007,913.0
914,-440545.1852013163,914.0
915,-440736.0645036694,915.0
916,-440195.7502269976,916.0
917,-442598.56873979175,917.0
918,-442536.72312340967,918.0
919,-443426.81530972983,919.0
920,-443033.2329371166,920.0
921,-442747.7959501121,921.0
922,-442783.59670174535,922.0
923,-442505.51098956243,923.0
924,-441477.6506377551,924.0
925,-441471.6545101713,925.0
926,-441539.69406712474,926.0
927,-441706.74313708564,927.0
928,-441914.1283736622,928.0
929,-440954.981814133,929.0
930,-441385.08434747334,930.0
931,-441023.3968523551,931.0
932,-442105.4957356358,932.0
