,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/Fe]
0,1.6013684e-05,1.0386801e-06,1.4975005e-05,0.0,0.0,0.0,1.0386801e-06,9.912435e-06,9.912435e-06,0.0,0.0,7.83857e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2172097e-06,0.0,3.2172097e-06,0.0,0.0,0.0,0.0,0.10300000000000001
1,1.2073087e-05,0.0,1.2073087e-05,0.0,0.0,0.0,0.0,7.965897e-06,7.965897e-06,0.0,0.0,1.9250629e-06,2.9204766e-06,3.1203576e-06,1.3451311e-06,1.3451311e-06,0.0,0.0,5.7809496e-07,7.6703606e-07,0.0,5.7450266e-06,4.079066e-06,1.6659607e-06,0.0,1.842854e-06,2.236212e-06,0.0,0.10900000000000001
2,1.9271154e-05,1.3063004e-06,1.7964854e-05,0.0,1.3063004e-06,0.0,0.0,3.2393953e-05,2.4986519e-05,7.4074387e-06,0.0,1.512382e-05,4.8643997e-06,4.9982973e-06,2.3409066e-06,0.0,2.3409066e-06,0.0,0.0,0.0,0.0,1.0164271e-05,1.0632413e-06,9.10103e-06,0.0,1.0632413e-06,0.0,0.0,0.115
3,2.3818951e-05,2.2717395e-06,2.154721e-05,0.0,0.0,2.2717395e-06,0.0,3.9515227e-05,3.9515227e-05,0.0,0.0,3.7226164e-05,2.289062e-06,0.0,5.067733e-06,1.1464323e-06,3.921301e-06,0.0,0.0,0.0,1.1464323e-06,1.2844394e-05,3.0959945e-06,9.7484e-06,0.0,3.0959945e-06,0.0,0.0,0.12100000000000001
4,3.5940728e-05,1.3542334e-06,3.4586494e-05,0.0,0.0,0.0,1.3542334e-06,4.5101217e-05,4.5101217e-05,0.0,0.0,2.7898954e-05,3.911359e-06,1.0485201e-05,4.1987987e-06,2.6802488e-06,1.5185499e-06,0.0,0.0,2.6802488e-06,0.0,8.6994405e-06,1.2422328e-06,7.457207e-06,0.0,0.0,1.2422328e-06,0.0,0.127
5,4.567003e-05,2.1053693e-06,4.356466e-05,1.0066698e-06,0.0,0.0,1.0986995e-06,0.00015174644,0.00015174644,0.0,0.0,0.00012339347,1.4933669e-05,1.3419294e-05,1.8407518e-05,1.4392265e-05,4.015252e-06,9.2219904e-07,1.4612142e-06,9.35734e-06,1.8096298e-06,4.5920075e-05,2.6260452e-05,1.9659623e-05,0.0,4.451683e-06,1.382745e-06,2.0426025e-05,0.133
6,6.919194e-05,1.0441904e-06,6.8147754e-05,0.0,0.0,1.0441904e-06,0.0,0.0020836133,0.0020734644,1.0149125e-05,0.0,0.0015922878,0.0001633323,0.0003178442,0.00027065616,0.0002646764,5.979781e-06,0.0,3.2379456e-05,0.00018264822,4.9648756e-05,0.0008781792,0.00085177034,2.6408838e-05,0.0,0.0001229348,0.00010297759,0.00062585797,0.139
7,0.00012412289,2.9216386e-05,9.49065e-05,1.6995964e-05,5.914966e-06,3.7902319e-06,2.5152217e-06,0.013968985,0.013963832,5.153473e-06,0.0,0.008351514,0.0018005198,0.0038095694,0.0019299971,0.0019265427,3.4541065e-06,0.0,0.0003815702,0.0009681962,0.00057677645,0.006183192,0.006170717,1.2475484e-05,1.8002423e-06,0.0014971696,0.0013116963,0.0033600505,0.14500000000000002
8,0.00022127063,7.227559e-05,0.00014899508,5.4357166e-05,7.425058e-06,1.2872401e-06,9.206119e-06,0.036944713,0.036944713,0.0,3.9014017e-06,0.021469122,0.0051856413,0.010286047,0.0048265117,0.0048196013,6.9094494e-06,0.0,0.0012195804,0.001963231,0.0016367899,0.014640839,0.014625015,1.5824178e-05,3.4803961e-06,0.004398237,0.003720614,0.0065026837,0.15100000000000002
9,0.0002890559,0.00013023733,0.00015881857,0.000102875056,1.7314096e-05,3.0630292e-06,6.985142e-06,0.020365918,0.020365918,0.0,2.452191e-06,0.011247547,0.0033989393,0.0057169795,0.004946346,0.0049372716,9.0756985e-06,1.0118e-06,0.0006982399,0.0028478869,0.0013901328,0.010135199,0.010102298,3.2901e-05,9.35063e-06,0.0023859623,0.0033825156,0.004322802,0.15700000000000003
10,0.00024755957,0.00012065876,0.00012690082,0.000101394486,6.7106075e-06,7.3086953e-06,5.244967e-06,0.012931394,0.012916107,1.5287564e-05,0.0,0.005411504,0.0029595988,0.0045378627,0.0072230957,0.0072049075,1.8188042e-05,2.5263678e-06,0.00047186643,0.0053412993,0.001389216,0.00957559,0.009527006,4.858363e-05,5.687646e-06,0.0013811687,0.0039401995,0.00419995,0.16300000000000003
11,0.00051920285,0.000271588,0.00024761484,0.00018889895,3.0120178e-05,2.0670339e-05,3.1898555e-05,0.019308966,0.019297618,1.1346696e-05,2.3587181e-06,0.009982349,0.0033765817,0.0059363283,0.012864918,0.012831443,3.3474367e-05,5.717374e-06,0.00053266046,0.010631465,0.0016615969,0.01167964,0.011627731,5.1909366e-05,3.5915553e-05,0.0018637275,0.0051193014,0.004608786,0.16900000000000004
12,0.00093352154,0.0005759281,0.00035759353,0.00042336478,1.5809892e-05,5.43689e-05,8.238448e-05,0.019951263,0.019938199,1.3064786e-05,2.3541872e-06,0.011429472,0.0032342095,0.00526842,0.021605946,0.021500913,0.00010503098,1.339132e-05,0.00038462246,0.01941792,0.0016849835,0.013229484,0.013148113,8.137098e-05,6.919297e-05,0.0015479239,0.0069567054,0.004574291,0.17500000000000002
13,0.0018620508,0.0011267436,0.0007353073,0.00082829525,4.1103907e-05,8.362813e-05,0.00017371634,0.02339123,0.02338243,8.801094e-06,5.2017836e-06,0.01510585,0.0029945415,0.0052768365,0.03200803,0.031692944,0.00031508936,2.2221471e-05,0.00036644674,0.029745532,0.0015587399,0.014878121,0.01464765,0.00023047173,0.00012587062,0.0016750019,0.008308919,0.004537858,0.18100000000000002
14,0.0025807081,0.0014259234,0.0011547848,0.0008932833,4.4550015e-05,0.00014765296,0.00034043714,0.02382181,0.023805821,1.5987769e-05,1.3081599e-05,0.015250374,0.0028910022,0.005647811,0.04267516,0.042157143,0.0005180209,4.9967584e-05,0.00036309796,0.03988831,0.0018557713,0.016996052,0.016595453,0.00040059772,0.00024669015,0.0019250306,0.009144819,0.0052749873,0.187
15,0.003107443,0.0017590474,0.0013483958,0.0009256651,8.938428e-05,0.00022453812,0.00051846734,0.034522444,0.034508675,1.3769388e-05,2.5523796e-05,0.019716838,0.0046621957,0.010096412,0.054550115,0.053845953,0.0007041621,7.524127e-05,0.0006439701,0.049961682,0.0031650616,0.025190149,0.024544183,0.00064596534,0.00035638688,0.0030690506,0.012108928,0.0090098195,0.193
16,0.0033215007,0.0019366189,0.0013848819,0.0009888315,0.00012706862,0.00029157943,0.0005291394,0.038586847,0.03854706,3.978082e-05,1.6317601e-05,0.021896841,0.0054874998,0.011143749,0.06796824,0.066759475,0.0012087733,0.00011986503,0.0007805137,0.061743326,0.004114876,0.031732667,0.030495513,0.0012371563,0.00042468065,0.003435045,0.01527652,0.011359269,0.199
17,0.004532968,0.002841475,0.0016914934,0.0016010674,0.00022426975,0.00043074842,0.0005837841,0.043501012,0.043478858,2.2154296e-05,2.1331198e-05,0.024780732,0.0064404234,0.012229756,0.07424828,0.07232821,0.0019200774,0.00023546173,0.00088478334,0.066570036,0.0046379315,0.034264874,0.031961847,0.002303033,0.0007417902,0.0037995542,0.015744194,0.011676306,0.20500000000000002
18,0.0073199593,0.0049634106,0.002356549,0.0028491383,0.00034329627,0.00088755635,0.0008813741,0.060385462,0.060334243,5.1222538e-05,4.16077e-05,0.033832084,0.0093172975,0.017140105,0.074601114,0.07206155,0.0025395632,0.0005439765,0.0011263635,0.065509,0.0048822146,0.039609764,0.036116444,0.0034933218,0.0013434464,0.005103638,0.01666227,0.013007086,0.21100000000000002
