Snapshot,Time_Gyr,Redshift,ExpansionFactor,Mass_Msun,Mass_H_Msun,Mass_B_Msun,Mass_CD_Msun,Mass_WD_Msun
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,8056185.5,2745272.5,3830553.5,388565.375,1091794.125
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,11431455.0,2998291.5,5755459.0,1100486.875,1577217.75
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,15405166.0,3034346.5,9054380.0,945560.9375,2370878.75
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,3666625.5,1539244.375,1374936.75,209843.9375,542600.4375
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,13700384.0,3635901.0,7603525.0,674693.5,1786266.0
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,18360550.0,4643452.0,10620186.0,725491.125,2371420.75
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,27213172.0,7401038.0,14492118.0,1740144.75,3579871.75
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,47797048.0,7151162.0,20371140.0,8114154.0,12160590.0
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,74370400.0,17906682.0,19918192.0,13857582.0,22687944.0
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,108770288.0,12989729.0,41108104.0,15950427.0,38722032.0
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,143104096.0,22506958.0,55434464.0,18523910.0,46638768.0
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,116812336.0,34631152.0,45935928.0,11293542.0,24951712.0
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,194156688.0,70739776.0,82047616.0,12010549.0,29358758.0
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,418973568.0,76591888.0,160318064.0,55817972.0,126245624.0
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,568423936.0,95280496.0,289746720.0,57553964.0,125842752.0
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,717283840.0,122169456.0,348134912.0,82572720.0,164406720.0
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,855474432.0,139544304.0,416980352.0,102203896.0,196745888.0
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,1038643648.0,216440880.0,501912864.0,105341152.0,214948768.0
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,1338755200.0,282411360.0,621574912.0,159568752.0,275200128.0
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,1597299072.0,306883072.0,752980736.0,163798656.0,373636544.0
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,2090412416.0,334198912.0,830398976.0,360099456.0,565715072.0
