,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,0.8458612530579325,0.1334828742744916,-0.04292005196017733,-0.343531047373508,0.3915955863282398,0.279697506259172,0.10263339002689198,0.6322910401005435,0.944888989685873,0.6852667736171926,0.9839116783881576,0.91241588679165,0.7880295011554814,1.104864101098744
41,0.9080449696290195,0.13995994787469493,-0.03699208914410558,-0.464624443277487,0.22197454729052365,0.2219402845431087,0.03608886669295584,0.9227434598283689,0.9208620954716249,0.7360221713425714,0.9896220007615321,0.9792559572012113,0.7948749620504341,1.2280744687069909
42,0.9678924784861273,0.14605760406878063,0.11651758936714553,-0.7172045184252571,0.8800153921885453,0.4180868682187045,0.12989819015429452,2.5377248089383397,0.8472850606129337,0.36295507673661626,0.9428364044168186,0.8571150422977548,0.33679275711443546,1.0751535396064358
43,1.0390037466243902,0.15314484920464314,0.26144852230607313,-0.8715323398613883,1.1728047044600067,0.7662694431245052,0.2714602088999265,1.7077313722064744,0.5571323979561548,0.2091213366654337,0.7780047002321651,0.6389414058858868,0.13024717787793463,0.8759506124944897
