,H_H,H_B,H_CD,H_WD,B_H,B_B,B_CD,B_WD,CD_H,CD_B,CD_CD,CD_WD,WD_H,WD_B,WD_CD,WD_WD,Time_Gyr
78,0.22667458564561332,0.09372853987638968,0.17685925870933017,0.15345496390059207,0.015650780405469477,0.35347721367748297,0.17338656147471032,0.14317074095848584,0.005060549105984828,0.03023359531080054,0.16311624245127174,0.08148530756943465,0.011607103251467523,0.0647434854824957,0.1944054255198553,0.12011010729793536,5.9302152
79,0.21778429443753597,0.10028025761428386,0.20815159895320998,0.1435067465988604,0.016404635020576912,0.35485216863585506,0.1833573555349049,0.14129795748070323,0.004876239538725488,0.030299582686732898,0.17419074447412614,0.08378803944679825,0.01099347932161287,0.06505399397712094,0.20742706746906003,0.12255720995795813,6.0871354
80,0.20674103082833756,0.11345793351769706,0.22609922233152063,0.15297240112103044,0.013194826376377325,0.35860721803940904,0.18764816324982458,0.1444745775569421,0.0040661876134869095,0.030495269387773676,0.1847669280373534,0.08415893400807321,0.00984509076212585,0.06541132518125317,0.2204659598901884,0.12360456003903536,6.2070934
81,0.23459975129456745,0.09061044191614544,0.2125317841830769,0.18448746264778484,0.018566633162017107,0.35401771321284303,0.19807411481348025,0.1451383489161562,0.005238032392975303,0.029116360773463062,0.19384815622169937,0.09144940133522042,0.011994006693183106,0.06380456693922412,0.229633353541029,0.1328113833399871,6.3700838
82,0.23742088754431226,0.10180218638059355,0.21847101839306596,0.18606507173481318,0.01857611561000588,0.35836067439170094,0.20538508221282406,0.14626676022682017,0.0050719262397662685,0.029619230086602742,0.2091777062788126,0.09488984659072809,0.012371052722370905,0.06445022745979408,0.24350273296762334,0.13945774373684652,6.5365796
83,0.27014235601997066,0.08448560663709423,0.20820727927392862,0.19445424005642273,0.02226478787763849,0.3562982419541429,0.20950520586394583,0.15361091619412467,0.006261974433304967,0.029227856684521183,0.21198785832282846,0.10674937084450188,0.015091698580039725,0.06394257071461312,0.2438206345216444,0.15393828274016352,6.7066037
84,0.26262551272295326,0.09027635999183355,0.21396091241485551,0.2059800664451827,0.023653966507993705,0.35884427923912837,0.21285251000398261,0.15661685220656565,0.006653347835386527,0.029569170697964404,0.21752852247439008,0.11438115218509232,0.015606748384616523,0.06429004450621756,0.24883066443889143,0.16333978993853904,6.8364491
85,0.294084893928989,0.07557675532211065,0.19670001299207485,0.22684162660776927,0.02879819454190294,0.3551176771795407,0.21985529784369132,0.16083180033757516,0.008341714488552327,0.02875456791921325,0.21905078297434682,0.13078242824441724,0.018221427057611646,0.06328458842838343,0.24460676317073532,0.1848930224305422,7.0126931
86,0.3086360177434622,0.05835297611314241,0.20507062120677816,0.2280665936635795,0.03691042879629805,0.34851315215536044,0.22021088964327032,0.16954617003925734,0.010243971256809214,0.027548591738380535,0.22342870405344523,0.13724691565903185,0.0208533562025304,0.06208444845312554,0.25212304022317183,0.18752988028172485,7.1472212
87,0.3010820542326324,0.08110766718016296,0.20083891683216096,0.23435846990478665,0.02806330482277305,0.35826110868781885,0.22682489711543932,0.17466195072920024,0.009019791661926194,0.029155043028319963,0.24086757471363754,0.1328621682996646,0.01930820678880001,0.06450937193496079,0.26515946829116827,0.18787981842646123,7.3297275
88,0.3113829135655821,0.062102117708198,0.2285491564431411,0.22515265687930364,0.03270496311327732,0.3529461965901117,0.245742380853041,0.16539759904416923,0.009140389280009466,0.02793541428694952,0.24694979043319576,0.1384847478144526,0.019337779026383364,0.06295929381496651,0.2784620464974149,0.1869852582395647,7.4689628
89,0.283672673954602,0.09220661111008,0.21756157315466138,0.24503053137586073,0.022440213165430788,0.36492726962392613,0.25137969618236644,0.1701814940545051,0.007133462880963325,0.030208565616481373,0.2691647818548369,0.1369670381680084,0.015518031671866451,0.065970733342205,0.29270107889380115,0.19270009315254838,7.6577542
90,0.29046567308227694,0.09027635999183355,0.23459975129456745,0.23111045119619888,0.022179445845739536,0.3653966507993704,0.24755826964289102,0.18312029433518556,0.007224479951214851,0.03002653147597832,0.2867105975725747,0.13507615853353297,0.016631919287506222,0.0655296141315866,0.30997372999561346,0.18931900065551793,7.8017065
91,0.2869763729839084,0.09714359954713339,0.24232075576755321,0.2274726702425806,0.020463122759771663,0.3678715697244401,0.26294354150467486,0.1767765366306966,0.0075748956716832246,0.030524849935605423,0.2996759792299046,0.13579291796176374,0.01732440251758316,0.06610380841133011,0.32405997249781904,0.18791185501717655,7.9476796
92,0.27871712541064236,0.10174650605987491,0.23485959279125448,0.24447372816867424,0.018855847825674676,0.36989133114604866,0.26478787763849115,0.18286900946348308,0.007258611352559173,0.031184723694928983,0.30351007331425006,0.14351799179936198,0.016883283306964755,0.06717580202372679,0.3257357326275426,0.1975819767069342,8.0956711
93,0.2835613133131647,0.09818296553388148,0.25184209061044194,0.23343046455947586,0.01963814978474843,0.3693129018187335,0.27168161732632895,0.1847180868212938,0.0067966997210326795,0.030936702178493578,0.3238660410760038,0.13885564237572756,0.016383019621179638,0.0669959042450947,0.34754279349213624,0.1915590976524572,8.2961266
94,0.27905120733495425,0.10681341524527181,0.2624027914400787,0.22780675216689247,0.01802613362665706,0.3725511578068994,0.2826006561854008,0.17953592899542947,0.007142564587988477,0.03122795680329846,0.32907904377465996,0.14677185206085402,0.016001044885727945,0.06712405060795591,0.35820851384720026,0.19599000458369684,8.4488118
95,0.27235100874181034,0.11783811874756399,0.2773436774995824,0.2204198296182186,0.014697794382597811,0.37589372072294186,0.28025849153217397,0.19012308217489426,0.006703407224024866,0.03258638657680248,0.3419943660433514,0.15134545984099318,0.014731903022775552,0.06951940185220781,0.36999551487729987,0.2038981137841128,8.6034987
96,0.28248482711260414,0.11329089255554112,0.2779561610274875,0.23205701664841588,0.016034819549014773,0.3759032031709306,0.29409812437178784,0.18633484420337953,0.00760447621951497,0.033255362043151195,0.3331793627894912,0.1811421732145864,0.016047867595234928,0.06964261950880514,0.3710379362521132,0.22589492983986634,8.7601795
97,0.28860966239165536,0.12110469756305796,0.28658661073887787,0.22908739954342136,0.01476417151851922,0.37673291736994824,0.28155284568264144,0.21257751901230823,0.01409626875520504,0.036607065655163626,0.31258902607183975,0.2172167890087786,0.023522250644428346,0.07281670634275209,0.36355123143726004,0.2513024106302337,8.9188451
98,0.29492009873976877,0.1105625568403274,0.27942240947307856,0.24491917073442343,0.01614386770088566,0.3830387452824821,0.23448671509036773,0.2583919664700639,0.025780585148744647,0.03900081460277875,0.26182197971229504,0.2618538356868831,0.02866781998393242,0.07520220017447621,0.3206838087070525,0.29606738527203996,9.0794853
99,0.3180645520518198,0.11071103769557712,0.24549453404851612,0.2692143506746599,0.019040755561455746,0.39765119763318096,0.1932475487871949,0.2908883157275882,0.02890019523161569,0.04418196132684685,0.25174411460869484,0.27592279932101266,0.03918321479794769,0.08490189410181721,0.30119323978648843,0.31300734870103947,9.2420885
100,0.3185285547244752,0.11386625586963381,0.2118265001206407,0.3105291486478962,0.023459576324223862,0.4200392573346735,0.1519325229001119,0.31297767831743445,0.040404752911408534,0.048373297411929604,0.24953695065509537,0.2750353828860603,0.04909730744776804,0.09471248392009582,0.27922599596831826,0.33051411335038666,9.4066418
101,0.34161732771580766,0.20178548228437795,0.15312088197628018,0.2851574825070992,0.03406095317567183,0.5043571848508411,0.11771036810863092,0.26816362912249425,0.021807690032265552,0.06154346747732537,0.30269774596225524,0.26459572492821026,0.043988703405243156,0.1297679072220333,0.3011488814301134,0.3236977125874229,9.5731313
102,0.3137214870357653,0.24870543254329144,0.12002821136249744,0.3031422260992223,0.017741660186993875,0.600679891520795,0.094274497904379,0.2200733941474331,0.013845971812013342,0.0628427361551659,0.3090734917333746,0.2900850554521501,0.03164968727358756,0.14625442967475466,0.29213674202658546,0.3546105582745585,9.7415418
103,0.34480966610367675,0.1973496167337924,0.14846229514282003,0.29553258226767387,0.020154943200136548,0.5579187923154242,0.11988658992205428,0.2363832046881223,0.012555804841197967,0.0792098808131465,0.35008350816195577,0.2386649616135506,0.030466797770253285,0.14428787587546146,0.32963187492914986,0.32483624373438214,9.8548746
104,0.39187809721783995,0.20729783403552404,0.08105198685944431,0.30689136769427794,0.02402852320355023,0.6284634641278992,0.09245386789053463,0.20855696106506855,0.016207864785040434,0.043672265733438305,0.3699343311838135,0.2874523866951247,0.04051889419546263,0.113966474939993,0.31624550871641705,0.39652674069583477,10.0264497
105,0.4307429610794558,0.1193786076207799,0.09654967612613449,0.3405037213014347,0.03095071023535436,0.7228849399761043,0.0584592918507842,0.1619981414401942,0.010266725524372095,0.03358984977632555,0.43352113188828567,0.2716449970191909,0.03701211968870291,0.09495399052702656,0.3523532108056956,0.41356034954384824,10.1998995
106,0.40867499396796525,0.12507656044098814,0.1121030457135433,0.34148740696746416,0.026674126192417835,0.717887689886021,0.06256519182992282,0.17226763261203512,0.007599925366002394,0.03399715116570113,0.48650444390845504,0.2355430761039233,0.027260674345591027,0.09278289541778179,0.38543468724894403,0.4018990305234779,10.3752046
107,0.4586944820802168,0.11631618998125429,0.11215872603426195,0.3005438111323521,0.03087010942744979,0.7212349940260577,0.061441521743253236,0.16889188112803202,0.008701231916045854,0.03278889955811212,0.47515689067484607,0.2603088209193634,0.031137101822142705,0.08981581424691833,0.36683621416214457,0.426076799101004,10.5523448
108,0.4644666753280499,0.09859128788581822,0.10506876519608753,0.3200319233838787,0.04550152667412619,0.7072815718105786,0.061640653151017466,0.16972633655104402,0.009443021038595789,0.03057718475100005,0.4730566717787921,0.2735472537874478,0.03392428521437408,0.08596156594855417,0.360288427890563,0.4385488903017847,10.6714471
109,0.4041648879897548,0.16058204495257894,0.12257094600864901,0.3007665324152267,0.019804092624551954,0.7277209884503784,0.06450435244362684,0.1737042234823342,0.007204001110408257,0.03218136061418319,0.49461861572137855,0.26597918439603346,0.025821492116534332,0.09278782412404568,0.37072742775748796,0.435130832507775,10.8515973
110,0.42018226024981903,0.1653891126412888,0.09651255591232205,0.30609328309731065,0.020486828879743596,0.7431015190881678,0.05844032695480665,0.16539759904416923,0.007340526715785545,0.030927600471468423,0.5078024383473121,0.26763569507461127,0.027070919154431154,0.09123774600405139,0.3639751001759548,0.4479701123252158,11.0335233
111,0.42508212847306,0.15518105384287015,0.10304571354331,0.30516527775199986,0.022430730717442015,0.7455242845492992,0.05741622257201919,0.16272354871133532,0.007178971416089088,0.028647622861667707,0.5196119032124475,0.26717150801632844,0.026420329927597304,0.08615871419910988,0.37645951314239523,0.44496853021050503,11.155782
112,0.43818556394884833,0.15401176710777853,0.0919653297202992,0.3047198351862507,0.02241176582146447,0.7480466157143129,0.05718864382028865,0.16128695784103625,0.0071289120274507485,0.027484879789204466,0.5474176181742886,0.25345751095617985,0.02616403720187488,0.0841995534592125,0.3799736807085508,0.44912589394409863,11.3406139
113,0.40915755674752685,0.16028508324207946,0.11462722025278865,0.3052209580727185,0.021174306358929623,0.7519296781657152,0.05617402188548996,0.16031026569819265,0.007040170383955511,0.028454211587383215,0.5455813487819641,0.2679110217121221,0.023660254419817343,0.0848107130359352,0.3771051736629652,0.4588650175215508,11.5271559
