,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
44,1.115309430693374,0.1605759932010687,0.034933231168906925,-1.0398753248382135,0.819644769628362,0.6300864471450284,0.15908495662941724,2.3114044690577504,0.5287952295440428,-0.09851767619561422,0.8847723469575722,0.5031870697235604,-0.07725379087554944,0.9803943977308694
45,1.197181863756146,0.1683677232791182,0.24489663361793998,-0.8262028303535786,1.2002065354830023,0.5761532686398307,0.21706702436391412,1.9787687683363155,0.6059712120186181,-0.3952291940566243,0.9133277914269333,0.3829080994698234,-0.26815295985495924,1.0241058232108369
46,1.2850184010331818,0.1765375363843931,0.06279773821246427,-0.7721422702099032,0.9081407543271376,0.5289815189960974,0.1382230869014314,1.4546659169348202,0.8451044369331437,-0.36134891643470984,0.9701778922384282,0.8584590204874902,-0.14139693094934125,1.0992378642327356
47,1.3695201902147043,0.18422877390319162,0.2264146790079438,-0.5597175836752445,0.9820788488642619,0.5125445632708607,0.1497426359039988,1.3889739543027702,0.888870014663732,0.5068660478692228,0.9759611789539322,0.8274255096918679,0.24263854514125027,1.0484557682481215
48,1.469878490582777,0.19316822276007173,0.0061404266554975166,-0.8651956043003273,0.6910899711159675,0.48870912909812786,0.1312477135365072,1.3383374741715872,0.9052638945348102,0.7009329587124605,0.9769594600610045,0.8752636812147051,0.548887545611729,1.0972728112922536
49,1.577506484958674,0.20254144612552438,0.23322572873978967,-0.5966830228839101,1.17233072366049,0.5730820994493226,0.15977691227678517,1.633699102284158,0.9012130246279839,0.6993192083167593,0.9746778622010067,0.8456108072893227,0.5212787760257848,1.0656449472185292
50,1.6929110344480442,0.21236949231329916,0.034150555239872954,-0.7645452153637444,0.83321635998922,0.5027569043292293,0.14020503997244133,1.380167772346532,0.9290740000308463,0.7631173985352105,0.9832202036829429,0.8461293242672491,0.5577597526023956,1.0673919665380205
51,1.816629764214748,0.22267443097773348,-0.06849969973642078,-0.8826139370131251,0.714619942048786,0.5066247896683856,0.14838831986973794,1.2965687307871292,0.9401462178255278,0.8161999799628098,0.9843773748705603,0.8947768350157544,0.6273892471214141,1.125733055116579
52,1.949231863937383,0.23347940267290615,0.006773857194116149,-0.7586263223705441,0.7721011015956257,0.4823161731635587,0.13838201174291256,1.2197361483423566,0.9445772815481644,0.7914645752857816,0.987624304116427,0.8697756352963331,0.5220924937650315,1.1152591151758078
53,2.0913186379114133,0.24480867081657914,0.02342294113349481,-0.7497780388318169,0.900556629473309,0.5256533604584531,0.1516857947637082,1.2900624514499621,0.9390735791065395,0.8120652953258845,0.9853421628200216,0.853924380842748,0.5625442015759473,1.1029740369400431
54,2.243523728229641,0.2566876761756205,-0.009853284301642477,-0.8375633428173478,0.7758470459118358,0.4951814864448752,0.13884947067152076,1.3162918631146912,0.9469066120905727,0.8240614502815771,0.9881130855409616,0.8876782226090696,0.606437413566373,1.11906084851534
55,2.38970908764874,0.2678708269437177,-0.0636529419285346,-0.8741498069154059,0.7123250558879815,0.493177607519789,0.13561542693580173,1.3251870246773472,0.947609278155746,0.8286811866911413,0.9882542454299579,0.8856647011755943,0.6263296878542333,1.104209857261632
56,2.545136331266385,0.27954119573086944,-0.00540808401318233,-0.7468743431276839,0.7064122013836208,0.4459694944881091,0.1274508988479392,1.193759503840272,0.9550019018858283,0.8428367301012074,0.9904606424667504,0.8956203325839273,0.6621284170482482,1.0973617962257565
57,2.6914781240414243,0.29034101878914165,0.07973743866341809,-0.6820357794147315,0.7507033744827167,0.45166127228953645,0.12724890227652597,1.2406237941758331,0.9558555591845647,0.8415149089156194,0.9908299338347311,0.8767559062469483,0.6492327653917885,1.1050533675603145
58,2.845920886458248,0.30155808331261197,0.09220351402376706,-0.616608753135009,0.8240700932385532,0.45355666162314145,0.12781568305485252,1.2314256205791645,0.9611284605023886,0.8514196910852447,0.991405841925629,0.9076010271679849,0.6705738020377865,1.1272031867204217
59,2.988012615874371,0.3117279402557108,0.19947178408329122,-0.626357551672546,1.0424583538553165,0.5630160504959205,0.1588450295015256,1.3769137980207016,0.9465296220145647,0.8352715228169708,0.9862355399074393,0.869789396432651,0.6484486907699668,1.0787941105471281
60,3.1368772698499368,0.32224076923625916,0.25589044007765854,-0.7546642502582542,1.2707177818103579,0.6527575324939283,0.18091725067914147,1.645367005593271,0.9350139438859782,0.7941866740638013,0.9849338094284615,0.8750824951400455,0.6026361599072732,1.1250465599918458
61,3.29278934427696,0.3331081367707903,0.023990648721459038,-0.8180680842239973,0.9080105846649554,0.5100265928056696,0.1353127818004631,1.4782553852784885,0.9540425440805059,0.8121707307328563,0.9912682611140173,0.8807119339703267,0.6320603282547316,1.084574069288862
62,3.4560273421127374,0.344341999449342,-0.06167553114730739,-0.9089965998487975,0.7744029450709428,0.5084966924718862,0.1341062271828732,1.4380561082200851,0.9586137702545936,0.8394926519368322,0.9922628285056756,0.8909410322874453,0.6537327679236872,1.0941357726494922
63,3.6019897617620327,0.3542720825792927,-0.04066268104430766,-0.8335986765640093,0.7672522087551308,0.48741039175373313,0.13384546860866564,1.350156934242879,0.9641338476080628,0.8518686312658412,0.9929187422631256,0.900291422795463,0.6674955557711266,1.11034700225527
64,3.7537195774394347,0.3644885279628326,0.025548197042020066,-0.7656460837599179,0.8220070872730068,0.4867632160212129,0.13122908942293568,1.3328040669081882,0.9656738378187426,0.8586921827162267,0.9931419955231006,0.8872797553541174,0.6654945897311311,1.110930410925876
65,3.911395417791096,0.3749995936718436,-0.012949893146862184,-0.8425216517075765,0.7354680107827989,0.48351472264517775,0.1328982011209972,1.3045125165851639,0.9683189031257348,0.870214096691469,0.9933046166662631,0.912747513732971,0.6915734357030019,1.1092406222958795
66,4.047462659359281,0.3839899945738943,0.002118994614766644,-0.8086969555170076,0.8314614514216095,0.5080768349535576,0.14094562490957663,1.3193590825142334,0.9679584573043741,0.8756015526184168,0.9932757586209986,0.9112573792906586,0.6907177331652187,1.1006753860126948
67,4.216501575170758,0.395063440663206,-0.024382135222424543,-0.8097951819561139,0.735762379924574,0.47892219657770757,0.1341294949691853,1.2661328435990882,0.9716734480150442,0.8829497157043416,0.9941068585051567,0.9208206440236544,0.6809979480052579,1.1297378108061056
68,4.362284942489244,0.40453486082803386,-0.07791450729802106,-0.9001917533161153,0.6342249338836778,0.4669717122298737,0.12975967832157945,1.2708478428672845,0.9699899456325972,0.8790719229137519,0.9938402868190598,0.9482279082114725,0.7032350270739799,1.1419355715136885
69,4.51264561130662,0.41423335287728646,0.03633672561833524,-0.7822361460080954,0.8119254342373035,0.4986440791984672,0.13894924963499158,1.3070283777587155,0.9711875504706055,0.8867324104225759,0.9938306507348287,0.9188261715531886,0.6919962033468067,1.1258010564048022
70,4.667681813768118,0.42416436072959446,0.06414145232745551,-0.7592668125722281,0.9527811159780423,0.5337432133661986,0.14822259411765468,1.3697808612470928,0.9683436083252399,0.8848927050483694,0.9931616377314215,0.919367897188056,0.693840488611295,1.1187555079801608
71,4.827489579195381,0.4343334588184266,0.0728580023458982,-0.7366616412986758,0.9237927942730872,0.5115887711049554,0.13916919101809208,1.3403238262195434,0.9681817853714482,0.8805853463057377,0.9934817747090544,0.915795076090677,0.6843003583346593,1.1175050762401215
72,4.992162284945694,0.4447463552211064,-0.041080597275412196,-0.8485853049943439,0.7534111202524066,0.48333980174229535,0.12920792496215797,1.3359596277863979,0.9664436730919148,0.8701875975006511,0.9934351093776647,0.9195229016790062,0.6622896084315012,1.1260065282866563
73,5.127463975584815,0.45325613023749545,-0.1280979290595548,-0.9385860381463982,0.7180712635976932,0.5239847285480758,0.1422358607585012,1.3754223131010608,0.9638151667188058,0.859097425789336,0.9923991215933916,0.8920322798327276,0.6164763788534988,1.1123370967035566
74,5.301118608921481,0.46412268687092223,-0.1443128276270682,-1.015843354597608,0.6348183357359154,0.5138884662009267,0.13837826630419808,1.3915681618148925,0.9609931079723097,0.8426553634910037,0.9922907574544362,0.8732515502086108,0.5387701599716236,1.0992544516620077
75,5.443716379840261,0.4730032085410998,-0.15729885101490207,-1.0438390887291102,0.7070684874669648,0.5606533474890116,0.15135304064175054,1.4426276160438818,0.9608867910072306,0.8389019313758898,0.9918050930512942,0.871960311157075,0.5327866091879863,1.0899461026553638
76,5.589624137566063,0.4820536500780824,-0.11963195915200653,-1.0221423042626205,0.7697679135608398,0.556807530595161,0.14965764167460802,1.5026538154777784,0.9629460609404152,0.8505373428110337,0.9920946961166599,0.8861727856413729,0.5713660502922271,1.0936002075764262
77,5.738880497072539,0.4912772627279358,-0.15847731676824955,-1.0514827166192227,0.7189927809420361,0.5736404851694084,0.16006645906062356,1.4419133610520947,0.9631167136941297,0.8521883344683623,0.9924140111319819,0.8945185315929423,0.5942011277753728,1.0941758251995717
78,5.930215178562359,0.5030553542792862,-0.0954691731248967,-0.9843082935627873,0.7541751671880574,0.5569245926397143,0.15898755984616458,1.4115549632585858,0.9654156284841401,0.8486757353362218,0.9931278732563408,0.9068169328716876,0.6231304862262138,1.0943227997853635
79,6.087135431528504,0.5126808134549512,-0.11199461008851107,-1.0162786934987067,0.7630102151530233,0.5705322963737374,0.1597684105801078,1.4314048834584456,0.9646650773298601,0.8489109836419063,0.9928802547332787,0.8961962525031865,0.6132643477415312,1.0857791185117405
80,6.207093384097111,0.5200205801199638,-0.07242046829121898,-0.942176951287732,0.7756993968994361,0.5391697706459582,0.1495723099081387,1.4001727156916348,0.9672500799377131,0.8543493467393225,0.993746063191741,0.8973566447633212,0.6037722133349549,1.0913309778514964
81,6.370083836372647,0.5299706518603222,-0.04362859172453796,-0.9217428324790661,0.8138519988698099,0.5388633488712814,0.14768205918060776,1.4068352767734218,0.967175780172429,0.8553285360534179,0.9934557225613083,0.8988442626224488,0.6000030342319541,1.0962264603327083
82,6.536579634205232,0.5401111082343341,-0.021589642699665613,-0.8677416182379641,0.8523681017135676,0.5274897198352592,0.1437447144290781,1.416841251073536,0.9687924305610551,0.855270107880895,0.9939503957430686,0.8974899395268302,0.5917674928506803,1.0948029655356417
83,6.706603691236406,0.5504455920608321,-0.013092712852324802,-0.8613195480980534,0.849196219127379,0.5268794746756497,0.1438589707963602,1.4073204516530475,0.9693888971046727,0.8580621316972902,0.9941689641155,0.8929143055754164,0.5987456843412071,1.0922426426514404
84,6.836449148310662,0.5583260161014446,-0.04587090178672601,-0.9205212432777256,0.8376669361773563,0.5425162340663287,0.14837957155997714,1.456580188327111,0.967757190507589,0.8456505381648108,0.9939630268774987,0.8800636135950267,0.5591117760122328,1.084897016900286
85,7.012693145756433,0.5690090239036288,-0.014720638588343523,-0.9521757192463719,0.9518343917351455,0.5769327338340866,0.15828926495795492,1.6158750675872613,0.9647710619384942,0.8479152864114465,0.9929223263847181,0.8841239287195797,0.5922484051651837,1.079798398397077
86,7.147221247683246,0.5771552102951079,-0.03053120272430539,-1.0345822237313111,0.9819488737012241,0.6067667011687072,0.16434395638559243,1.752765612450116,0.962332422916593,0.8481315320920154,0.9919765347458607,0.8818707029559614,0.6137720912483727,1.0755776926639908
87,7.329727457563047,0.5881984958251407,-0.02604922222800841,-1.0847905214743405,1.0522673042060002,0.6421509646382825,0.1755255149361529,1.8910222592171673,0.9595442505524072,0.8384498476852283,0.9911538906913585,0.8719475496383899,0.5897421209503236,1.0678033131020468
88,7.468962790806977,0.596619407235837,-0.0027156876651522545,-1.1658562874248515,1.1665317109615871,0.6866292340206128,0.18458465732735851,2.1003180607406646,0.9523922368860167,0.8306933697544812,0.9888488078227063,0.8602750629295544,0.5797917860136808,1.0576912614015155
89,7.657754221443944,0.6080351206337894,-0.025900244685505492,-1.2737789496739096,1.1923952871039563,0.714882217523041,0.18888947872838838,2.399626930394157,0.9402395715348455,0.8203436194510386,0.9861311714286852,0.8567477271739568,0.6087464995980427,1.050756578409061
90,7.80170653839661,0.616740021992414,-0.026798917963912254,-1.4287037947469878,1.277515107243656,0.75055827521807,0.19577453418899102,2.8272496119114425,0.9288344784588728,0.8089547745349212,0.9843683206750994,0.8539602428202868,0.6134176341112382,1.044933770840543
91,7.947679589081643,0.6255695465925124,-0.022417713416284943,-1.4184541002794848,1.1988250358269312,0.7063236872642297,0.18300963906896947,2.923424928030429,0.9231423803233448,0.7942356472332026,0.9848814533738529,0.8507151077970523,0.6102970864717875,1.0497771190785667
92,8.095671082722221,0.6345254785958663,-0.02967704242656971,-1.361098194749662,1.2147446935918673,0.7061035363595813,0.1810866172936845,2.9750575319385466,0.9225037377324381,0.794662120264023,0.9846436145944121,0.8438751737912425,0.6058458189562325,1.04353753331302
93,8.296126559325902,0.6466664866145445,-0.027396106890370954,-1.3529166376998554,1.1774507826067293,0.6817050608250865,0.16965946787984568,2.934143681967199,0.9272248114630169,0.7948779252797105,0.9858943660233219,0.8480099757592474,0.6105097874749066,1.0476646846489284
94,8.448811765562718,0.6559244517992534,0.0013659213403243138,-1.2249355672196391,1.268019540636814,0.6704535283627665,0.16548966027817524,2.844826080750837,0.9312606786727825,0.8069207816235114,0.9863872632078324,0.8459020592758899,0.6118507761009808,1.0557825796491165
95,8.60349865622863,0.6653149581332802,0.011073150354638671,-1.15887985252239,1.2209344029463545,0.6390310858826329,0.15652674981183184,2.5794805505789022,0.9343794448192778,0.8124536010865746,0.9869728732610983,0.8464039683038672,0.6063646366554319,1.0545503972684853
96,8.760179450310375,0.6748399031346985,-0.004125012051045216,-1.1322288707620236,1.1536324119915908,0.6194540389509893,0.14882227171465598,2.4427177433983567,0.9381849690541477,0.8195866021175939,0.9878553578105966,0.8458895277897069,0.6084830508104572,1.0564156122676702
97,8.918845098217659,0.684501211487295,0.013927076724866243,-1.0841965399634474,1.1655347330097554,0.610906757966994,0.1478473881861569,2.3539201538837506,0.9417075793138201,0.8246986995273433,0.9884442639175317,0.8520138392220872,0.6126687167714032,1.0609765082760023
98,9.079485288786328,0.6943008354294861,0.008464394054291315,-1.0621160106970626,1.0722957322527367,0.5877141226994004,0.1447626646189568,2.174497372771343,0.9446616356871916,0.8257288600366832,0.9889287820482868,0.8590908978854898,0.6118146534468676,1.0633535280845559
99,9.242088459951992,0.7042407551488017,0.010203595300762928,-1.053947590128755,1.0765634690537083,0.5801107182324019,0.1414607565327789,2.213283716970295,0.9458455807962235,0.8232472307548442,0.9897374225247338,0.8614425316245717,0.6123492378805669,1.060946908740533
100,9.406641813093389,0.7143229791820179,0.022996605262321373,-0.9994003947675103,1.102321892415252,0.5707197994176822,0.14183865459488235,2.20134188106663,0.9480791943998099,0.8235978244861061,0.9905797803479534,0.8626675876531807,0.6121032681013029,1.0650401739477904
101,9.573131331020738,0.7245495448210172,0.01029008362645037,-1.011644922452186,1.0401448127493853,0.5584371232409351,0.1402066897387337,2.1230656144330218,0.9507665874274748,0.8258109774381082,0.9912191730655481,0.8679854719344346,0.616331382091993,1.0657610922081895
102,9.741541799560094,0.7349225185244588,0.002492620146164899,-1.0363883168850831,0.979959850808429,0.5549438658369013,0.14183177063701644,2.0554316429898027,0.9520208358881338,0.8249612801244175,0.9914657607776626,0.8658412137602461,0.6148090843448271,1.0627646630767098
103,9.854874595547287,0.7419202059930923,-0.00419532725069929,-1.0025878600028544,0.9917496379511601,0.5504510780540066,0.14012967396724646,2.024302475555413,0.9525651587369317,0.82232510447528,0.9915572074070339,0.8684298906572715,0.6144757714653752,1.0645746948772048
104,10.026449669104903,0.7525418658117033,0.016115972988831558,-0.9539383442428516,0.9505089333254915,0.5301875268855974,0.13649801455391974,1.932035566139913,0.9543967241163755,0.8245906809628123,0.9919068102502719,0.8746680358355008,0.6240084413684893,1.0703210839807475
105,10.19989947196752,0.7633155900388464,-0.008345552574468729,-1.0193768887958363,0.8991588281651905,0.5314709830469867,0.13468633146849826,1.927393809838261,0.9569692198039585,0.8286192657560035,0.9923260523199929,0.8731430312238881,0.6193775992768802,1.0727187903675843
106,10.375204641492832,0.7742435556962617,0.002196648838280853,-0.9527861510995689,0.9323712351599748,0.5226834956647767,0.13217581404732304,1.884038592880801,0.9581480604349628,0.8331655125560175,0.9924205996802078,0.8702338001102434,0.620686574615421,1.0691856035002665
107,10.552344763553133,0.7853279709729014,-0.00760310018964339,-0.9731358666939715,0.9278711282753518,0.5267849595544691,0.13346961917201755,1.8810142019908516,0.9590145916622435,0.8359948483628148,0.9924272364331493,0.8661683615451311,0.6157050673347427,1.0671358574370067
108,10.67144705609926,0.7928056023731169,0.016822081877210075,-0.9570372687657821,0.9508281139017253,0.5304520780014707,0.13450553480735375,1.876246876402408,0.9592622525101017,0.8374585502547144,0.992487929826491,0.8640521378128794,0.6129459961331952,1.0692484748769229
109,10.85159733936031,0.8041557601699713,0.017969535168229234,-0.9516262400583263,0.9510661067950411,0.5304053912603167,0.1361441901323127,1.8665916687542714,0.9601170253199766,0.8397350755661176,0.9926053628581061,0.8633176773006994,0.6115565921323707,1.067392814721214
110,11.033523308792786,0.8156684118765909,0.029497885238217177,-0.9147952791461702,0.9721660857013498,0.5315672424187358,0.1392659575781593,1.8277087657449906,0.9604023075783347,0.8414150090677294,0.9926730010874221,0.8622257390773719,0.614481050281634,1.0638048876254336
111,11.155782009390867,0.823434934850752,0.021345064069607577,-0.929409538593659,0.9564861453523106,0.5353545653575059,0.13979440361139112,1.8347923629519016,0.9611832140908118,0.8424373869189655,0.9929412377736987,0.869266231613731,0.6196735332731483,1.070096381430848
112,11.340613907183545,0.8352235958012078,0.005622090381789921,-0.9705213010322603,0.9352730885894192,0.5426133761317432,0.1424257073725881,1.8342082154985253,0.9613587000149497,0.8421745237451518,0.9928921033073402,0.865563553845436,0.6150067816959782,1.0656583847781544
113,11.527155884914245,0.8471810284677068,0.024339423357078067,-0.9247544027100423,0.9782565247996852,0.5482423231791855,0.14474841743561442,1.8105478492457878,0.9612135059599297,0.8411146782779808,0.9929459333074702,0.8661011758609628,0.6140124595384399,1.065715519042008
114,11.652454415336605,0.8552476040823377,0.016637481953509472,-0.9386188246626526,0.9620734321182373,0.5487959054474891,0.14474783018292117,1.807351491950175,0.9616049856554586,0.8399330678961618,0.9930753119894227,0.86353353652477,0.6124261878188673,1.0617227336759048
115,11.841788296065106,0.8674917093619414,0.020887973975360925,-0.9091097180822679,0.9338573323436146,0.5383044359353163,0.14278655580915953,1.739487622033986,0.9627790111781989,0.8418502119100093,0.9933767826174141,0.8689215996494594,0.6144973552537678,1.0637369887553656
116,11.968923189270404,0.8757516765159388,0.022641804990591534,-0.9005197216833574,0.932346544684889,0.5372526015880084,0.14134623831389012,1.711310114578902,0.9638955449052385,0.8450773190402393,0.9934374835249219,0.8734074775524062,0.6228074970491541,1.0677935145420603
117,12.160973462266846,0.8882893272206793,-0.0015246678054141685,-0.9366517951214238,0.8976980754411985,0.533321646536865,0.13956761915895025,1.7026739018320873,0.9646628954339388,0.8489966199762629,0.9935068018417581,0.8730720954155572,0.6187761199252403,1.0677818372020844
118,12.354616159128053,0.9010064725120812,0.02424307220900209,-0.8808217404667475,0.9153151335924125,0.5258416283353433,0.14024682590644874,1.6824885325768588,0.9661186027849977,0.8548167998762838,0.9938720354399362,0.8814413945907873,0.6296464529741543,1.072795350517916
119,12.48458181323533,0.9095855560793044,0.0010599147726745473,-0.928817152108433,0.8688337579025542,0.5217271146785329,0.13749525058692783,1.6797310286637572,0.9667895188102669,0.8566708051029392,0.9941649935900655,0.8792297659964781,0.6308618872348086,1.0692489748536962
120,12.680814521632618,0.9226075876597282,0.0015326786156064712,-0.905827160194109,0.8974553777462319,0.5212633883221968,0.13606395486533412,1.710365907140833,0.9673021475299637,0.8566978540038093,0.9944107808505973,0.8726354425275524,0.6193614204978299,1.0677360876662891
121,12.812479750823842,0.9313923498515226,0.020536030577805568,-0.8924502981128489,0.9069392814992266,0.5238406773291938,0.13789791163568957,1.680889382732506,0.967265853177244,0.8570596768296664,0.9944685026319696,0.8768279492300082,0.6301944051384719,1.0716592156988376
122,13.011220678541196,0.9447265771954694,0.031326411244455135,-0.8945069950871162,0.9374381357445519,0.541762688966315,0.1447817744511511,1.6938965339879046,0.9662735856846488,0.8549877709558004,0.9941876778933528,0.8722295519263337,0.6300667296658536,1.0655135824100073
123,13.144530370226075,0.9537219490392906,0.026542327446449562,-0.9205459885992229,0.9278471291150473,0.5517270110553245,0.1493262476423838,1.7000928528922459,0.9657561053492577,0.8507758234117526,0.9940465166582068,0.8689871368760921,0.6198017835465346,1.0610343751888742
124,13.345696086314069,0.9673758568617342,0.009634056724898015,-0.9400087345842816,0.9226985322599813,0.5563374981882323,0.14953203350987632,1.6817290074449815,0.9656797987648564,0.8477593059925358,0.9939973723167217,0.8756267216535449,0.6250540724949252,1.0655016428566408
125,13.48059417811007,0.9765868876036025,0.04486300379298372,-0.8816595034548972,0.993192266371622,0.5619914851459421,0.150173645208595,1.7035619283091505,0.9659578772897162,0.8492404526591286,0.993975052541381,0.8719937526174377,0.6288346934662628,1.0618803315390388
126,13.684100038722406,0.99056814006128,0.044490852802834366,-0.8763241280773048,0.9833878597943767,0.5588128920365155,0.15180209636542383,1.7079256310716318,0.9663543453547062,0.8528407347405667,0.9940619815851862,0.8713487802295211,0.6136695405444828,1.0618858340138506
127,13.82052979916365,0.9999999999999998,0.014586818665424618,-0.8288739077425333,0.8615710068972726,0.5114142979374836,0.141218727603538,1.517562442481186,0.968179940677359,0.8706383343157053,0.9942832073527108,0.936383551084027,0.8096555302409066,1.0886178687617778
