CylindricalRadius_ckpc,[Fe/H]_Stars,[Fe/H]_Stars_Std,[Fe/H]_H_Stars,[Fe/H]_H_Stars_Std,[Fe/H]_B_Stars,[Fe/H]_B_Stars_Std,[Fe/H]_CD_Stars,[Fe/H]_CD_Stars_Std,[Fe/H]_WD_Stars,[Fe/H]_WD_Stars_Std,[O/H]_Stars,[O/H]_Stars_Std,[O/H]_H_Stars,[O/H]_H_Stars_Std,[O/H]_B_Stars,[O/H]_B_Stars_Std,[O/H]_CD_Stars,[O/H]_CD_Stars_Std,[O/H]_WD_Stars,[O/H]_WD_Stars_Std,[O/Fe]_Stars,[O/Fe]_Stars_Std,[O/Fe]_H_Stars,[O/Fe]_H_Stars_Std,[O/Fe]_B_Stars,[O/Fe]_B_Stars_Std,[O/Fe]_CD_Stars,[O/Fe]_CD_Stars_Std,[O/Fe]_WD_Stars,[O/Fe]_WD_Stars_Std
12.75,-0.269982,0.405947,-0.819949,0.717389,,,-0.174544,0.265789,-0.245271,0.332073,-0.013006,0.377469,-0.532167,0.680327,,,0.071734,0.244867,0.014997,0.302629,0.256977,0.055197,0.287782,0.069464,,,0.246279,0.050773,0.260268,0.053004
13.25,-0.275429,0.366723,-0.764515,0.51223,,,-0.194895,0.274855,-0.23946,0.317289,-0.016459,0.339606,-0.483066,0.474241,,,0.055375,0.252538,0.02131,0.290958,0.25897,0.052616,0.281449,0.063932,,,0.25027,0.051367,0.260769,0.049609
13.75,-0.28869,0.427405,-0.8,0.59358,,,-0.198667,0.278286,-0.245607,0.396522,-0.028924,0.401679,-0.51371,0.547694,,,0.050952,0.256571,0.01521,0.37673,0.259766,0.054585,0.28629,0.071539,,,0.249619,0.052224,0.260817,0.050282
14.25,-0.30291,0.482678,-0.802719,0.643321,,,-0.218956,0.296128,-0.245916,0.46053,-0.041179,0.458722,-0.516847,0.599149,,,0.033445,0.273661,0.015583,0.443245,0.261731,0.054459,0.285872,0.0767,,,0.252401,0.052877,0.261498,0.048222
14.75,-0.312044,0.504808,-0.834856,0.936793,,,-0.240704,0.40073,-0.239396,0.336082,-0.048764,0.477092,-0.547865,0.898398,,,0.013899,0.376,0.022575,0.310104,0.26328,0.056589,0.286991,0.076749,,,0.254603,0.054805,0.261971,0.051305
15.25,-0.311954,0.470793,-0.793733,0.755811,,,-0.252466,0.315938,-0.238918,0.376317,-0.047641,0.427094,-0.505645,0.639886,,,0.003402,0.293348,0.023389,0.350291,0.264313,0.081209,0.288088,0.184765,,,0.255868,0.052684,0.262308,0.049095
15.75,-0.320545,0.428369,-0.814625,0.552216,,,-0.277669,0.34132,-0.239323,0.351515,-0.055164,0.398862,-0.523885,0.50186,,,-0.019172,0.319243,0.022836,0.327794,0.265382,0.055038,0.29074,0.079911,,,0.258497,0.054016,0.262159,0.048002
16.25,-0.327673,0.420269,-0.79787,0.557554,,,-0.33007,0.394837,-0.244237,0.332191,-0.062069,0.393696,-0.512176,0.517256,,,-0.069507,0.370491,0.018655,0.309445,0.265603,0.052298,0.285694,0.06674,,,0.260563,0.059142,0.262891,0.04714
16.75,-0.344065,0.451997,-0.791066,0.533553,,,-0.398285,0.668053,-0.24944,0.325731,-0.076582,0.426704,-0.504674,0.491331,,,-0.135154,0.649593,0.014983,0.30329,0.267483,0.054386,0.286392,0.075731,,,0.263132,0.057465,0.264424,0.047825
17.25,-0.363812,0.492863,-0.805506,0.819342,,,-0.443028,0.435193,-0.259884,0.322491,-0.094925,0.467518,-0.521408,0.782797,,,-0.175906,0.411676,0.005948,0.29983,0.268886,0.050967,0.284098,0.062969,,,0.267121,0.05388,0.265832,0.047006
17.75,-0.363599,0.438556,-0.795754,0.56343,,,-0.481707,0.506892,-0.259857,0.327519,-0.094264,0.410466,-0.510153,0.525883,,,-0.21175,0.454378,0.005899,0.305155,0.269335,0.05432,0.285601,0.064754,,,0.269957,0.090189,0.265756,0.046573
18.25,-0.375128,0.454704,-0.772488,0.601706,,,-0.56831,0.520045,-0.263005,0.332064,-0.104176,0.427175,-0.484961,0.556623,,,-0.293666,0.487819,0.00365,0.31236,0.270952,0.053436,0.287527,0.07445,,,0.274644,0.06643,0.266655,0.044606
18.75,-0.41057,0.71235,-0.843162,1.027334,,,-0.755719,1.621647,-0.279942,0.377273,-0.136643,0.672477,-0.548868,0.968555,,,-0.470132,1.550227,-0.011816,0.348397,0.273927,0.070592,0.294294,0.112251,,,0.285586,0.096469,0.268126,0.051699
19.25,-0.402003,0.496399,-0.796943,0.600956,,,-0.767592,0.802198,-0.27623,0.353469,-0.129346,0.460392,-0.507976,0.550684,,,-0.473565,0.729248,-0.009202,0.327805,0.272657,0.060177,0.288968,0.081019,,,0.294027,0.098138,0.267027,0.04822
19.75,-0.412775,0.505701,-0.792215,0.601875,,,-0.779586,0.580805,-0.282492,0.393274,-0.140492,0.477171,-0.504925,0.561714,,,-0.490426,0.537376,-0.015536,0.372169,0.272283,0.055837,0.28729,0.067808,,,0.289159,0.096955,0.266956,0.046281
20.25,-0.41622,0.501382,-0.770216,0.634999,,,-0.816633,0.531624,-0.283696,0.372404,-0.142329,0.468445,-0.486133,0.582781,,,-0.522193,0.494028,-0.014259,0.347726,0.273891,0.059071,0.284084,0.082635,,,0.29444,0.067935,0.269437,0.048441
20.75,-0.444917,0.512359,-0.778969,0.636508,,,-0.866001,0.520044,-0.297095,0.372857,-0.170489,0.484621,-0.493568,0.602371,,,-0.578451,0.493733,-0.027466,0.347872,0.274428,0.0521,0.285401,0.063479,,,0.28755,0.049227,0.269629,0.047022
21.25,-0.460061,0.772431,-0.830613,1.319997,,,-0.903591,0.548368,-0.295687,0.353813,-0.183967,0.723986,-0.537434,1.232476,,,-0.616068,0.513786,-0.026483,0.332359,0.276094,0.068287,0.293179,0.106571,,,0.287523,0.064467,0.269204,0.046723
21.75,-0.474189,0.724826,-0.799997,1.174025,,,-0.925661,0.528322,-0.312306,0.379677,-0.198477,0.696821,-0.510922,1.135535,,,-0.637127,0.510471,-0.042728,0.356321,0.275713,0.059138,0.289075,0.082007,,,0.288535,0.056311,0.269578,0.046902
22.25,-0.466561,0.61611,-0.768091,0.91188,,,-0.873778,0.537758,-0.304013,0.357456,-0.190827,0.581757,-0.478922,0.862121,,,-0.587596,0.507262,-0.034734,0.332662,0.275734,0.060092,0.28917,0.078889,,,0.286182,0.065202,0.269279,0.048711
22.75,-0.5027,0.597327,-0.759711,0.740537,,,-0.932764,0.532337,-0.332602,0.439559,-0.226105,0.560878,-0.477461,0.6792,,,-0.640942,0.502641,-0.060397,0.418639,0.276595,0.061366,0.28225,0.084042,,,0.291822,0.05889,0.272205,0.046646
23.25,-0.504566,0.537119,-0.730854,0.65047,,,-0.847145,0.488936,-0.335761,0.3885,-0.228401,0.508966,-0.448817,0.612529,,,-0.564541,0.458418,-0.063638,0.36698,0.276164,0.052878,0.282037,0.062798,,,0.282604,0.057147,0.272123,0.045553
23.75,-0.524168,0.721891,-0.754706,1.060515,,,-0.895504,0.480031,-0.346422,0.401058,-0.245306,0.693575,-0.465881,1.02448,,,-0.604659,0.44652,-0.074645,0.379917,0.278862,0.059644,0.288825,0.075938,,,0.290845,0.068595,0.271777,0.045645
24.25,-0.530948,0.812403,-0.700899,0.569657,,,-0.856288,0.476689,-0.382923,0.931362,-0.254677,0.823009,-0.41708,0.53706,,,-0.577243,0.457145,-0.111533,0.961672,0.276271,0.06228,0.283819,0.058325,,,0.279045,0.057993,0.27139,0.064636
24.75,-0.536701,0.594629,-0.74857,0.735437,,,-0.870546,0.527625,-0.339529,0.3888,-0.25866,0.570219,-0.464495,0.708871,,,-0.586625,0.485571,-0.066525,0.368831,0.278042,0.053239,0.284076,0.059999,,,0.283921,0.06614,0.273004,0.044869
25.25,-0.578074,0.793282,-0.767431,1.111526,,,-0.887307,0.498169,-0.36742,0.40546,-0.300824,0.769936,-0.485733,1.084794,,,-0.604199,0.467216,-0.094809,0.383599,0.27725,0.053585,0.281698,0.058992,,,0.283107,0.065261,0.272611,0.045428
25.75,-0.581657,0.570597,-0.735129,0.629928,,,-0.887838,0.505985,-0.379058,0.446523,-0.299995,0.536282,-0.445672,0.585277,,,-0.603768,0.479076,-0.1045,0.421155,0.281663,0.066847,0.289457,0.085634,,,0.28407,0.053612,0.274558,0.048537
26.25,-0.602348,0.88012,-0.757296,0.939298,,,-0.936053,1.553877,-0.374716,0.41355,-0.319108,0.791798,-0.468415,0.852854,,,-0.640055,1.344078,-0.099913,0.38731,0.283239,0.107018,0.288881,0.105682,,,0.295998,0.217964,0.274803,0.0527
26.75,-0.586956,0.61846,-0.686082,0.694538,,,-0.859567,0.551061,-0.420442,0.503796,-0.307325,0.597039,-0.40306,0.681075,,,-0.578412,0.503531,-0.144385,0.4789,0.279631,0.062369,0.283022,0.067023,,,0.281156,0.078337,0.276057,0.051898
27.25,-0.617976,0.615242,-0.707701,0.605447,,,-0.864774,0.547454,-0.433326,0.595701,-0.334719,0.58189,-0.420247,0.567179,,,-0.579802,0.50395,-0.155419,0.570592,0.283258,0.062211,0.287454,0.067651,,,0.284972,0.069161,0.277908,0.052069
27.75,-0.601738,0.599178,-0.706834,0.689567,,,-0.764607,0.489354,-0.40447,0.442247,-0.323846,0.570142,-0.424098,0.654008,,,-0.492831,0.469296,-0.130286,0.418564,0.277892,0.055319,0.282736,0.062424,,,0.271776,0.046071,0.274184,0.048112
28.25,-0.612812,0.771018,-0.674248,0.745642,,,-0.844944,0.70203,-0.438177,0.791956,-0.332474,0.730317,-0.392431,0.706106,,,-0.557228,0.610709,-0.162804,0.768009,0.280338,0.071612,0.281817,0.064751,,,0.287717,0.118541,0.275374,0.049424
28.75,-0.623483,0.581198,-0.704523,0.661457,,,-0.787082,0.51018,-0.436211,0.426982,-0.343356,0.554247,-0.420961,0.630976,,,-0.50964,0.47853,-0.159482,0.406894,0.280127,0.05288,0.283562,0.057945,,,0.277442,0.055451,0.276729,0.043262
29.25,-0.629331,0.56278,-0.661656,0.568204,,,-0.827757,0.574994,-0.465999,0.498761,-0.34693,0.528344,-0.377525,0.53427,,,-0.547413,0.525234,-0.185447,0.469674,0.282401,0.060136,0.284132,0.059288,,,0.280345,0.07461,0.280551,0.052137
29.75,-0.650608,0.80426,-0.68951,0.653338,,,-0.800343,0.478955,-0.507139,1.092421,-0.369002,0.771862,-0.402287,0.593978,,,-0.524012,0.453899,-0.231859,1.080045,0.281606,0.105906,0.287223,0.140649,,,0.276331,0.046117,0.27528,0.044979
30.25,-0.641364,0.526254,-0.671693,0.563292,,,-0.837634,0.483328,-0.469598,0.418496,-0.361753,0.499409,-0.393012,0.534517,,,-0.558299,0.455103,-0.188129,0.391864,0.279611,0.058593,0.278681,0.062381,,,0.279336,0.058537,0.281469,0.050967
30.75,-0.689905,0.929644,-0.769829,1.169809,,,-0.735504,0.46958,-0.506006,0.48513,-0.407116,0.902846,-0.485044,1.139699,,,-0.458288,0.436783,-0.223639,0.463035,0.282789,0.061181,0.284785,0.06896,,,0.277217,0.055399,0.282366,0.04652
31.25,-0.647293,0.548185,-0.674246,0.585427,,,-0.703038,0.441327,-0.541297,0.507282,-0.367406,0.517389,-0.391898,0.548807,,,-0.432503,0.416201,-0.260755,0.487049,0.279887,0.057356,0.282347,0.064314,,,0.270535,0.043809,0.280542,0.045994
31.75,-0.707341,0.628727,-0.742138,0.673343,,,-0.772007,0.513217,-0.580787,0.591838,-0.421419,0.587117,-0.449799,0.621323,,,-0.503249,0.488976,-0.295383,0.560897,0.285922,0.070862,0.29234,0.082469,,,0.268758,0.044461,0.285404,0.056668
32.25,-0.716186,0.931064,-0.754133,1.14396,,,-0.71666,0.47358,-0.62519,0.551785,-0.430986,0.888942,-0.46414,1.093768,,,-0.448442,0.453305,-0.338111,0.517463,0.2852,0.074062,0.289993,0.084835,,,0.268218,0.040308,0.287079,0.064361
32.75,-0.68549,0.577077,-0.707798,0.598197,,,-0.815096,0.60273,-0.537271,0.466065,-0.40405,0.544505,-0.421664,0.558694,,,-0.538231,0.576198,-0.263331,0.446977,0.281441,0.063911,0.286134,0.07315,,,0.276865,0.052206,0.27394,0.045059
33.25,-0.742261,0.631912,-0.759398,0.655766,,,-0.792119,0.525838,-0.661543,0.633292,-0.456822,0.595357,-0.472549,0.617103,,,-0.51307,0.496835,-0.375052,0.596422,0.28544,0.062405,0.286849,0.064904,,,0.279049,0.053635,0.286491,0.061514
33.75,-0.732566,0.859756,-0.744379,1.025267,,,-0.776847,0.472226,-0.663122,0.639231,-0.451338,0.824613,-0.459068,0.983644,,,-0.50962,0.455256,-0.379638,0.608783,0.281228,0.060611,0.285311,0.06915,,,0.267227,0.035171,0.283484,0.053314
34.25,-0.67965,0.550642,-0.684049,0.588933,,,-0.709764,0.487011,-0.64809,0.516336,-0.400164,0.520207,-0.399347,0.552523,,,-0.444711,0.465614,-0.367785,0.491308,0.279486,0.057797,0.284703,0.065586,,,0.265053,0.040213,0.280305,0.050644
34.75,-0.740086,1.031835,-0.789575,1.355012,,,-0.772227,0.460913,-0.614182,0.48385,-0.429614,0.572141,-0.446623,0.66018,,,-0.498697,0.440862,-0.336873,0.459897,0.310472,0.772829,0.342952,1.071749,,,0.27353,0.051214,0.277309,0.047439
35.25,-0.721042,0.561298,-0.727222,0.625159,,,-0.766804,0.454405,-0.671772,0.488562,-0.440405,0.528958,-0.443008,0.588106,,,-0.492258,0.431025,-0.393776,0.460429,0.280637,0.064796,0.284214,0.072778,,,0.274546,0.04604,0.277996,0.059082
35.75,-0.694355,0.564248,-0.708705,0.629614,,,-0.649622,0.45367,-0.70384,0.508595,-0.413815,0.530792,-0.422321,0.590638,,,-0.376945,0.423138,-0.428084,0.48548,0.28054,0.064006,0.286384,0.074736,,,0.272676,0.052387,0.275756,0.046844
36.25,-0.730169,0.601892,-0.76627,0.677173,,,-0.727405,0.493912,-0.657193,0.501668,-0.45104,0.570584,-0.481469,0.639257,,,-0.457302,0.473452,-0.382397,0.47941,0.27913,0.061345,0.284801,0.07153,,,0.270104,0.04914,0.274796,0.04367
36.75,-0.760082,0.55237,-0.778321,0.583567,,,-0.78933,0.520756,-0.704319,0.509602,-0.478558,0.523037,-0.491652,0.551988,,,-0.513001,0.492907,-0.428555,0.484166,0.281524,0.058524,0.286669,0.065029,,,0.276329,0.04766,0.275764,0.051731
37.25,-0.718678,0.585968,-0.743997,0.662585,,,-0.687797,0.52581,-0.694047,0.450544,-0.436852,0.556399,-0.455503,0.629565,,,-0.418396,0.503995,-0.414869,0.422741,0.281826,0.067447,0.288494,0.0775,,,0.269401,0.04699,0.279178,0.0583
37.75,-0.755272,0.758953,-0.762895,0.56993,,,-0.76348,0.994348,-0.733937,0.764726,-0.476345,0.726847,-0.478296,0.537305,,,-0.492009,0.959679,-0.457117,0.733281,0.278926,0.056523,0.284599,0.060082,,,0.271471,0.054239,0.27682,0.051263
38.25,-0.722023,0.55459,-0.767432,0.598805,,,-0.652813,0.506081,-0.721312,0.519868,-0.445356,0.52912,-0.480341,0.573596,,,-0.389805,0.482223,-0.447184,0.494735,0.276668,0.061501,0.287091,0.073365,,,0.263008,0.047515,0.274128,0.048979
38.75,-0.726715,0.559091,-0.76326,0.607064,,,-0.729833,0.572647,-0.668436,0.456223,-0.446151,0.522657,-0.473677,0.567609,,,-0.454818,0.531135,-0.396397,0.432335,0.280564,0.063538,0.289583,0.073735,,,0.275015,0.0602,0.272039,0.045539
39.25,-0.699562,0.561028,-0.735543,0.600002,,,-0.621086,0.516991,-0.732054,0.534581,-0.423872,0.531968,-0.451485,0.569081,,,-0.356533,0.487284,-0.457075,0.511506,0.27569,0.054536,0.284058,0.058935,,,0.264554,0.046732,0.27498,0.053097
39.75,-0.740373,0.591169,-0.828609,0.660484,,,-0.583678,0.48653,-0.782786,0.540151,-0.46246,0.563997,-0.54398,0.635858,,,-0.320903,0.456678,-0.497562,0.515316,0.277913,0.060007,0.284629,0.065186,,,0.262775,0.05061,0.285225,0.057837
40.25,-0.764612,0.722573,-0.840363,0.868775,,,-0.660215,0.590748,-0.75288,0.518256,-0.486055,0.696267,-0.551222,0.844416,,,-0.395805,0.557188,-0.476531,0.497949,0.278558,0.055972,0.289141,0.060238,,,0.264409,0.049477,0.276349,0.050743
40.75,-0.778188,0.593284,-0.832991,0.640882,,,-0.665051,0.530766,-0.796293,0.549597,-0.495623,0.556001,-0.538626,0.603577,,,-0.398292,0.497075,-0.51838,0.512179,0.282566,0.070412,0.294364,0.081753,,,0.266758,0.051116,0.277914,0.061623
41.25,-0.768631,0.608345,-0.850639,0.750471,,,-0.655637,0.451019,-0.769757,0.455723,-0.488165,0.576765,-0.556912,0.711207,,,-0.390113,0.428927,-0.493637,0.436929,0.280466,0.06425,0.293727,0.076789,,,0.265524,0.04534,0.27612,0.05484
41.75,-0.822598,0.580051,-0.884096,0.622076,,,-0.705498,0.495427,-0.841785,0.565949,-0.538442,0.546392,-0.596162,0.596008,,,-0.430945,0.461685,-0.553426,0.516065,0.284156,0.064178,0.287934,0.062437,,,0.274552,0.058576,0.288359,0.072636
42.25,-0.874195,0.684612,-0.913724,0.718461,,,-0.746741,0.599388,-0.939269,0.684662,-0.592171,0.648893,-0.629622,0.694706,,,-0.47493,0.559301,-0.649693,0.627499,0.282024,0.065353,0.284103,0.056569,,,0.271811,0.064371,0.289576,0.080815
42.75,-0.80857,0.576742,-0.838403,0.594063,,,-0.657403,0.498629,-0.932649,0.587401,-0.524802,0.542362,-0.549257,0.553901,,,-0.386696,0.468223,-0.645047,0.565747,0.283768,0.072795,0.289145,0.087505,,,0.270707,0.047542,0.287602,0.056221
43.25,-0.874855,1.082351,-0.971705,1.355529,,,-0.748959,0.682193,-0.763405,0.418641,-0.590805,1.063226,-0.677641,1.341559,,,-0.483375,0.639749,-0.484877,0.390957,0.28405,0.077132,0.294064,0.090576,,,0.265584,0.056049,0.278528,0.050545
43.75,-0.854511,0.575074,-0.85,0.569646,,,-0.795785,0.664497,-0.930017,0.467713,-0.566703,0.546602,-0.559441,0.542395,,,-0.515316,0.630467,-0.641778,0.44305,0.287808,0.05984,0.290558,0.057335,,,0.280469,0.060019,0.288239,0.065396
44.25,-0.979472,1.525508,-0.906528,0.591889,,,-1.209172,3.014065,-0.930087,0.550769,-0.69317,1.505633,-0.616371,0.562853,,,-0.925758,2.988776,-0.65173,0.516901,0.286302,0.063557,0.290157,0.065693,,,0.283414,0.066983,0.278357,0.051072
44.75,-0.88968,0.557754,-0.909305,0.587713,,,-0.89785,0.577385,-0.822161,0.423212,-0.601833,0.529619,-0.615369,0.559762,,,-0.614322,0.542269,-0.548293,0.405044,0.287847,0.059711,0.293936,0.064963,,,0.283528,0.060155,0.273868,0.03478
45.25,-0.993273,1.060329,-1.090326,1.301077,,,-0.853371,0.548855,-0.843296,0.426167,-0.705371,1.035568,-0.795601,1.276847,,,-0.57531,0.507802,-0.565937,0.401695,0.287901,0.073484,0.294726,0.078721,,,0.278061,0.081997,0.277359,0.039595
45.75,-0.964843,0.890635,-0.993925,1.034901,,,-0.913175,0.667934,-0.916111,0.425929,-0.67508,0.85654,-0.698532,0.99716,,,-0.631807,0.634826,-0.6373,0.407989,0.289764,0.079948,0.295393,0.092018,,,0.281367,0.056469,0.278811,0.046496
46.25,-0.983794,1.078839,-0.957788,1.27044,,,-0.982262,0.628513,-1.068055,0.486885,-0.697777,0.981524,-0.666455,1.149122,,,-0.704664,0.596201,-0.793323,0.470948,0.286017,0.112401,0.291333,0.134048,,,0.277598,0.064015,0.274732,0.033176
46.75,-1.144521,1.652636,-0.97183,0.609724,,,-1.825795,3.569632,-1.043594,0.481771,-0.854658,1.660506,-0.679998,0.584947,,,-1.541281,3.605508,-0.754704,0.455166,0.289863,0.060271,0.291832,0.053728,,,0.284513,0.08527,0.28889,0.050487
