SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun
75,5.443716379840261,8.376813419323389,1.1141505637653806,0.4730032085410998,229.50796175446328,49.09004840735438
76,5.589624137566063,8.230905661597586,1.074457894547674,0.4820536500780824,249.75894105035118,63.97503991737045
77,5.738880497072539,8.081649302091112,1.035510445664141,0.4912772627279358,253.3831752224343,67.59102055680634
78,5.930215178562359,7.89031462060129,0.987852810815766,0.5030553542792862,256.5263813534405,71.22673607688748
79,6.087135431528504,7.733394367635146,0.9505313515850327,0.5126808134549512,256.6338799178152,72.24867754459592
80,6.207093384097111,7.613436415066539,0.9230008161779089,0.5200205801199638,257.3416905714837,73.58467717851107
81,6.370083836372647,7.450445962791003,0.8868969375752482,0.5299706518603222,258.85570747619784,75.95390420018423
82,6.536579634205232,7.2839501649584175,0.8514709006246495,0.5401111082343341,259.7885417150188,77.91199162767334
83,6.706603691236406,7.113926107927243,0.8167099790118506,0.5504455920608321,266.26688585848484,85.16989082155176
84,6.836449148310662,6.984080650852987,0.7910682489463392,0.5583260161014446,266.17521854106246,86.09711499416109
85,7.012693145756433,6.807836653407216,0.7574413726158526,0.5690090239036288,264.46663121373604,85.83905863272892
86,7.147221247683246,6.673308551480403,0.7326361820223115,0.5771552102951079,263.09465577473276,85.59195045807799
87,7.329727457563047,6.490802341600602,0.7001063537185233,0.5881984958251407,261.8751220511743,85.90742710401162
88,7.468962790806977,6.351567008356673,0.6761104112134777,0.596619407235837,261.07856846320095,86.28849717953995
89,7.657754221443944,6.162775577719706,0.6446418406845371,0.6080351206337894,260.52405705085386,87.36371044143738
90,7.80170653839661,6.018823260767039,0.6214287452425136,0.616740021992414,259.86640066704393,87.97330773297148
91,7.947679589081643,5.872850210082007,0.5985432881875667,0.6255695465925124,259.0876792197349,88.50872191212004
92,8.095671082722221,5.724858716441428,0.5759808451078874,0.6345254785958663,262.26454873835775,93.21588496815689
93,8.296126559325902,5.524403239837747,0.5463921831410221,0.6466664866145445,261.8218894832972,94.73379899816244
94,8.448811765562718,5.371718033600931,0.524565820433923,0.6559244517992534,261.32993348425464,95.76072203157855
95,8.60349865622863,5.217031142935019,0.5030475232448832,0.6653149581332802,263.2632365669317,99.55189054617756
96,8.760179450310375,5.060350348853275,0.4818329434209512,0.6748399031346985,263.00863933295864,101.00356945337862
97,8.918845098217659,4.9016847009459905,0.4609177941806475,0.684501211487295,262.4311506246877,102.125812072889
98,9.079485288786328,4.741044510377321,0.4402978492477432,0.6943008354294861,262.8500630093198,104.4962718209915
99,9.242088459951992,4.578441339211658,0.41996894199726653,0.7042407551488017,263.31167578503715,107.00863583066462
100,9.406641813093389,4.413887986070261,0.3999269646135635,0.7143229791820179,262.51406678060033,108.08774991181109
101,9.573131331020738,4.2473984681429116,0.38016786726023866,0.7245495448210172,261.6727459443008,109.14742181447821
102,9.741541799560094,4.078987999603555,0.36068765726181673,0.7349225185244588,260.32207672515415,109.6372814046188
103,9.854874595547287,3.965655203616363,0.3478538418581776,0.7419202059930923,259.09957464279216,109.56239468125762
104,10.026449669104903,3.794080130058747,0.32882972420595435,0.7525418658117033,257.3086868191568,109.55554995368642
105,10.19989947196752,3.62063032719613,0.31007412012783386,0.7633155900388464,255.94607820126694,110.12107305370532
106,10.375204641492832,3.4453251576708173,0.29158323972192446,0.7742435556962617,255.45139570969368,111.88523403852761
107,10.552344763553133,3.268185035610516,0.2733533465784399,0.7853279709729014,253.39133271218333,111.62960372773951
108,10.67144705609926,3.1490827430643904,0.2613432561610123,0.7928056023731169,251.34949763651107,110.58283323592205
109,10.85159733936031,2.968932459803339,0.24354018155467028,0.8041557601699713,248.71568386403794,109.62419986935937
110,11.033523308792786,2.787006490370864,0.22598838626019768,0.8156684118765909,246.48539098610442,109.20545564775044
111,11.155782009390867,2.6647477897727825,0.21442503551449454,0.823434934850752,245.0465725044137,109.0135556046935
112,11.340613907183545,2.479915891980104,0.19728418237600986,0.8352235958012078,243.1292985592758,109.06760418539962
113,11.527155884914245,2.293373914249404,0.1803852617057493,0.8471810284677068,241.2630364098731,109.20083995975013
114,11.652454415336605,2.168075383827045,0.1692520332436107,0.8552476040823377,239.88285950543485,109.14115123346315
115,11.841788296065106,1.9787415030985436,0.15274876890238098,0.8674917093619414,237.9639144842298,109.2536727006903
116,11.968923189270404,1.8516066098932455,0.14187620396956202,0.8757516765159388,237.32846582183907,110.23726455578151
117,12.160973462266846,1.659556336896804,0.12575933241126092,0.8882893272206793,235.8363488087423,111.02056932498594
118,12.354616159128053,1.4659136400355965,0.10986994045882548,0.9010064725120812,233.12678691717102,110.09702644500125
119,12.48458181323533,1.3359479859283194,0.09940180263022191,0.9095855560793044,231.59225535494787,109.86628707608801
120,12.680814521632618,1.1397152775310317,0.08388443079747931,0.9226075876597282,229.65712728130268,110.06759861955535
121,12.812479750823842,1.0080500483398076,0.07366138465643868,0.9313923498515226,228.22549882426944,110.02180198837175
122,13.011220678541196,0.8093091206224532,0.058507322794512984,0.9447265771954694,226.03900572957062,109.91181352065696
123,13.144530370226075,0.6759994289375744,0.04852362998180593,0.9537219490392906,224.61016972859701,109.86966440877117
124,13.345696086314069,0.47483371284958054,0.0337243718735154,0.9673758568617342,222.37347838835362,109.70563861812587
125,13.48059417811007,0.3399356210535789,0.023974428382762536,0.9765868876036025,220.9008865798313,109.61685979966131
126,13.684100038722406,0.13642976044124389,0.009521666967944764,0.99056814006128,218.68655687590802,109.4910091261113
127,13.82052979916365,0.0,2.220446049250313e-16,0.9999999999999998,217.11655892294314,109.27451084334537
