,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,StellarAge_Gyr
0,0.00089609035,0.0008902861,5.8042024e-06,0.0008488605,0.0,6.5206655e-06,3.4905002e-05,0.005421698,0.005421698,0.0,0.0,0.0040515475,0.0005346314,0.0008355189,0.07108836,0.071006276,8.207801e-05,2.3055934e-05,0.00037799357,0.06913334,0.0014718791,0.006799757,0.006766445,3.3311826e-05,0.00012072416,0.0004798782,0.0015928829,0.00457296,0.14
1,0.0075584855,0.007455385,0.00010310061,0.0047115474,0.0,0.00043016637,0.002313671,0.0057651536,0.0057651536,0.0,0.0,0.003527394,0.0010052446,0.0012325153,0.053227037,0.053155772,7.1267874e-05,0.0,0.0005588168,0.050789107,0.0018078507,0.008057652,0.008001707,5.594598e-05,0.00017657487,0.0010235957,0.004593122,0.0022084145,0.42000000000000004
2,0.0003598762,0.00021551317,0.00014436303,0.00016078181,0.0,3.068083e-05,2.4050532e-05,0.0056587397,0.00565874,0.0,0.0,0.003396469,0.00094668695,0.0013155842,0.04759595,0.04743363,0.00016232567,3.1231414e-06,0.0005735874,0.045318548,0.0015383696,0.0080584325,0.0078061996,0.00025223376,1.5027108e-05,0.0009995875,0.0055758804,0.0012157043,0.7000000000000001
3,0.003563063,0.0031221001,0.000440963,0.002451419,0.0,2.2461922e-05,0.0006482193,0.0060662255,0.006066225,0.0,0.0,0.003971034,0.000588061,0.0015071298,0.03722664,0.036348045,0.00087860157,0.00014907072,0.0005928339,0.034525957,0.0010801832,0.008885338,0.008405747,0.00047959122,0.00023183056,0.0009439642,0.0058679455,0.0013620064,0.9800000000000001
4,0.0048264833,0.0040423707,0.0007841128,0.0020050793,0.0,0.00040123647,0.0016360548,0.0077103055,0.007710306,0.0,0.0,0.0051829196,0.00097156304,0.0015558233,0.034680407,0.032983206,0.0016971973,0.00018755917,0.0006406668,0.030247707,0.0019072742,0.01175174,0.010461833,0.001289905,0.00038316738,0.001277164,0.006839145,0.001962358,1.2600000000000002
5,0.0021511673,0.00022117334,0.0019299939,0.000111541915,0.0,1.962383e-05,9.000759e-05,0.0075689806,0.0075689796,0.0,0.0,0.00508416,0.00081728376,0.0016675364,0.031623334,0.02974323,0.001880106,6.765539e-06,0.0006865582,0.02807911,0.00097079494,0.009952731,0.008513942,0.0014387895,1.8522833e-05,0.0011625316,0.0060868408,0.0012460472,1.54
6,0.0013487451,8.6381115e-05,0.0012623641,2.9319055e-05,0.0,2.4951321e-05,3.2110736e-05,0.008686054,0.008686053,0.0,0.0,0.0059995665,0.0009466193,0.0017398671,0.025658496,0.024153864,0.0015046305,0.0,0.000692631,0.022435047,0.0010261853,0.008347749,0.007110685,0.0012370645,6.5553336e-06,0.0014589743,0.00476339,0.00088176504,1.8200000000000003
7,0.0013079152,0.00018074964,0.0011271656,5.5975556e-06,0.0,0.000120981174,5.4170905e-05,0.01283622,0.01283622,0.0,2.0177251e-06,0.008606038,0.0013562884,0.0028718757,0.02224081,0.021044878,0.0011959327,0.0,0.0014135318,0.017527204,0.002104142,0.01388586,0.012665461,0.0012203994,8.0254085e-06,0.002592989,0.0075772363,0.0024872094,2.1
8,0.0050933906,0.0039831093,0.0011102813,0.00044227904,0.00025752705,0.0009934586,0.0022898444,0.021535644,0.020598024,0.00093762105,0.00010508532,0.012420358,0.0027909689,0.0052816123,0.02083882,0.018898841,0.0019399787,5.9285423e-05,0.0021797514,0.010368333,0.0062914696,0.023498151,0.021710169,0.001787986,0.00025788357,0.0043123765,0.009132048,0.00800786,2.3800000000000003
9,0.014965143,0.010579885,0.004385259,0.0015663225,0.0018395218,0.0047451816,0.002428859,0.013413543,0.009674353,0.00373919,4.4380788e-05,0.003881552,0.00313842,0.0026099999,0.0145328175,0.010521844,0.0040109735,9.306513e-05,0.00058683,0.0066825296,0.0031594199,0.017596858,0.0124894455,0.005107412,0.0001742914,0.0013050071,0.007308644,0.0037015034,2.66
