,TimeBinCenters_Gyr,StellarAgeDist_All,StellarAgeDist_All_InSitu,StellarAgeDist_H,StellarAgeDist_H_InSitu,StellarAgeDist_B,StellarAgeDist_B_InSitu,StellarAgeDist_CD,StellarAgeDist_CD_InSitu,StellarAgeDist_WD,StellarAgeDist_WD_InSitu
0,0.25,0.03332880257276819,0.033264800081289764,0.0064604207806138614,0.006375094468417075,0.008017324267955525,0.008017324267955525,0.09145105864094889,0.09134242323467465,0.010393002088003915,0.010335298806824374
1,0.75,0.02724988552131679,0.02702620671089217,0.0018690525528819977,0.001613073616291637,0.008742021906411292,0.008742021906411292,0.07117614455160182,0.07087462587296309,0.012119826206265722,0.011820624007556993
2,1.25,0.027011030862397284,0.025164855902019445,0.007386820741607548,0.005668105024500841,0.01212299317243524,0.01212299317243524,0.058399290544285554,0.055317592284669106,0.018227825377048198,0.01612272419327607
3,1.75,0.022153439705034292,0.020293408535161123,0.002551663050456293,0.0001625263089462607,0.013926177847648014,0.013926177847648014,0.047203192550715,0.0444651369027824,0.014479249258940268,0.012350639330983884
4,2.25,0.029119813983686623,0.027338301334286993,0.005107389258636242,0.0034008630147005048,0.030191930748578424,0.029763959702246278,0.03786498170934486,0.03537523556146769,0.032516867523952206,0.030364748851811563
5,2.75,0.028962776942739545,0.017962266242446717,0.028734651421698888,0.0165858098279659,0.023729567948963026,0.015449754772590451,0.02920740494401951,0.018722979714000665,0.032766915075730214,0.019834968615826513
6,3.25,0.04086921981622707,0.02235798374996536,0.04917233477169117,0.02937256718431296,0.02291642296093195,0.010365458742164563,0.04342312382219266,0.024944019510032146,0.04748766325219967,0.025158630594279682
7,3.75,0.03664109646165195,0.014195356718216165,0.051919029392882975,0.019068399197120035,0.018882082564174257,0.00788322667343812,0.037326238776188896,0.015253297860547611,0.04124716025056047,0.015340524159508966
8,4.25,0.03243870606756816,0.013486710575454978,0.048217492706631886,0.019767262325588956,0.01526715379282207,0.007158529034982353,0.03301186121272586,0.0138366034807671,0.03644923927840978,0.014586107187050529
9,4.75,0.03552468186802818,0.017154647174718884,0.04693759802368008,0.023261577967933558,0.01880504777583447,0.008664987118071505,0.03577652144995012,0.017408269593171488,0.04180282147673382,0.020057233106295855
10,5.25,0.04991996389467697,0.022610034798880418,0.06754187084034229,0.02858025142819994,0.026639771064021614,0.013378374908342868,0.05029154195765436,0.02327679858108857,0.05773106424084922,0.025742074881761702
11,5.75,0.04974313226873656,0.02660590168953381,0.07189757592010207,0.03636526162672583,0.02565543765745768,0.01441121170015778,0.04953331116284226,0.02719210730517681,0.05633549969972922,0.030042037908918576
12,6.25,0.05197662127548388,0.02582599504079664,0.07459144949088634,0.03529665114540416,0.026659743046183782,0.013035998071277151,0.05191663895355282,0.027373905332003103,0.059103120037784965,0.028932852615134074
13,6.75,0.04515342782828329,0.025155618429022558,0.05999252378978847,0.03037616714205612,0.027022091865411664,0.016451207021007674,0.04425673428666445,0.025640172929830396,0.05179403775504316,0.028462677731448928
14,7.25,0.04736448297203817,0.031047146742537113,0.05434879771162957,0.028803725103001047,0.0392050009843334,0.030577104690277353,0.043498503491852344,0.028837157743044007,0.05352941050755379,0.034709592208774745
15,7.75,0.04202192448233861,0.026568951797546262,0.04384147183825382,0.01995823073860081,0.039324832877306405,0.03134459943336634,0.037654362044119274,0.023476333000775968,0.0472953189816012,0.029450044987187736
16,8.25,0.03986959327406395,0.023742944879998628,0.037125072121049596,0.012920841561227723,0.045322133806574204,0.03684260080857996,0.03248642057421572,0.017687617780733845,0.044346040165758015,0.025459969951550615
17,8.75,0.0556115668997589,0.03813690726764786,0.04593806122366058,0.016943367707647674,0.08231309791121598,0.07434998330912919,0.0375146879503381,0.022199312714776633,0.05814353584335483,0.0375220928766368
18,9.25,0.05169487834907883,0.035173657894146476,0.0369097247616958,0.01092989427663603,0.0882305109118351,0.07904054597692951,0.031655027158851566,0.01731737057975834,0.05142217216521945,0.03227964292354742
19,9.75,0.05592102224515461,0.039470402476698474,0.03612959847875375,0.010824252175820961,0.10449626381276551,0.09518932012519579,0.031424454051657245,0.017587850570890146,0.05355933072742466,0.03389533479657456
20,10.25,0.047636988425446336,0.032523162963539694,0.039741745695084395,0.015452188823065734,0.07938862909461299,0.07020722358063403,0.028030151867863874,0.01600709455714444,0.046906356123279855,0.029195723118285315
21,10.75,0.040357199884399626,0.030890769521089812,0.04461753496347221,0.027617283047693345,0.06562508024457119,0.060258323323566086,0.021990910098658684,0.014683516239884713,0.03689376825934847,0.02623789566819331
22,11.25,0.0396643894096331,0.03170762606181453,0.03568265112915153,0.020787114914226742,0.07504329640418726,0.07093477435939867,0.019656357388316153,0.013384325462809002,0.034545030999484944,0.025731389088950677
23,11.75,0.034134442181996696,0.024209437266341418,0.04659222961716928,0.027397872530615895,0.053667569210051044,0.048372140796767965,0.01713335550382441,0.009557698703026273,0.029338912741953063,0.0185569477956278
24,12.25,0.026181637751176788,0.014469841630123664,0.039258229925969265,0.0174268834767628,0.03708226459452597,0.02850857796633865,0.013397627757454827,0.005549273916417249,0.023461726695888748,0.010997817961107988
25,12.75,0.007843274393856816,0.0026208030531167893,0.014229178348245122,0.002860463037454188,0.009760592996681798,0.005617833268186629,0.004012858884824299,0.0009710675091453276,0.006740598105195218,0.0018400935220586822
26,13.25,0.0015967631894618908,0.0002764643704068315,0.003185515655346709,8.532631219678686e-05,0.0019544011115834644,0.0008102918477221955,0.0007072386653364372,5.542622769094336e-05,0.00135068421131369,0.0001902071120362633
27,13.75,9.237472996886971e-06,0.0,2.0315788618282586e-05,0.0,8.55942092664291e-06,0.0,0.0,0.0,1.2822951373231234e-05,0.0
