,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/H]
0,0.0009534537,0.00018391159,0.00076954206,0.000116657124,0.0,2.0409148e-05,3.9156337e-05,8.537904e-05,3.0397865e-05,5.498118e-05,2.4015459e-05,0.0,0.0,3.1527727e-06,0.0001559961,2.1777989e-05,0.00013421809,1.2375424e-05,0.0,2.3105952e-06,7.0919687e-06,0.00026947132,7.35362e-05,0.00019593514,4.2117998e-05,0.0,2.2888516e-06,1.7110984e-05,-1.9649999999999999
1,0.0012708058,0.00031287616,0.00095792965,0.00016618967,4.214305e-06,3.581169e-05,0.00010220738,0.00015341876,6.334926e-05,9.006951e-05,2.4521492e-05,0.0,2.5016502e-06,1.1471721e-05,0.00016873726,3.3252447e-05,0.0001354848,2.0463254e-05,2.8737595e-06,6.5961012e-06,3.3193328e-06,0.00038049812,9.077902e-05,0.00028971912,5.6425775e-05,0.0,1.3074019e-05,1.4533365e-05,-1.895
2,0.0012490718,0.00026543628,0.0009836354,0.00017523434,0.0,2.5441042e-05,5.97997e-05,0.00011869306,5.1280924e-05,6.741213e-05,2.7819813e-05,0.0,0.0,3.4654265e-06,0.00025233527,4.4882232e-05,0.000207453,2.9021117e-05,0.0,4.97207e-06,8.872035e-06,0.00044530234,8.862073e-05,0.00035668164,5.514588e-05,0.0,8.811384e-06,1.887539e-05,-1.825
3,0.0015714876,0.00033646068,0.0012350269,0.00022729675,0.0,4.7146757e-05,6.201715e-05,0.00017109507,4.5604254e-05,0.00012549081,1.9050818e-05,0.0,0.0,7.0950127e-06,0.00028407993,5.6547004e-05,0.0002275329,3.4406505e-05,0.0,2.1581097e-06,1.5404816e-05,0.00046481428,0.0001049504,0.00035986392,6.061722e-05,1.9576867e-06,1.2845714e-05,2.0812238e-05,-1.755
4,0.002046269,0.00047703183,0.0015692371,0.0003103076,8.746179e-06,6.0729355e-05,9.72487e-05,0.00027114002,8.165826e-05,0.00018948174,3.1881806e-05,5.14363e-06,8.195375e-06,9.61821e-06,0.00036626833,5.978735e-05,0.00030648103,3.0066678e-05,2.7975036e-06,1.2427672e-05,1.1879929e-05,0.000748171,0.00013527626,0.0006128947,8.808064e-05,6.622665e-06,1.1711063e-05,1.695405e-05,-1.685
5,0.0023658848,0.0005934548,0.0017724303,0.00041463028,1.08554505e-05,6.283239e-05,0.00010513669,0.00027152942,0.00011987505,0.0001516544,7.8670586e-05,2.2504844e-06,4.1437397e-06,3.5063895e-06,0.00047356682,0.00010481523,0.00036875161,7.452861e-05,0.0,0.0,2.7944618e-05,0.000840966,0.00015492589,0.0006860402,0.00010583104,4.758414e-06,1.15610255e-05,2.7596956e-05,-1.615
6,0.002996543,0.0008157729,0.00218077,0.0005338124,1.264358e-05,9.0443405e-05,0.00017887355,0.00039883226,0.00015978681,0.00023904542,7.379503e-05,1.0829584e-05,8.150112e-06,5.8627693e-06,0.0005878337,0.00010445476,0.000483379,6.7336994e-05,0.0,1.1742423e-05,2.5375342e-05,0.0009396132,0.00020886186,0.0007307513,0.00014648808,2.682221e-06,2.4950965e-05,2.3952885e-05,-1.545
7,0.0035783774,0.000931286,0.0026470914,0.0006270454,1.1485072e-05,9.477192e-05,0.00018824334,0.00047451557,0.0001897168,0.0002847988,9.615894e-05,6.254152e-06,1.2602489e-05,2.8379554e-05,0.00058506406,0.00010710479,0.0004779593,8.436358e-05,0.0,9.551459e-06,1.31897505e-05,0.0012177761,0.00029895245,0.00091882364,0.00018428564,8.512402e-06,3.069052e-05,6.214364e-05,-1.475
8,0.004257079,0.0010363706,0.0032207083,0.00071611727,1.558049e-05,0.00012007076,0.00017684294,0.00061748916,0.00029923566,0.0003182535,0.00014630446,2.9993365e-05,2.0023923e-05,6.608839e-05,0.00078060734,0.0001711924,0.0006094149,0.00011284702,4.383717e-06,2.9690844e-05,2.4270816e-05,0.0014156031,0.0003440494,0.0010715537,0.00021738694,1.6961429e-05,4.772486e-05,5.190952e-05,-1.4049999999999998
9,0.004990801,0.0013630908,0.00362771,0.000960543,3.1168212e-05,0.00013423731,0.00023241846,0.0006482346,0.00031145453,0.00033678004,0.00016053414,6.547849e-05,1.4659521e-05,4.5877234e-05,0.00088437035,0.00017573584,0.0007086345,0.00012369928,1.9873578e-06,2.0927942e-05,2.912127e-05,0.0015980011,0.00040272615,0.001195275,0.0002432303,1.0560454e-05,5.466384e-05,8.8967434e-05,-1.335
