,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.0006288824,0.00015381908,0.00047506334,0.000106869134,0.0,1.736495e-05,2.4623801e-05,8.1752216e-05,1.8223795e-05,6.352842e-05,2.436396e-06,0.0,0.0,0.0,0.00011524978,1.9172625e-05,9.607715e-05,1.4791936e-05,0.0,1.6317223e-06,2.7489657e-06,0.00016623826,2.6861922e-05,0.00013937632,6.593832e-06,0.0,3.3946817e-06,1.0984826e-05,-2.465
1,0.0007561156,0.00011786852,0.000638247,4.894992e-05,0.0,3.1594616e-05,3.7323975e-05,5.478102e-05,1.664487e-05,3.8136146e-05,9.6202475e-06,0.0,0.0,0.0,0.00014218017,2.0273004e-05,0.000121907186,1.1648103e-05,0.0,4.15267e-06,4.472232e-06,0.00022754972,3.961155e-05,0.00018793816,1.7235725e-05,0.0,2.1929245e-06,5.7225334e-06,-2.395
2,0.0008742721,0.00016695762,0.00070731447,0.000119522156,0.0,1.9806179e-05,2.2940485e-05,0.000121453326,3.9263385e-05,8.218994e-05,2.1853311e-05,0.0,2.5016502e-06,6.1573e-06,0.00015406885,1.5991269e-05,0.0001380776,8.63734e-06,0.0,2.3105952e-06,5.0433327e-06,0.00027888827,7.193064e-05,0.00020695764,4.588741e-05,1.8565562e-06,2.5551467e-06,1.4466317e-05,-2.325
3,0.0010938814,0.00024206145,0.00085182005,0.00015423026,0.0,7.99472e-06,7.983647e-05,0.0001339436,5.350995e-05,8.0433645e-05,2.0509222e-05,0.0,0.0,4.413981e-06,0.00016785541,3.3083674e-05,0.00013477173,2.2718034e-05,2.8737595e-06,0.0,5.474868e-06,0.00034389354,5.188152e-05,0.000292012,3.6428708e-05,0.0,4.3629634e-06,7.242593e-06,-2.255
4,0.0013025932,0.0002953722,0.0010072208,0.00017422863,0.0,2.9088293e-05,7.607e-05,0.00012873895,6.184503e-05,6.689392e-05,3.7478378e-05,0.0,0.0,9.543247e-06,0.00021571027,5.708976e-05,0.0001586205,3.817392e-05,0.0,3.7713712e-06,1.2910257e-05,0.00040860154,9.2539645e-05,0.0003160619,5.3641823e-05,0.0,1.2341063e-05,2.1696786e-05,-2.1849999999999996
5,0.0014541396,0.00033045717,0.0011236825,0.00022934747,0.0,4.777255e-05,5.3337142e-05,0.00017856898,4.2196243e-05,0.00013637274,1.7905186e-05,0.0,0.0,7.3833817e-06,0.0002607308,5.0009647e-05,0.00021072116,2.8951688e-05,0.0,1.2139953e-05,8.918005e-06,0.0005270246,0.00012130919,0.00040571537,7.159476e-05,5.3417025e-06,1.7705168e-05,1.0926844e-05,-2.115
6,0.0018449994,0.0004958327,0.0013491667,0.00031307546,8.724778e-06,7.098355e-05,0.000103048915,0.00028110927,0.00011124989,0.00016985937,4.4798257e-05,0.0,4.1072476e-06,1.5451169e-05,0.00036312226,5.8916772e-05,0.0003042055,3.0001222e-05,2.7975036e-06,2.8800023e-06,1.827912e-05,0.0006521197,0.00014369289,0.00050842686,8.217564e-05,6.0225393e-06,1.5659121e-05,2.8254664e-05,-2.045
7,0.0022508635,0.00055809563,0.001692768,0.00035017618,1.952717e-05,6.097861e-05,0.00012741366,0.00026936815,9.551614e-05,0.00017385201,5.2643998e-05,5.14363e-06,7.110959e-06,2.979107e-06,0.00044161198,7.670914e-05,0.0003649029,5.3143827e-05,0.0,7.900964e-06,1.5664345e-05,0.00078115845,0.0001645151,0.0006166433,0.00012625949,5.5017936e-06,1.2596305e-05,2.015752e-05,-1.9749999999999999
8,0.0026596868,0.00074059993,0.0019190868,0.00051414425,9.063195e-06,5.2601314e-05,0.00016479117,0.00039680745,0.00016057382,0.00023623361,8.6199805e-05,1.6301332e-05,2.9589175e-06,9.584411e-06,0.0005170135,0.00010460008,0.00041241338,6.559266e-05,1.6757746e-06,6.0613293e-06,2.8928307e-05,0.0009636712,0.00021931613,0.0007443551,0.0001319163,2.8001884e-06,2.8985189e-05,4.2671956e-05,-1.9049999999999998
9,0.0031010006,0.00088831794,0.0022126827,0.0006073104,2.2356167e-05,0.000122055986,0.00013659538,0.00044258934,0.00018433595,0.0002582534,0.00010717917,6.228145e-06,1.1840106e-05,2.7042575e-05,0.00059158675,0.00012155606,0.0004700307,8.618251e-05,0.0,1.1626054e-05,2.1999827e-05,0.0010600303,0.00024395257,0.00081607763,0.00013881102,6.4112273e-06,3.735588e-05,5.410188e-05,-1.835
10,0.0039607924,0.0011040086,0.002856784,0.0007710521,2.403264e-05,0.000138189,0.00016274644,0.0005664754,0.00028708903,0.00027938644,0.00013682617,2.7249747e-05,2.8493218e-05,6.816686e-05,0.0006927119,0.00015631407,0.00053639786,0.00010206328,3.5395951e-06,2.6537786e-05,2.4173414e-05,0.0012838799,0.0003237385,0.0009601413,0.00023337045,1.3746951e-05,2.0040075e-05,4.8562943e-05,-1.765
11,0.004959449,0.0015481384,0.0034113107,0.0010753836,1.1767393e-05,0.0001506355,0.0003014146,0.0007210418,0.00035934767,0.00036169414,0.00017478701,5.8631573e-05,1.7296798e-05,5.9707512e-05,0.00087278493,0.00022155367,0.00065123127,0.0001439997,8.301692e-06,2.9026605e-05,4.0225666e-05,0.0014878808,0.0004112072,0.0010766736,0.00024511482,9.33697e-06,6.09566e-05,9.221665e-05,-1.6949999999999998
12,0.005316432,0.0016251991,0.003691233,0.0011166568,4.8837745e-05,0.00016989038,0.00028981414,0.0007967716,0.00037656043,0.00042021117,0.00016637189,9.3412615e-05,2.684596e-05,6.233091e-05,0.00095899927,0.00021480894,0.00074419036,0.00015052693,9.723334e-06,2.0730567e-05,3.382809e-05,0.0017162353,0.00044192493,0.0012743104,0.00029685948,3.2831496e-05,4.468255e-05,6.75514e-05,-1.625
13,0.006272628,0.0021125097,0.0041601188,0.0015204588,6.3648484e-05,0.00018669672,0.0003417055,0.0010233156,0.0005193542,0.00050396146,0.00017909244,0.00018936927,3.7717786e-05,8.441615e-05,0.001141651,0.00028410074,0.00085755024,0.00019386044,2.8411769e-05,2.1197922e-05,3.9052255e-05,0.00213987,0.00062780164,0.0015120686,0.0003817524,4.59231e-05,5.9776525e-05,0.00012512045,-1.555
14,0.0075978106,0.0028949669,0.004702844,0.0019026069,0.00011225176,0.00032655254,0.0005535556,0.0011405069,0.0006111365,0.0005293704,0.00023488523,0.00018773919,4.9944956e-05,9.0234564e-05,0.0013539239,0.00038875878,0.0009651651,0.0002383132,4.4514527e-05,3.498514e-05,6.7835375e-05,0.0023103894,0.00072046206,0.0015899274,0.00044931684,6.7930414e-05,7.219674e-05,0.00012679427,-1.4849999999999999
15,0.008598702,0.0030786595,0.005520043,0.0018561055,0.000105887135,0.00039919058,0.00071747624,0.0012918666,0.0007744936,0.00051737303,0.0002525837,0.00027126927,6.0337217e-05,0.0001649743,0.001668193,0.00045218144,0.0012160116,0.00029974672,4.3609023e-05,4.539779e-05,6.342788e-05,0.0027443564,0.00087826286,0.0018660934,0.0005015782,0.000106588544,9.5683376e-05,0.0001712488,-1.415
