,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/H]
0,0.00030220998,1.8786151e-05,0.00028342387,9.752068e-06,0.0,1.2354404e-06,3.2409357e-06,8.347017e-05,5.065526e-06,7.840464e-05,0.0,0.0,0.0,0.0,4.0837775e-05,2.6935559e-06,3.8144222e-05,2.6935559e-06,0.0,0.0,0.0,0.00013814107,1.0373695e-05,0.00012776736,4.791099e-06,0.0,2.8347781e-06,0.0,-1.9649999999999999
1,0.00034635386,1.9221261e-05,0.0003271326,1.2690913e-05,0.0,7.864673e-07,4.841148e-06,0.00010774478,2.8775325e-05,7.896945e-05,3.2452945e-06,0.0,0.0,0.0,4.4227378e-05,7.830407e-06,3.6396974e-05,2.1261837e-06,0.0,0.0,3.5830012e-06,0.00017329055,1.0684186e-05,0.00016260637,6.5763143e-06,0.0,0.0,0.0,-1.895
2,0.00043072077,3.1918637e-05,0.0003988021,1.4658746e-05,3.671444e-06,2.4884096e-06,8.270328e-07,0.00015288798,1.7828042e-05,0.00013505993,3.2571872e-06,0.0,3.7175314e-06,0.0,6.596993e-05,2.9698178e-06,6.3000116e-05,0.0,0.0,0.0,0.0,0.0002035411,1.9887542e-05,0.00018365357,9.379884e-06,0.0,0.0,0.0,-1.825
3,0.00056375004,4.043331e-05,0.0005233167,2.379927e-05,1.2134955e-06,0.0,6.310621e-06,0.00019717011,3.5767687e-05,0.00016140244,3.7342536e-06,0.0,4.495245e-06,7.33265e-06,8.305545e-05,1.0256386e-05,7.279906e-05,4.005645e-06,0.0,0.0,2.6742928e-06,0.0002652855,3.493626e-06,0.00026179187,0.0,0.0,0.0,0.0,-1.755
4,0.0006642654,4.6147605e-05,0.0006181178,2.423507e-05,2.1472597e-06,3.1700126e-06,5.5299183e-06,0.00024889616,3.534296e-05,0.00021355321,1.0701777e-05,2.4242877e-06,0.0,0.0,6.230684e-05,7.501457e-06,5.4805387e-05,2.4169801e-06,0.0,2.4608537e-06,0.0,0.00033616443,3.542602e-05,0.00030073844,2.5269317e-05,0.0,0.0,2.4975022e-06,-1.685
5,0.0008073821,5.1280247e-05,0.0007561019,3.2359472e-05,1.6121039e-06,7.932279e-06,5.0519293e-06,0.00021857183,3.756885e-05,0.00018100296,4.575382e-06,0.0,3.3842407e-06,0.0,0.00011898534,1.4780251e-05,0.00010420509,5.5740293e-06,0.0,0.0,0.0,0.00041368016,3.0773284e-05,0.00038290687,1.4362623e-05,2.518217e-06,0.0,2.0495463e-06,-1.615
6,0.0010394214,9.6223645e-05,0.00094319787,4.984011e-05,3.0370777e-06,5.0582057e-06,2.2860713e-05,0.0003418639,7.338791e-05,0.00026847597,2.1614567e-05,2.2127633e-06,5.8092182e-06,6.0211446e-06,0.0001989541,1.1078253e-05,0.00018787585,4.769192e-06,0.0,0.0,2.8457116e-06,0.0005448508,7.091537e-05,0.0004739354,3.8994138e-05,0.0,0.0,1.4871997e-05,-1.545
7,0.0013012564,0.00011535348,0.0011859029,7.24104e-05,9.587223e-06,1.0078338e-05,1.3437902e-05,0.00044304423,9.494087e-05,0.00034810335,1.5376929e-05,5.8355135e-06,1.4809479e-05,0.0,0.00020507601,2.707059e-05,0.00017800542,1.4170221e-05,0.0,0.0,0.0,0.00059558917,4.7068068e-05,0.00054852106,2.9544322e-05,0.0,0.0,5.764951e-06,-1.475
8,0.0016186337,0.00017213545,0.0014464983,0.000108255306,1.6142149e-05,1.8955005e-05,1.5353595e-05,0.0005081909,0.00013510653,0.00037308436,4.1007366e-05,6.2245945e-06,2.8269842e-06,1.5103536e-05,0.00032282737,3.487629e-05,0.0002879511,6.143071e-06,6.229549e-06,6.3216758e-06,4.5279517e-06,0.00083600054,0.00010811044,0.0007278901,5.663878e-05,1.284767e-05,8.225698e-06,1.2526213e-05,-1.4049999999999998
9,0.002147607,0.00020704829,0.0019405587,0.00011556241,2.3033957e-05,2.578483e-05,2.9306095e-05,0.00058193854,0.00013029383,0.0004516447,5.3794898e-05,7.236292e-06,3.2594724e-06,1.0678249e-05,0.00036471023,3.3004057e-05,0.00033170616,8.972593e-06,1.8955387e-06,0.0,8.167758e-06,0.0009526812,0.0001199425,0.0008327387,3.685592e-05,2.671691e-05,1.2392515e-05,1.2240288e-05,-1.335
