,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,0.8458612530579325,0.1334828742744916,0.19936067716073955,0.17301447693640307,0.22570687738507603,0.19936067716073955,0.17301447693640307,0.22570687738507603,0.9325119178929517,0.9307256948810109,0.9342981409048925,1.0145451345502727,0.8637490627101904,1.1653412063903552
41,0.9080449696290195,0.13995994787469493,0.034922791829301136,-0.09450813173873096,0.2235655748783597,0.11305046016635517,0.02780229451871083,0.6428285842694333,0.833038829282927,0.6573030232416568,0.9074720918933367,0.8943545326999954,0.44890787437493124,1.1605630880877
42,0.9678924784861273,0.14605760406878063,-0.25465940152097705,-0.7527396103379129,0.1842765197127152,0.28803251745913705,0.13541082630823878,1.0138347228895044,0.34712368828118656,-0.8843770298660611,0.9194715142389471,0.1417010210778339,-0.7069933091726044,0.9037754348513205
43,1.0390037466243902,0.15314484920464314,0.001163876195645546,-0.27946048924694666,0.45696279229433706,0.2372021079148194,0.05071128671296589,0.8918552043509079,0.4209460753194399,-0.686951153550586,0.7874507447185495,0.4108265733115689,-0.37989622986877275,1.0027295271991856
