,Time_Gyr,[Fe/H]_Type4_Mean,[O/H]_Type4_Mean,[O/Fe]_Type4_Mean,[Fe/H]_Type0_Mean,[O/H]_Type0_Mean,[O/Fe]_Type0_Mean,[Fe/H]_Type0_30ckpc_Mean,[O/H]_Type0_30ckpc_Mean,[O/Fe]_Type0_30ckpc_Mean
112,11.3406139,-0.3579346310635015,-0.09473068518462463,0.263203945878877,-0.4462193667856031,-0.21362347812174765,0.2325958886638553,-0.15343503375750667,0.080429911938698,0.23386494569620464
113,11.5271559,-0.3484503915077545,-0.08691341136255118,0.26153698014520355,-0.43132240352724277,-0.196627663012886,0.23469474051435676,-0.09630702397158797,0.14681776952466222,0.24312479349625019
114,11.6524544,-0.34097797255653445,-0.08009242279187674,0.2608855497646579,-0.43233467832902456,-0.19948962641218887,0.2328450519168356,0.010303474257907841,0.25514784541855895,0.24484437116065108
115,11.8417883,-0.28344039367923346,-0.022518020919128124,0.2609223727601051,-0.365613921815037,-0.13846478247611846,0.2271491393389183,0.06924779060459219,0.29936510256915166,0.23011731196455953
116,11.9689232,-0.2477067915223036,0.011730110946749934,0.2594369024690531,-0.3425093899755197,-0.11787450183606903,0.2246348881394506,0.05169577698894655,0.2757002736776542,0.2240044966887077
117,12.1609735,-0.23751212848673506,0.021328088913510734,0.2588402174002458,-0.33768699529942725,-0.11542086493562231,0.22226613036380494,0.014787319579516116,0.23551539646092245,0.2207280768814064
118,12.3546162,-0.22787386916608235,0.03022956532854513,0.2581034344946275,-0.34160272935808755,-0.12034817507882298,0.2212545542792643,-0.0037729501564606124,0.2171964702047735,0.22096942036123407
119,12.4845818,-0.22112953607341368,0.0364696344450069,0.25759917051842063,-0.343023643793089,-0.12277940870999267,0.22024423508309637,0.003823040506056178,0.22488925697316328,0.22106621646710706
120,12.6808145,-0.2114393794291443,0.045421527547884206,0.2568609069770284,-0.34377436084192564,-0.1254367784319557,0.21833758240996992,0.03733808682300033,0.25432936284402546,0.21699127602102516
121,12.8124798,-0.20472265366469244,0.05162920645439624,0.2563518601190888,-0.3453518301272707,-0.12837924427104103,0.2169725858562297,0.050371197778344555,0.2661601247272897,0.21578892694894508
122,13.0112207,-0.19556664267559748,0.06009176059447129,0.2556584032700689,-0.34655265441245886,-0.13175768591423095,0.2147949684982278,0.04042111431578222,0.25287420273709005,0.21245308842130772
123,13.1445304,-0.19020640660449228,0.06496989578707285,0.25517630239156514,-0.347906173084637,-0.1340820747499288,0.21382409833470833,0.030662749234004017,0.24198154111185205,0.21131879187784802
124,13.3456961,-0.182511045194961,0.07189137389009129,0.2544024190850521,-0.34535507855223296,-0.13294758764683537,0.2124074909053976,0.04371736923733916,0.25312836959514645,0.2094110003578073
125,13.4805942,-0.17715022673473613,0.07672436802323675,0.2538745947579729,-0.343100483378356,-0.1317814489362675,0.21131903444208838,0.06681496095173546,0.2751137933548756,0.20829883240313996
126,13.6841,-0.16958213995524174,0.08354802455722901,0.25313016451247056,-0.340151939566551,-0.1305779138261099,0.2095740257404413,0.06966182519079267,0.27582771913941107,0.20616589394861823
127,13.8205298,-0.1649140414792151,0.08773815751055423,0.2526521989897693,-0.34812724230747727,-0.1394239998438246,0.20870324246365268,0.06459905428884787,0.2693227659208085,0.20472371163196057
