,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.00015723772,6.041168e-06,0.00015119655,3.6380015e-06,0.0,0.0,7.332142e-07,6.440211e-05,1.832136e-05,4.6080753e-05,0.0,0.0,0.0,4.2394686e-06,2.3995004e-05,0.0,2.3995004e-05,0.0,0.0,0.0,0.0,8.192206e-05,3.7991067e-06,7.812295e-05,0.0,0.0,0.0,0.0,-2.465
1,0.000223877,9.295611e-06,0.00021458139,2.3761625e-06,0.0,0.0,0.0,4.5702174e-05,1.1224526e-05,3.447765e-05,0.0,0.0,0.0,0.0,3.924247e-05,5.095281e-06,3.414719e-05,5.095281e-06,0.0,0.0,0.0,0.000111505,3.504883e-06,0.00010800012,3.504883e-06,0.0,0.0,0.0,-2.395
2,0.00025723418,1.9766267e-05,0.00023746793,8.295875e-06,6.357927e-07,0.0,5.891779e-06,0.00013270037,3.0102641e-05,0.000102597725,5.8518663e-06,0.0,0.0,0.0,3.121487e-05,0.0,3.1214873e-05,0.0,0.0,0.0,0.0,0.00012606506,1.8554983e-05,0.00010751007,8.1343715e-06,0.0,0.0,0.0,-2.325
3,0.00032969442,2.0813066e-05,0.00030888134,9.308476e-06,0.0,1.978962e-06,2.2587124e-06,8.4498344e-05,2.3107146e-05,6.139119e-05,0.0,0.0,0.0,0.0,5.3446587e-05,7.784596e-06,4.5661993e-05,2.6935559e-06,0.0,0.0,0.0,0.00016272962,1.7580003e-05,0.0001451496,4.995854e-06,0.0,0.0,0.0,-2.255
4,0.0003841497,2.9377574e-05,0.00035477214,1.6286584e-05,0.0,1.5143498e-06,2.5162822e-06,0.00013438276,2.112018e-05,0.00011326258,5.9532586e-06,0.0,0.0,0.0,5.3293625e-05,1.0486357e-05,4.2807264e-05,4.279733e-06,0.0,0.0,3.5830012e-06,0.00018686373,1.4777339e-05,0.0001720864,2.493911e-06,0.0,2.8347781e-06,0.0,-2.1849999999999996
5,0.00050163845,3.6044094e-05,0.00046559438,1.7505608e-05,3.671444e-06,1.7605271e-06,2.561936e-06,0.00017481798,2.2362623e-05,0.00015245537,3.165021e-06,0.0,3.7175314e-06,0.0,7.2289695e-05,1.2312311e-05,5.997738e-05,0.0,0.0,0.0,2.6742928e-06,0.00018483489,8.409069e-06,0.00017642582,8.409069e-06,0.0,0.0,0.0,-2.115
6,0.00061516004,4.745405e-05,0.000567706,2.69189e-05,0.0,2.004677e-06,7.963467e-06,0.00020879251,3.8997146e-05,0.00016979538,1.3897633e-05,0.0,4.495245e-06,3.0931817e-06,7.90795e-05,5.155388e-06,7.3924115e-05,2.4169801e-06,0.0,0.0,0.0,0.00031749322,2.1506425e-05,0.00029598683,7.536739e-06,0.0,0.0,2.4975022e-06,-2.045
7,0.00068396167,4.9939597e-05,0.00063402206,2.8089873e-05,1.9714666e-06,5.4204056e-06,4.747693e-06,0.00029749516,5.9070906e-05,0.00023842427,6.4693922e-06,2.4242877e-06,3.3842407e-06,0.0,9.7746786e-05,1.5627673e-05,8.211911e-05,7.4261256e-06,0.0,2.4608537e-06,0.0,0.000386573,2.7054102e-05,0.00035951886,1.673623e-05,0.0,0.0,0.0,-1.9749999999999999
8,0.00085525244,5.784975e-05,0.0007974027,3.1420994e-05,2.5028367e-06,4.7115163e-06,7.757666e-06,0.00031560942,7.072265e-05,0.0002448868,8.9273035e-06,0.0,2.9051787e-06,6.0211446e-06,0.000110389155,7.752207e-06,0.00010263695,2.4910064e-06,0.0,0.0,2.8457116e-06,0.00042244248,6.3969106e-05,0.00035847333,2.9526867e-05,0.0,0.0,8.25522e-06,-1.9049999999999998
9,0.0010759936,9.327151e-05,0.0009827222,5.14346e-05,2.9957018e-06,7.26735e-06,2.5868829e-05,0.00038226706,9.6391785e-05,0.00028587529,2.9237255e-05,2.2127633e-06,2.9040393e-06,2.8129014e-06,0.00021649958,2.2697184e-05,0.00019380239,5.692448e-06,2.6271598e-06,0.0,0.0,0.0005718124,7.848201e-05,0.00049333036,4.769854e-05,2.518217e-06,0.0,1.7810422e-05,-1.835
10,0.0014184855,0.00013137994,0.0012871056,7.9100806e-05,1.2123914e-05,1.2534978e-05,1.1848066e-05,0.00047642633,0.00014436002,0.00033206632,3.9377755e-05,6.171923e-06,1.4809479e-05,5.4031775e-06,0.00024356852,3.9343595e-05,0.00020422491,1.689903e-05,0.0,2.4006822e-06,2.3385867e-06,0.00070986,6.484699e-05,0.000645013,3.569212e-05,1.0367006e-05,0.0,5.210346e-06,-1.765
