CylindricalRadius_ckpc,[Fe/H]_Stars,[Fe/H]_Stars_Std,[Fe/H]_H_Stars,[Fe/H]_H_Stars_Std,[Fe/H]_B_Stars,[Fe/H]_B_Stars_Std,[Fe/H]_CD_Stars,[Fe/H]_CD_Stars_Std,[Fe/H]_WD_Stars,[Fe/H]_WD_Stars_Std,[O/H]_Stars,[O/H]_Stars_Std,[O/H]_H_Stars,[O/H]_H_Stars_Std,[O/H]_B_Stars,[O/H]_B_Stars_Std,[O/H]_CD_Stars,[O/H]_CD_Stars_Std,[O/H]_WD_Stars,[O/H]_WD_Stars_Std,[O/Fe]_Stars,[O/Fe]_Stars_Std,[O/Fe]_H_Stars,[O/Fe]_H_Stars_Std,[O/Fe]_B_Stars,[O/Fe]_B_Stars_Std,[O/Fe]_CD_Stars,[O/Fe]_CD_Stars_Std,[O/Fe]_WD_Stars,[O/Fe]_WD_Stars_Std
10.75,-0.232559,0.37516,-0.297132,0.384598,,,-0.042673,0.244846,-0.231605,0.393331,0.02133,0.358404,-0.034972,0.369548,,,0.187577,0.23415,0.021315,0.379716,0.253889,0.032877,0.26216,0.032371,,,0.230251,0.02165,0.25292,0.031881
11.25,-0.252203,0.371767,-0.311626,0.39302,,,-0.067661,0.236809,-0.239762,0.344807,0.002624,0.354112,-0.048973,0.377374,,,0.162703,0.22587,0.013607,0.327516,0.254827,0.033734,0.262653,0.032715,,,0.230365,0.022511,0.253368,0.034593
11.75,-0.263524,0.369241,-0.312314,0.390979,,,-0.087737,0.233692,-0.261679,0.340274,-0.008224,0.352226,-0.050044,0.375383,,,0.143373,0.222237,-0.007701,0.325259,0.2553,0.034093,0.26227,0.034123,,,0.23111,0.023294,0.253978,0.03145
12.25,-0.27814,0.383991,-0.320716,0.395808,,,-0.107888,0.310182,-0.279333,0.35205,-0.021956,0.366524,-0.057822,0.380289,,,0.123586,0.292528,-0.025275,0.338088,0.256184,0.034135,0.262894,0.033076,,,0.231474,0.026902,0.254057,0.033007
12.75,-0.283769,0.368248,-0.325416,0.385802,,,-0.110875,0.244008,-0.281718,0.343077,-0.027454,0.35225,-0.062887,0.371317,,,0.120779,0.232265,-0.02693,0.328556,0.256315,0.032788,0.262529,0.032062,,,0.231654,0.023949,0.254788,0.031563
13.25,-0.296828,0.387079,-0.333706,0.40281,,,-0.12637,0.246472,-0.296463,0.382165,-0.039695,0.370648,-0.070754,0.38923,,,0.10653,0.232131,-0.042019,0.360165,0.257133,0.034541,0.262953,0.032989,,,0.232901,0.026448,0.254444,0.037648
13.75,-0.304684,0.374201,-0.336618,0.39216,,,-0.143709,0.254378,-0.299409,0.340069,-0.047474,0.358503,-0.074007,0.377797,,,0.08907,0.240393,-0.045526,0.32547,0.25721,0.032537,0.262611,0.031491,,,0.232779,0.025323,0.253882,0.032609
14.25,-0.309474,0.372715,-0.334032,0.389526,,,-0.169835,0.275236,-0.299467,0.32833,-0.051518,0.357768,-0.071327,0.375708,,,0.064674,0.258856,-0.046235,0.315118,0.257956,0.032762,0.262705,0.032201,,,0.234509,0.028506,0.253232,0.029869
14.75,-0.325471,0.399891,-0.349612,0.421774,,,-0.174811,0.258192,-0.316778,0.347482,-0.066206,0.38187,-0.085684,0.403722,,,0.060332,0.242726,-0.062752,0.334475,0.259265,0.034995,0.263928,0.035096,,,0.235143,0.02715,0.254026,0.031471
15.25,-0.331762,0.376931,-0.351721,0.392098,,,-0.207846,0.284316,-0.316188,0.338191,-0.072672,0.361626,-0.088655,0.378107,,,0.029726,0.26361,-0.062174,0.323225,0.259089,0.033285,0.263066,0.031834,,,0.237571,0.036129,0.254014,0.032196
15.75,-0.330249,0.378019,-0.348642,0.392458,,,-0.211094,0.276217,-0.312982,0.344506,-0.071092,0.36222,-0.085886,0.378551,,,0.025336,0.260063,-0.057552,0.322642,0.259158,0.033918,0.262756,0.031366,,,0.23643,0.029241,0.25543,0.041796
16.25,-0.339538,0.391299,-0.355087,0.408901,,,-0.223375,0.278578,-0.324318,0.339363,-0.079595,0.374537,-0.091789,0.392479,,,0.014212,0.261995,-0.069089,0.32393,0.259942,0.033554,0.263298,0.033239,,,0.237586,0.028488,0.255229,0.032461
16.75,-0.347749,0.450253,-0.362794,0.481365,,,-0.255043,0.294239,-0.321194,0.340932,-0.087681,0.435712,-0.09942,0.467062,,,-0.014951,0.274616,-0.067149,0.328612,0.260068,0.032404,0.263374,0.032186,,,0.240092,0.032121,0.254045,0.029129
17.25,-0.34447,0.427334,-0.351474,0.45086,,,-0.285263,0.303406,-0.336658,0.348878,-0.08394,0.411454,-0.088192,0.435175,,,-0.043665,0.286615,-0.081054,0.332679,0.26053,0.033781,0.263282,0.033255,,,0.241598,0.030658,0.255604,0.034359
17.75,-0.351082,0.384255,-0.360527,0.396367,,,-0.272673,0.290951,-0.336693,0.350235,-0.089931,0.369171,-0.09677,0.381649,,,-0.031357,0.276008,-0.080339,0.334698,0.261151,0.03243,0.263757,0.031901,,,0.241316,0.027761,0.256354,0.033497
18.25,-0.355961,0.451442,-0.364282,0.478691,,,-0.310326,0.337939,-0.334204,0.337052,-0.095121,0.434692,-0.100998,0.46144,,,-0.066418,0.319393,-0.07817,0.324783,0.26084,0.036728,0.263284,0.0376,,,0.243908,0.032724,0.256034,0.031026
18.75,-0.351509,0.390343,-0.355998,0.403635,,,-0.31247,0.310838,-0.343585,0.343719,-0.090732,0.376977,-0.093162,0.390881,,,-0.066133,0.291996,-0.087863,0.328922,0.260777,0.031437,0.262835,0.03097,,,0.246337,0.03305,0.255721,0.031103
19.25,-0.362745,0.381728,-0.365593,0.391765,,,-0.339835,0.321914,-0.35656,0.348025,-0.102038,0.367549,-0.103002,0.377859,,,-0.092924,0.304673,-0.100443,0.33347,0.260707,0.03238,0.262591,0.032488,,,0.246911,0.031411,0.256117,0.030441
19.75,-0.363985,0.386202,-0.366414,0.385594,,,-0.341,0.339074,-0.359623,0.404779,-0.102655,0.371353,-0.103563,0.371896,,,-0.09177,0.31826,-0.101861,0.386129,0.26133,0.032385,0.262851,0.03146,,,0.24923,0.037798,0.257762,0.033785
20.25,-0.367105,0.425141,-0.370885,0.444106,,,-0.361796,0.333911,-0.349241,0.343858,-0.106026,0.412098,-0.108326,0.431262,,,-0.110929,0.316421,-0.092369,0.330661,0.261078,0.030734,0.262559,0.030632,,,0.250868,0.031481,0.256872,0.029936
20.75,-0.365769,0.388707,-0.366377,0.398442,,,-0.37401,0.331194,-0.360159,0.3543,-0.103897,0.373537,-0.102874,0.383366,,,-0.121632,0.318415,-0.103506,0.337669,0.261872,0.032636,0.263503,0.032347,,,0.252378,0.02918,0.256654,0.034017
21.25,-0.364081,0.381939,-0.366267,0.390397,,,-0.358132,0.310699,-0.354372,0.355105,-0.102434,0.368218,-0.103123,0.376564,,,-0.105652,0.295746,-0.097861,0.342362,0.261648,0.030906,0.263145,0.030954,,,0.252479,0.032342,0.256511,0.029143
21.75,-0.380368,0.458515,-0.384321,0.482947,,,-0.418458,0.355656,-0.348509,0.339624,-0.11822,0.444388,-0.120572,0.468702,,,-0.164148,0.340073,-0.092256,0.326091,0.262148,0.03279,0.263749,0.03335,,,0.254309,0.029397,0.256253,0.029684
22.25,-0.373729,0.394352,-0.374041,0.4075,,,-0.41683,0.327538,-0.359885,0.337956,-0.111801,0.379176,-0.110726,0.392219,,,-0.161245,0.315171,-0.103296,0.322215,0.261928,0.033186,0.263315,0.033355,,,0.255584,0.027695,0.256589,0.03299
22.75,-0.389716,0.544759,-0.392813,0.581431,,,-0.429358,0.352235,-0.363957,0.367956,-0.127623,0.531629,-0.1295,0.568147,,,-0.171368,0.340583,-0.106861,0.354274,0.262092,0.034628,0.263313,0.035516,,,0.257989,0.033207,0.257096,0.029627
23.25,-0.395043,0.389781,-0.398819,0.397703,,,-0.452973,0.346833,-0.359101,0.354908,-0.133146,0.375291,-0.135935,0.383429,,,-0.194133,0.33458,-0.101498,0.338621,0.261897,0.032066,0.262884,0.03197,,,0.25884,0.028469,0.257603,0.033097
23.75,-0.387433,0.431026,-0.392458,0.453703,,,-0.415598,0.305368,-0.356938,0.339027,-0.126121,0.413747,-0.130088,0.435644,,,-0.159246,0.291376,-0.099272,0.325158,0.261313,0.033782,0.26237,0.034474,,,0.256352,0.027877,0.257666,0.031463
24.25,-0.407566,0.385954,-0.414488,0.398036,,,-0.397617,0.299911,-0.376328,0.342013,-0.145133,0.372479,-0.150718,0.383989,,,-0.140945,0.292623,-0.118912,0.330654,0.262433,0.032065,0.263769,0.032515,,,0.256671,0.025998,0.257416,0.030603
24.75,-0.414866,0.394767,-0.418103,0.401434,,,-0.47765,0.36909,-0.382675,0.363361,-0.152521,0.380976,-0.1548,0.387415,,,-0.218819,0.36093,-0.12426,0.349421,0.262344,0.032867,0.263303,0.033317,,,0.258831,0.02551,0.258415,0.031879
25.25,-0.417783,0.510663,-0.423527,0.543798,,,-0.481622,0.374247,-0.36981,0.322901,-0.153943,0.490135,-0.158476,0.52164,,,-0.221442,0.363182,-0.111415,0.31156,0.26384,0.058244,0.265051,0.063209,,,0.260179,0.027195,0.258395,0.029453
25.75,-0.421247,0.454,-0.427448,0.475021,,,-0.451246,0.386456,-0.380413,0.337758,-0.159284,0.439917,-0.164589,0.4604,,,-0.194734,0.375275,-0.121846,0.326334,0.261963,0.030653,0.262858,0.030946,,,0.256512,0.027366,0.258567,0.029465
26.25,-0.432031,0.436526,-0.431581,0.408269,,,-0.472315,0.395527,-0.422788,0.573305,-0.169499,0.418913,-0.16858,0.395013,,,-0.208798,0.374496,-0.163072,0.538668,0.262532,0.03402,0.263001,0.031226,,,0.263517,0.037271,0.259716,0.045439
26.75,-0.434598,0.513964,-0.43335,0.404672,,,-0.482711,0.389373,-0.429053,0.896856,-0.171898,0.499732,-0.170361,0.392398,,,-0.219676,0.377823,-0.167918,0.87455,0.262699,0.034803,0.262989,0.034879,,,0.263034,0.030128,0.261134,0.035452
27.25,-0.440284,0.534109,-0.442805,0.570208,,,-0.489106,0.376404,-0.413608,0.333351,-0.177267,0.513476,-0.179071,0.547814,,,-0.226942,0.366258,-0.154164,0.322541,0.263018,0.034764,0.263734,0.036326,,,0.262164,0.025797,0.259444,0.027395
27.75,-0.445659,0.396387,-0.447617,0.405119,,,-0.515507,0.353955,-0.416733,0.355843,-0.182948,0.381219,-0.184492,0.389968,,,-0.256663,0.344509,-0.155161,0.338668,0.262712,0.033238,0.263124,0.032424,,,0.258843,0.03037,0.261572,0.037793
28.25,-0.453997,0.733647,-0.458321,0.793382,,,-0.480328,0.351506,-0.42173,0.3516,-0.191065,0.714596,-0.194815,0.773001,,,-0.218174,0.336751,-0.161905,0.341335,0.262932,0.039587,0.263506,0.041564,,,0.262154,0.031643,0.259825,0.027988
28.75,-0.451353,0.456474,-0.450477,0.473689,,,-0.531876,0.361116,-0.433816,0.373683,-0.187718,0.441744,-0.186543,0.458341,,,-0.268643,0.349193,-0.171719,0.361982,0.263635,0.032299,0.263934,0.032829,,,0.263233,0.028059,0.262096,0.030351
29.25,-0.444586,0.388275,-0.449563,0.396062,,,-0.462038,0.355718,-0.411018,0.346423,-0.180853,0.373225,-0.185203,0.380901,,,-0.199658,0.343881,-0.150593,0.331396,0.263733,0.034544,0.26436,0.034769,,,0.26238,0.02807,0.260425,0.034546
29.75,-0.449938,0.40302,-0.452041,0.412384,,,-0.513294,0.374952,-0.420582,0.348843,-0.18628,0.389341,-0.187942,0.398254,,,-0.249906,0.360232,-0.159432,0.338514,0.263658,0.031945,0.2641,0.032588,,,0.263389,0.032631,0.26115,0.027536
30.25,-0.451322,0.399595,-0.451694,0.408983,,,-0.486171,0.338527,-0.440265,0.358012,-0.188425,0.385817,-0.188672,0.395267,,,-0.222608,0.325445,-0.178244,0.343532,0.262897,0.033561,0.263023,0.032948,,,0.263563,0.033971,0.262021,0.036704
30.75,-0.465804,0.476875,-0.468676,0.495958,,,-0.517765,0.362496,-0.437237,0.385846,-0.202477,0.457669,-0.205195,0.475585,,,-0.254047,0.350446,-0.174841,0.372413,0.263327,0.035631,0.26348,0.035562,,,0.263718,0.029721,0.262396,0.037305
31.25,-0.46517,0.394991,-0.466682,0.402808,,,-0.498821,0.369266,-0.447893,0.35566,-0.20202,0.380967,-0.203162,0.388405,,,-0.238064,0.353306,-0.186124,0.344399,0.263151,0.032492,0.26352,0.033036,,,0.260757,0.032758,0.261769,0.029179
31.75,-0.463064,0.414606,-0.465905,0.425355,,,-0.5764,0.423242,-0.415531,0.339749,-0.199845,0.400835,-0.202564,0.410813,,,-0.31081,0.403782,-0.153649,0.332953,0.263218,0.03295,0.263341,0.033408,,,0.26559,0.044537,0.261882,0.025758
32.25,-0.468305,0.434539,-0.468468,0.446979,,,-0.535552,0.389262,-0.450967,0.372106,-0.204565,0.416621,-0.204494,0.42776,,,-0.271067,0.369199,-0.188654,0.362688,0.26374,0.036913,0.263974,0.038172,,,0.264485,0.036251,0.262313,0.029519
32.75,-0.468951,0.45013,-0.470507,0.464248,,,-0.490387,0.403849,-0.454915,0.375974,-0.205584,0.437461,-0.207168,0.451564,,,-0.229037,0.390243,-0.190879,0.36332,0.263367,0.031295,0.263339,0.030926,,,0.26135,0.030743,0.264036,0.033359
33.25,-0.467673,0.482017,-0.463228,0.500393,,,-0.558207,0.380458,-0.466333,0.396028,-0.202906,0.410416,-0.198144,0.416442,,,-0.295921,0.370435,-0.20259,0.384306,0.264766,0.13351,0.265084,0.147821,,,0.262286,0.026499,0.263743,0.029051
33.75,-0.481803,0.457934,-0.488786,0.477025,,,-0.552903,0.427352,-0.425154,0.346791,-0.217528,0.441901,-0.224409,0.460334,,,-0.286461,0.409513,-0.162033,0.33543,0.264275,0.033791,0.264377,0.034136,,,0.266443,0.037266,0.263121,0.030766
34.25,-0.473107,0.489811,-0.48062,0.513956,,,-0.553289,0.402994,-0.413318,0.357546,-0.20978,0.476826,-0.2171,0.50109,,,-0.287647,0.386001,-0.151593,0.344172,0.263327,0.034162,0.26352,0.034774,,,0.265642,0.033316,0.261725,0.030947
34.75,-0.478226,0.602145,-0.486218,0.645312,,,-0.54398,0.448572,-0.419593,0.352472,-0.214606,0.580572,-0.221962,0.621686,,,-0.283358,0.439007,-0.158442,0.342188,0.263619,0.042037,0.264256,0.044825,,,0.260622,0.026202,0.261151,0.028319
35.25,-0.482974,0.572519,-0.492981,0.613819,,,-0.529655,0.369773,-0.419077,0.34634,-0.219004,0.551869,-0.228448,0.591268,,,-0.267017,0.358522,-0.157659,0.336968,0.26397,0.037027,0.264533,0.038723,,,0.262638,0.030504,0.261418,0.028545
35.75,-0.469608,0.53679,-0.476638,0.572067,,,-0.55388,0.431095,-0.412485,0.338275,-0.205764,0.509723,-0.212503,0.54163,,,-0.286948,0.414056,-0.150896,0.332648,0.263845,0.042105,0.264135,0.045173,,,0.266932,0.029019,0.261589,0.025935
36.25,-0.472809,0.402953,-0.475473,0.408745,,,-0.562717,0.446975,-0.436477,0.354378,-0.20969,0.38995,-0.212068,0.395346,,,-0.30194,0.437998,-0.174221,0.342044,0.263119,0.031808,0.263406,0.03223,,,0.260778,0.027227,0.262257,0.030666
36.75,-0.478188,0.394294,-0.483427,0.402124,,,-0.523025,0.400645,-0.438085,0.345344,-0.214619,0.380546,-0.219784,0.387683,,,-0.260975,0.388301,-0.174458,0.335003,0.26357,0.033258,0.263643,0.034429,,,0.26205,0.030706,0.263627,0.027205
37.25,-0.465488,0.381851,-0.464865,0.384347,,,-0.548045,0.405051,-0.44936,0.358709,-0.202061,0.367787,-0.201305,0.369831,,,-0.282689,0.37846,-0.187152,0.350713,0.263426,0.031878,0.26356,0.032278,,,0.265356,0.043572,0.262208,0.025639
37.75,-0.480775,0.401701,-0.47954,0.402096,,,-0.608151,0.41311,-0.455865,0.390699,-0.216567,0.388178,-0.215179,0.38882,,,-0.34305,0.393514,-0.192715,0.377289,0.264209,0.033609,0.264361,0.031867,,,0.2651,0.064905,0.263151,0.031408
38.25,-0.474812,0.404366,-0.473395,0.408203,,,-0.586188,0.39489,-0.457652,0.379951,-0.211824,0.390298,-0.210134,0.393026,,,-0.324452,0.391453,-0.195933,0.369897,0.262988,0.033458,0.263261,0.034653,,,0.261736,0.022347,0.261719,0.028182
38.75,-0.486536,0.477868,-0.487275,0.50115,,,-0.583524,0.365064,-0.459735,0.349449,-0.222759,0.466279,-0.223223,0.489572,,,-0.318306,0.349489,-0.197806,0.338074,0.263778,0.032651,0.264052,0.033213,,,0.265217,0.030266,0.26193,0.029881
39.25,-0.480107,0.400281,-0.48011,0.406301,,,-0.614487,0.385357,-0.449056,0.360005,-0.216658,0.385458,-0.216425,0.391555,,,-0.353906,0.38338,-0.186318,0.340837,0.263449,0.035137,0.263686,0.033915,,,0.260581,0.032926,0.262738,0.04191
39.75,-0.49934,0.414928,-0.497563,0.415988,,,-0.649171,0.45848,-0.474955,0.389599,-0.235485,0.400686,-0.233379,0.401698,,,-0.385382,0.445394,-0.213127,0.375138,0.263855,0.034766,0.264184,0.035281,,,0.263789,0.036391,0.261829,0.030865
40.25,-0.491944,0.471142,-0.488431,0.394854,,,-0.737218,1.4803,-0.453173,0.352305,-0.227931,0.459652,-0.224253,0.381713,,,-0.475466,1.467321,-0.189611,0.341988,0.264013,0.032443,0.264179,0.033003,,,0.261752,0.033747,0.263563,0.028416
40.75,-0.510186,0.552608,-0.512627,0.583022,,,-0.624878,0.45908,-0.467829,0.330091,-0.244902,0.536506,-0.247358,0.566981,,,-0.355902,0.425828,-0.203329,0.316468,0.265284,0.035054,0.265269,0.034976,,,0.268976,0.046074,0.2645,0.032346
41.25,-0.486697,0.400232,-0.480974,0.400826,,,-0.637396,0.401152,-0.48958,0.389745,-0.22342,0.3862,-0.217846,0.387699,,,-0.369606,0.380714,-0.22635,0.371458,0.263277,0.034949,0.263128,0.032887,,,0.267791,0.039769,0.263229,0.044842
41.75,-0.497048,0.397601,-0.489089,0.397955,,,-0.570863,0.365088,-0.534671,0.398149,-0.232647,0.384378,-0.224727,0.384994,,,-0.307091,0.35033,-0.269876,0.383344,0.264401,0.031676,0.264363,0.031101,,,0.263772,0.032491,0.264795,0.035136
42.25,-0.518197,0.699201,-0.51642,0.740661,,,-0.544053,0.362738,-0.524225,0.387937,-0.25382,0.666683,-0.251804,0.70572,,,-0.280106,0.351873,-0.26147,0.375124,0.264376,0.045045,0.264615,0.046294,,,0.263948,0.027404,0.262756,0.03921
42.75,-0.492469,0.40847,-0.484839,0.411464,,,-0.601707,0.376044,-0.52326,0.387517,-0.228218,0.392572,-0.220633,0.395927,,,-0.337712,0.361891,-0.258608,0.368019,0.264251,0.034038,0.264206,0.033658,,,0.263995,0.027777,0.264652,0.038078
43.25,-0.506468,0.421651,-0.491329,0.422536,,,-0.568324,0.378845,-0.599601,0.412523,-0.242304,0.404941,-0.22746,0.406026,,,-0.299177,0.362008,-0.334627,0.39423,0.264164,0.035682,0.263869,0.035774,,,0.269147,0.03874,0.264974,0.034012
43.75,-0.51885,0.815712,-0.500288,0.680491,,,-0.884707,2.872162,-0.565309,0.39668,-0.254555,0.789607,-0.236432,0.664206,,,-0.607844,2.742736,-0.300979,0.382829,0.264295,0.039918,0.263856,0.033059,,,0.276863,0.131855,0.26433,0.034609
44.25,-0.508273,0.418801,-0.497904,0.419904,,,-0.601887,0.35083,-0.562603,0.422718,-0.243967,0.403328,-0.233712,0.404791,,,-0.332159,0.332817,-0.299194,0.40491,0.264306,0.034964,0.264192,0.03398,,,0.269728,0.040185,0.263408,0.040523
44.75,-0.509693,0.416525,-0.500754,0.413321,,,-0.541212,0.378838,-0.572542,0.447221,-0.244666,0.402101,-0.23586,0.398988,,,-0.282652,0.372287,-0.304333,0.429977,0.265027,0.035534,0.264894,0.035203,,,0.258561,0.024238,0.268209,0.040601
45.25,-0.500951,0.39828,-0.485943,0.398998,,,-0.615397,0.39711,-0.582759,0.375431,-0.237217,0.385242,-0.222516,0.386102,,,-0.353132,0.388216,-0.315967,0.359516,0.263734,0.03199,0.263427,0.031796,,,0.262265,0.03327,0.266792,0.032916
45.75,-0.51387,0.424543,-0.501497,0.417592,,,-0.551213,0.383484,-0.601293,0.477036,-0.249398,0.40082,-0.237039,0.392471,,,-0.288547,0.370455,-0.336167,0.45964,0.264472,0.051003,0.264458,0.053194,,,0.262666,0.029085,0.265126,0.036149
