Snapshot,Time_Gyr,Redshift,ExpansionFactor,Mass_Msun,Mass_H_Msun,Mass_B_Msun,Mass_CD_Msun,Mass_WD_Msun
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,6503706.5,2517995.0,2490360.25,385195.5625,1110155.875
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,9000474.0,3219554.5,4118204.5,687633.625,975081.8125
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,10882476.0,2964768.0,5637440.5,595265.75,1685002.0
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,13858756.0,3507593.0,6819742.5,1441172.75,2090247.5
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,17723298.0,5144268.0,8806956.0,1233449.5,2538624.25
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,24575914.0,6837109.5,11349756.0,1694556.5,4694491.0
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,32034034.0,9243949.0,17731058.0,1720205.5,3338821.5
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,43158184.0,9204099.0,20736740.0,4115154.5,9102192.0
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,53003712.0,14078673.0,30004512.0,2353829.75,6566698.5
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,68880736.0,16348125.0,38496148.0,4981834.5,9054621.0
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,85555376.0,22254824.0,44770080.0,5296183.0,13234284.0
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,99555056.0,30900514.0,46266600.0,5487074.0,16900872.0
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,114319744.0,31157988.0,60141980.0,7795969.5,15223806.0
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,127717584.0,34946120.0,63042960.0,8718103.0,21010402.0
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,145449600.0,39340160.0,73400656.0,9394926.0,23313850.0
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,168462880.0,45507216.0,92123408.0,8766035.0,22066216.0
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,188038448.0,56564836.0,97471840.0,9097502.0,24904268.0
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,17921944.0,8142094.0,8284477.5,311597.875,1183775.875
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,29286008.0,8643967.0,14515940.0,1804077.375,4322024.0
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,37037220.0,15219852.0,15246935.0,1764255.125,4806180.0
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,57612232.0,20872864.0,23792808.0,4569212.0,8377351.0
