,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/Fe]
0,1.656534e-05,0.0,1.656534e-05,0.0,0.0,0.0,0.0,2.1772548e-06,2.1772548e-06,0.0,0.0,0.0,0.0,0.0,2.210373e-06,0.0,2.210373e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10300000000000001
1,2.3144532e-05,3.1377535e-06,2.0006777e-05,3.1377535e-06,0.0,0.0,0.0,2.020942e-06,2.020942e-06,0.0,0.0,2.020942e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3085618e-06,2.3085618e-06,0.0,0.0,0.0,2.3085618e-06,0.0,0.10900000000000001
2,7.01503e-05,9.253845e-06,6.089646e-05,0.0,0.0,4.980006e-06,4.2738393e-06,1.0113956e-05,3.927057e-06,6.1868986e-06,0.0,1.8658878e-06,2.0611692e-06,0.0,1.5470179e-06,0.0,1.5470179e-06,0.0,0.0,0.0,0.0,1.7645121e-06,0.0,1.7645121e-06,0.0,0.0,0.0,0.0,0.115
3,4.2660085e-05,1.7672344e-05,2.4987743e-05,1.7672346e-05,0.0,0.0,0.0,2.9962976e-06,2.9962976e-06,0.0,0.0,2.9962976e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.267046e-06,4.235427e-06,2.0316193e-06,0.0,2.0593889e-06,2.176038e-06,0.0,0.12100000000000001
4,6.4729466e-05,2.3317047e-05,4.141242e-05,8.2036295e-06,4.592623e-06,2.8242002e-06,7.6965935e-06,3.8204125e-06,3.8204125e-06,0.0,0.0,0.0,0.0,3.8204125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5763525e-06,4.2275424e-06,2.3488099e-06,2.2370768e-06,1.9904658e-06,0.0,0.0,0.127
5,6.355427e-05,0.0,6.355427e-05,0.0,0.0,0.0,0.0,1.01149e-05,7.978604e-06,2.136296e-06,0.0,5.19684e-06,2.7817646e-06,0.0,5.6111376e-06,5.6111376e-06,0.0,2.7780895e-06,0.0,0.0,2.8330483e-06,7.617376e-06,4.3240443e-06,3.2933315e-06,0.0,0.0,0.0,4.3240443e-06,0.133
6,8.0753605e-05,3.2526716e-06,7.750094e-05,0.0,0.0,3.2526716e-06,0.0,2.3029008e-05,2.030086e-05,2.7281476e-06,3.2199423e-06,1.14420545e-05,0.0,1.3486256e-06,8.157082e-06,6.524422e-06,1.6326602e-06,0.0,0.0,2.5678441e-06,3.956578e-06,1.7932924e-05,1.5453781e-05,2.4791423e-06,0.0,2.4082465e-06,5.288212e-06,7.757322e-06,0.139
7,0.00011684705,2.5182922e-05,9.166412e-05,1.1750799e-05,3.7957368e-06,5.2834594e-06,0.0,0.000101792764,0.00010179277,0.0,0.0,6.8403315e-05,1.2786807e-05,2.0602649e-05,1.3670578e-05,1.3670578e-05,0.0,0.0,1.8531188e-06,6.061782e-06,5.755677e-06,3.9786682e-05,3.732629e-05,2.460395e-06,0.0,1.7305581e-05,1.0014798e-05,1.0005908e-05,0.14500000000000002
8,0.00011730517,3.8320686e-05,7.8984485e-05,1.491364e-05,0.0,4.644954e-06,1.8762094e-05,0.001683983,0.0016795323,4.450564e-06,3.925477e-06,0.0010473137,0.00017650748,0.00044867114,0.00028770804,0.00028770804,0.0,0.0,0.00014298834,5.3020936e-05,9.169876e-05,0.00077239535,0.0007688566,3.5387059e-06,1.9358074e-06,0.00035084406,0.0001320023,0.00028407446,0.15100000000000002
9,0.00023041893,0.00012425249,0.000106166444,8.3675506e-05,1.6935614e-05,8.497418e-06,1.5143958e-05,0.0064977445,0.006497744,0.0,4.746512e-06,0.00373363,0.000852003,0.0019073647,0.0013535024,0.0013496635,3.838943e-06,0.0,0.0005786305,0.00032880355,0.00044222953,0.0031909524,0.0031840538,6.8987392e-06,3.6850931e-06,0.0013929021,0.0005596505,0.001227816,0.15700000000000003
