Snapshot,Time_Gyr,Redshift,ExpansionFactor,Mass_Msun,Mass_H_Msun,Mass_B_Msun,Mass_CD_Msun,Mass_WD_Msun
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,1702722688.0,494790976.0,767322944.0,127437536.0,313171296.0
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,2164029184.0,645009216.0,890242304.0,224600416.0,404177216.0
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,2476103424.0,603608128.0,1019179840.0,363701568.0,489613920.0
54.0,2.243523728229641,2.8957850057274284,0.2566876761756205,2720519424.0,680853376.0,1058300224.0,368710720.0,612655104.0
55.0,2.38970908764874,2.7331426173187188,0.2678708269437177,3059762176.0,662677120.0,1336281088.0,376179456.0,684624704.0
56.0,2.545136331266385,2.5772902716018935,0.27954119573086944,3400519424.0,761229376.0,1405411072.0,452674240.0,781204672.0
57.0,2.6914781240414243,2.4442257045541464,0.29034101878914165,3696214272.0,728525824.0,1545411072.0,535874240.0,886402816.0
58.0,2.845920886458248,2.3161107439568918,0.30155808331261197,4085796864.0,787978560.0,1684565632.0,570921664.0,1042331072.0
59.0,2.988012615874371,2.207925472383703,0.3117279402557108,4426363904.0,807686720.0,1794500480.0,700563584.0,1123613440.0
60.0,3.1368772698499368,2.1032696525957713,0.32224076923625916,4709413376.0,757398720.0,1810380032.0,898660736.0,1242973824.0
61.0,3.29278934427696,2.0020281392528516,0.3331081367707903,5057979392.0,695800832.0,1996455808.0,979162880.0,1386560256.0
62.0,3.4560273421127374,1.9040895435327672,0.344341999449342,5546169344.0,704657408.0,2135241984.0,1123371136.0,1582899072.0
63.0,3.6019897617620327,1.822689252620354,0.3542720825792927,6249019904.0,866245952.0,2229969920.0,1339057664.0,1813746432.0
64.0,3.7537195774394347,1.7435705743308647,0.3644885279628326,7052826624.0,1104969600.0,2453740288.0,1379463808.0,2114653568.0
65.0,3.911395417791096,1.6666695561144653,0.3749995936718436,7767791616.0,1331406592.0,2585624576.0,1602347264.0,2248413440.0
66.0,4.047462659359281,1.6042345220731056,0.3839899945738943,8170595328.0,1357570816.0,2585105664.0,1836184704.0,2391734272.0
67.0,4.216501575170758,1.5312390291576135,0.395063440663206,8776574976.0,1435560960.0,2732578560.0,2066631808.0,2541803520.0
68.0,4.362284942489244,1.4719748452657977,0.40453486082803386,9752844288.0,1645829248.0,3086727424.0,2252663552.0,2767624960.0
69.0,4.51264561130662,1.4140982203725216,0.41423335287728646,10770838528.0,2117115136.0,3017527808.0,2444292352.0,3191903744.0
70.0,4.667681813768118,1.3575766674029972,0.42416436072959446,11603566592.0,2098366208.0,3082802944.0,2923180032.0,3499217920.0
71.0,4.827489579195381,1.3023784599059653,0.4343334588184266,12423914496.0,2164524288.0,3169065984.0,3239330816.0,3850994944.0
72.0,4.992162284945694,1.2484726142451428,0.4447463552211064,13249267712.0,2252517376.0,3226259712.0,3745105408.0,4025387264.0
73.0,5.127463975584815,1.2062580807810006,0.45325613023749545,13947370496.0,2445931264.0,3282934016.0,4003429888.0,4215075072.0
74.0,5.301118608921481,1.1546027123602154,0.46412268687092223,14774845440.0,2493347840.0,3524109568.0,4315296768.0,4442091008.0
75.0,5.443716379840261,1.1141505637653806,0.4730032085410998,15442430976.0,2758264576.0,3523940864.0,4770226176.0,4389998592.0
76.0,5.589624137566063,1.074457894547674,0.4820536500780824,15974131712.0,2768773120.0,3533796352.0,5094597632.0,4576964608.0
77.0,5.738880497072539,1.035510445664141,0.4912772627279358,16471180288.0,2812986112.0,3567785728.0,5429324800.0,4661086208.0
78.0,5.930215178562359,0.987852810815766,0.5030553542792862,17370931200.0,2887523072.0,3673631488.0,5829536768.0,4980240896.0
79.0,6.087135431528504,0.9505313515850327,0.5126808134549512,18172485632.0,2844946432.0,3914783232.0,6202632192.0,5210122752.0
80.0,6.207093384097111,0.9230008161779089,0.5200205801199638,18847594496.0,2956824064.0,3946483456.0,6574837248.0,5369450496.0
81.0,6.370083836372647,0.8868969375752482,0.5299706518603222,19892160512.0,3167591424.0,4035526144.0,7065825280.0,5623218688.0
82.0,6.536579634205232,0.8514709006246495,0.5401111082343341,20909953024.0,3221039360.0,3960152832.0,7986050048.0,5742710784.0
83.0,6.706603691236406,0.8167099790118506,0.5504455920608321,21944041472.0,3158655488.0,4158533632.0,8487230464.0,6139624448.0
84.0,6.836449148310662,0.7910682489463392,0.5583260161014446,23663845376.0,4050193408.0,4264525568.0,8927852544.0,6421279744.0
85.0,7.012693145756433,0.7574413726158526,0.5690090239036288,25534269440.0,4438138880.0,4373535744.0,9382697984.0,7339899904.0
86.0,7.147221247683246,0.7326361820223115,0.5771552102951079,26882902016.0,4772198400.0,4360473088.0,9936364544.0,7813861376.0
87.0,7.329727457563047,0.7001063537185233,0.5881984958251407,28452841472.0,5119166464.0,4452055040.0,10140220416.0,8741393408.0
88.0,7.468962790806977,0.6761104112134777,0.596619407235837,29284399104.0,5086056448.0,4860968960.0,10363140096.0,8974236672.0
89.0,7.657754221443944,0.6446418406845371,0.6080351206337894,30811994112.0,5463525888.0,5123100160.0,10828333056.0,9397032960.0
90.0,7.80170653839661,0.6214287452425136,0.616740021992414,31672555520.0,5896960000.0,5418566656.0,10626329600.0,9730707456.0
91.0,7.947679589081643,0.5985432881875667,0.6255695465925124,32428648448.0,5869958144.0,6084499456.0,10321379328.0,10152806400.0
92.0,8.095671082722221,0.5759808451078874,0.6345254785958663,33389443072.0,6016028160.0,6195558912.0,10653755392.0,10524095488.0
93.0,8.296126559325902,0.5463921831410221,0.6466664866145445,34599084032.0,6351502848.0,6572942336.0,10762161152.0,10912472064.0
94.0,8.448811765562718,0.524565820433923,0.6559244517992534,35639926784.0,6613527552.0,7124564992.0,10743772160.0,11158056960.0
95.0,8.60349865622863,0.5030475232448832,0.6653149581332802,37011275776.0,6993639936.0,7446418432.0,10724566016.0,11846636544.0
96.0,8.760179450310375,0.4818329434209512,0.6748399031346985,38000287744.0,7469425664.0,7768478208.0,11407341568.0,11355036672.0
97.0,8.918845098217659,0.4609177941806475,0.684501211487295,38685089792.0,7548767232.0,8225000448.0,11490747392.0,11420583936.0
98.0,9.079485288786328,0.4402978492477432,0.6943008354294861,39380365312.0,7511852544.0,8456645120.0,11748997120.0,11662874624.0
99.0,9.242088459951992,0.41996894199726653,0.7042407551488017,40181182464.0,7448051200.0,8591075328.0,12290354176.0,11851706368.0
100.0,9.406641813093389,0.3999269646135635,0.7143229791820179,41217966080.0,7576837120.0,8530904064.0,12974720000.0,12135500800.0
101.0,9.573131331020738,0.38016786726023866,0.7245495448210172,42258014208.0,7755957760.0,8274216960.0,13940477952.0,12287350784.0
102.0,9.741541799560094,0.36068765726181673,0.7349225185244588,43100110848.0,7736680448.0,8488866304.0,14369785856.0,12504773632.0
103.0,9.854874595547287,0.3478538418581776,0.7419202059930923,43572002816.0,7713676800.0,8530599424.0,14559748096.0,12767977472.0
104.0,10.026449669104903,0.32882972420595435,0.7525418658117033,44377391104.0,7849920000.0,8715564032.0,14865750016.0,12946166784.0
105.0,10.19989947196752,0.31007412012783386,0.7633155900388464,45188227072.0,7863140864.0,8884996096.0,15349907456.0,13090200576.0
106.0,10.375204641492832,0.29158323972192446,0.7742435556962617,45910200320.0,7883459584.0,9670617088.0,15092566016.0,13263557632.0
107.0,10.552344763553133,0.2733533465784399,0.7853279709729014,46621327360.0,7850946560.0,9348768768.0,15881938944.0,13539696640.0
108.0,10.67144705609926,0.2613432561610123,0.7928056023731169,47332605952.0,7871465984.0,9306589184.0,16435739648.0,13718792192.0
109.0,10.85159733936031,0.24354018155467028,0.8041557601699713,48414519296.0,7883184128.0,9640226816.0,16747471872.0,14143625216.0
110.0,11.033523308792786,0.22598838626019768,0.8156684118765909,49294450688.0,7911220736.0,10202087424.0,16807625728.0,14373518336.0
111.0,11.155782009390867,0.21442503551449454,0.823434934850752,49922961408.0,7932694016.0,10511952896.0,16995749888.0,14482554880.0
112.0,11.340613907183545,0.19728418237600986,0.8352235958012078,50799869952.0,7999283200.0,10634713088.0,17397604352.0,14768272384.0
113.0,11.527155884914245,0.1803852617057493,0.8471810284677068,51608182784.0,8086648832.0,11124312064.0,17421518848.0,14975716352.0
114.0,11.652454415336605,0.1692520332436107,0.8552476040823377,52146647040.0,8026856448.0,11618561024.0,17408106496.0,15093116928.0
115.0,11.841788296065106,0.15274876890238098,0.8674917093619414,53035241472.0,8079353344.0,11893891072.0,17654622208.0,15407365120.0
116.0,11.968923189270404,0.14187620396956202,0.8757516765159388,53730807808.0,8088755200.0,11995011072.0,18205431808.0,15441601536.0
117.0,12.160973462266846,0.12575933241126092,0.8882893272206793,54531112960.0,8147867136.0,12195272704.0,18353063936.0,15834903552.0
118.0,12.354616159128053,0.10986994045882548,0.9010064725120812,55327539200.0,8159600640.0,12089535488.0,18973939712.0,16104446976.0
119.0,12.48458181323533,0.09940180263022191,0.9095855560793044,55847493632.0,8150700032.0,12270221312.0,19437719552.0,15988855808.0
120.0,12.680814521632618,0.08388443079747931,0.9226075876597282,56806227968.0,8192796160.0,12541858816.0,19561267200.0,16510295040.0
121.0,12.812479750823842,0.07366138465643868,0.9313923498515226,57368543232.0,8188626944.0,12832645120.0,19650359296.0,16696913920.0
122.0,13.011220678541196,0.058507322794512984,0.9447265771954694,58106466304.0,8184717824.0,13341576192.0,19646521344.0,16933641216.0
123.0,13.144530370226075,0.04852362998180593,0.9537219490392906,58712526848.0,8243792896.0,13552746496.0,19828467712.0,17087522816.0
124.0,13.345696086314069,0.0337243718735154,0.9673758568617342,59836416000.0,8236323840.0,13773716480.0,20390107136.0,17436284928.0
125.0,13.48059417811007,0.023974428382762536,0.9765868876036025,60514512896.0,8235469312.0,13702099968.0,20854067200.0,17722867712.0
126.0,13.684100038722406,0.009521666967944764,0.99056814006128,61467201536.0,8310862848.0,14493040640.0,20829542400.0,17833775104.0
127.0,13.82052979916365,2.220446049250313e-16,0.9999999999999998,62017392640.0,8394230784.0,14789804032.0,20689266688.0,18144108544.0
