,TimeBinCenters_Gyr,StellarAgeDist_All,StellarAgeDist_All_InSitu,StellarAgeDist_H,StellarAgeDist_H_InSitu,StellarAgeDist_B,StellarAgeDist_B_InSitu,StellarAgeDist_CD,StellarAgeDist_CD_InSitu,StellarAgeDist_WD,StellarAgeDist_WD_InSitu
0,0.25,0.03938559625476315,0.03938559625476315,0.0020526318153439842,0.0020526318153439842,0.033825707139212784,0.033825707139212784,0.0682997233539944,0.0682997233539944,0.029718757847158283,0.029718757847158283
1,0.75,0.03914770781890727,0.0391378726380967,0.0032743295260082373,0.00325187184750338,0.025346258664244205,0.025346258664244205,0.07096894739150081,0.07096894739150081,0.03253954967774337,0.03251653134678162
2,1.25,0.03809534347217535,0.03807813190575684,0.0033372110258218387,0.003269837990307266,0.03466693214201272,0.03466693214201272,0.05897269193150771,0.05897078534290949,0.034257554197706534,0.03423244329120281
3,1.75,0.03905058540840281,0.03904259432399421,0.0033956009899344685,0.003382126382831554,0.030475740116228424,0.030475740116228424,0.06441409579082435,0.06441409579082435,0.03503389972378003,0.035012973968360256
4,2.25,0.0384555569693628,0.03844633648735288,0.004491535700971519,0.0044511118796627756,0.03484612800059732,0.03484612800059732,0.0550908775455341,0.055088970956935886,0.03905582991545995,0.039045367037750064
5,2.75,0.04244864037845776,0.042436346402444536,0.007172982514451516,0.007123575621740829,0.03938824524944312,0.03938824524944312,0.060677182138315376,0.060677182138315376,0.04144973633548171,0.04143090315560392
6,3.25,0.04260108568102173,0.04259309459661313,0.008152137297263308,0.008111713475954564,0.03810898592565861,0.03810898592565861,0.059489377441625024,0.059489377441625024,0.043891771992968946,0.04388340169080104
7,3.75,0.038699592393225284,0.038684839622009415,0.0064902690879038456,0.006467811409398987,0.032553914309535956,0.032553914309535956,0.054846834204962086,0.05483920785056921,0.04115049803297899,0.041119109399849335
8,4.25,0.04645401776356594,0.04643926499235007,0.010802143360836503,0.010748244932424846,0.04685722818850409,0.04685722818850409,0.05703369132711913,0.05703369132711913,0.0511132501883318,0.05108813928182807
9,4.75,0.040919884461213425,0.04091004928040285,0.008771969223997377,0.008727053866987662,0.034540001742181956,0.034540001742181956,0.058126166593898534,0.058126166593898534,0.04237674730057755,0.04236419184732569
10,5.25,0.05024916815884801,0.05017663370036999,0.012374180856176536,0.011929518821780356,0.05117037295138068,0.05117037295138068,0.06145697687498689,0.06145697687498689,0.05481920147317318,0.05477944253787562
11,5.75,0.0512751004571515,0.051090076118152486,0.020822759509703963,0.019641485620348453,0.04963476399656541,0.04963476399656541,0.054267231271103555,0.05426341809390711,0.0635577969364694,0.06348246421695823
12,6.25,0.04940088381393559,0.04705211969660926,0.05201647495295116,0.03595025175057604,0.0554536517378265,0.0554536517378265,0.03428618276176985,0.03417941380026959,0.05968234703272788,0.059288942830836196
13,6.75,0.07470188644914935,0.07247421799555327,0.07537246059800307,0.060321324464047504,0.0893938451200239,0.0893938451200239,0.052023176490999946,0.05189543505491928,0.08692768058926928,0.086496610027622
14,7.25,0.05158306455628275,0.0479348271743587,0.07696695577184795,0.052407238558935684,0.04274070110379671,0.04274070110379671,0.04018135470746258,0.03998878925904247,0.05970536536368963,0.05893948271532602
15,7.75,0.045557786912201956,0.04173989266129543,0.07468525563575443,0.04910146828302065,0.039811346582212324,0.039811346582212324,0.032126017879987874,0.03190294701399627,0.05156106135431489,0.05072821628860802
16,8.25,0.035754570439257616,0.03224156679347903,0.05597351790550707,0.03240643008250951,0.038703816622904716,0.038703816622904716,0.022368097434303725,0.022135493625321023,0.03854733405875952,0.03782330292123546
17,8.75,0.040195154575233906,0.03694647141373963,0.06774583297775343,0.046294258469913446,0.041083139411889145,0.041083139411889145,0.025023975351622603,0.02479327813123812,0.04326399933037583,0.042452080020088725
18,9.25,0.04599299366307007,0.043100221107158596,0.08947588269905363,0.07028804218450331,0.05492601948754962,0.05492601948754962,0.02245770709842001,0.02225942188420525,0.04405499288524316,0.04336444295639073
19,9.75,0.03218439980501754,0.02856874145952854,0.07715560027128876,0.05351664787707565,0.035057678666981916,0.035057678666981916,0.014291788132248611,0.014068717266257004,0.028454842219804134,0.02740436929773165
20,10.25,0.033127962464032434,0.028882852546666397,0.10201625037616611,0.07424059360135823,0.03190681815353601,0.03190681815353601,0.01175793188521574,0.011412839348938126,0.025514773583326357,0.024382690215116767
21,10.75,0.021418565010237808,0.016782506655651265,0.06542370902035115,0.034998046181970076,0.022757874040244402,0.022757874040244402,0.007067723933597332,0.006747417049096563,0.015541558550263665,0.014286013225077426
22,11.25,0.01912758258017363,0.01627046255470051,0.04868824699853127,0.030025916160994606,0.028064062519443995,0.028064062519443995,0.005332728309218165,0.005113470620422996,0.012982338662425713,0.012191345107558383
23,11.75,0.018983128362018254,0.016243415807471417,0.04432696583288792,0.02657641674264848,0.03346980425341281,0.03346980425341281,0.004364181301322982,0.0041315774923402805,0.011040428559470997,0.010238972126893781
24,12.25,0.01522485989477586,0.01284044324701118,0.046676039004496024,0.03157549597782978,0.021829539939521397,0.021767319155290635,0.003134431655471814,0.0029132673780784255,0.008288691721771156,0.007501883317987779
25,12.75,0.008140456217155874,0.005146873057935977,0.026082347815541612,0.011170449288316169,0.011060366604860688,0.009579511940168494,0.001609160776896722,0.0011172609185562548,0.004494852264166737,0.0030363271114087218
26,13.25,0.0018158202571530962,0.0006343691622823275,0.006220776945845554,0.0012666130676739684,0.0023195908361228986,0.0012294826963999055,0.0003317464160900825,0.00014299414486641486,0.0009688624759353813,0.00037875617309784883
27,13.75,8.605783209256381e-06,0.0,3.5932285607772154e-05,0.0,7.466494107691733e-06,0.0,0.0,0.0,6.277726625931196e-06,0.0
