,GravPotential_(km/s)^2,SphericalRadius_ckpc
118,-51338.04302028364,118.0
119,-51135.62235154667,119.0
120,-50977.000940827216,120.0
121,-50812.22461646108,121.0
122,-50615.492541470965,122.0
123,-50436.29136923439,123.0
124,-50253.99321088056,124.0
125,-50118.99186753413,125.0
126,-49897.356253218335,126.0
127,-49663.168834364915,127.0
128,-49614.79081772585,128.0
129,-49545.10266677992,129.0
130,-49553.910311848114,130.0
131,-49266.11843949273,131.0
132,-49083.2130668468,132.0
133,-48865.967275554365,133.0
134,-48679.821498596975,134.0
135,-48535.574055036974,135.0
136,-48460.90822538399,136.0
137,-48259.08334150064,137.0
138,-48081.31038255245,138.0
139,-48006.44561537028,139.0
140,-47912.89335929762,140.0
141,-47819.78970445086,141.0
142,-47802.496066026986,142.0
143,-47712.97621517754,143.0
144,-47642.75097786931,144.0
145,-47664.512463382394,145.0
146,-47638.32677814209,146.0
147,-47548.617992144966,147.0
148,-47511.77691914206,148.0
149,-47459.31233048751,149.0
150,-47481.150657887396,150.0
151,-47518.12480906244,151.0
152,-47593.19851025366,152.0
153,-47808.5285047316,153.0
154,-48005.37292530196,154.0
155,-48539.79157640827,155.0
156,-49236.848427564044,156.0
157,-49489.87126415596,157.0
158,-48721.61828788336,158.0
159,-47971.341986085296,159.0
160,-47728.403180600944,160.0
161,-47595.637212781476,161.0
162,-47767.384905699146,162.0
163,-48068.11566876477,163.0
164,-47516.196843720376,164.0
165,-46691.15465865311,165.0
166,-46138.520084852236,166.0
167,-45549.18540070928,167.0
168,-45009.92437464569,168.0
169,-44646.92698806186,169.0
170,-44281.914369887025,170.0
171,-43942.28425021109,171.0
172,-43736.20000159928,172.0
173,-43528.61250238638,173.0
174,-43255.069872335764,174.0
175,-43113.782432356296,175.0
176,-42811.579008836656,176.0
177,-42548.82174356194,177.0
178,-42371.693267842995,178.0
179,-42228.525383936954,179.0
180,-42085.6363944438,180.0
181,-41821.46251741492,181.0
182,-41728.93592105758,182.0
183,-41613.375491375264,183.0
184,-41513.493826358565,184.0
185,-41357.2506087099,185.0
186,-41149.968660565566,186.0
187,-40984.14717059472,187.0
188,-40855.94841345708,188.0
189,-40638.5401373839,189.0
190,-40475.200834781026,190.0
191,-40336.05362708869,191.0
192,-40073.628753783974,192.0
193,-40070.69317665665,193.0
194,-39910.034058344085,194.0
195,-39795.971335916445,195.0
196,-39612.43085243832,196.0
197,-39507.442377999214,197.0
198,-39403.04074462513,198.0
199,-39358.78022541907,199.0
200,-39195.07812052549,200.0
201,-39113.04931030966,201.0
202,-38949.2483587778,202.0
203,-38761.60053257568,203.0
204,-38603.749939241025,204.0
205,-38511.40514026989,205.0
206,-38349.51617762839,206.0
207,-38218.27098772903,207.0
208,-38193.69572471436,208.0
209,-38034.132924341364,209.0
210,-37899.45136642341,210.0
211,-37747.9647348873,211.0
212,-37723.22328342604,212.0
213,-37674.94046490573,213.0
214,-37446.99280920786,214.0
215,-37388.89583561426,215.0
216,-37267.85821316887,216.0
217,-37168.88590739043,217.0
218,-37067.33551931348,218.0
219,-36873.19999500928,219.0
220,-36743.9324833025,220.0
221,-36581.22871809814,221.0
222,-36609.00995161971,222.0
223,-36519.16420264899,223.0
224,-36195.352608960355,224.0
225,-36264.28631402648,225.0
226,-36106.75893020774,226.0
227,-36027.76887923208,227.0
228,-35908.03561900207,228.0
229,-35720.01970648224,229.0
230,-35717.54633866929,230.0
231,-35701.7641897519,231.0
232,-35642.22504938583,232.0
233,-35651.25227422249,233.0
234,-35669.60828264402,234.0
235,-35560.524826772045,235.0
236,-35409.60209596776,236.0
237,-35260.06849852894,237.0
238,-35091.83856696656,238.0
239,-34975.52145873923,239.0
240,-34894.670086996215,240.0
241,-34817.5134948558,241.0
242,-34641.77216330113,242.0
243,-34641.61159538193,243.0
244,-34534.566087923,244.0
245,-34458.684432293805,245.0
246,-34373.56264968176,246.0
247,-34381.34833311346,247.0
248,-34077.59229755704,248.0
249,-34177.76472689705,249.0
250,-34086.871413613655,250.0
251,-34017.43400102141,251.0
252,-33895.791023119724,252.0
253,-33906.54038361659,253.0
254,-33860.12207501128,254.0
255,-33794.16037891013,255.0
256,-33825.11857242928,256.0
257,-33967.47197317617,257.0
258,-33997.89718221977,258.0
259,-33716.19409367488,259.0
260,-33597.81342279287,260.0
261,-33482.07748059057,261.0
262,-33494.06817876688,262.0
263,-33403.874656707216,263.0
264,-33368.184794457025,264.0
265,-33200.89683559317,265.0
266,-33067.859694074876,266.0
267,-32978.080917705396,267.0
268,-32823.584082148576,268.0
269,-32862.31134057994,269.0
270,-32948.479388633066,270.0
271,-32938.92915075746,271.0
272,-33126.100046488486,272.0
273,-33382.87877451848,273.0
274,-33145.31620126488,274.0
275,-32745.06852826287,275.0
276,-32530.037990615663,276.0
277,-32285.254209069506,277.0
278,-32223.355144826815,278.0
279,-31962.80915212276,279.0
280,-32059.709712347285,280.0
281,-32056.149995541862,281.0
282,-31761.51257484416,282.0
283,-31561.67940587556,283.0
284,-31491.938402186533,284.0
285,-31429.162576637522,285.0
286,-31369.83915465773,286.0
287,-31212.6753580012,287.0
288,-31078.198568624925,288.0
289,-30995.323774382072,289.0
290,-30941.328111139625,290.0
291,-30908.612506795514,291.0
292,-30875.163786714224,292.0
293,-30705.763204541163,293.0
294,-30636.49253753418,294.0
295,-30758.64254458776,295.0
296,-30721.967967323137,296.0
297,-30747.969553395924,297.0
298,-30728.891972149257,298.0
299,-30505.336864975478,299.0
300,-30487.107155428148,300.0
301,-30509.238300053632,301.0
302,-30426.008072061122,302.0
303,-30380.88965253382,303.0
304,-30349.139463109026,304.0
305,-30102.0231475863,305.0
306,-29955.81833543126,306.0
307,-30031.679931798306,307.0
308,-29918.80304537946,308.0
309,-30023.602815804126,309.0
310,-29970.87609778695,310.0
311,-29884.745299630875,311.0
312,-29809.23616441673,312.0
313,-29909.34477416887,313.0
314,-30003.326699250665,314.0
315,-29813.317709130202,315.0
316,-29499.827633086905,316.0
317,-29214.841203709224,317.0
318,-28948.262230912176,318.0
319,-28885.54169921875,319.0
320,-28966.857171032858,320.0
321,-29007.25628981577,321.0
322,-29189.71067385863,322.0
323,-29063.342322611577,323.0
324,-29028.891104594597,324.0
325,-29128.139436915753,325.0
326,-28913.795186726784,326.0
327,-29032.729955464154,327.0
328,-28749.01558767094,328.0
329,-28922.953584745334,329.0
330,-28995.14311451782,330.0
331,-29241.882472085053,331.0
332,-29080.02212284356,332.0
333,-28948.902890606256,333.0
334,-28863.27934358435,334.0
335,-28817.07528046369,335.0
336,-28918.930356417088,336.0
337,-28877.068235344777,337.0
338,-28925.567467241533,338.0
339,-28900.40959473826,339.0
340,-29045.402695015277,340.0
341,-28979.8370190093,341.0
342,-28906.067157274167,342.0
343,-28887.025228480517,343.0
344,-28842.414665070188,344.0
345,-28890.50169060559,345.0
346,-28750.98071295422,346.0
347,-28700.5637196237,347.0
348,-28742.56744378361,348.0
349,-28587.818617393914,349.0
350,-28610.422931870224,350.0
351,-28296.77133903333,351.0
352,-28522.874804316285,352.0
353,-28447.098954675796,353.0
354,-28368.36441383136,354.0
355,-28357.727083968133,355.0
356,-28072.0123289982,356.0
357,-27989.87521114865,357.0
358,-27896.426128164836,358.0
359,-28022.54669796069,359.0
360,-27943.869505009716,360.0
361,-27909.69207903961,361.0
362,-27948.821673733906,362.0
363,-27932.128927957907,363.0
364,-27942.712434701494,364.0
365,-27897.927818330223,365.0
366,-27869.786616223115,366.0
367,-28077.57299774584,367.0
368,-27804.778263139804,368.0
369,-27660.192296112804,369.0
370,-27633.897365792032,370.0
371,-27420.23055746954,371.0
372,-27447.819137920374,372.0
373,-27530.28670196281,373.0
374,-27181.892251391593,374.0
375,-27234.530296688987,375.0
376,-27195.62808542187,376.0
377,-27070.229188999696,377.0
378,-26971.374064930787,378.0
379,-26851.35716578593,379.0
380,-26688.93719006006,380.0
381,-26852.576537590998,381.0
382,-26649.54808491339,382.0
383,-26680.634145159172,383.0
384,-26514.675360143538,384.0
385,-26560.104035886616,385.0
386,-26629.56726803348,386.0
387,-26576.358599950396,387.0
388,-26612.525138299774,388.0
389,-26637.635306984557,389.0
390,-26464.586480732516,390.0
391,-26689.626169150764,391.0
392,-26826.097265005206,392.0
393,-26689.753218638747,393.0
394,-26282.2668016651,394.0
395,-26338.582240401065,395.0
396,-26134.669953283697,396.0
397,-26371.07070636458,397.0
398,-26382.169098248207,398.0
399,-26197.873093784117,399.0
400,-26200.534815358875,400.0
401,-26119.296264598957,401.0
402,-26118.135977961934,402.0
403,-26086.784744666114,403.0
404,-26119.67483316222,404.0
405,-26123.741434733074,405.0
406,-25949.758067677725,406.0
407,-25873.275112484556,407.0
408,-25848.635956101192,408.0
409,-25696.078983576324,409.0
410,-25790.032766712455,410.0
411,-26200.153773666287,411.0
412,-26207.514516915475,412.0
413,-26059.779040214344,413.0
414,-25803.295838274706,414.0
415,-25748.98444705704,415.0
416,-25944.560130407124,416.0
417,-25600.15904308047,417.0
418,-25676.520976277967,418.0
419,-25424.77208630792,419.0
420,-25687.862137832482,420.0
421,-25733.47311063361,421.0
422,-25700.164502224256,422.0
423,-25591.152545082743,423.0
424,-25552.167317708332,424.0
425,-25545.915879360466,425.0
426,-25819.958605728625,426.0
427,-25572.39400477339,427.0
428,-25657.683309447715,428.0
429,-25441.168796717084,429.0
430,-25551.567877740512,430.0
431,-25515.260376104387,431.0
432,-25516.292134385036,432.0
433,-25606.9464234235,433.0
434,-25591.82908080722,434.0
435,-25418.818245186198,435.0
436,-25244.855725392514,436.0
437,-25671.409105373477,437.0
438,-26130.158124866794,438.0
439,-26028.79679259999,439.0
440,-25671.362124112133,440.0
441,-25251.307977361044,441.0
442,-25164.036934636544,442.0
443,-25238.286814954885,443.0
444,-25137.4011155932,444.0
445,-25275.701500388725,445.0
446,-25419.584652549343,446.0
447,-25171.15945782239,447.0
448,-25193.8595703125,448.0
449,-25205.02491555329,449.0
450,-25402.991885380514,450.0
451,-25304.089450633768,451.0
452,-25403.92114543575,452.0
453,-25629.486942099804,453.0
454,-25691.62162792143,454.0
455,-25759.098787663843,455.0
456,-25789.88445460294,456.0
457,-25827.44818974326,457.0
458,-25965.30855224821,458.0
459,-25720.785282145254,459.0
460,-25385.73372130293,460.0
461,-25190.22422896984,461.0
462,-25368.66139888481,462.0
463,-25248.291044836256,463.0
464,-25296.61188843903,464.0
465,-25081.891641680744,465.0
466,-25500.31099763569,466.0
467,-25244.530652585585,467.0
468,-25394.850725227763,468.0
469,-25284.972366673148,469.0
470,-25565.836599559294,470.0
471,-25864.36528827136,471.0
472,-26017.067302373758,472.0
473,-26355.630472269146,473.0
474,-26158.185929440988,474.0
475,-25952.110416926822,475.0
476,-25232.765961863024,476.0
477,-25456.32049247073,477.0
478,-25371.373078917688,478.0
479,-25741.792463435682,479.0
480,-25322.72788485509,480.0
481,-25345.12168819991,481.0
482,-25665.424176965775,482.0
483,-25775.166070001273,483.0
484,-25862.913764631245,484.0
485,-25872.97987723938,485.0
486,-26293.027947805254,486.0
487,-26328.787327523107,487.0
488,-26451.456455608528,488.0
489,-26570.91900804369,489.0
490,-26033.752342709126,490.0
491,-25935.699745660448,491.0
492,-25935.8007165908,492.0
493,-25786.98879537867,493.0
494,-25573.66379858994,494.0
495,-25594.035084968065,495.0
496,-25483.384833628166,496.0
497,-25386.826637875456,497.0
498,-25414.832164395608,498.0
499,-24816.27337620512,499.0
500,-24814.319277142167,500.0
501,-24566.16135634935,501.0
502,-24519.118568486145,502.0
503,-24643.87362940657,503.0
504,-24231.308238169382,504.0
505,-24318.33084202145,505.0
506,-24085.380906723483,506.0
507,-24228.069023277163,507.0
508,-24513.52849612756,508.0
509,-24408.694889396564,509.0
510,-24136.787308661544,510.0
511,-23949.70421000396,511.0
512,-23537.941566476424,512.0
513,-23306.929044855093,513.0
514,-23195.231216908378,514.0
515,-23103.058638739058,515.0
516,-23393.933305102324,516.0
517,-23273.67167309223,517.0
518,-23191.87974237403,518.0
519,-23419.704225267684,519.0
520,-23174.777186714826,520.0
521,-23415.40545509855,521.0
522,-23687.217922951902,522.0
523,-23155.257643560788,523.0
524,-22758.85518939451,524.0
525,-22457.37598687665,525.0
526,-22052.431916799982,526.0
527,-21800.39446981206,527.0
528,-21404.07846964316,528.0
529,-21192.222558469977,529.0
530,-21116.924021587656,530.0
531,-20725.73463045127,531.0
532,-20942.385024861404,532.0
533,-21786.116931750385,533.0
534,-21568.288046708065,534.0
535,-21488.705332920283,535.0
536,-21459.443483476738,536.0
537,-21727.04358592453,537.0
538,-21669.974342702397,538.0
539,-21726.050950404577,539.0
540,-21880.071098596185,540.0
541,-21906.62979902285,541.0
542,-22010.49184943501,542.0
543,-21822.24697127728,543.0
544,-21912.26171938953,544.0
545,-21875.362256336524,545.0
546,-21946.81765556811,546.0
547,-21742.432265700998,547.0
548,-21401.119973833836,548.0
549,-21274.29541642675,549.0
550,-22228.842504219858,550.0
551,-22317.47597093952,551.0
552,-21942.194499848167,552.0
553,-22132.129276565418,553.0
554,-22577.756693041545,554.0
555,-22533.730322680232,555.0
556,-22741.748956784206,556.0
557,-22994.23456345943,557.0
558,-22800.344029856587,558.0
559,-23092.015458071583,559.0
560,-23271.580934476126,560.0
561,-23410.27673194175,561.0
562,-23818.714866173937,562.0
563,-23850.324663143903,563.0
564,-23749.043210077944,564.0
565,-23907.58897265625,565.0
566,-23989.560913788297,566.0
567,-24308.37668589553,567.0
568,-24198.54891531808,568.0
569,-24497.386689053932,569.0
570,-25016.16264540033,570.0
571,-25586.049255746464,571.0
572,-25720.247603797434,572.0
573,-25707.54065821878,573.0
574,-25514.550072337963,574.0
575,-25261.71674616887,575.0
576,-25141.716315210026,576.0
577,-25180.515596813984,577.0
578,-24927.20023972726,578.0
579,-24490.18602614737,579.0
580,-24335.317124542606,580.0
581,-24127.562948279014,581.0
582,-23994.630575151587,582.0
583,-24217.703048533924,583.0
584,-24618.89501662289,584.0
585,-24573.150725427487,585.0
586,-24818.126974436378,586.0
587,-25009.195266245206,587.0
588,-24736.697641864375,588.0
589,-24623.91551025223,589.0
590,-24669.79712232434,590.0
591,-24520.294042900026,591.0
592,-24771.319472541883,592.0
593,-24970.32423125316,593.0
594,-24632.69428847474,594.0
595,-24379.50442594881,595.0
596,-24982.267848455802,596.0
597,-24525.288472441458,597.0
598,-23980.265433412806,598.0
599,-23681.66771739847,599.0
600,-23450.582496426458,600.0
601,-22914.581281417144,601.0
602,-22971.343986022406,602.0
603,-22761.22211910153,603.0
604,-22308.554978614007,604.0
605,-22518.899547485853,605.0
606,-22651.13050251299,606.0
607,-22250.38680479383,607.0
608,-22229.24298272332,608.0
609,-22610.11672395195,609.0
610,-22438.38278565292,610.0
611,-22514.967349868224,611.0
612,-22281.309842939714,612.0
613,-21994.689639345066,613.0
614,-22725.098730898953,614.0
615,-22528.398870187004,615.0
616,-22593.59172946917,616.0
617,-22257.09530298116,617.0
618,-22239.10086371176,618.0
619,-22519.09887394832,619.0
620,-22349.507857711225,620.0
621,-22214.255497578415,621.0
622,-22049.56597328186,622.0
623,-22348.206745515046,623.0
624,-22213.631349888758,624.0
625,-21731.012395284262,625.0
626,-21077.99582006802,626.0
627,-21332.30978201486,627.0
628,-21518.190264585206,628.0
629,-22173.100422460077,629.0
630,-22065.47129521971,630.0
631,-22114.58030394573,631.0
632,-21770.254907303097,632.0
633,-21555.257473612368,633.0
634,-21868.53734729548,634.0
635,-21579.15802216199,635.0
636,-21412.982351888022,636.0
637,-21504.929230057565,637.0
638,-21148.1743261072,638.0
639,-21488.41646378286,639.0
640,-21569.127239661302,640.0
641,-21154.585377295163,641.0
642,-21633.92253417969,642.0
643,-21241.970770151634,643.0
644,-20952.741515643058,644.0
645,-20453.454297489672,645.0
646,-21006.37174746206,646.0
647,-21135.559693254745,647.0
648,-20088.663258519668,648.0
649,-20163.796422652867,649.0
650,-20721.970698197016,650.0
651,-20975.029905515767,651.0
652,-20175.4065945331,652.0
653,-20344.50724270916,653.0
654,-20716.878160817498,654.0
655,-19847.91383914994,655.0
656,-20280.55825778335,656.0
657,-20154.554103653,657.0
658,-20053.26271985287,658.0
659,-19769.222535257024,659.0
660,-20229.288925427907,660.0
661,-20105.954677554808,661.0
662,-20280.810367913895,662.0
663,-20827.275111552604,663.0
664,-20803.477344758365,664.0
665,-20212.258168617762,665.0
666,-20305.30553354255,666.0
667,-20434.132224200443,667.0
668,-20496.28187849477,668.0
669,-20516.92291929714,669.0
670,-20214.588911917755,670.0
671,-20973.41183948236,671.0
672,-21335.713801899423,672.0
673,-22478.471585754713,673.0
674,-22282.430475682388,674.0
675,-21748.0183572833,675.0
676,-21391.050017761598,676.0
677,-21378.505193630186,677.0
678,-21334.324402628066,678.0
679,-21477.40961154002,679.0
680,-20920.56755158214,680.0
681,-21336.52684929839,681.0
682,-21225.855073327308,682.0
683,-21470.71061952266,683.0
684,-21009.255242556137,684.0
685,-20905.772117393793,685.0
686,-20778.75726692044,686.0
687,-20622.498188863803,687.0
688,-21309.100008070764,688.0
689,-20661.31137886483,689.0
690,-20549.059463854614,690.0
691,-19951.714934075488,691.0
692,-20584.587800077177,692.0
693,-20828.103881102466,693.0
694,-21087.438329403813,694.0
695,-20730.37518000561,695.0
696,-20352.89869252033,696.0
697,-20186.704117118363,697.0
698,-19881.87489874958,698.0
699,-20716.886751440015,699.0
700,-20398.14771341057,700.0
701,-20634.038531334918,701.0
702,-20472.608254274397,702.0
703,-20691.718818627574,703.0
704,-21113.492290120565,704.0
705,-20725.735650301514,705.0
706,-21020.25838985713,706.0
707,-20724.8830295554,707.0
708,-20928.729585887526,708.0
709,-20716.609688496894,709.0
710,-21154.24314430736,710.0
711,-19801.872963501573,711.0
712,-19909.097008275152,712.0
713,-19246.032533209487,713.0
714,-18586.123573107117,714.0
715,-18798.15422789609,715.0
716,-19218.406186526983,716.0
717,-19219.239530210954,717.0
718,-18542.007985462602,718.0
719,-19252.70684460826,719.0
720,-19343.91857298393,720.0
721,-18965.77869395692,721.0
722,-19182.78582155059,722.0
723,-19181.54881925956,723.0
724,-19313.53010553728,724.0
725,-19543.792663435608,725.0
726,-19957.106337505036,726.0
727,-20551.4208830144,727.0
728,-20923.574836066535,728.0
729,-21185.22510070589,729.0
730,-20912.574668229718,730.0
731,-21295.88775303852,731.0
732,-21719.62639469823,732.0
733,-21704.068529793385,733.0
734,-21418.774636681086,734.0
735,-22433.201340605392,735.0
736,-22211.97648382396,736.0
737,-21561.677857241077,737.0
738,-20990.331510292184,738.0
739,-20970.08472837536,739.0
740,-20930.165510967447,740.0
741,-20378.987019310403,741.0
742,-20381.074793178734,742.0
743,-20312.050294978137,743.0
744,-20495.47618549266,744.0
745,-20113.26206885054,745.0
746,-20249.69557151442,746.0
747,-19936.993325212366,747.0
748,-19878.03022241485,748.0
749,-19783.70383543765,749.0
750,-19646.573679825924,750.0
751,-19834.338313749748,751.0
752,-19820.611703428698,752.0
753,-20270.321175448673,753.0
754,-19718.58770014316,754.0
755,-19513.003327031434,755.0
756,-19404.426631932252,756.0
757,-19467.77653676301,757.0
758,-19116.84247991667,758.0
759,-18721.587305532164,759.0
760,-18932.873901795505,760.0
761,-18230.32661245061,761.0
762,-18728.707471115176,762.0
763,-18472.240470013214,763.0
764,-18259.546235009966,764.0
765,-17352.622158699683,765.0
766,-17468.8896484375,766.0
767,-17426.01401924287,767.0
768,-17559.11467960153,768.0
769,-17477.830530117266,769.0
770,-17610.7044240714,770.0
771,-17877.900322588626,771.0
772,-18088.587189411515,772.0
773,-18198.509148597717,773.0
774,-17718.46992023478,774.0
775,-17542.208041529346,775.0
776,-17473.541829530754,776.0
777,-17989.141402230412,777.0
778,-18016.65505607958,778.0
779,-17364.705474542112,779.0
780,-17671.29912630717,780.0
781,-18310.575510532042,781.0
782,-18405.154890338756,782.0
783,-18057.266413649966,783.0
784,-18836.88007320978,784.0
785,-18247.58943914946,785.0
786,-17545.315865943547,786.0
787,-17639.60322459845,787.0
788,-17185.350976270118,788.0
789,-17045.840078859717,789.0
790,-17040.208566259018,790.0
791,-16626.690589562415,791.0
792,-16961.04750763535,792.0
793,-16850.114517389888,793.0
794,-16927.891431989712,794.0
795,-17563.960872937183,795.0
796,-17444.103566932783,796.0
797,-16980.571085768737,797.0
798,-16733.609670948743,798.0
799,-16831.685438303546,799.0
800,-16979.29756401279,800.0
801,-16761.37371495077,801.0
802,-17064.349597638782,802.0
803,-17121.961532818274,803.0
804,-17192.75550561244,804.0
805,-17172.976325742147,805.0
806,-16895.425855793943,806.0
807,-16439.46965083905,807.0
808,-16629.062734947045,808.0
809,-16801.10457856438,809.0
810,-16482.70052259811,810.0
811,-16256.338211886898,811.0
812,-16629.86387292443,812.0
813,-16359.510182662367,813.0
814,-15908.573844811894,814.0
815,-16247.744397145398,815.0
816,-16680.854729794926,816.0
817,-15995.786032659575,817.0
818,-16012.595168151249,818.0
819,-15403.902229077888,819.0
820,-16013.4101320158,820.0
821,-16450.45499474641,821.0
822,-17062.578249266287,822.0
823,-17105.543316020492,823.0
824,-17078.93332722776,824.0
825,-17600.060299466095,825.0
826,-17695.381285225278,826.0
827,-17129.307707988224,827.0
828,-16892.54267804748,828.0
829,-16579.534686874165,829.0
830,-16706.61595855023,830.0
831,-17060.368040717825,831.0
832,-17173.647469150586,832.0
833,-17379.20913717358,833.0
834,-17375.601967604,834.0
835,-17499.48298668518,835.0
836,-17532.09954420644,836.0
837,-17788.90878091902,837.0
838,-17922.264647035256,838.0
839,-18112.002515931403,839.0
840,-18365.074649286114,840.0
841,-19016.21827637075,841.0
842,-19096.0869980398,842.0
843,-19532.10659505917,843.0
844,-20080.640443998516,844.0
845,-21207.451934728328,845.0
846,-22315.072129902088,846.0
847,-23171.86143458438,847.0
848,-24728.201627197992,848.0
849,-26102.30629513864,849.0
850,-27012.021768764203,850.0
851,-25869.618778460233,851.0
852,-24282.430175954873,852.0
853,-22529.806767427217,853.0
854,-21327.558948493832,854.0
855,-20278.086240686644,855.0
856,-19434.466876245657,856.0
857,-18910.72295918803,857.0
858,-18417.71501456352,858.0
859,-17915.06853722493,859.0
860,-17734.451085543904,860.0
861,-17250.895004092068,861.0
862,-16915.732607383237,862.0
863,-16305.733548232933,863.0
864,-15956.290654286879,864.0
865,-15990.138209528857,865.0
866,-15391.272705593516,866.0
867,-14835.056992237325,867.0
868,-14404.643813419401,868.0
869,-13788.759753934035,869.0
870,-13257.469081504903,870.0
871,-12974.781880197072,871.0
872,-13067.220380276713,872.0
873,-12938.737057963923,873.0
874,-12780.591243780838,874.0
875,-12797.907486283117,875.0
876,-13016.782901371751,876.0
877,-12627.639949662136,877.0
878,-12427.821063854824,878.0
879,-12185.803434776994,879.0
880,-12372.274607849655,880.0
881,-12407.80252699584,881.0
882,-12406.092649201608,882.0
883,-12476.860478212384,883.0
884,-12555.958956171748,884.0
885,-12736.608493776315,885.0
886,-12545.599189502402,886.0
887,-12969.866553189666,887.0
888,-12762.444359668985,888.0
889,-12908.86318719718,889.0
890,-12823.884246633968,890.0
891,-12977.08727411934,891.0
892,-13297.79738820502,892.0
893,-13177.052005988882,893.0
894,-13331.23825664957,894.0
895,-13837.497186851353,895.0
896,-13536.736763771318,896.0
897,-14072.37565981482,897.0
898,-14074.896687511675,898.0
899,-13709.271446296707,899.0
900,-13700.404361112081,900.0
901,-14302.572421786579,901.0
902,-14454.41005306375,902.0
903,-14283.873481043653,903.0
904,-14391.08345108572,904.0
905,-14427.292433843948,905.0
906,-14279.204522614227,906.0
907,-14713.260106180836,907.0
908,-14601.919754464287,908.0
909,-14368.45664836157,909.0
910,-14933.140192242541,910.0
911,-15022.330471315438,911.0
912,-15213.164775893425,912.0
913,-14957.756184967377,913.0
914,-14745.83441010762,914.0
915,-15715.871490671096,915.0
916,-15833.137666872035,916.0
917,-16143.244575118853,917.0
918,-16223.78897535474,918.0
919,-15572.558074390186,919.0
920,-15584.455298376422,920.0
921,-15321.208376420253,921.0
922,-15295.647092862057,922.0
923,-15167.075731549945,923.0
924,-14899.560582132925,924.0
925,-15601.662482726395,925.0
926,-15665.580826432737,926.0
927,-16055.162736466787,927.0
928,-16386.00828952856,928.0
