,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.0009953546,9.7618e-05,0.00089773664,2.9686777e-05,0.0,1.7688786e-05,2.8675608e-05,0.0001856084,0.00011960861,6.599979e-05,1.7032782e-05,0.0,0.0,0.0,2.7917356e-05,9.155684e-07,2.7001786e-05,0.0,0.0,0.0,0.0,0.00010044635,1.8586861e-05,8.1859485e-05,2.3395853e-06,0.0,4.4014264e-06,3.695458e-06,-2.465
1,0.0012330402,0.0002378731,0.0009951672,8.888489e-05,0.0,2.4484534e-05,8.865278e-05,0.0003337505,0.00016241586,0.00017133466,2.7755137e-05,0.0,0.0,0.0,3.8667415e-05,2.9965408e-06,3.567087e-05,0.0,0.0,0.0,0.0,0.00013328584,9.724624e-06,0.00012356121,9.2650293e-07,0.0,0.0,4.57436e-06,-2.395
2,0.0016377401,0.0002679729,0.0013697672,0.00012493633,0.0,4.8720984e-05,6.199088e-05,0.0005054997,0.0002236907,0.000281809,3.7553898e-06,0.0,0.0,0.0,3.590363e-05,4.3016776e-06,3.1601954e-05,9.616509e-07,0.0,8.157909e-07,0.0,0.00012928588,2.0816778e-05,0.00010846909,8.128063e-06,0.0,0.0,2.1020755e-06,-2.325
3,0.0017891491,0.0002975533,0.0014915959,0.00013405773,0.0,4.4654724e-05,8.5946835e-05,0.00048829283,0.00018166439,0.00030662844,4.3135635e-05,0.0,0.0,0.0,4.2153013e-05,8.1256314e-07,4.134045e-05,0.0,0.0,0.0,0.0,0.0002231869,3.0200323e-05,0.00019298658,9.520016e-06,0.0,1.7708436e-06,6.0680263e-06,-2.255
4,0.0020949293,0.00035955248,0.0017353769,0.00017203878,0.0,7.9579106e-05,6.448303e-05,0.00053019763,0.00023192586,0.00029827177,5.6932047e-05,0.0,0.0,5.7957322e-06,5.7996287e-05,2.138528e-06,5.585776e-05,1.0768581e-06,0.0,1.06167e-06,0.0,0.0002513067,2.9082497e-05,0.00022222417,1.0953618e-05,0.0,0.0,2.025279e-06,-2.1849999999999996
5,0.0024220347,0.0003395297,0.002082505,0.00014776485,0.0,8.545103e-05,9.12606e-05,0.0006262878,0.00034397136,0.00028231638,5.2468808e-05,0.0,5.3154386e-06,0.0,9.7761615e-05,6.329198e-06,9.143242e-05,3.1984796e-06,0.0,2.2051208e-06,0.0,0.0003529325,4.435926e-05,0.00030857325,1.7056667e-05,0.0,4.1486146e-06,2.1706314e-06,-2.115
6,0.0030491375,0.00048729486,0.0025618428,0.00022439705,0.0,6.950701e-05,8.726119e-05,0.0007281521,0.00031430426,0.00041384788,4.5399007e-05,0.0,0.0,6.513942e-06,8.0596954e-05,9.031639e-06,7.1565315e-05,2.9626158e-06,0.0,0.0,2.2539389e-06,0.0003515197,5.170401e-05,0.0002998157,1.2602253e-05,0.0,1.6228179e-06,5.835187e-06,-2.045
7,0.00372754,0.0006955487,0.0030319914,0.00037307543,0.0,0.00017422684,0.00012316369,0.0008049178,0.0004572827,0.00034763518,0.000110319386,0.0,2.6311798e-05,2.1518199e-05,0.00011178514,1.3512396e-05,9.827274e-05,7.663653e-06,0.0,2.0370476e-06,2.9653588e-06,0.00043927535,6.5195476e-05,0.00037407986,2.4583134e-05,0.0,8.813129e-06,2.443082e-06,-1.9749999999999999
8,0.00436595,0.0007373411,0.0036286088,0.00039213072,0.0,0.00013525356,0.0001713153,0.0009800667,0.0005831965,0.00039687022,0.00013962867,0.0,1.477627e-05,2.510257e-05,0.0001570982,9.93921e-06,0.00014715898,3.3743534e-06,0.0,0.0,1.5972157e-06,0.0005806124,7.819907e-05,0.0005024133,3.2226333e-05,0.0,0.0,1.27411395e-05,-1.9049999999999998
9,0.00497207,0.00085582415,0.0041162455,0.00051375,0.0,0.00016613622,0.00015848284,0.0011613157,0.00068817596,0.0004731397,0.00016359364,0.0,4.0206993e-05,1.227229e-05,0.00021521596,1.9751431e-05,0.00019546453,1.1711502e-05,0.0,0.0,2.5829154e-06,0.0007422664,0.00013257963,0.0006096868,3.7574115e-05,0.0,9.339205e-06,2.061509e-05,-1.835
10,0.0059318626,0.00082887174,0.0051029907,0.00044491177,0.0,0.00012631908,0.00022124591,0.0014627748,0.00091307366,0.0005497011,0.00019908874,0.0,2.2090882e-05,2.8421207e-05,0.00025644715,1.7135997e-05,0.00023931115,3.743197e-06,0.0,2.399623e-06,1.4245029e-06,0.0008540708,0.00010453346,0.0007495374,4.7787278e-05,0.0,1.1781647e-05,6.8578056e-06,-1.765
11,0.007908653,0.0014602118,0.006448441,0.00077617116,0.0,0.00019178007,0.00046513978,0.0016802554,0.0011855266,0.0004947288,0.00034961305,0.0,3.1312124e-05,6.7609864e-05,0.000320387,2.4214061e-05,0.00029617292,1.3566812e-05,0.0,0.0,3.40953e-06,0.0009901116,0.00016823303,0.0008218785,6.4795706e-05,0.0,1.6232343e-05,2.8887864e-05,-1.6949999999999998
12,0.009266616,0.001617006,0.007649609,0.00091105385,0.0,0.00022629804,0.0004470294,0.0016787378,0.0011590756,0.0005196623,0.00037353567,0.0,6.418911e-05,6.75466e-05,0.00036529687,3.9705745e-05,0.00032559113,1.8584506e-05,0.0,3.6520853e-06,4.2424595e-06,0.0013089722,0.00019150674,0.0011174656,6.744625e-05,0.0,4.0701867e-05,3.4299774e-05,-1.625
13,0.011300259,0.0021834804,0.009116779,0.0011449743,0.0,0.00034872224,0.00068219693,0.0023843106,0.0017165493,0.0006677614,0.0007760776,2.8435788e-05,6.176224e-05,0.000111155045,0.0004970449,5.1259103e-05,0.00044578573,1.8091683e-05,0.0,8.602705e-06,1.3788891e-05,0.0015295616,0.00027270938,0.0012568522,0.00012133925,1.1799839e-06,2.3480461e-05,6.0298567e-05,-1.555
14,0.013689456,0.0026354312,0.011054025,0.0013304058,0.0,0.0005177355,0.00078084826,0.0024494738,0.0017410965,0.0007083772,0.0006880969,2.8747338e-05,0.00012034413,0.00021970939,0.0005648758,6.3282634e-05,0.00050159317,2.7613141e-05,9.61111e-07,8.105522e-06,1.5016128e-05,0.0017898816,0.0003062242,0.0014836575,0.00010999059,1.592794e-06,4.380458e-05,9.217269e-05,-1.4849999999999999
15,0.016299725,0.0035391108,0.012760615,0.0017639749,0.0,0.00060687185,0.0011593562,0.0031754838,0.0024500801,0.0007254035,0.001078995,5.4281074e-05,0.00016284014,0.00030708377,0.00064661313,7.866651e-05,0.0005679466,3.1045412e-05,1.2702227e-06,1.3333954e-05,1.695451e-05,0.0021483041,0.00042169043,0.0017266137,0.0002036448,4.04279e-06,5.4933505e-05,9.950028e-05,-1.415
16,0.019074846,0.0045403675,0.014534479,0.0021608053,0.0,0.0008607902,0.0015187722,0.003945901,0.0031061885,0.00083971256,0.0013574262,7.018937e-05,0.00033036855,0.0003382449,0.00083873735,8.922082e-05,0.0007495165,3.889752e-05,2.4123065e-06,1.7698763e-05,1.8695053e-05,0.0026689377,0.00050474197,0.0021641958,0.00019244559,1.4274934e-05,8.377411e-05,0.00013362574,-1.3449999999999998
17,0.023315564,0.0061969003,0.017118663,0.0029935904,0.0,0.0012051135,0.0019981961,0.0051304437,0.0043780045,0.0007524392,0.002202333,0.00021670312,0.00055077166,0.0006153995,0.0009744968,0.00014535789,0.00082913897,6.525487e-05,2.1368899e-06,1.642859e-05,3.636917e-05,0.0031373482,0.0006619965,0.0024753516,0.00028580223,1.9829891e-05,9.934565e-05,0.00018929495,-1.275
18,0.02871852,0.0081283,0.02059022,0.0037740557,0.0,0.0014977626,0.0028493288,0.007382542,0.0065560383,0.00082650356,0.002763985,0.0007504997,0.0007424214,0.0011182138,0.0012074683,0.0001894939,0.0010179745,8.564166e-05,1.0463243e-05,3.3407865e-05,4.5193596e-05,0.004030815,0.0010023211,0.0030284936,0.00042361717,5.46998e-05,0.00015494725,0.000276031,-1.2049999999999998
19,0.034339234,0.010584248,0.023754988,0.0046858485,0.0,0.0018361461,0.004062253,0.010239183,0.0092554055,0.0009837775,0.003424269,0.0014983593,0.0011116569,0.0018241222,0.001586525,0.00027840186,0.0013081232,0.00010599208,2.4390389e-05,5.0124552e-05,8.045077e-05,0.0052477205,0.0014791398,0.003768581,0.00053088536,9.635485e-05,0.00027893897,0.00043649256,-1.1349999999999998
