,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.0006237213,8.458793e-05,0.0005391333,6.228225e-05,4.441651e-06,5.8154883e-06,9.261811e-06,1.661309e-05,3.7078353e-06,1.2905254e-05,0.0,1.5740711e-06,0.0,0.0,1.9375762e-05,1.5111837e-06,1.7864579e-05,0.0,0.0,1.5111837e-06,0.0,6.981176e-05,1.0007898e-05,5.980386e-05,6.3848156e-06,1.1670298e-06,0.0,2.4560525e-06,-2.465
1,0.000633375,8.849124e-05,0.0005448838,5.5639444e-05,2.8301447e-06,1.355434e-05,9.91492e-06,1.154052e-05,0.0,1.154052e-05,0.0,0.0,0.0,0.0,2.1521362e-05,1.8738208e-06,1.9647541e-05,7.9176067e-07,0.0,0.0,0.0,6.699327e-05,2.9031162e-06,6.4090156e-05,2.9031162e-06,0.0,0.0,0.0,-2.395
2,0.00091627217,0.0001351034,0.00078116875,7.224834e-05,6.2122604e-06,1.8548842e-05,2.7262777e-05,4.328096e-05,5.170112e-06,3.8110848e-05,1.6411594e-06,0.0,0.0,1.5974128e-06,2.9225112e-05,9.1422623e-07,2.8310886e-05,0.0,0.0,0.0,9.1422623e-07,9.770953e-05,1.4084135e-05,8.36254e-05,7.09614e-06,0.0,1.0880151e-06,5.8999804e-06,-2.325
3,0.0009367068,0.00016970052,0.0007670063,8.750954e-05,1.9748682e-06,2.0014639e-05,3.9039995e-05,3.3674543e-05,1.818121e-06,3.185642e-05,1.818121e-06,0.0,0.0,0.0,3.278452e-05,4.9824234e-06,2.7802096e-05,3.8008566e-06,1.1815666e-06,0.0,0.0,7.228983e-05,1.7086992e-05,5.520284e-05,1.0777948e-05,0.0,1.2165575e-06,4.198417e-06,-2.255
4,0.0012592938,0.00021587522,0.0010434184,0.00012480633,7.727032e-06,2.4839073e-05,5.3121883e-05,5.507087e-05,3.2134778e-06,5.185739e-05,0.0,0.0,1.4121364e-06,1.8013415e-06,3.3109794e-05,2.4495407e-06,3.0660256e-05,0.0,0.0,2.4495407e-06,0.0,0.00012979441,1.579698e-05,0.000113997434,1.0903801e-05,9.397433e-07,1.1879573e-06,1.9760564e-06,-2.1849999999999996
5,0.0014828948,0.00026422652,0.0012186682,0.00014927522,1.3772506e-05,3.77023e-05,5.5138702e-05,5.69174e-05,5.3498743e-06,5.1567527e-05,2.0749417e-06,1.8792476e-06,0.0,1.3956848e-06,3.8693237e-05,5.816953e-06,3.2876284e-05,5.816953e-06,0.0,0.0,0.0,0.00014051226,6.8262807e-06,0.00013368599,5.7619613e-06,1.0643197e-06,0.0,0.0,-2.115
6,0.0018950748,0.00035724946,0.0015378252,0.00019894114,1.7934506e-05,6.2290695e-05,6.7425965e-05,6.289888e-05,8.746869e-06,5.4152013e-05,4.79323e-06,0.0,0.0,0.0,8.193449e-05,1.4625247e-05,6.730924e-05,8.458075e-06,2.0418606e-06,0.0,3.2356838e-06,0.00020046084,2.1466094e-05,0.00017899474,1.0173878e-05,2.1931878e-06,2.6861112e-06,5.0810454e-06,-2.045
7,0.0022983947,0.0003650891,0.0019333055,0.00017944639,3.8007234e-05,4.1531443e-05,8.632241e-05,8.134596e-05,1.26115e-05,6.8734465e-05,1.9569613e-06,2.5017198e-06,0.0,4.8851784e-06,7.479445e-05,7.127983e-06,6.7666464e-05,4.649339e-06,1.1526979e-06,0.0,1.3259457e-06,0.0002597048,3.0061889e-05,0.00022964293,1.7697495e-05,3.1508648e-06,2.1912506e-06,5.9298222e-06,-1.9749999999999999
8,0.0028301664,0.000482543,0.0023476235,0.00024944817,5.4422842e-05,6.0965103e-05,0.000110790286,8.930006e-05,1.7446415e-05,7.185365e-05,7.3493934e-06,1.9461024e-06,0.0,4.082198e-06,8.333745e-05,1.2682076e-05,7.065538e-05,6.961577e-06,0.0,1.8712733e-06,3.8492253e-06,0.00028459865,4.2841988e-05,0.00024175666,2.3812858e-05,2.7688714e-06,7.0228416e-06,6.5512572e-06,-1.9049999999999998
9,0.0035403338,0.0006775819,0.002862752,0.00036102944,6.169098e-05,0.0001012135,0.00014807694,9.518251e-05,1.1797803e-05,8.3384715e-05,1.5719748e-06,4.3797836e-06,0.0,5.846044e-06,0.00012141239,1.7522114e-05,0.00010389028,7.953474e-06,8.524668e-07,3.507424e-06,4.126462e-06,0.00035271147,5.0798146e-05,0.00030191333,2.3437908e-05,7.902726e-06,1.0208405e-05,9.249108e-06,-1.835
