,H_H,H_B,H_CD,H_WD,B_H,B_B,B_CD,B_WD,CD_H,CD_B,CD_CD,CD_WD,WD_H,WD_B,WD_CD,WD_WD,Time_Gyr
78,0.4567724596629963,0.28538732224166435,0.023414313473380962,0.0612547249156524,0.0078088195594984144,0.2665360124073025,0.07161988344334404,0.08642898354338586,0.005346331482426922,0.023887653963780432,0.07160371181950058,0.03370242836419439,0.021190493192281893,0.07889601533975377,0.09261914823629121,0.07128349864384122,5.9302152
79,0.46819926334818884,0.28027571272512836,0.02319679817480496,0.06153266113049951,0.008115826191900318,0.26912042599816854,0.07723995744252889,0.09212051598287115,0.005125131214221597,0.023721753762626436,0.08553537871164668,0.03868930941078766,0.021360232531188142,0.078042636180701,0.10517400623470151,0.0798219726988906,6.0871354
80,0.46891706383348963,0.28296323508086735,0.02403302365599714,0.06456337429065845,0.00798878896469953,0.2705945871554777,0.0838538330836699,0.09363702288258055,0.005154756250141953,0.023816553877571575,0.09809935644546969,0.038879897141875286,0.021923298889904724,0.07832709590038525,0.11555854192737264,0.08187172154319983,6.2070934
81,0.4786013282934233,0.2790237913399909,0.025050511886002647,0.06500565539776297,0.008306382032701499,0.2715817722751838,0.08926879489310346,0.09800922078540766,0.005123156211826907,0.023981466577528227,0.1107117217379626,0.0425198265552897,0.02247348847118704,0.07868647505241434,0.1270329212374349,0.08738415290119649,6.3700838
82,0.47307885654624376,0.28760114461383784,0.026408774083777224,0.06618023801007338,0.007916007219949079,0.27239560451193884,0.09813361140370842,0.10079609995712493,0.004833818361004763,0.023831366395531756,0.1255015271706017,0.04442767886856063,0.021055872337287285,0.07863730917493804,0.1423176560519098,0.09233351790047656,6.5365796
83,0.5203956844964762,0.24609197513558453,0.025903655223750738,0.0654261849750099,0.01129837339417005,0.27395842706739854,0.1062269414199586,0.10794988381386929,0.005210056317193285,0.02326849071304499,0.14086704580129303,0.04647575635185457,0.02363239844027107,0.07562063140692842,0.1572149169272263,0.09899198245012297,6.7066037
84,0.5165480805483319,0.2545605707601435,0.02484991444398256,0.06589746812192458,0.010661863953716103,0.2774837101222204,0.1133224998809026,0.1142580761270584,0.004901955943621581,0.023474878463290137,0.15106398316507957,0.05044847366877432,0.022629180416528633,0.07669057455010296,0.16422222508372833,0.10722843754353228,6.8364491
85,0.5394113552653204,0.23737927900929032,0.025483125646503804,0.06546485436142342,0.012409949132176941,0.28237464336945073,0.12279206652516131,0.11881024343508663,0.005084643665130444,0.023240840679519325,0.17162573309620138,0.051868500390556724,0.024009336834255973,0.07587582572335297,0.18095501205149306,0.11216258453311731,7.0126931
86,0.5599738014907049,0.22317553001227752,0.02477982618110807,0.0638649084985644,0.013758396366735303,0.2837402935618592,0.13000672238660604,0.1272383694771889,0.005538894215909237,0.022833002685015754,0.18336317232784644,0.056136480565482684,0.026588204169500532,0.07436456029902218,0.1886962965217483,0.12054302541056434,7.1472212
87,0.5480273779255808,0.23802457439506577,0.02468073587842345,0.06500565539776297,0.012554189317227836,0.2884988963640887,0.14044891780162078,0.13296033791902434,0.005941794704426079,0.022962365341867977,0.20036399294134144,0.05868719615822534,0.027168829770172934,0.07573183993931526,0.20201088438878034,0.12558252785188428,7.3297275
88,0.5374222987016753,0.24963264082907163,0.02580698175771696,0.06637358494214093,0.011707274469222585,0.29008818500854855,0.14252782909258369,0.13958876990911545,0.005582344268592426,0.023195415624441443,0.21114553101395636,0.06296505134512476,0.026090692314085673,0.07624339918829477,0.20794590816984704,0.1319998454786708,7.4689628
89,0.557501377596891,0.23252143734109298,0.030759080055297223,0.0724350112624588,0.013131150057431413,0.2981153498022983,0.14461997342804664,0.14270382858443476,0.00563073182726234,0.023524253523157398,0.23137548054277016,0.06454999076686381,0.026775502750362598,0.07724193474751566,0.22255870932547928,0.13817952803098854,7.6577542
90,0.5585841204164693,0.23093115882483733,0.02778153730145687,0.07431772701346662,0.013348171987232758,0.2969945109331414,0.1524367328142451,0.14906098316227417,0.00563073182726234,0.02327836572501844,0.24562611032165876,0.06717476894940735,0.026644393743759154,0.07652785890797904,0.23367370948351246,0.14360650441146688,7.8017065
91,0.5664775089181272,0.22877292369563326,0.026909059270502026,0.07256793727825524,0.013356111813932809,0.29918457979790497,0.1579482958485293,0.15423907347515628,0.005877607126598641,0.02318850311606003,0.2590887141450659,0.07134992401178286,0.02752001460928931,0.07622466933020856,0.2429543541652278,0.15018419644811654,7.9476796
92,0.5734597500024169,0.22574221053547433,0.027960383213619357,0.07012451542425151,0.013620772703934449,0.30549409541554406,0.16200554729225444,0.1548557333488601,0.005925007184071211,0.023644728669233513,0.27850891269205663,0.07183873710446874,0.02790514731618693,0.07798878783870314,0.25633917900008313,0.1511464429072954,8.0956711
93,0.5901020871801317,0.20938022640925746,0.028204483715354646,0.071499695478582,0.015702330603797353,0.2989530015191535,0.17365327306122666,0.16159267630385188,0.005868719615822534,0.02292484029636886,0.3011542901495768,0.07562975420107697,0.02820716627782701,0.07511609585473122,0.27274302283520885,0.15675252355572308,8.2961266
94,0.5786873676781934,0.22363231213928714,0.02814647963573438,0.07138610415599231,0.013934395858586393,0.3124520302136872,0.1642419318127683,0.16798820671074152,0.005484581650055251,0.024082191699657435,0.3150385569842503,0.07885493311160639,0.026454753930636312,0.07964638027933242,0.27501752997655254,0.16461672271966904,8.4488118
95,0.5736820989742946,0.23542164132210633,0.028644347985808335,0.07174862965361897,0.012674610022178583,0.3175586620862689,0.15675864514797191,0.1797113608333642,0.005198206302825142,0.025360018249022127,0.32824342299515036,0.08385958917975188,0.025025431635432676,0.08288313387985498,0.2745106531920946,0.17585697880365372,8.6034987
96,0.5741002117148906,0.23285979447221122,0.02906004388975358,0.0739092816194739,0.012836053165079584,0.3516562478496303,0.13613494529459402,0.17411907622762954,0.00506489364118354,0.030222474144749902,0.33671519576717485,0.09200746155904714,0.02479482025774626,0.09730746583849477,0.26489989476160986,0.18526756187584212,8.7601795
97,0.5719274755657815,0.23752670604499182,0.02883044440792336,0.07533521524347213,0.012315994516226359,0.354354465623197,0.1337913731136295,0.18288332160003387,0.004881218418477332,0.03068758720869949,0.3472834335811632,0.10281566216399038,0.023617180430576024,0.09826971229767363,0.2633289279146293,0.20198161898552064,8.9188451
98,0.5838956506607631,0.22609023501319592,0.03245086571088833,0.08194042981022999,0.013365374945082865,0.35347446816394157,0.14047803049952096,0.18513690907839786,0.004898005938832201,0.02960528589640915,0.3738620283077093,0.1022656239970691,0.0243066733313745,0.09543916249439567,0.2795524968656753,0.20593127780944945,9.0794853
99,0.5935074100211715,0.21836844191374793,0.03346352026759215,0.08402132616660705,0.01441607867838938,0.35934464670417793,0.13641680914244578,0.18987830892277724,0.005276218897415413,0.031616825835401326,0.3842544909085702,0.11243589882852734,0.02565522311358137,0.09937828577315098,0.27901635467795766,0.21661432061536948,9.2420885
100,0.5889710076275365,0.2343606500323856,0.030309548438240155,0.07970727274484972,0.01243376861227709,0.3710294249977504,0.13281345112507345,0.18963614420842576,0.0060691823588836106,0.03274850220755893,0.40166907452375283,0.11863641884665785,0.029042986194923976,0.10442832375964442,0.2799961603790923,0.22290755293233488,9.4066418
101,0.5659313038350364,0.25847584613451147,0.03088958923444282,0.08031631558086252,0.010272812445413691,0.33767156642194357,0.16029848455174386,0.2029684365422584,0.0056149318081048175,0.026132244185346074,0.434629889488741,0.12129773457350317,0.026588204169500532,0.08529694434071484,0.30988667265241715,0.229359989043033,9.5731313
102,0.5756518208447328,0.2486079020891136,0.031070851983256157,0.0841542521824035,0.011123697206768967,0.32717379222002846,0.17271240359727083,0.20814255694179049,0.005294981420164972,0.024013066615843272,0.4681733301601628,0.12162953497581115,0.026063768143086752,0.07893230443979579,0.3281915970832929,0.23564034458256414,9.7415418
103,0.5951846946568575,0.230858653725312,0.030746995872043,0.08398507361684439,0.012443031743427146,0.35199369048438234,0.16136242132955045,0.20125608058394778,0.005543831721895963,0.02708419533958685,0.4861942395105154,0.1204573710545624,0.02681998616331734,0.08867768372527512,0.3311415497318704,0.2353160839144467,9.8548746
104,0.5817954196111793,0.24657292562910257,0.036080954360456684,0.08489622103421274,0.010866976143467376,0.3661451082727701,0.1562597593703188,0.20387887000386404,0.005390769036307456,0.028828122454098475,0.503934698520822,0.13843878035702117,0.025601374771583526,0.09439497290608966,0.3324467867172529,0.2531714917512534,10.0264497
105,0.586894944944461,0.24832271536431397,0.030193540278999623,0.09021809533937221,0.010739938916266588,0.3640635503729072,0.16202275025010454,0.2105470011274554,0.006109669907974764,0.02820994670456038,0.537610464352688,0.14210240979917188,0.028166194713263433,0.09201276908075028,0.3409618484496945,0.26646266729567775,10.1998995
106,0.6339555882097041,0.20860925551763806,0.0310080142303342,0.08651791842692937,0.014544439210040176,0.36907490432508827,0.16301390528316068,0.2139492168684265,0.007132721148424392,0.027239233027570045,0.568697002045115,0.14485753813976499,0.03298913317046161,0.08893521927396046,0.3538210666420057,0.2726201081415181,10.3752046
107,0.6417643874285824,0.1972670411152251,0.03149863207045562,0.09252859117757949,0.015358271446795222,0.40092948904568576,0.14640908104445774,0.21487420667898222,0.006615270521015507,0.034745229628590925,0.5795476652015441,0.15573881383331178,0.0318384175142903,0.10772243755055598,0.3407628437075286,0.2894968808933206,10.5523448
108,0.6720811863767752,0.1727627343123133,0.03049564486035518,0.09058545451030056,0.018479946644364576,0.4071106441316741,0.14407080208129325,0.21963413278566174,0.006996445983190755,0.03602206867675827,0.5840348706422807,0.16684030229386654,0.033614242184088754,0.10811459395423594,0.33162969665824216,0.31136750205735786,10.6714471
109,0.7034444755947835,0.13974632882512736,0.029744008661942555,0.09671696909349291,0.024103990556899445,0.43734682750991155,0.12868606454549786,0.21831612155345356,0.007541546644125306,0.04517817977854298,0.5947008710748062,0.16740021547276127,0.03555395311214151,0.1309544852742344,0.3196308813217661,0.3192796964826497,10.8515973
110,0.70320520876635,0.14303080983362496,0.03144787850078789,0.09484875436239015,0.02309033934819316,0.45013788832369084,0.12673286717728574,0.22284711599028165,0.0076353592578731,0.047287482336072335,0.6096496642002178,0.16630112664011606,0.036605166397229855,0.13515933841458774,0.3193218386633437,0.32961623691397496,11.0335233
111,0.704167109753386,0.14283021239160487,0.03019837395230131,0.09623118492667318,0.023108865610493273,0.4665071643702923,0.1219200088926059,0.2207404153058686,0.007397371469312907,0.0508849491980009,0.603371131587497,0.17799116581428856,0.03573422799622125,0.14492344755815328,0.3078392650403687,0.3405977868331439,11.155782
112,0.735815585696194,0.1145314720468673,0.028550091356425403,0.09612726095068687,0.029381328703532165,0.5070796788075439,0.09967393778351798,0.20655459160178063,0.008080722297875787,0.046330593675844835,0.6137369316560296,0.18093984438956132,0.03788347921161345,0.1407197650339303,0.31025073426896776,0.3493188770045338,11.3406139
113,0.7323063388791679,0.1218786554654344,0.02920022041550256,0.09337448400537504,0.02701790695581751,0.5177746253725102,0.09554125798614235,0.2090635768389962,0.007942472130247458,0.04414229102252786,0.6239911440892623,0.18233024607542336,0.03735084887228695,0.13995067023626545,0.31480560163230714,0.35478565433344533,11.5271559
114,0.7345975000241683,0.12139770497191636,0.02842924952388318,0.0934977426745681,0.027207139492168686,0.5158267212220982,0.09740976386955394,0.21363956362712458,0.008272297530160755,0.04310343976292071,0.6258081462923774,0.18834215336486096,0.03820891049586129,0.13550701140531296,0.31164844992865093,0.36773618058392676,11.6524544
