,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/H]
0,0.0008778897,0.00012505452,0.0007528352,7.771955e-05,4.218177e-06,1.2781745e-05,3.033504e-05,3.7404992e-05,1.5974128e-06,3.5807578e-05,0.0,0.0,0.0,1.5974128e-06,3.790435e-05,6.367928e-06,3.153642e-05,4.118928e-06,0.0,1.3347744e-06,9.1422623e-07,9.11218e-05,1.5100252e-05,7.602155e-05,5.830625e-06,0.0,0.0,9.269628e-06,-1.9649999999999999
1,0.000999169,0.00015914947,0.00084001943,8.2083905e-05,4.1677104e-06,1.5915994e-05,4.18403e-05,4.013743e-05,3.5726994e-06,3.6564736e-05,1.6411594e-06,0.0,0.0,0.0,2.9625262e-05,0.0,2.9625262e-05,0.0,0.0,0.0,0.0,0.00010798547,1.6887452e-05,9.1098016e-05,1.3496626e-05,0.0,2.4045148e-06,9.863107e-07,-1.895
2,0.0013141362,0.00019707729,0.0011170589,0.000104827384,9.668235e-06,3.2472984e-05,4.343981e-05,3.0467783e-05,5.305199e-06,2.5162584e-05,3.8930625e-06,0.0,1.4121364e-06,0.0,2.9780502e-05,5.5104465e-06,2.4270055e-05,3.2141131e-06,1.1815666e-06,1.1147664e-06,0.0,0.00012199565,8.344752e-06,0.000113650894,5.0544118e-06,2.004063e-06,1.2862777e-06,0.0,-1.825
3,0.0016161492,0.00029542932,0.0013207198,0.00017522248,8.26622e-06,4.722875e-05,5.6367786e-05,5.0422077e-05,5.616479e-06,4.48056e-05,1.5662127e-06,1.8792476e-06,0.0,2.1710189e-06,6.760657e-05,9.547549e-06,5.805902e-05,7.3464203e-06,0.0,0.0,2.2011288e-06,0.00016662723,1.661495e-05,0.00015001229,1.0535035e-05,0.0,1.2079887e-06,3.188435e-06,-1.755
4,0.0019990925,0.00030725115,0.0016918415,0.00017387638,2.1636664e-05,4.1903353e-05,6.04476e-05,6.622061e-05,5.4524335e-06,6.0768176e-05,1.5412969e-06,0.0,0.0,1.8013415e-06,6.512439e-05,7.362394e-06,5.7761998e-05,3.3963515e-06,2.0418606e-06,0.0,1.0345551e-06,0.0002543613,2.7033448e-05,0.00022732784,2.0583904e-05,2.0774942e-06,1.3998335e-06,2.9722155e-06,-1.685
5,0.0025501042,0.00040500134,0.0021451027,0.00020612762,4.1792784e-05,5.0688235e-05,9.177005e-05,9.184786e-05,1.3882541e-05,7.796532e-05,4.985545e-06,2.5017198e-06,0.0,6.395277e-06,7.249377e-05,8.91588e-06,6.357789e-05,5.659382e-06,0.0,8.3391797e-07,2.42258e-06,0.00024722834,3.0789535e-05,0.0002164388,1.4163802e-05,6.0354296e-06,3.020788e-06,4.8653674e-06,-1.615
6,0.0030812526,0.0005173796,0.002563873,0.0002834745,3.3191405e-05,6.9500835e-05,0.00012238935,8.2003986e-05,1.4031518e-05,6.797247e-05,4.9860087e-06,1.9461024e-06,0.0,1.3296927e-06,0.0001106047,1.6347196e-05,9.42575e-05,6.6608463e-06,0.0,1.7157723e-06,5.80623e-06,0.00030353348,4.2558255e-05,0.0002609752,2.2111364e-05,2.5073814e-06,8.230758e-06,8.3948735e-06,-1.545
7,0.0035494089,0.0007237864,0.0028256227,0.00037204975,6.9312235e-05,9.263039e-05,0.00018399343,0.00011472227,1.2909905e-05,0.00010181237,1.0205218e-06,5.288209e-06,0.0,5.142869e-06,0.00012902616,1.8273111e-05,0.000110753055,1.0722444e-05,8.524668e-07,2.927289e-06,2.9776058e-06,0.0003852903,5.317093e-05,0.00033211935,2.2221333e-05,9.047964e-06,6.8983745e-06,1.3910801e-05,-1.475
8,0.0046501406,0.00095951906,0.0036906213,0.0004997732,9.8137934e-05,0.00010262773,0.00024377249,0.00014913558,2.1778296e-05,0.00012735729,6.627995e-06,6.0404823e-06,1.9251133e-06,5.653912e-06,0.00016944406,2.5064975e-05,0.00014437908,1.16535875e-05,1.1526979e-06,4.4362423e-06,6.675025e-06,0.00051818596,8.7305045e-05,0.00043088093,3.0517163e-05,7.2622606e-06,1.6342812e-05,3.3182805e-05,-1.4049999999999998
9,0.0056287,0.0012148069,0.0044138925,0.0005513527,0.00011374658,0.00018791285,0.00035482485,0.00018145406,4.170902e-05,0.00013974504,4.500537e-06,1.3737517e-05,9.620873e-06,1.2593999e-05,0.00017590211,2.9119179e-05,0.00014678293,1.963542e-05,7.50884e-07,3.9932497e-06,4.739627e-06,0.0005454453,8.47951e-05,0.0004606502,3.6591166e-05,1.6095622e-05,9.93408e-06,2.0998708e-05,-1.335
