,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,
41,0.9080449696290195,0.13995994787469493,0.03241640863309083,-0.7377550863858989,0.32464568506039543,0.3619197833242698,0.21056257607246343,0.7582415856020905,0.8588039674856814,0.6969649903478432,0.9665374468776785,0.8508106445165121,0.7771470259216718,1.0480295747355721
42,0.9678924784861273,0.14605760406878063,0.025862890995880433,-0.04347109015551782,0.09519687214727868,0.10196173698735037,0.08437497111015167,0.11954850286454906,0.8323433936925477,0.7230377065127392,0.9416490808723561,0.9894666999563766,0.8387456040439771,1.1401877958687763
43,1.0390037466243902,0.15314484920464314,-0.23792231622842747,-0.8047083627065925,0.13996596767768238,0.4010334194614186,0.132530285083611,1.0138154309402312,0.5025798856773721,-0.6627776970961953,0.7944945024158948,0.37375412958087234,-0.4322015863335171,0.9135258377446925
44,1.115309430693374,0.1605759932010687,-0.04064568119073264,-0.954478199187518,0.41560268589750415,0.4452696783036357,0.052770215003444296,1.02737961127287,0.6673666434174425,-0.7187245921183228,0.8968839844834963,0.4961743578774215,-0.1927207781215715,0.9254475125836314
