,GravPotential_(km/s)^2,SphericalRadius_ckpc
281,-100070.22851803839,281.0
282,-99914.512975,282.0
283,-99806.08541675814,283.0
284,-99713.69680162656,284.0
285,-99706.34993519168,285.0
286,-99618.64985424778,286.0
287,-99403.03132424406,287.0
288,-99212.66364377932,288.0
289,-99116.7010230186,289.0
290,-98882.0497124566,290.0
291,-98796.40358691243,291.0
292,-98717.98785433371,292.0
293,-98671.87549605219,293.0
294,-98537.66166799444,294.0
295,-98482.16859239177,295.0
296,-98316.46387612158,296.0
297,-98265.06848993101,297.0
298,-98150.49653682167,298.0
299,-98133.02345626835,299.0
300,-97894.60979147766,300.0
301,-97867.23804381535,301.0
302,-97698.10369639295,302.0
303,-97613.07394037356,303.0
304,-97540.70065415568,304.0
305,-97438.36754021044,305.0
306,-97364.58349212998,306.0
307,-97294.80841905187,307.0
308,-97237.05736820133,308.0
309,-97155.50722176417,309.0
310,-97055.8180017499,310.0
311,-96948.34705973275,311.0
312,-96898.14616900099,312.0
313,-96784.86235585633,313.0
314,-96710.29934646713,314.0
315,-96667.12407367377,315.0
316,-96583.82572828779,316.0
317,-96510.33411445524,317.0
318,-96486.378808847,318.0
319,-96384.86075914634,319.0
320,-96368.06946909243,320.0
321,-96510.33624513574,321.0
322,-96443.53307020276,322.0
323,-96189.4876668283,323.0
324,-95961.28426747565,324.0
325,-95812.12091462675,325.0
326,-95785.33522755242,326.0
327,-95626.57978738584,327.0
328,-95495.59981132674,328.0
329,-95483.85288351846,329.0
330,-95377.75233550796,330.0
331,-95356.72619520835,331.0
332,-95239.00458700089,332.0
333,-95123.68488262604,333.0
334,-95036.06679370422,334.0
335,-94983.81777143224,335.0
336,-94939.98684874408,336.0
337,-94833.6287888436,337.0
338,-94679.1021743408,338.0
339,-94583.00224260672,339.0
340,-94496.31700882883,340.0
341,-94507.18958435152,341.0
342,-94376.13209353863,342.0
343,-94348.2248193279,343.0
344,-94215.12794955116,344.0
345,-94148.6392553564,345.0
346,-94060.38919485593,346.0
347,-94085.0384748836,347.0
348,-94043.12770923774,348.0
349,-94017.85510940925,349.0
350,-93950.39218877525,350.0
351,-93845.31961496986,351.0
352,-93812.21206102589,352.0
353,-93685.85083136853,353.0
354,-93542.32695135528,354.0
355,-93408.28768910741,355.0
356,-93340.1879117815,356.0
357,-93212.45874142679,357.0
358,-93215.6296528105,358.0
359,-93142.46057165037,359.0
360,-93094.70043232209,360.0
361,-92927.00966220873,361.0
362,-92911.71601014689,362.0
363,-92867.7360784716,363.0
364,-92852.09424990813,364.0
365,-92766.29374399615,365.0
366,-92494.88337260507,366.0
367,-92370.93534663347,367.0
368,-92326.54958865422,368.0
369,-92332.15863597974,369.0
370,-92250.63369897015,370.0
371,-92197.03762943787,371.0
372,-92191.18180529788,372.0
373,-92122.8802668895,373.0
374,-92064.39474628006,374.0
375,-91975.3399552912,375.0
376,-91826.63141947048,376.0
377,-91783.0662169474,377.0
378,-91799.42284655168,378.0
379,-91726.97043579022,379.0
380,-91683.28864988059,380.0
381,-91631.81827325706,381.0
382,-91576.78251460486,382.0
383,-91509.39138861565,383.0
384,-91474.99482850413,384.0
385,-91402.13180607044,385.0
386,-91323.90908828213,386.0
387,-91282.67375216006,387.0
388,-91252.09913627668,388.0
389,-91160.47818122372,389.0
390,-91240.19270066601,390.0
391,-91572.72356647554,391.0
392,-91519.9932888716,392.0
393,-91267.60338697604,393.0
394,-91099.31314433803,394.0
395,-91035.88675775092,395.0
396,-90895.02025982959,396.0
397,-90724.85259162055,397.0
398,-90762.74763981675,398.0
399,-90679.66713076447,399.0
400,-90729.42918801514,400.0
401,-90730.67212439037,401.0
402,-90575.97750922588,402.0
403,-90462.52288704,403.0
404,-90381.39939469914,404.0
405,-90323.8580487822,405.0
406,-90260.05136116216,406.0
407,-90169.87918165221,407.0
408,-90130.4344828249,408.0
409,-90145.54277739047,409.0
410,-90161.25408533057,410.0
411,-90105.88383880927,411.0
412,-90094.72969654307,412.0
413,-90080.17258252336,413.0
414,-90052.78073100059,414.0
415,-90053.15208748243,415.0
416,-89967.83987992333,416.0
417,-89945.74253752409,417.0
418,-89959.27910520657,418.0
419,-89975.91725797478,419.0
420,-89919.63744897959,420.0
421,-89889.56323735749,421.0
422,-89895.63539688427,422.0
423,-89986.54088057343,423.0
424,-89851.7275721605,424.0
425,-90052.63985800228,425.0
426,-90104.34917302847,426.0
427,-90059.78499289522,427.0
428,-90080.35284084268,428.0
429,-90242.65375985588,429.0
430,-90266.60596178073,430.0
431,-90357.82582315065,431.0
432,-90325.08595269073,432.0
433,-90425.74477405944,433.0
434,-90382.52000650566,434.0
435,-90615.01442520822,435.0
436,-90764.77000810788,436.0
437,-91065.84648725062,437.0
438,-91189.53762493336,438.0
439,-91475.56254783331,439.0
440,-91797.71336610487,440.0
441,-92204.89771591785,441.0
442,-92643.22995908152,442.0
443,-93250.71010967603,443.0
444,-94146.78271175388,444.0
445,-94517.92639687216,445.0
446,-93555.252322432,446.0
447,-92658.14855856147,447.0
448,-91912.35357617498,448.0
449,-91352.57983400841,449.0
450,-90824.48118361928,450.0
451,-90477.86241078898,451.0
452,-90178.87336843216,452.0
453,-90095.9791847203,453.0
454,-90015.2471955795,454.0
455,-89730.93301696429,455.0
456,-89523.70225422042,456.0
457,-89428.31791510976,457.0
458,-89486.89650321846,458.0
459,-89108.89629613938,459.0
460,-88985.35124080302,460.0
461,-88744.51249023188,461.0
462,-88605.174049035,462.0
463,-88500.4298684731,463.0
464,-88450.6873530948,464.0
465,-88325.63295077434,465.0
466,-87971.70211202331,466.0
467,-87841.39657952519,467.0
468,-87706.28788709117,468.0
469,-87726.84210885504,469.0
470,-87522.23053828765,470.0
471,-87485.42196846411,471.0
472,-87476.00584343227,472.0
473,-87339.9734000574,473.0
474,-87281.6092599919,474.0
475,-87223.72924146801,475.0
476,-87160.86294757326,476.0
477,-87077.92708685884,477.0
478,-87082.09296278447,478.0
479,-86968.22300918469,479.0
480,-86970.95504830165,480.0
481,-86944.73118325575,481.0
482,-86891.1597565842,482.0
483,-86842.63186894897,483.0
484,-86681.90450446856,484.0
485,-86728.77344260871,485.0
486,-86647.07881233556,486.0
487,-86682.73645583924,487.0
488,-86606.9105526127,488.0
489,-86510.29959902732,489.0
490,-86482.0341472897,490.0
491,-86419.83065144352,491.0
492,-86496.81194130075,492.0
493,-86366.18911368535,493.0
494,-86433.15433221975,494.0
495,-86249.34644486771,495.0
496,-86347.36814049586,496.0
497,-86279.92905839882,497.0
498,-86201.95761857988,498.0
499,-86297.84085002022,499.0
500,-86326.5177299602,500.0
501,-86311.96247099827,501.0
502,-86477.1605362354,502.0
503,-86675.47518130425,503.0
504,-87097.50342409314,504.0
505,-86956.64815269272,505.0
506,-86580.83939162134,506.0
507,-86182.47048298127,507.0
508,-86006.03417283224,508.0
509,-85888.54202235347,509.0
510,-85751.29324345589,510.0
511,-85509.64312242706,511.0
512,-85507.52476131979,512.0
513,-85384.27264637861,513.0
514,-85357.72481020245,514.0
515,-85425.56879134352,515.0
516,-85246.56190967103,516.0
517,-85295.6460643797,517.0
518,-85357.06438311374,518.0
519,-85266.00257122178,519.0
520,-85235.41328077718,520.0
521,-85148.11549284826,521.0
522,-85020.22689136611,522.0
523,-85035.96865453784,523.0
524,-84891.59549716474,524.0
525,-84890.31803424779,525.0
526,-84780.30148857058,526.0
527,-84751.73360291847,527.0
528,-84664.3755506824,528.0
529,-84703.40093605538,529.0
530,-84686.20861105139,530.0
531,-84693.21139870599,531.0
532,-84810.37881036552,532.0
533,-84763.16644591831,533.0
534,-84679.87548955205,534.0
535,-84587.03866686906,535.0
536,-84577.36466353411,536.0
537,-84461.71408125,537.0
538,-84475.82326003986,538.0
539,-84354.20657991202,539.0
540,-84173.328097181,540.0
541,-84021.9514110165,541.0
542,-84152.71369682996,542.0
543,-84135.54941686602,543.0
544,-84105.29498231507,544.0
545,-84168.43817798732,545.0
546,-84086.80652145986,546.0
547,-83899.85816473392,547.0
548,-83921.20311795377,548.0
549,-83908.95422842984,549.0
550,-84086.90689928684,550.0
551,-83988.06932626857,551.0
552,-83911.92499088717,552.0
553,-83929.14689526544,553.0
554,-83832.42060677957,554.0
555,-83838.0384118875,555.0
556,-83825.20536469705,556.0
557,-83852.9867496102,557.0
558,-83673.68592013889,558.0
559,-83494.59496392144,559.0
560,-83583.60868324086,560.0
561,-83518.55255028735,561.0
562,-83470.52535577888,562.0
563,-83455.75438865923,563.0
564,-83364.83296572909,564.0
565,-83217.82905960256,565.0
566,-83189.24815293297,566.0
567,-83208.27111003699,567.0
568,-83193.74315243936,568.0
569,-83041.71230522954,569.0
570,-83082.23335031969,570.0
571,-83118.13773400648,571.0
572,-83088.46964055375,572.0
573,-83156.03883210456,573.0
574,-83055.63193933823,574.0
575,-83155.40809375708,575.0
576,-83145.88233307183,576.0
577,-83023.60165476621,577.0
578,-82843.66053488797,578.0
579,-82907.61361530569,579.0
580,-82759.69683796127,580.0
581,-82740.58741795091,581.0
582,-82893.94680316091,582.0
583,-82856.28537081143,583.0
584,-82673.49101685725,584.0
585,-82554.44251714795,585.0
586,-82603.94236438679,586.0
587,-82596.38936684567,587.0
588,-82529.25710016522,588.0
589,-82657.41435353369,589.0
590,-82467.1716966861,590.0
591,-82528.4992298403,591.0
592,-82352.38766790296,592.0
593,-82311.47891994896,593.0
594,-82456.10560205532,594.0
595,-82491.7500770759,595.0
596,-82447.11713829752,596.0
597,-82240.28507576264,597.0
598,-82326.37612275449,598.0
599,-82375.90774596437,599.0
600,-82211.20692487064,600.0
601,-82387.92250753114,601.0
602,-82550.2686520134,602.0
603,-82692.04158286922,603.0
604,-82424.62381810306,604.0
605,-82353.49586617868,605.0
606,-82173.76501691244,606.0
607,-82155.09566541527,607.0
608,-82114.86219364629,608.0
609,-81987.99090952933,609.0
610,-81972.20055893551,610.0
611,-81889.62257702809,611.0
612,-81950.37795514292,612.0
613,-81935.89111475286,613.0
614,-81973.07566153465,614.0
615,-81938.59378881137,615.0
616,-81972.87305288462,616.0
617,-81721.61975151431,617.0
618,-81908.76606037152,618.0
619,-81647.73319575471,619.0
620,-81788.77908820516,620.0
621,-81626.73169384334,621.0
622,-81512.17902105386,622.0
623,-81577.51206653226,623.0
624,-81514.11435413899,624.0
625,-81578.44927964345,625.0
626,-81578.71458383318,626.0
627,-81578.88460132037,627.0
628,-81502.3956486102,628.0
629,-81502.47102432858,629.0
630,-81413.01140474276,630.0
631,-81571.42735307761,631.0
632,-81397.62674446334,632.0
633,-81490.00679198143,633.0
634,-81339.13104692046,634.0
635,-81556.05203728717,635.0
636,-81258.59689876426,636.0
637,-80981.71489974912,637.0
638,-81055.92036322092,638.0
639,-81326.4542785235,639.0
640,-81380.99605967286,640.0
641,-81543.79841230669,641.0
642,-81337.12867464391,642.0
643,-81102.3824731859,643.0
644,-81141.24536731522,644.0
645,-80917.49537255491,645.0
646,-80909.7785174467,646.0
647,-80712.09738847744,647.0
648,-80909.59062767094,648.0
649,-80828.65556725317,649.0
650,-80684.4125875042,650.0
651,-80722.02664880549,651.0
652,-80592.13990281358,652.0
653,-80896.52086816273,653.0
654,-80904.38533174818,654.0
655,-80663.50124768363,655.0
656,-80595.32177957178,656.0
657,-80550.06321169772,657.0
658,-80514.0407044205,658.0
659,-80564.2892291963,659.0
660,-80618.59297975352,660.0
661,-80490.32020768833,661.0
662,-80430.2177961325,662.0
663,-80235.35968604287,663.0
664,-80236.08700211321,664.0
665,-80467.07268572137,665.0
666,-80289.81531335822,666.0
667,-80290.42751454275,667.0
668,-80127.74622996653,668.0
669,-80149.00325384917,669.0
670,-80237.89816454992,670.0
671,-80335.72018921915,671.0
672,-80361.61614892271,672.0
673,-80355.74474875088,673.0
674,-80281.44030419957,674.0
675,-80201.26162922881,675.0
676,-80204.801416513,676.0
677,-80162.79878798281,677.0
678,-79866.60425052007,678.0
679,-79755.26694460801,679.0
680,-79989.53215533402,680.0
681,-80027.97500429848,681.0
682,-80117.53962131076,682.0
683,-80108.99587331318,683.0
684,-79912.40724773459,684.0
685,-80094.588214889,685.0
686,-80400.21971847115,686.0
687,-80331.78548813637,687.0
688,-80206.04787597657,688.0
689,-80194.25438323247,689.0
690,-80010.2699781331,690.0
691,-79876.22437774524,691.0
692,-80019.28190080063,692.0
693,-80000.59675800551,693.0
694,-79947.51079243883,694.0
695,-79917.39193942536,695.0
696,-79905.13353254608,696.0
697,-79936.22520024271,697.0
698,-79768.44502725097,698.0
699,-79660.20496945489,699.0
700,-79695.08108779132,700.0
701,-79747.093366426,701.0
702,-79630.32059190919,702.0
703,-79719.67239472753,703.0
704,-79946.68509713806,704.0
705,-79919.46672048887,705.0
706,-79947.87290969046,706.0
707,-79706.22993380541,707.0
708,-79700.86438129333,708.0
709,-79653.92804004009,709.0
710,-79736.7943806476,710.0
711,-79614.99117805403,711.0
712,-79531.72967902789,712.0
713,-79462.82694621808,713.0
714,-79415.5853439874,714.0
715,-79318.61491667487,715.0
716,-79361.92498544451,716.0
717,-79400.35987512425,717.0
718,-79268.30426142277,718.0
719,-79435.05247556584,719.0
720,-79268.89585485538,720.0
721,-79259.88205718361,721.0
722,-79414.68830422794,722.0
723,-79179.17460163985,723.0
724,-79047.174878322,724.0
725,-79304.97073336899,725.0
726,-79417.47679414602,726.0
727,-79357.94074059643,727.0
728,-79398.26376973014,728.0
729,-79215.2285855197,729.0
730,-79412.88564227264,730.0
731,-79461.670482879,731.0
732,-79581.26790642807,732.0
733,-79575.90655377341,733.0
734,-79704.9190076055,734.0
735,-80189.05495689655,735.0
736,-80701.90794900546,736.0
737,-81770.26619567526,737.0
738,-83146.15394197169,738.0
739,-83244.9407991101,739.0
740,-81689.89744079126,740.0
741,-80860.36291056608,741.0
742,-80359.91184054958,742.0
743,-79811.20058872768,743.0
744,-79209.66410859145,744.0
745,-79155.22500056798,745.0
746,-79021.18944502075,746.0
747,-79050.70770537105,747.0
748,-78806.86086488381,748.0
749,-78723.32109221513,749.0
750,-78813.56002223045,750.0
751,-78637.8230686017,751.0
752,-78568.56810063399,752.0
753,-78699.81154935084,753.0
754,-79031.61109556112,754.0
755,-78570.72087887791,755.0
756,-78162.43550996788,756.0
757,-78131.00615793675,757.0
758,-77853.95803534411,758.0
759,-77846.57508349237,759.0
760,-77660.91320608242,760.0
761,-77247.447957057,761.0
762,-77340.58521007914,762.0
763,-77542.2495386197,763.0
764,-77825.85497659964,764.0
765,-77840.83227804326,765.0
766,-78045.51192869985,766.0
767,-78036.77559827847,767.0
768,-77934.56935380145,768.0
769,-77722.50072021484,769.0
770,-77861.11878225344,770.0
771,-77812.55890607886,771.0
772,-77598.19643395308,772.0
773,-77592.70804429945,773.0
774,-77634.00357751278,774.0
775,-77567.67711672008,775.0
776,-77758.32745978714,776.0
777,-77531.43551990642,777.0
778,-77603.19758677643,778.0
779,-77801.47233313027,779.0
780,-77944.0614085478,780.0
781,-78172.5289125619,781.0
782,-78202.99761584742,782.0
783,-78585.7046139081,783.0
784,-78833.43762703252,784.0
785,-79164.94112859378,785.0
786,-79569.07410024067,786.0
787,-79843.79727744877,787.0
788,-79387.03914460388,788.0
789,-78849.53771331882,789.0
790,-78494.78482234443,790.0
791,-78031.04420579421,791.0
792,-77808.84977921196,792.0
793,-77421.36364033249,793.0
794,-77247.50876971916,794.0
795,-77038.52203441189,795.0
796,-76719.90023328665,796.0
797,-76748.84562655569,797.0
798,-76356.93739758003,798.0
799,-76188.8617199575,799.0
800,-76272.62628858388,800.0
801,-76258.22808865122,801.0
802,-76121.04746754964,802.0
803,-76047.33365577742,803.0
804,-76166.54950579074,804.0
805,-76152.61944941444,805.0
806,-75919.56432101461,806.0
807,-75766.04757973582,807.0
808,-75503.65136836834,808.0
809,-75519.07479679496,809.0
810,-75453.45956237134,810.0
811,-75426.32493851615,811.0
812,-75324.16765705726,812.0
813,-75553.9018849286,813.0
814,-75637.94636327149,814.0
815,-75526.97405628992,815.0
816,-75660.95194645693,816.0
817,-75717.54119401705,817.0
818,-75691.04924272698,818.0
819,-75685.1827577821,819.0
820,-75928.03042563466,820.0
821,-76002.5938171967,821.0
822,-75936.56905915776,822.0
823,-75930.70269574175,823.0
824,-75986.69355030997,824.0
825,-76200.9372463706,825.0
826,-76279.61825750468,826.0
827,-76280.25647476799,827.0
828,-76191.59824857532,828.0
829,-76142.34480363387,829.0
830,-76086.659808635,830.0
831,-76371.21983268943,831.0
832,-75965.68870192308,832.0
833,-75954.48980885757,833.0
834,-76173.00164363623,834.0
835,-76219.05023375984,835.0
836,-75993.59079920364,836.0
837,-75896.91707924947,837.0
838,-76006.13175056636,838.0
839,-75759.84650297619,839.0
840,-75868.12596905434,840.0
841,-75980.1697233208,841.0
842,-75988.57544436514,842.0
843,-75521.42561700994,843.0
844,-75543.47926215277,844.0
845,-75666.46108514444,845.0
846,-75555.4945994981,846.0
847,-75669.6360695674,847.0
848,-75572.39542098051,848.0
849,-75353.02141301293,849.0
850,-75604.41588678487,850.0
851,-75551.45464384458,851.0
852,-75515.1846609748,852.0
853,-75478.8285728244,853.0
854,-75663.64340120538,854.0
855,-75592.8901035621,855.0
856,-75493.7735204646,856.0
857,-75542.48702533984,857.0
858,-75980.124173181,858.0
859,-75841.51356046274,859.0
860,-76017.33546760821,860.0
861,-76029.60562338641,861.0
862,-75976.93539556018,862.0
863,-75494.96462004405,863.0
864,-75490.98747607479,864.0
865,-75485.59775561758,865.0
866,-75630.80930009119,866.0
867,-75732.4710811819,867.0
868,-75762.57491714015,868.0
869,-75340.67166281912,869.0
870,-75406.1536763726,870.0
871,-75093.15227726064,871.0
872,-75305.11280002892,872.0
873,-75360.2319492591,873.0
874,-75081.08656939339,874.0
875,-74682.00359494405,875.0
876,-74531.54896303799,876.0
877,-74552.34738421517,877.0
878,-74617.56723665018,878.0
879,-74420.42654481738,879.0
880,-74114.59290671065,880.0
881,-73551.63784714846,881.0
882,-73532.02608866223,882.0
883,-73693.03374255952,883.0
884,-73725.15426173761,884.0
885,-73944.69121481788,885.0
886,-73854.51195970895,886.0
887,-73863.15997877001,887.0
888,-74164.75647131332,888.0
889,-74197.40262697688,889.0
890,-74295.29817836871,890.0
891,-74260.38563686708,891.0
892,-74407.30333077062,892.0
893,-74317.2998901644,893.0
894,-74011.23479460628,894.0
895,-74183.49848254371,895.0
896,-74356.56563178364,896.0
897,-74347.409347389,897.0
898,-74297.07914969996,898.0
899,-74289.63584899237,899.0
900,-74113.88927673551,900.0
901,-74112.30707791838,901.0
902,-74169.13296009554,902.0
903,-74082.86327952842,903.0
904,-73773.9104961301,904.0
905,-73626.59640596744,905.0
906,-73542.70995613413,906.0
907,-73651.93309332611,907.0
908,-73822.27939604923,908.0
909,-74032.28349164661,909.0
910,-73845.59823082623,910.0
911,-73929.65863872474,911.0
912,-73896.57982575898,912.0
913,-73993.98705660334,913.0
914,-73716.82850166038,914.0
915,-73911.82999489346,915.0
916,-74056.59534879448,916.0
917,-74260.76255361727,917.0
918,-74412.00454867675,918.0
919,-74524.1662113246,919.0
920,-74391.76230557663,920.0
921,-74401.25639968622,921.0
922,-74442.89766014759,922.0
923,-74682.99266154271,923.0
924,-74785.70170239716,924.0
925,-75046.64783864834,925.0
926,-75478.51249794947,926.0
927,-76221.51941618524,927.0
928,-77229.08150624012,928.0
929,-76591.22129278105,929.0
930,-75603.64829675261,930.0
