Snapshot,Time_Gyr,Redshift,ExpansionFactor,Mass_Msun,Mass_H_Msun,Mass_B_Msun,Mass_CD_Msun,Mass_WD_Msun
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,1428073088.0,350151936.0,714899648.0,128973632.0,234047904.0
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,2133871872.0,527465824.0,1021045248.0,173706944.0,411653728.0
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,2782838272.0,822519808.0,1417813504.0,149542944.0,392962144.0
54.0,2.243523728229641,2.8957850057274284,0.2566876761756205,3682549760.0,913936384.0,2061090432.0,219170080.0,488352704.0
55.0,2.38970908764874,2.7331426173187188,0.2678708269437177,4176896512.0,788968960.0,2425895680.0,306644288.0,655387264.0
56.0,2.545136331266385,2.5772902716018935,0.27954119573086944,5010988544.0,1054953408.0,2755037952.0,344515520.0,856481216.0
57.0,2.6914781240414243,2.4442257045541464,0.29034101878914165,6946369536.0,1206657792.0,3428316672.0,687386432.0,1624008960.0
58.0,2.845920886458248,2.3161107439568918,0.30155808331261197,8604395520.0,1956390400.0,4331438080.0,777391168.0,1539176704.0
59.0,2.988012615874371,2.207925472383703,0.3117279402557108,11356216320.0,2948941824.0,3828520704.0,1719539456.0,2859213568.0
60.0,3.1368772698499368,2.1032696525957713,0.32224076923625916,12742601728.0,3666992384.0,5774809088.0,1125206784.0,2175595264.0
61.0,3.29278934427696,2.0020281392528516,0.3331081367707903,14101518336.0,3551347456.0,6332222976.0,1745946368.0,2472001024.0
62.0,3.4560273421127374,1.9040895435327672,0.344341999449342,15147718656.0,4434426880.0,5388397056.0,2378369280.0,2946527744.0
63.0,3.6019897617620327,1.822689252620354,0.3542720825792927,16127182848.0,4145758720.0,5807038464.0,2812136960.0,3362253824.0
64.0,3.7537195774394347,1.7435705743308647,0.3644885279628326,17086117888.0,4133507328.0,5926583808.0,3468477696.0,3557552384.0
65.0,3.911395417791096,1.6666695561144653,0.3749995936718436,17897388032.0,4000267776.0,5998525440.0,3801525248.0,4097070336.0
66.0,4.047462659359281,1.6042345220731056,0.3839899945738943,18768566272.0,4152460544.0,5922208256.0,4532044800.0,4161857280.0
67.0,4.216501575170758,1.5312390291576135,0.395063440663206,20091832320.0,4250004480.0,5913008128.0,5226395648.0,4702423552.0
68.0,4.362284942489244,1.4719748452657977,0.40453486082803386,21267781632.0,4452185600.0,6012930560.0,5935990272.0,4866674176.0
69.0,4.51264561130662,1.4140982203725216,0.41423335287728646,22545510400.0,4349219840.0,6264823808.0,6649840128.0,5281628160.0
70.0,4.667681813768118,1.3575766674029972,0.42416436072959446,25018404864.0,5728890368.0,6314468352.0,7144402432.0,5830648832.0
71.0,4.827489579195381,1.3023784599059653,0.4343334588184266,24655224832.0,4609039872.0,6371340800.0,7440246784.0,6234596864.0
72.0,4.992162284945694,1.2484726142451428,0.4447463552211064,25558183936.0,4555387392.0,6530101760.0,7806640128.0,6666049536.0
73.0,5.127463975584815,1.2062580807810006,0.45325613023749545,26418112512.0,4320717824.0,6892580864.0,8083464704.0,7121353216.0
74.0,5.301118608921481,1.1546027123602154,0.46412268687092223,27682177024.0,4431917568.0,6998269952.0,8539623424.0,7712372736.0
75.0,5.443716379840261,1.1141505637653806,0.4730032085410998,28814655488.0,4435762176.0,7007880704.0,9390713856.0,7980298240.0
76.0,5.589624137566063,1.074457894547674,0.4820536500780824,29649987584.0,4580685824.0,7027520512.0,9837283328.0,8204496384.0
77.0,5.738880497072539,1.035510445664141,0.4912772627279358,32243623936.0,5690661376.0,7623610880.0,9916067840.0,9013287936.0
78.0,5.930215178562359,0.987852810815766,0.5030553542792862,36406857728.0,5642369536.0,7815861248.0,10667570176.0,12281049088.0
79.0,6.087135431528504,0.9505313515850327,0.5126808134549512,38635974656.0,5676261376.0,8049044480.0,13544572928.0,11366100992.0
80.0,6.207093384097111,0.9230008161779089,0.5200205801199638,39462883328.0,5476091392.0,8225969664.0,14234570752.0,11526249472.0
81.0,6.370083836372647,0.8868969375752482,0.5299706518603222,40674598912.0,5956737536.0,8187649024.0,14305303552.0,12224903168.0
82.0,6.536579634205232,0.8514709006246495,0.5401111082343341,42270572544.0,6510843392.0,8496512000.0,15139949568.0,12123262976.0
83.0,6.706603691236406,0.8167099790118506,0.5504455920608321,44339564544.0,6247501824.0,8820467712.0,15245667328.0,14025926656.0
84.0,6.836449148310662,0.7910682489463392,0.5583260161014446,45936017408.0,5972179968.0,9214120960.0,16736805888.0,14012912640.0
85.0,7.012693145756433,0.7574413726158526,0.5690090239036288,48467091456.0,6287878144.0,11903731712.0,15903007744.0,14372480000.0
86.0,7.147221247683246,0.7326361820223115,0.5771552102951079,54164889600.0,6331355648.0,10441510912.0,21240711168.0,16151302144.0
87.0,7.329727457563047,0.7001063537185233,0.5881984958251407,56518737920.0,6468054528.0,10607869952.0,23522267136.0,15920549888.0
88.0,7.468962790806977,0.6761104112134777,0.596619407235837,57761918976.0,6917404672.0,10616222720.0,23764654080.0,16463636480.0
89.0,7.657754221443944,0.6446418406845371,0.6080351206337894,59502788608.0,7522025984.0,10644523008.0,24614455296.0,16721765376.0
90.0,7.80170653839661,0.6214287452425136,0.616740021992414,61638979584.0,6789994496.0,11411793920.0,24829663232.0,18607519744.0
91.0,7.947679589081643,0.5985432881875667,0.6255695465925124,62723002368.0,6759132672.0,11000218624.0,26023651328.0,18939985920.0
92.0,8.095671082722221,0.5759808451078874,0.6345254785958663,63976550400.0,6809143296.0,10932882432.0,26968981504.0,19265540096.0
93.0,8.296126559325902,0.5463921831410221,0.6466664866145445,66206330880.0,6825157632.0,11165689856.0,28989440000.0,19226048512.0
94.0,8.448811765562718,0.524565820433923,0.6559244517992534,67798556672.0,6927823872.0,11084483584.0,29491464192.0,20294770688.0
95.0,8.60349865622863,0.5030475232448832,0.6653149581332802,69205843968.0,6774158336.0,11084595200.0,32069529600.0,19277572096.0
96.0,8.760179450310375,0.4818329434209512,0.6748399031346985,70402572288.0,6922143232.0,11237354496.0,31953270784.0,20289808384.0
97.0,8.918845098217659,0.4609177941806475,0.684501211487295,71666114560.0,6952577024.0,11408096256.0,32722763776.0,20582666240.0
98.0,9.079485288786328,0.4402978492477432,0.6943008354294861,73116934144.0,6712088576.0,11780047872.0,34989514752.0,19635277824.0
99.0,9.242088459951992,0.41996894199726653,0.7042407551488017,74301390848.0,6650876416.0,11656252416.0,36336955392.0,19657322496.0
100.0,9.406641813093389,0.3999269646135635,0.7143229791820179,75616428032.0,6629116416.0,11615105024.0,36461117440.0,20911114240.0
101.0,9.573131331020738,0.38016786726023866,0.7245495448210172,77083222016.0,6632770560.0,11621384192.0,37743321088.0,21085736960.0
102.0,9.741541799560094,0.36068765726181673,0.7349225185244588,78102462464.0,6738905600.0,11786535936.0,37719310336.0,21857740800.0
103.0,9.854874595547287,0.3478538418581776,0.7419202059930923,78974935040.0,6483491840.0,11907582976.0,39508631552.0,21075234816.0
104.0,10.026449669104903,0.32882972420595435,0.7525418658117033,80472973312.0,6588615168.0,12092861440.0,38772494336.0,23018971136.0
105.0,10.19989947196752,0.31007412012783386,0.7633155900388464,81745420288.0,6568526848.0,12285054976.0,39160098816.0,23731697664.0
106.0,10.375204641492832,0.29158323972192446,0.7742435556962617,82852077568.0,6485947904.0,12240418816.0,40994217984.0,23131482112.0
107.0,10.552344763553133,0.2733533465784399,0.7853279709729014,83623231488.0,6403145216.0,12388251648.0,41730564096.0,23101255680.0
108.0,10.67144705609926,0.2613432561610123,0.7928056023731169,84146413568.0,6533346304.0,12499714048.0,41768112128.0,23345209344.0
109.0,10.85159733936031,0.24354018155467028,0.8041557601699713,85000183808.0,6582711296.0,12406512640.0,41678139392.0,24332824576.0
110.0,11.033523308792786,0.22598838626019768,0.8156684118765909,86386278400.0,6319538688.0,12627172352.0,43130699776.0,24308885504.0
111.0,11.155782009390867,0.21442503551449454,0.823434934850752,87023403008.0,6236793856.0,12737278976.0,43259330560.0,24790042624.0
112.0,11.340613907183545,0.19728418237600986,0.8352235958012078,88041889792.0,6156619264.0,12670376960.0,45821333504.0,23393540096.0
113.0,11.527155884914245,0.1803852617057493,0.8471810284677068,89031745536.0,6361864704.0,12862859264.0,45760704512.0,24046321664.0
114.0,11.652454415336605,0.1692520332436107,0.8552476040823377,89376980992.0,6407319040.0,12836500480.0,46219907072.0,23913269248.0
115.0,11.841788296065106,0.15274876890238098,0.8674917093619414,90390102016.0,6687489536.0,12684297216.0,46224175104.0,24794105856.0
116.0,11.968923189270404,0.14187620396956202,0.8757516765159388,90875453440.0,6659819520.0,12789473280.0,45638111232.0,25788018688.0
117.0,12.160973462266846,0.12575933241126092,0.8882893272206793,91555454976.0,6781482496.0,12965203968.0,46606422016.0,25202317312.0
118.0,12.354616159128053,0.10986994045882548,0.9010064725120812,92004409344.0,6895433728.0,12938917888.0,47048101888.0,25121906688.0
119.0,12.48458181323533,0.09940180263022191,0.9095855560793044,92315451392.0,7031633920.0,12840518656.0,47002841088.0,25440493568.0
120.0,12.680814521632618,0.08388443079747931,0.9226075876597282,92606865408.0,7195894272.0,12994262016.0,47234211840.0,25182482432.0
121.0,12.812479750823842,0.07366138465643868,0.9313923498515226,92854755328.0,7182333440.0,12931502080.0,47626985472.0,25113919488.0
122.0,13.011220678541196,0.058507322794512984,0.9447265771954694,93195288576.0,7144388096.0,12883037184.0,47888891904.0,25278969856.0
123.0,13.144530370226075,0.04852362998180593,0.9537219490392906,93408108544.0,7256108032.0,12792181760.0,48440741888.0,24919037952.0
124.0,13.345696086314069,0.0337243718735154,0.9673758568617342,93538656256.0,7105995264.0,12996114432.0,48803512320.0,24633042944.0
125.0,13.48059417811007,0.023974428382762536,0.9765868876036025,93730463744.0,7128629760.0,13028994048.0,48537903104.0,25034940416.0
126.0,13.684100038722406,0.009521666967944764,0.99056814006128,94083858432.0,7119404544.0,13117056000.0,48786137088.0,25061273600.0
127.0,13.82052979916365,2.220446049250313e-16,0.9999999999999998,94239080448.0,7156352512.0,13100224512.0,48652398592.0,25330100224.0
