,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/Fe]
0,3.233424e-05,0.0,3.233424e-05,0.0,0.0,0.0,0.0,0.0052857855,0.0052791988,6.587554e-06,0.0,0.0035409657,0.000546004,0.0011922289,0.00023683415,0.0002344628,2.3713528e-06,0.0,0.00012968144,4.3026597e-05,6.1754756e-05,0.00093785184,0.00092654914,1.1302632e-05,1.1317748e-06,0.00055368,9.378436e-05,0.00027795305,0.10300000000000001
1,3.4629382e-05,0.0,3.4629382e-05,0.0,0.0,0.0,0.0,0.0071875267,0.007179247,8.279391e-06,0.0,0.0048183603,0.0007556331,0.0016052534,0.00033307436,0.00033135366,1.720759e-06,0.0,0.00018428663,5.6443798e-05,8.986881e-05,0.0014794327,0.0014758882,3.54448e-06,2.1027015e-06,0.0008382785,0.00023086707,0.0004046399,0.10900000000000001
2,1.7109427e-05,0.0,1.7109427e-05,0.0,0.0,0.0,0.0,0.0017218663,0.0017140766,7.789717e-06,2.0317245e-06,0.0009225702,0.00026148267,0.00052799203,0.0001284361,0.00012407036,4.365749e-06,0.0,5.980506e-05,3.3265904e-05,3.0999396e-05,0.0004062532,0.00039678853,9.464618e-06,0.0,0.00017827208,9.486961e-05,0.00012364685,0.115
3,5.234502e-05,1.877686e-05,3.3568158e-05,0.0,3.6836766e-06,0.0,4.3005016e-06,0.001553962,0.0015453008,8.661058e-06,2.7006122e-06,0.00082691514,0.00023946348,0.0004762218,0.00013621965,0.00013079631,5.423351e-06,6.031488e-07,5.8043363e-05,4.0149305e-05,3.2000487e-05,0.00046772385,0.00046170378,6.020059e-06,0.0,0.0002191632,8.865387e-05,0.00015388669,0.12100000000000001
4,8.6802116e-05,1.2707453e-05,7.4094656e-05,1.2707453e-05,0.0,0.0,0.0,0.0043753013,0.0043686875,6.6134826e-06,3.927258e-06,0.0024801518,0.0006337141,0.0012508945,0.00031068258,0.00030377496,6.9076054e-06,0.0,0.0001258094,8.4233776e-05,9.3731804e-05,0.0010737336,0.0010603797,1.3353912e-05,0.0,0.0005282978,0.00018323906,0.000347187,0.127
5,9.950879e-05,2.3124336e-05,7.638446e-05,2.3124334e-05,0.0,0.0,0.0,0.009678631,0.009670401,8.229257e-06,0.0,0.00570583,0.0012792804,0.0026852905,0.0007235694,0.00072199624,1.5731846e-06,8.294198e-07,0.00031632785,0.00021587742,0.0001889615,0.0022407412,0.0022207084,2.0033078e-05,0.0,0.0010716015,0.00040724137,0.0007418652,0.133
6,0.00012441074,2.818297e-05,9.622777e-05,1.6259926e-05,0.0,1.1923046e-05,0.0,0.005549716,0.0055348338,1.4882056e-05,2.8553795e-06,0.0029845277,0.00097105163,0.0015715214,0.00071342284,0.00070658233,6.8404543e-06,7.5346713e-07,0.00020637875,0.00031389657,0.00018555357,0.0017960158,0.0017826355,1.338026e-05,1.1162384e-06,0.0007353002,0.00043135803,0.0006139326,0.139
7,0.00016136133,4.3517204e-05,0.000117844116,2.9226818e-05,3.5651697e-06,1.0725215e-05,0.0,0.005777062,0.0057480223,2.9040315e-05,0.0,0.0028055445,0.0010200934,0.0019223843,0.001051192,0.0010408656,1.0326434e-05,0.0,0.00018273725,0.0006522241,0.00020590416,0.0019256319,0.001907065,1.8566981e-05,0.0,0.0007312985,0.00054683373,0.00062893267,0.14500000000000002
8,0.00013672578,5.0403425e-05,8.6322354e-05,4.5584497e-05,4.8189295e-06,0.0,0.0,0.0059698126,0.005940462,2.9350555e-05,6.0541997e-06,0.0031522517,0.00100296,0.0017766112,0.001678722,0.001670887,7.835183e-06,4.0061664e-07,0.0001810772,0.0013038433,0.00018556586,0.0021293268,0.0021044784,2.4848407e-05,4.642083e-06,0.00075095147,0.0006661142,0.00068277074,0.15100000000000002
9,0.00022793337,6.405571e-05,0.00016387766,5.06021e-05,0.0,0.0,9.102454e-06,0.005136063,0.0050944746,4.1588315e-05,2.8675895e-06,0.0023246566,0.0009887889,0.0017781614,0.0027813858,0.0027634478,1.7937942e-05,1.039135e-06,0.00017217766,0.0023736425,0.00021658835,0.0022253655,0.0021849328,4.0432926e-05,1.5986546e-06,0.0006627461,0.0007787964,0.00074179185,0.15700000000000003
