,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/H]
0,0.0005617914,5.98191e-05,0.00050197233,3.2301537e-05,0.0,8.325639e-06,7.708311e-06,0.00014346864,3.0498515e-05,0.00011297012,8.297052e-06,0.0,0.0,4.9578903e-06,4.2720294e-05,6.6492385e-06,3.607106e-05,3.4934533e-06,0.0,1.164423e-06,0.0,0.00013123412,1.1720989e-05,0.000119513126,3.627523e-06,0.0,3.3458925e-06,0.0,-1.9649999999999999
1,0.0008392867,9.893996e-05,0.00074034673,4.8145073e-05,0.0,9.351125e-06,3.4342003e-05,0.00015706196,3.7273036e-05,0.00011978893,4.57482e-06,0.0,0.0,3.3620117e-06,3.3227065e-05,3.2268847e-06,3.0000183e-05,9.605635e-07,0.0,0.0,0.0,0.00015768515,2.4968434e-05,0.00013271673,1.252133e-05,0.0,1.1663317e-06,5.1944444e-06,-1.895
2,0.00088685914,6.175155e-05,0.0008251076,3.3914297e-05,2.5781133e-06,5.804497e-06,1.9454645e-05,0.00019368994,4.8157242e-05,0.00014553269,2.9827543e-06,0.0,9.586854e-06,0.0,5.7566576e-05,1.0784358e-05,4.6782217e-05,2.0011794e-06,0.0,2.4862338e-06,2.201988e-06,0.00015872074,2.761962e-05,0.00013110111,1.1558534e-05,1.7611561e-06,3.264085e-06,1.5701852e-06,-1.825
3,0.0011182918,0.00012178242,0.0009965093,5.707376e-05,3.4749658e-06,1.728108e-05,3.235207e-05,0.00025757818,5.2033305e-05,0.00020554487,7.87518e-06,1.6056583e-05,3.987761e-06,2.945308e-06,5.2160052e-05,6.38291e-06,4.577714e-05,2.3642497e-06,0.0,1.4567336e-06,1.430105e-06,0.00025327824,4.7369227e-05,0.00020590899,2.6914018e-05,2.4138533e-06,6.4991514e-06,3.936397e-06,-1.755
4,0.0015000491,0.00015970063,0.0013403487,9.519434e-05,4.524018e-06,2.7716465e-05,1.3905262e-05,0.00022048903,7.41291e-05,0.00014635993,1.7485614e-05,4.880153e-06,2.703993e-06,1.4387018e-05,6.461502e-05,8.963994e-06,5.5651024e-05,3.3513918e-06,0.0,2.0536493e-06,0.0,0.00029460213,4.5914418e-05,0.00024868775,1.6530246e-05,2.0159366e-06,7.636972e-06,1.0594299e-05,-1.685
5,0.0019454422,0.00022464799,0.0017207941,0.00011773736,6.9815987e-06,4.375225e-05,4.2389696e-05,0.00026006144,7.727856e-05,0.00018278287,2.3995955e-05,1.18641165e-05,4.8667894e-06,5.0882154e-06,9.069508e-05,1.35625205e-05,7.713256e-05,7.65137e-06,0.0,0.0,4.6736095e-06,0.00038897945,4.9340702e-05,0.00033963873,2.5814046e-05,0.0,5.235088e-06,1.3593366e-05,-1.615
6,0.002189184,0.00026758254,0.0019216016,0.0001540591,0.0,5.0375664e-05,4.2814685e-05,0.0003975922,0.00013666769,0.00026092454,5.6658588e-05,1.2316688e-05,1.6011008e-05,1.3667504e-05,0.000106746564,1.670417e-05,9.00424e-05,1.1066776e-05,0.0,0.0,1.1267897e-06,0.00042195414,5.6365025e-05,0.00036558916,3.0290414e-05,1.3832974e-06,8.358791e-06,7.6903025e-06,-1.545
7,0.0027660409,0.00030540163,0.0024606392,0.0001725452,1.1012453e-05,4.797464e-05,6.776906e-05,0.00049804087,0.000173919,0.00032412185,8.4700834e-05,6.317223e-06,3.3011809e-06,1.569329e-05,0.00012823666,2.271751e-05,0.00010551915,1.2882982e-05,1.3070454e-06,2.3903067e-06,4.162236e-06,0.00055543537,9.536206e-05,0.00046007332,4.9199163e-05,5.7245616e-06,1.1813676e-05,1.8119732e-05,-1.475
8,0.00310758,0.00035385892,0.0027537209,0.00020886399,4.5660445e-06,6.0805934e-05,6.499146e-05,0.00071864517,0.00027517337,0.00044347177,0.000110713605,1.7877544e-05,2.7777223e-05,4.678228e-05,0.00016165893,4.010562e-05,0.000121553305,1.786815e-05,2.5018057e-06,6.052518e-06,1.1321081e-05,0.00060031016,0.00011715785,0.00048315228,6.706021e-05,2.7907613e-06,1.7570284e-05,1.8783887e-05,-1.4049999999999998
9,0.0040576127,0.00047374744,0.0035838655,0.0002501119,6.462021e-06,8.5750944e-05,0.00011894354,0.0007689592,0.00030711244,0.00046184676,9.072526e-05,1.8343795e-05,4.5405184e-05,5.799715e-05,0.00022413683,5.1937663e-05,0.00017219917,2.7140537e-05,5.0262747e-06,8.430381e-06,8.399563e-06,0.00082110113,0.00011746856,0.00070363254,5.3880685e-05,1.4309764e-05,1.8007866e-05,2.1315582e-05,-1.335
