,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.0004031913,3.978088e-05,0.0003634104,2.805133e-05,0.0,2.3342145e-06,5.8825963e-06,8.7673856e-05,1.9461251e-05,6.82126e-05,2.9814921e-06,0.0,0.0,9.388123e-06,2.0600957e-05,3.4182835e-06,1.7182674e-05,1.5643801e-06,0.0,8.3570006e-07,0.0,8.2646744e-05,1.1433017e-05,7.1213726e-05,6.1519386e-06,0.0,0.0,1.4575999e-06,-2.465
1,0.0004924964,5.4727345e-05,0.0004377691,3.5532827e-05,0.0,4.848153e-06,2.3945283e-06,0.00011350386,2.0294314e-05,9.320955e-05,8.059006e-06,0.0,5.8491087e-06,0.0,3.6179652e-05,8.688796e-06,2.7490856e-05,3.1505126e-06,0.0,0.0,1.0025909e-06,0.00012289707,1.841301e-05,0.00010448405,6.743817e-06,0.0,3.4545599e-06,3.267226e-06,-2.395
2,0.00050074025,5.693372e-05,0.0004438065,2.816025e-05,0.0,7.430369e-06,1.8844838e-05,0.00012681108,2.881285e-05,9.799823e-05,3.5539638e-06,0.0,0.0,4.9578903e-06,3.411982e-05,7.847993e-06,2.6271828e-05,3.0247754e-06,0.0,1.164423e-06,0.0,0.00013211893,1.9167564e-05,0.00011295136,1.2337503e-05,0.0,1.3208637e-06,0.0,-2.325
3,0.00069393934,0.000102978796,0.00059096055,5.7589106e-05,2.2808372e-06,1.0742445e-05,2.845148e-05,0.00019541301,5.611832e-05,0.00013929469,6.6120074e-06,0.0,0.0,0.0,3.4503217e-05,4.5430943e-06,2.9960122e-05,9.605635e-07,0.0,0.0,1.1267897e-06,0.0001535064,3.663096e-05,0.00011687544,1.4867051e-05,4.1750095e-06,3.1913605e-06,7.099557e-06,-2.255
4,0.00090457767,0.00010633537,0.0007982423,5.3365806e-05,2.5781133e-06,9.44033e-06,3.1716685e-05,0.0002018589,5.7370075e-05,0.00014448883,8.889316e-06,9.325622e-06,0.0,8.566429e-06,4.530717e-05,7.908978e-06,3.7398197e-05,3.042935e-06,0.0,0.0,2.5190275e-06,0.00017610198,2.5041583e-05,0.0001510604,1.5285654e-05,0.0,1.3259352e-06,4.4766202e-06,-2.1849999999999996
5,0.0011030769,9.68915e-05,0.0010061853,4.0394385e-05,3.4749658e-06,1.6456757e-05,2.2379436e-05,0.00022539182,5.360756e-05,0.00017178427,1.3266714e-05,8.074092e-06,6.6442826e-06,8.766423e-06,5.9244907e-05,7.196144e-06,5.2048763e-05,2.1401113e-06,0.0,3.9429674e-06,1.1130654e-06,0.00020208821,3.7270882e-05,0.00016481732,9.575988e-06,2.5153915e-06,5.728896e-06,1.048178e-05,-2.115
6,0.001324457,0.00013188965,0.0011925674,8.030641e-05,0.0,1.3777301e-05,1.9110359e-05,0.0002764879,8.16149e-05,0.00019487304,1.1870856e-05,4.3327773e-06,1.0289966e-05,1.6802554e-05,5.386644e-05,4.969693e-06,4.8896745e-05,2.4315068e-06,1.3070454e-06,1.231141e-06,0.0,0.0002664044,4.7995134e-05,0.00021840926,2.1961301e-05,2.0159366e-06,7.68292e-06,0.0,-2.045
7,0.0015912171,0.00020194384,0.0013892733,0.00013344387,9.224779e-06,2.940111e-05,1.186499e-05,0.00030817743,0.000114648516,0.00019352892,3.7051646e-05,1.2056422e-05,1.1495926e-05,1.3011071e-05,8.566572e-05,1.2730234e-05,7.293548e-05,6.8575455e-06,0.0,8.225083e-07,2.6258379e-06,0.000312317,3.8030863e-05,0.00027428614,1.9337203e-05,0.0,5.366752e-06,1.0677388e-05,-1.9749999999999999
8,0.0020523178,0.00025823622,0.0017940816,0.00015353893,2.944012e-06,5.2969575e-05,3.950085e-05,0.00035205384,0.00012450683,0.000227547,6.4854015e-05,9.623595e-06,4.4914127e-06,2.700395e-06,9.828592e-05,2.1114016e-05,7.71719e-05,1.1941383e-05,0.0,0.0,3.503762e-06,0.0004392346,5.5353466e-05,0.0003838811,2.6458129e-05,2.6067178e-06,1.0807977e-05,1.1913079e-05,-1.9049999999999998
9,0.0022440609,0.0002931957,0.0019508653,0.00017451576,1.0737901e-05,4.4926026e-05,5.100023e-05,0.0005004968,0.00020665667,0.00029384013,8.189121e-05,2.2609398e-05,1.6036398e-05,2.4847466e-05,0.00010598253,1.9640553e-05,8.634197e-05,1.4887515e-05,0.0,1.1890045e-06,8.264645e-07,0.00044954184,7.369965e-05,0.0003758422,4.2894593e-05,0.0,1.382294e-05,9.559879e-06,-1.835
