SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx
41,0.9080449696290196,12.91248482953463,6.144901203416368,0.13995994787469493,75.67184876776453,1.4290322204844266,0,0
42,0.9678924784861273,12.852637320677523,5.846613747881866,0.14605760406878066,79.97425947812731,1.6883164710204863,0,0
43,1.0390037466243902,12.78152605253926,5.529765807949103,0.15314484920464316,88.05044917770417,2.2555544468898137,0,0
44,1.115309430693374,12.705220368470275,5.2275809731273375,0.1605759932010687,92.76093776306608,2.6404905129238907,0,0
45,1.197181863756146,12.623347935407505,4.939380663491012,0.1683677232791182,95.50227208775688,2.8859029851234888,0,0
46,1.2850184010331818,12.535511398130467,4.664517702470927,0.1765375363843931,98.014888869673,3.124536869183603,0,0
47,1.3695201902147045,12.451009608948945,4.428033736605549,0.1842287739031916,99.01126797473307,3.2261087424075763,0,0
48,1.4698784905827769,12.350651308580874,4.176834914726472,0.19316822276007173,103.78961104355996,3.7240243264139625,0,0
49,1.577506484958674,12.243023314204974,3.937261084727584,0.2025414461255244,108.35650802028029,4.248238777857502,0,0
50,1.6929110344480442,12.127618764715605,3.7087742646422353,0.2123694923132992,110.49143962316921,4.516549213843411,0,0
51,1.8166297642147482,12.003900034948902,3.4908613692606485,0.22267443097773348,112.5872218716157,4.7944642914525355,0,0
52,1.949231863937383,11.871297935226266,3.283033057956525,0.2334794026729061,112.549622660104,4.807362184247314,0,0
53,2.0913186379114133,11.729211161252234,3.0848226358340134,0.24480867081657914,113.21957024814492,4.914121077583834,0,0
54,2.243523728229641,11.577006070934008,2.8957850057274284,0.2566876761756205,102.32866179790051,3.646388946776371,0,0
55,2.38970908764874,11.43082071151491,2.7331426173187188,0.2678708269437177,108.66407396801458,4.3883196315847,0,0
56,2.545136331266385,11.275393467897265,2.577290271601893,0.27954119573086944,121.60887782581086,6.185477156721423,0,0
57,2.6914781240414243,11.129051675122225,2.4442257045541464,0.29034101878914165,127.4718482075354,7.164086038883023,0,0
58,2.8459208864582477,10.9746089127054,2.316110743956892,0.301558083312612,131.03144911515145,7.830737737211241,0,0
59,2.988012615874371,10.832517183289278,2.207925472383703,0.3117279402557108,139.66909838546005,9.541180134874995,0,0
60,3.1368772698499368,10.683652529313713,2.1032696525957717,0.3222407692362592,147.4154924280404,11.293487385590382,0,0
61,3.29278934427696,10.52774045488669,2.002028139252852,0.3331081367707903,172.2482764581954,18.147106488686454,0,0
62,3.456027342112737,10.364502457050913,1.9040895435327672,0.34434199944934196,177.34060592490943,19.963883502268416,0,0
63,3.6019897617620327,10.218540037401619,1.822689252620354,0.3542720825792927,190.6749903847901,25.00060949597156,0,0
64,3.7537195774394343,10.066810221724213,1.7435705743308647,0.3644885279628326,195.8312934806816,27.30454141910368,0,0
65,3.911395417791096,9.909134381372553,1.666669556114465,0.3749995936718436,198.0341895062504,28.486554383774227,0,0
66,4.047462659359281,9.773067139804366,1.6042345220731056,0.3839899945738943,197.64781912924252,28.542069289753606,0,0
67,4.216501575170758,9.604028223992893,1.5312390291576137,0.395063440663206,200.13904173993004,29.931945823296804,0,0
68,4.362284942489244,9.458244856674405,1.4719748452657977,0.40453486082803386,201.52467162942963,30.832362417733577,0,0
69,4.5126456113066205,9.307884187857029,1.4140982203725216,0.4142333528772865,201.82959903600525,31.26952717468523,0,0
70,4.667681813768118,9.152847985395534,1.3575766674029972,0.4241643607295945,201.36721668578332,31.37399088901916,0,0
71,4.8274895791953805,8.993040219968268,1.3023784599059651,0.4343334588184266,201.25756331279564,31.661092311526467,0,0
72,4.992162284945693,8.828367514217955,1.2484726142451428,0.4447463552211064,201.6768055150726,32.22560784062823,0,0
73,5.127463975584815,8.693065823578834,1.2062580807810006,0.4532561302374954,206.8946965591771,35.13103990018658,0,0
74,5.301118608921481,8.519411190242169,1.1546027123602154,0.4641226868709222,209.71285640727245,37.0503893217999,0,0
75,5.443716379840262,8.376813419323389,1.1141505637653806,0.4730032085410998,212.76890272866916,39.114358943349856,0,0
76,5.589624137566063,8.230905661597586,1.0744578945476742,0.4820536500780824,214.14265918295447,40.32464299702233,0,0
77,5.7388804970725396,8.081649302091112,1.035510445664141,0.4912772627279358,215.10240654159438,41.35224994030677,0,0
78,5.930215178562358,7.89031462060129,0.987852810815766,0.5030553542792862,216.39344473055408,42.755925692304565,0,0
79,6.087135431528504,7.733394367635146,0.9505313515850328,0.5126808134549512,216.9664259310122,43.65608898679012,0,0
80,6.207093384097111,7.6134364150665395,0.9230008161779087,0.5200205801199638,216.75947635279687,43.9796599733877,0,0
81,6.370083836372647,7.450445962791003,0.8868969375752482,0.5299706518603222,216.35402052807427,44.34852662015423,0,0
82,6.536579634205233,7.2839501649584175,0.8514709006246495,0.5401111082343341,216.83388321347272,45.302538669828785,0,0
83,6.706603691236406,7.1139261079272424,0.8167099790118506,0.5504455920608321,230.6913474641473,55.384856155528354,0,0
84,6.836449148310662,6.984080650852988,0.7910682489463392,0.5583260161014446,235.91530715291682,59.9441370711454,0,0
85,7.012693145756433,6.807836653407216,0.7574413726158526,0.5690090239036288,237.96136389444302,62.528455153633146,0,0
86,7.147221247683246,6.673308551480401,0.7326361820223115,0.5771552102951079,238.91183238334145,64.09520541423716,0,0
87,7.329727457563047,6.490802341600602,0.7001063537185233,0.5881984958251407,240.3928675235716,66.44636933494321,0,0
88,7.468962790806978,6.351567008356673,0.6761104112134777,0.5966194072358371,243.93680209305785,70.38291513488869,0,0
89,7.657754221443943,6.162775577719707,0.6446418406845371,0.6080351206337894,245.78221976730663,73.35456824503203,0,0
90,7.80170653839661,6.018823260767039,0.6214287452425136,0.616740021992414,246.05214252784327,74.68102128522945,0,0
91,7.947679589081643,5.8728502100820075,0.5985432881875667,0.6255695465925124,246.14420562643951,75.89598857355591,0,0
92,8.095671082722221,5.724858716441427,0.5759808451078874,0.6345254785958663,245.31607749593348,76.29828518499788,0,0
93,8.296126559325902,5.5244032398377465,0.5463921831410221,0.6466664866145445,247.43684892793732,79.96895046946186,0,0
94,8.448811765562718,5.371718033600931,0.524565820433923,0.6559244517992534,247.30476795510063,81.16099692664527,0,0
95,8.603498656228629,5.217031142935019,0.5030475232448832,0.6653149581332802,246.4130070069837,81.63757797045326,0,0
96,8.760179450310375,5.060350348853275,0.4818329434209512,0.6748399031346985,245.36761699990043,82.01002458986395,0,0
97,8.918845098217657,4.901684700945991,0.4609177941806475,0.684501211487295,243.6625257396093,81.74745948929974,0,0
98,9.079485288786328,4.741044510377321,0.4402978492477432,0.6943008354294861,241.66607357186695,81.20619689572152,0,0
99,9.242088459951992,4.5784413392116585,0.4199689419972665,0.7042407551488017,239.85704577776542,80.88579497295828,0,0
100,9.406641813093387,4.413887986070262,0.3999269646135635,0.7143229791820179,238.50501331235344,81.05409308944776,0,0
101,9.573131331020738,4.247398468142912,0.38016786726023866,0.7245495448210172,237.24711080277862,81.3430239004918,0,0
102,9.741541799560094,4.078987999603555,0.3606876572618167,0.7349225185244588,236.33767162889828,82.0418840948417,0,0
103,9.854874595547287,3.9656552036163633,0.3478538418581776,0.7419202059930923,235.37647307262108,82.14448183286818,0,0
104,10.026449669104904,3.794080130058747,0.32882972420595435,0.7525418658117033,236.32795300229702,84.88619487616663,0,0
105,10.19989947196752,3.62063032719613,0.31007412012783386,0.7633155900388464,235.1000419105596,85.34139177520244,0,0
106,10.375204641492832,3.4453251576708173,0.2915832397219245,0.7742435556962617,233.85819052636703,85.84209260325595,0,0
107,10.552344763553133,3.268185035610516,0.2733533465784399,0.7853279709729014,232.49962767158726,86.227131044687,0,0
108,10.67144705609926,3.1490827430643904,0.2613432561610123,0.7928056023731169,231.49696004343224,86.40899478078717,0,0
109,10.85159733936031,2.9689324598033386,0.2435401815546703,0.8041557601699713,230.26317819761672,86.98209436379194,0,0
110,11.033523308792786,2.7870064903708642,0.2259883862601977,0.8156684118765909,228.95173529036302,87.52068886455048,0,0
111,11.155782009390867,2.6647477897727825,0.21442503551449452,0.823434934850752,228.0802251456392,87.90895265869395,0,0
112,11.340613907183545,2.479915891980104,0.19728418237600984,0.8352235958012078,227.79627414127532,89.70764124131368,0,0
113,11.527155884914244,2.2933739142494045,0.1803852617057493,0.8471810284677068,226.23883124665738,90.04819458241974,0,0
114,11.652454415336607,2.168075383827045,0.1692520332436107,0.8552476040823377,225.047837743299,90.11359100094126,0,0
115,11.841788296065106,1.978741503098544,0.15274876890238098,0.8674917093619414,224.20225126545955,91.37646012449045,0,0
116,11.968923189270404,1.851606609893245,0.14187620396956202,0.8757516765159388,222.82110689592972,91.22832468411943,0,0
117,12.160973462266846,1.659556336896804,0.12575933241126092,0.8882893272206793,220.23615011057885,90.41692050699112,0,0
118,12.354616159128053,1.4659136400355963,0.10986994045882548,0.9010064725120812,218.73292923677243,90.93467686509459,0,0
119,12.48458181323533,1.3359479859283194,0.09940180263022193,0.9095855560793044,218.05928769110926,91.70732052079588,0,0
120,12.680814521632616,1.1397152775310315,0.08388443079747931,0.9226075876597282,216.9349833155375,92.7725819090536,0,0
121,12.812479750823842,1.0080500483398076,0.07366138465643868,0.9313923498515226,216.12022379356904,93.43517517927421,0,0
122,13.011220678541195,0.8093091206224532,0.05850732279451298,0.9447265771954694,214.9305055851041,94.47418343480824,0,0
123,13.144530370226073,0.6759994289375744,0.048523629981805934,0.9537219490392906,214.22517955769337,95.31970992981199,0,0
124,13.345696086314067,0.4748337128495805,0.0337243718735154,0.9673758568617342,215.07549342177552,99.2450598719128,0,0
125,13.48059417811007,0.3399356210535789,0.023974428382762536,0.9765868876036023,225.58858476593483,116.7262914487882,0,0
126,13.684100038722406,0.13642976044124389,0.009521666967944764,0.99056814006128,226.0801010081176,120.96183814006129,0,0
127,13.820529799163651,0.0,2.220446049250313e-16,0.9999999999999998,225.40012696367359,122.2466542971632,0,0
