Snapshot,Time_Gyr,Redshift,ExpansionFactor,Mass_Msun,Mass_H_Msun,Mass_B_Msun,Mass_CD_Msun,Mass_WD_Msun
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,5955406848.0,1310363136.0,2641324800.0,749016128.0,1254702592.0
51.0,1.816629764214748,3.4908613692606485,0.22267443097773348,6467120128.0,1719251072.0,2726397440.0,737754112.0,1283716224.0
52.0,1.949231863937383,3.2830330579565246,0.23347940267290615,6814030336.0,1635570688.0,3025768192.0,791753088.0,1360938496.0
53.0,2.0913186379114133,3.084822635834013,0.24480867081657914,7335293952.0,1742479488.0,3183471104.0,889685760.0,1519657856.0
54.0,2.243523728229641,2.8957850057274284,0.2566876761756205,8052262912.0,1856961536.0,3357879808.0,1038616320.0,1798804992.0
55.0,2.38970908764874,2.7331426173187188,0.2678708269437177,8503975424.0,2011491456.0,3858149376.0,896033024.0,1738302336.0
56.0,2.545136331266385,2.5772902716018935,0.27954119573086944,8993051648.0,2119827456.0,4382629888.0,806411904.0,1684182272.0
57.0,2.6914781240414243,2.4442257045541464,0.29034101878914165,9507442688.0,1614554880.0,5617016320.0,955787712.0,1320084096.0
58.0,2.845920886458248,2.3161107439568918,0.30155808331261197,10229377024.0,1928669184.0,5503167488.0,1218436736.0,1579101696.0
59.0,2.988012615874371,2.207925472383703,0.3117279402557108,10776913920.0,2315932928.0,5237104128.0,1419467264.0,1804411392.0
60.0,3.1368772698499368,2.1032696525957713,0.32224076923625916,11335232512.0,2375140608.0,5423481344.0,1510503680.0,2026107392.0
61.0,3.29278934427696,2.0020281392528516,0.3331081367707903,11731783680.0,2265756160.0,5686376448.0,1565299072.0,2214351360.0
62.0,3.4560273421127374,1.9040895435327672,0.344341999449342,12434259968.0,2465010432.0,5651596800.0,1967003520.0,2350649088.0
63.0,3.6019897617620327,1.822689252620354,0.3542720825792927,13139441664.0,2301070080.0,5896281600.0,2283991040.0,2658098176.0
64.0,3.7537195774394347,1.7435705743308647,0.3644885279628326,13993610240.0,2308933632.0,6009990656.0,2668985600.0,3005697280.0
65.0,3.911395417791096,1.6666695561144653,0.3749995936718436,14816373760.0,2321240320.0,6048957440.0,3081674496.0,3364502784.0
66.0,4.047462659359281,1.6042345220731056,0.3839899945738943,15343000576.0,2264406016.0,6102673920.0,3466324480.0,3509597440.0
67.0,4.216501575170758,1.5312390291576135,0.395063440663206,8318093824.0,571492352.0,1792745088.0,3180276224.0,2773580032.0
68.0,4.362284942489244,1.4719748452657977,0.40453486082803386,16329998336.0,2237216512.0,6386192896.0,3983542784.0,3723046656.0
69.0,4.51264561130662,1.4140982203725216,0.41423335287728646,17201682432.0,2426281728.0,6713434112.0,4055623168.0,4006343680.0
70.0,4.667681813768118,1.3575766674029972,0.42416436072959446,21603923968.0,5355458048.0,7519780352.0,4117317120.0,4611368448.0
71.0,4.827489579195381,1.3023784599059653,0.4343334588184266,20680300544.0,4485983232.0,7447498240.0,3917160448.0,4829656064.0
72.0,4.992162284945694,1.2484726142451428,0.4447463552211064,31893397504.0,7598763520.0,9961929728.0,6533195776.0,7799516160.0
73.0,5.127463975584815,1.2062580807810006,0.45325613023749545,32949039104.0,11649588224.0,11713339392.0,3067605504.0,6518496256.0
74.0,5.301118608921481,1.1546027123602154,0.46412268687092223,34333876224.0,10764034048.0,12721136640.0,3932506880.0,6916212224.0
75.0,5.443716379840261,1.1141505637653806,0.4730032085410998,35246075904.0,10664785920.0,12749645824.0,4917671936.0,6913967616.0
76.0,5.589624137566063,1.074457894547674,0.4820536500780824,36249288704.0,10542001152.0,12846140416.0,5904122368.0,6957024768.0
77.0,5.738880497072539,1.035510445664141,0.4912772627279358,37450088448.0,10537577472.0,12702937088.0,6970086400.0,7239489536.0
78.0,5.930215178562359,0.987852810815766,0.5030553542792862,39105691648.0,10377113600.0,12939099136.0,8305197568.0,7484257280.0
79.0,6.087135431528504,0.9505313515850327,0.5126808134549512,40337444864.0,10267950080.0,13003182080.0,9570523136.0,7495793152.0
80.0,6.207093384097111,0.9230008161779089,0.5200205801199638,41174892544.0,10018242560.0,13293744128.0,10295748608.0,7567157760.0
81.0,6.370083836372647,0.8868969375752482,0.5299706518603222,42635288576.0,9724457984.0,13261110272.0,11824489472.0,7825219584.0
82.0,6.536579634205232,0.8514709006246495,0.5401111082343341,44070612992.0,9184272384.0,13748983808.0,12994556928.0,8142793216.0
83.0,6.706603691236406,0.8167099790118506,0.5504455920608321,45904072704.0,8670526464.0,14183725056.0,14564241408.0,8485579264.0
84.0,6.836449148310662,0.7910682489463392,0.5583260161014446,47261253632.0,8767905792.0,13950072832.0,15838655488.0,8704619520.0
85.0,7.012693145756433,0.7574413726158526,0.5690090239036288,49152561152.0,8361781760.0,14346790912.0,17508188160.0,8935802880.0
86.0,7.147221247683246,0.7326361820223115,0.5771552102951079,50444578816.0,8697445376.0,13820265472.0,18687229952.0,9239652352.0
87.0,7.329727457563047,0.7001063537185233,0.5881984958251407,52063559680.0,8682020864.0,13887278080.0,20287266816.0,9207003136.0
88.0,7.468962790806977,0.6761104112134777,0.596619407235837,53167276032.0,8588036096.0,13931632640.0,20911151104.0,9736464384.0
89.0,7.657754221443944,0.6446418406845371,0.6080351206337894,54630297600.0,8418022400.0,14140955648.0,22454028288.0,9617292288.0
90.0,7.80170653839661,0.6214287452425136,0.616740021992414,55643496448.0,8074207232.0,14476351488.0,23294164992.0,9798791168.0
91.0,7.947679589081643,0.5985432881875667,0.6255695465925124,56688111616.0,8387203584.0,14155081728.0,24286930944.0,9858913280.0
92.0,8.095671082722221,0.5759808451078874,0.6345254785958663,57743818752.0,8334018048.0,14178537472.0,25286985728.0,9944286208.0
93.0,8.296126559325902,0.5463921831410221,0.6466664866145445,59439157248.0,7968462848.0,14541814784.0,26842365952.0,10086511616.0
94.0,8.448811765562718,0.524565820433923,0.6559244517992534,60564254720.0,8179757568.0,14320997376.0,27657400320.0,10406098944.0
95.0,8.60349865622863,0.5030475232448832,0.6653149581332802,61817327616.0,8167815168.0,14253262848.0,28892981248.0,10503265280.0
96.0,8.760179450310375,0.4818329434209512,0.6748399031346985,63264657408.0,8079054336.0,14352571392.0,30231441408.0,10601583616.0
97.0,8.918845098217659,0.4609177941806475,0.684501211487295,64661315584.0,7898573824.0,14498925568.0,31593594880.0,10670224384.0
98.0,9.079485288786328,0.4402978492477432,0.6943008354294861,65891311616.0,7934152192.0,14444562432.0,32529426432.0,10983168000.0
99.0,9.242088459951992,0.41996894199726653,0.7042407551488017,66813100032.0,7862992384.0,14487219200.0,33325604864.0,11137277952.0
100.0,9.406641813093389,0.3999269646135635,0.7143229791820179,67920392192.0,7751302144.0,14563337216.0,34398285824.0,11207445504.0
101.0,9.573131331020738,0.38016786726023866,0.7245495448210172,68983119872.0,8021911552.0,14338875392.0,35112755200.0,11509580800.0
102.0,9.741541799560094,0.36068765726181673,0.7349225185244588,69966102528.0,7880364544.0,14469669888.0,35825852416.0,11790203904.0
103.0,9.854874595547287,0.3478538418581776,0.7419202059930923,70644473856.0,7803169792.0,14555631616.0,36625625088.0,11660024832.0
104.0,10.026449669104903,0.32882972420595435,0.7525418658117033,71768932352.0,7414360064.0,14913418240.0,37770706944.0,11670437888.0
105.0,10.19989947196752,0.31007412012783386,0.7633155900388464,72879218688.0,7443129856.0,14913388544.0,38559268864.0,11963418624.0
106.0,10.375204641492832,0.29158323972192446,0.7742435556962617,73937723392.0,7468879360.0,14848542720.0,39696064512.0,11924224000.0
107.0,10.552344763553133,0.2733533465784399,0.7853279709729014,74976231424.0,7403564032.0,14895409152.0,40719773696.0,11957475328.0
108.0,10.67144705609926,0.2613432561610123,0.7928056023731169,75668840448.0,7189913088.0,15064700928.0,41398575104.0,12015616000.0
109.0,10.85159733936031,0.24354018155467028,0.8041557601699713,76604735488.0,7561441792.0,14738899968.0,42187718656.0,12116694016.0
110.0,11.033523308792786,0.22598838626019768,0.8156684118765909,77363085312.0,7357370368.0,14903774208.0,42790248448.0,12311703552.0
111.0,11.155782009390867,0.21442503551449454,0.823434934850752,77763502080.0,7208016896.0,15069237248.0,42997075968.0,12489217024.0
112.0,11.340613907183545,0.19728418237600986,0.8352235958012078,78398349312.0,7489229824.0,14766916608.0,43532853248.0,12609346560.0
113.0,11.527155884914245,0.1803852617057493,0.8471810284677068,79228715008.0,7420443136.0,14794402816.0,44394627072.0,12619217920.0
114.0,11.652454415336605,0.1692520332436107,0.8552476040823377,79794774016.0,7333388800.0,14883430400.0,45016940544.0,12561009664.0
115.0,11.841788296065106,0.15274876890238098,0.8674917093619414,80525828096.0,7136089088.0,15054169088.0,45744537600.0,12591041536.0
116.0,11.968923189270404,0.14187620396956202,0.8757516765159388,81028431872.0,7135496704.0,15049766912.0,46270976000.0,12572172288.0
117.0,12.160973462266846,0.12575933241126092,0.8882893272206793,81993080832.0,7459339776.0,14709672960.0,47249223680.0,12574830592.0
118.0,12.354616159128053,0.10986994045882548,0.9010064725120812,82810617856.0,7477690880.0,14713825280.0,47939575808.0,12679536640.0
119.0,12.48458181323533,0.09940180263022191,0.9095855560793044,83274244096.0,7441809920.0,14709420032.0,48303640576.0,12819372032.0
120.0,12.680814521632618,0.08388443079747931,0.9226075876597282,84009697280.0,7557382144.0,14642873344.0,49084284928.0,12725150720.0
121.0,12.812479750823842,0.07366138465643868,0.9313923498515226,84439064576.0,7777073664.0,14381136896.0,49274515456.0,13006315520.0
122.0,13.011220678541196,0.058507322794512984,0.9447265771954694,85063008256.0,7812193792.0,14330363904.0,49857363968.0,13063079936.0
123.0,13.144530370226075,0.04852362998180593,0.9537219490392906,85498691584.0,8016741376.0,14176957440.0,50285817856.0,13019181056.0
124.0,13.345696086314069,0.0337243718735154,0.9673758568617342,86085607424.0,7780172288.0,14381770752.0,50796617728.0,13127083008.0
125.0,13.48059417811007,0.023974428382762536,0.9765868876036025,86444531712.0,7770783744.0,14414821376.0,51069026304.0,13189878784.0
126.0,13.684100038722406,0.009521666967944764,0.99056814006128,86943580160.0,7751286272.0,14444267520.0,51498311680.0,13249699840.0
127.0,13.82052979916365,2.220446049250313e-16,0.9999999999999998,87236542464.0,7870683136.0,14263916544.0,51929100288.0,13172820992.0
