,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,StellarAge_Gyr
0,1.3752784e-05,1.3752784e-05,0.0,6.5231125e-06,0.0,0.0,7.229672e-06,0.0007206615,0.00072066154,0.0,0.0,0.00058316166,3.6146455e-05,0.00010135344,0.020956364,0.020956364,0.0,0.0,1.0276441e-05,0.020763913,0.00018217522,0.0034504633,0.0034504633,0.0,0.0,9.37543e-05,0.0011360558,0.002220653,0.14
1,6.1016985e-06,6.1016985e-06,0.0,6.1016985e-06,0.0,0.0,0.0,0.0014035498,0.0014035498,0.0,0.0,0.0008637613,0.00014193253,0.00039785606,0.021389961,0.02138996,0.0,0.0,2.1824842e-05,0.021044424,0.00032371088,0.0028183956,0.0028183956,0.0,0.0,0.00023058677,0.0013142966,0.0012735121,0.42000000000000004
2,4.1225107e-06,4.1225107e-06,0.0,0.0,0.0,0.0,4.1225107e-06,0.0025874958,0.0025874956,0.0,0.0,0.0016301537,0.00020620703,0.0007511348,0.022399683,0.022399683,0.0,0.0,4.6646313e-05,0.022099804,0.0002532334,0.0028749458,0.0028749458,0.0,0.0,0.00039373912,0.0011917152,0.0012894913,0.7000000000000001
3,8.413807e-05,8.413807e-05,0.0,6.799957e-05,0.0,0.0,1.61385e-05,0.0010543105,0.0010543105,0.0,0.0,0.00064983807,0.00013393922,0.0002705333,0.02231992,0.02231992,0.0,0.0,1.9965904e-05,0.021933727,0.0003662271,0.0033260235,0.0033260235,0.0,4.877333e-06,0.00020797354,0.0017351013,0.0013780713,0.9800000000000001
4,1.0637368e-05,1.0637368e-05,0.0,1.0637368e-05,0.0,0.0,0.0,0.00026416391,0.00026416391,0.0,0.0,0.00015318027,2.94186e-05,8.156504e-05,0.024990657,0.02499066,0.0,0.0,6.149044e-06,0.024710562,0.00027395014,0.0025832178,0.0025832178,0.0,0.0,4.973818e-05,0.0017726463,0.00076083327,1.2600000000000002
5,1.9309426e-05,1.9309426e-05,0.0,1.9309426e-05,0.0,0.0,0.0,0.0007282723,0.0007282723,0.0,0.0,0.00047342424,7.931663e-05,0.00017553144,0.026889518,0.026888818,6.9742975e-07,0.0,1.326355e-05,0.026626542,0.00024901528,0.0027909784,0.0027909784,0.0,2.9127561e-06,0.00012903413,0.001547419,0.0011116124,1.54
6,9.58032e-05,9.58032e-05,0.0,5.6591358e-05,5.246503e-06,1.1518654e-05,2.2446693e-05,0.0006987494,0.0006987494,0.0,0.0,0.00047458347,4.8078153e-05,0.00017608776,0.028170528,0.028170533,0.0,0.0,1.0933821e-05,0.02789892,0.00026067256,0.0032645334,0.0032645334,0.0,6.7170777e-06,0.00017231358,0.0018181662,0.0012673367,1.8200000000000003
7,3.2009557e-05,3.2009557e-05,0.0,9.386236e-06,0.0,7.162789e-06,1.5460531e-05,0.0003897581,0.00038975806,0.0,0.0,0.00023454074,3.218822e-05,0.0001230291,0.025849564,0.025849564,0.0,0.0,1.4591646e-05,0.02567498,0.00015999118,0.0020565728,0.0020565728,0.0,0.0,0.000108343695,0.001352246,0.00059598306,2.1
8,5.7057405e-06,5.7057405e-06,0.0,0.0,0.0,0.0,5.7057405e-06,0.00035193536,0.00035193536,0.0,0.0,0.00021036282,2.647088e-05,0.00011510166,0.027274331,0.027274333,0.0,0.0,7.476453e-06,0.027081922,0.00018493265,0.0021019303,0.0021019303,0.0,0.0,5.706464e-05,0.0013606986,0.000684167,2.3800000000000003
9,6.236213e-05,6.236213e-05,0.0,1.38390715e-05,0.0,2.869267e-05,1.9830393e-05,0.00030778133,0.0003077813,0.0,0.0,0.0002024961,4.3220174e-05,6.206503e-05,0.02317357,0.023173572,0.0,9.26155e-07,8.4643125e-06,0.023020132,0.00014404865,0.0023889083,0.0023889083,0.0,0.0,6.865632e-05,0.0017114875,0.00060876453,2.66
10,4.0291412e-05,4.0291416e-05,0.0,2.2145956e-05,0.0,0.0,1.8145456e-05,0.00020411055,0.00020411055,0.0,0.0,0.00013001243,2.6321808e-05,4.7776324e-05,0.02840557,0.028405571,0.0,0.0,1.6799952e-06,0.028254356,0.00014953251,0.0028262087,0.0028262085,0.0,5.674582e-06,3.508939e-05,0.0022943397,0.0004911048,2.9400000000000004
11,5.7721078e-05,5.3846776e-05,3.8743024e-06,3.033418e-05,0.0,0.0,2.3512597e-05,0.0002477443,0.0002477443,0.0,0.0,0.00015973374,2.564918e-05,6.2361374e-05,0.032696344,0.032696344,0.0,6.0114127e-07,8.733311e-07,0.032441996,0.0002528731,0.0043038926,0.0043038926,0.0,0.0,4.0217637e-05,0.0036285412,0.0006351337,3.22
12,5.925939e-05,5.0911112e-05,8.348277e-06,3.1089563e-05,0.0,0.0,1.9821546e-05,0.00042514378,0.00042514378,0.0,0.0,0.0002528179,5.0366707e-05,0.000121959165,0.03315891,0.033158913,0.0,0.0,7.5495755e-06,0.03286846,0.00028290015,0.006321506,0.0063215056,0.0,2.8826414e-06,8.6022614e-05,0.005141372,0.0010912289,3.5000000000000004
13,0.00010983412,0.000109834116,0.0,5.463556e-05,5.9558447e-06,8.630343e-06,4.0612376e-05,0.0005490068,0.0005490068,0.0,0.0,0.00037011586,4.7948102e-05,0.00013094288,0.03497785,0.034977846,0.0,7.882002e-07,6.7388255e-06,0.03476921,0.00020110924,0.0065669655,0.006566966,0.0,1.0323545e-05,7.710305e-05,0.005690149,0.00078939,3.7800000000000002
14,7.32124e-05,3.4496366e-05,3.871604e-05,1.575908e-05,0.0,0.0,1.8737288e-05,0.00046194217,0.0004619422,0.0,0.0,0.0002869306,5.200698e-05,0.00012300459,0.032445945,0.032445945,0.0,0.0,1.2335728e-05,0.03206971,0.0003639009,0.008308352,0.008308351,0.0,6.637617e-06,0.00013872908,0.006961026,0.0012019589,4.0600000000000005
