,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,0.8458612530579325,0.1334828742744916,-0.09471282217427855,-0.3866363670096558,0.1655061654294452,0.16103315891331127,0.058369629088045036,0.859225001822249,0.8541001844271596,0.6198087592150401,0.987403495206058,0.9249141722847858,0.8170724092560223,1.0578689344520613
41,0.9080449696290195,0.13995994787469493,0.11335550005239806,-0.2861871374355669,1.3414723789467138,0.2938386857477606,0.15791978157015527,1.3414723789467138,0.8708748098115752,0.6816810248960076,0.9531312894968834,1.0361152565953042,0.8434472854125774,1.1261600668329443
42,0.9678924784861273,0.14605760406878063,0.04631623118567607,-1.1608808930062686,0.38920778842640824,0.40210454620729824,0.15818907182319375,1.466681193840467,0.8719522914439763,0.3585887398470044,0.9632732212411648,0.7484517917125044,0.15515620323453974,0.9440624708448834
43,1.0390037466243902,0.15314484920464314,0.02666501547926717,-0.8945033624676775,1.270077410993681,0.7000746290032902,0.2018632620223114,2.143276635140116,0.6532227037989251,-0.9320754179383307,0.9008923998954111,0.7663053245055913,-0.6540099425224569,1.0962355401553476
