CylindricalRadius_ckpc,[Fe/H]_Stars,[Fe/H]_Stars_Std,[Fe/H]_H_Stars,[Fe/H]_H_Stars_Std,[Fe/H]_B_Stars,[Fe/H]_B_Stars_Std,[Fe/H]_CD_Stars,[Fe/H]_CD_Stars_Std,[Fe/H]_WD_Stars,[Fe/H]_WD_Stars_Std,[O/H]_Stars,[O/H]_Stars_Std,[O/H]_H_Stars,[O/H]_H_Stars_Std,[O/H]_B_Stars,[O/H]_B_Stars_Std,[O/H]_CD_Stars,[O/H]_CD_Stars_Std,[O/H]_WD_Stars,[O/H]_WD_Stars_Std,[O/Fe]_Stars,[O/Fe]_Stars_Std,[O/Fe]_H_Stars,[O/Fe]_H_Stars_Std,[O/Fe]_B_Stars,[O/Fe]_B_Stars_Std,[O/Fe]_CD_Stars,[O/Fe]_CD_Stars_Std,[O/Fe]_WD_Stars,[O/Fe]_WD_Stars_Std
23.25,-0.128403,0.354116,-0.852238,0.554966,,,-0.045113,0.249223,-0.478181,0.383058,0.111772,0.329168,-0.547896,0.509844,,,0.188103,0.23458,-0.210363,0.359809,0.240175,0.039038,0.304342,0.075383,,,0.233216,0.029067,0.267819,0.047007
23.75,-0.13532,0.462019,-0.932554,1.361779,,,-0.046114,0.25407,-0.471273,0.414309,0.105379,0.434142,-0.625821,1.289606,,,0.187438,0.239441,-0.204635,0.393921,0.240699,0.043083,0.306733,0.110633,,,0.233552,0.028835,0.266638,0.046014
24.25,-0.135254,0.398437,-0.861581,0.585766,,,-0.044575,0.262647,-0.482936,0.569669,0.105608,0.370212,-0.560184,0.550297,,,0.188681,0.247312,-0.212738,0.524651,0.240862,0.041488,0.301397,0.070317,,,0.233256,0.029235,0.270198,0.061477
24.75,-0.144251,0.477815,-0.924031,1.456314,,,-0.049486,0.250487,-0.501175,0.396074,0.096534,0.45102,-0.621013,1.392931,,,0.18372,0.236239,-0.231786,0.372428,0.240785,0.044465,0.303018,0.118998,,,0.233206,0.028569,0.269388,0.047359
25.25,-0.142362,0.35983,-0.836814,0.528903,,,-0.049815,0.248203,-0.486313,0.388516,0.098385,0.335145,-0.535847,0.497082,,,0.183171,0.234008,-0.217576,0.362356,0.240747,0.038623,0.300967,0.061199,,,0.232986,0.028454,0.268737,0.049971
25.75,-0.146294,0.367895,-0.828594,0.532515,,,-0.051214,0.259024,-0.508665,0.389742,0.094658,0.340942,-0.523877,0.488391,,,0.181514,0.243079,-0.238328,0.364824,0.240952,0.041655,0.304717,0.075951,,,0.232728,0.030598,0.270337,0.049834
26.25,-0.148037,0.371517,-0.862382,0.592612,,,-0.05185,0.244523,-0.502957,0.407671,0.092656,0.348431,-0.562778,0.566876,,,0.180987,0.231425,-0.233538,0.386341,0.240693,0.038177,0.299604,0.06877,,,0.232836,0.027229,0.26942,0.046387
26.75,-0.150857,0.362013,-0.835914,0.529965,,,-0.054517,0.242497,-0.507358,0.406769,0.090341,0.335371,-0.533277,0.485278,,,0.178498,0.227792,-0.237239,0.379067,0.241198,0.042179,0.302637,0.084663,,,0.233015,0.02919,0.270119,0.053417
27.25,-0.149255,0.380892,-0.85297,0.519307,,,-0.049244,0.259046,-0.501397,0.450602,0.090901,0.35655,-0.5574,0.500392,,,0.182845,0.244606,-0.232286,0.421156,0.240156,0.039062,0.29557,0.059394,,,0.232089,0.028649,0.269112,0.052058
27.75,-0.152998,0.418589,-0.926268,0.664433,,,-0.053943,0.239394,-0.501157,0.652148,0.087239,0.389711,-0.622889,0.62883,,,0.177911,0.226692,-0.230488,0.602912,0.240236,0.043847,0.303379,0.081666,,,0.231854,0.027253,0.270669,0.069755
28.25,-0.162786,0.372751,-0.882687,0.559534,,,-0.060642,0.247417,-0.47898,0.393328,0.078388,0.346496,-0.576865,0.518106,,,0.171715,0.23356,-0.211578,0.369467,0.241174,0.040268,0.305822,0.076773,,,0.232358,0.027636,0.267402,0.045766
28.75,-0.179271,0.547494,-0.94484,0.888955,,,-0.065533,0.333086,-0.527562,0.873385,0.062647,0.522445,-0.640516,0.864792,,,0.166976,0.318392,-0.256441,0.843319,0.241918,0.041911,0.304324,0.072642,,,0.23251,0.029123,0.271121,0.051026
29.25,-0.1779,0.378976,-0.914906,0.559823,,,-0.067687,0.242727,-0.496691,0.403212,0.063982,0.35398,-0.612868,0.529788,,,0.165023,0.228881,-0.227815,0.381315,0.241882,0.038785,0.302038,0.064311,,,0.23271,0.027583,0.268875,0.044282
29.75,-0.189279,0.398979,-0.902393,0.532102,,,-0.071377,0.277466,-0.499925,0.392061,0.05395,0.367122,-0.603596,0.505879,,,0.16207,0.251278,-0.229464,0.36747,0.243229,0.056452,0.298797,0.055861,,,0.233447,0.054123,0.270461,0.045211
30.25,-0.205005,0.409231,-0.947227,0.59974,,,-0.072621,0.244624,-0.509968,0.427939,0.038356,0.381332,-0.643313,0.562278,,,0.159155,0.232382,-0.238092,0.401076,0.243361,0.042275,0.303914,0.070648,,,0.231776,0.026435,0.271876,0.050397
30.75,-0.230101,0.560143,-0.970251,0.677478,,,-0.081395,0.262947,-0.542404,0.931536,0.014318,0.538686,-0.669113,0.655342,,,0.15143,0.245878,-0.273201,0.920674,0.244419,0.043111,0.301138,0.072016,,,0.232825,0.030507,0.269204,0.041913
31.25,-0.21928,0.425639,-0.946796,0.569778,,,-0.070332,0.26125,-0.513717,0.42736,0.026103,0.396428,-0.642462,0.537661,,,0.162625,0.24549,-0.24308,0.401563,0.245383,0.046559,0.304333,0.084451,,,0.232957,0.028562,0.270636,0.053559
31.75,-0.239032,0.486135,-1.008836,0.889627,,,-0.076266,0.253448,-0.55191,0.479318,0.007229,0.457337,-0.698106,0.858508,,,0.156704,0.238836,-0.280757,0.454541,0.246261,0.048134,0.31073,0.090036,,,0.23297,0.028196,0.271152,0.053021
32.25,-0.260247,0.442253,-0.923267,0.532805,,,-0.085489,0.280302,-0.5451,0.401125,-0.012114,0.409231,-0.622516,0.504818,,,0.147523,0.260381,-0.270072,0.370711,0.248133,0.049476,0.300751,0.068185,,,0.233011,0.034221,0.275028,0.054432
32.75,-0.283026,0.527309,-1.046351,0.950304,,,-0.090225,0.283636,-0.56692,0.438751,-0.033511,0.493534,-0.734496,0.907787,,,0.142557,0.267752,-0.291123,0.409968,0.249515,0.051103,0.311854,0.089636,,,0.232783,0.02878,0.275797,0.052148
33.25,-0.293266,0.484893,-0.970222,0.730842,,,-0.101524,0.280289,-0.552308,0.428382,-0.042502,0.450364,-0.67019,0.680328,,,0.1321,0.262264,-0.273468,0.403922,0.250764,0.05418,0.300032,0.099484,,,0.233625,0.03155,0.278841,0.05297
33.75,-0.322457,0.507148,-1.008772,0.69478,,,-0.105725,0.286177,-0.564669,0.455733,-0.070855,0.472129,-0.702842,0.64765,,,0.127772,0.271268,-0.291443,0.42693,0.251603,0.052819,0.30593,0.081415,,,0.233498,0.028577,0.273227,0.05857
34.25,-0.362489,0.695788,-1.053575,1.0028,,,-0.110811,0.277049,-0.609423,0.857487,-0.109849,0.669982,-0.752547,0.988474,,,0.122639,0.262714,-0.335945,0.834065,0.25264,0.047477,0.301028,0.070293,,,0.23345,0.028039,0.273479,0.044286
34.75,-0.405109,0.792046,-1.142377,1.692547,,,-0.13905,0.29503,-0.619683,0.472493,-0.146998,0.733702,-0.828112,1.561587,,,0.097506,0.278559,-0.34241,0.446857,0.258111,0.070897,0.314265,0.150135,,,0.236556,0.029795,0.277273,0.049011
35.25,-0.368095,0.504362,-1.021083,0.560158,,,-0.116276,0.287934,-0.568643,0.431651,-0.11127,0.470323,-0.718313,0.534367,,,0.119744,0.268253,-0.290814,0.404043,0.256825,0.053202,0.30277,0.066941,,,0.23602,0.035337,0.277829,0.05358
35.75,-0.445946,0.641783,-1.086437,0.94056,,,-0.13378,0.309998,-0.65949,0.517606,-0.184011,0.601471,-0.773746,0.902664,,,0.101357,0.290932,-0.376818,0.480692,0.261935,0.064797,0.312691,0.08881,,,0.235138,0.03226,0.282672,0.068709
36.25,-0.425297,0.553524,-1.039201,0.6162,,,-0.143023,0.324242,-0.604523,0.504886,-0.165391,0.518925,-0.724515,0.578188,,,0.092309,0.313741,-0.329706,0.479979,0.259907,0.057065,0.314686,0.080384,,,0.235332,0.029701,0.274816,0.054164
36.75,-0.449333,0.551855,-1.037787,0.703171,,,-0.15461,0.31556,-0.628686,0.416207,-0.188044,0.515015,-0.738936,0.657085,,,0.082679,0.29721,-0.346894,0.391475,0.261289,0.054153,0.298851,0.072467,,,0.237288,0.036451,0.281792,0.046717
37.25,-0.480434,0.72843,-1.153577,1.203792,,,-0.117749,0.296133,-0.657449,0.457382,-0.215969,0.677842,-0.846442,1.113287,,,0.120167,0.278615,-0.376349,0.432572,0.264465,0.068177,0.307135,0.109932,,,0.237917,0.035604,0.2811,0.057333
37.75,-0.505808,0.577874,-1.041702,0.590481,,,-0.150273,0.318254,-0.681245,0.521474,-0.240205,0.541738,-0.738818,0.565058,,,0.086692,0.300734,-0.398039,0.489524,0.265603,0.056591,0.302884,0.068692,,,0.236965,0.03359,0.283206,0.053966
38.25,-0.581119,0.676918,-1.131756,0.779959,,,-0.178191,0.410116,-0.705172,0.532036,-0.306507,0.621673,-0.809948,0.705435,,,0.06057,0.383681,-0.418236,0.497837,0.274613,0.079957,0.321808,0.109765,,,0.238761,0.040584,0.286936,0.071101
38.75,-0.562684,0.932233,-1.146552,1.632715,,,-0.176435,0.321193,-0.678626,0.491312,-0.295736,0.905136,-0.843544,1.60859,,,0.060585,0.304889,-0.396609,0.467076,0.266947,0.056404,0.303008,0.075665,,,0.237021,0.028532,0.282017,0.04819
39.25,-0.646728,1.209582,-1.155328,0.675863,,,-0.189693,0.381287,-0.809948,1.714966,-0.371829,1.121138,-0.851252,0.652687,,,0.053418,0.350828,-0.520229,1.582711,0.274899,0.101286,0.304076,0.064571,,,0.243111,0.047571,0.289719,0.140762
39.75,-0.600604,0.564687,-1.078872,0.530021,,,-0.208685,0.373,-0.706456,0.470982,-0.326988,0.525002,-0.762458,0.479242,,,0.033647,0.355293,-0.427092,0.4479,0.273617,0.067495,0.316414,0.097009,,,0.242332,0.033811,0.279365,0.054832
40.25,-0.6312,0.659105,-1.111147,0.810513,,,-0.207063,0.355631,-0.702652,0.504889,-0.354623,0.618093,-0.797601,0.768114,,,0.033255,0.339268,-0.417381,0.473704,0.276578,0.066054,0.313546,0.088264,,,0.240318,0.029922,0.285271,0.056125
40.75,-0.683747,0.918569,-1.251431,1.446876,,,-0.229102,0.430638,-0.740782,0.522634,-0.408099,0.854889,-0.935641,1.33856,,,0.012439,0.404545,-0.459343,0.49985,0.275647,0.08434,0.31579,0.131464,,,0.241542,0.052826,0.281438,0.051239
41.25,-0.695398,0.632953,-1.131388,0.661208,,,-0.260138,0.452966,-0.754973,0.508798,-0.418036,0.602339,-0.821913,0.638564,,,-0.012436,0.410467,-0.475065,0.501355,0.277362,0.065962,0.309475,0.075115,,,0.247702,0.06085,0.279908,0.051993
41.75,-0.72202,0.985722,-1.271647,1.548253,,,-0.246709,0.379866,-0.711706,0.494229,-0.438099,0.940172,-0.950037,1.490805,,,-0.002847,0.363683,-0.422681,0.46225,0.28392,0.067907,0.32161,0.089222,,,0.243862,0.030034,0.289025,0.054066
42.25,-0.703481,0.608291,-1.109237,0.637111,,,-0.282796,0.391853,-0.755779,0.517463,-0.424474,0.570364,-0.798119,0.590851,,,-0.035815,0.369576,-0.473577,0.495886,0.279007,0.062332,0.311119,0.083719,,,0.246981,0.037243,0.282202,0.047962
42.75,-0.73119,0.889339,-1.10491,0.889631,,,-0.273137,0.362563,-0.770908,0.992228,-0.446991,0.843918,-0.797269,0.833981,,,-0.024445,0.341543,-0.479822,0.953224,0.284199,0.083902,0.307641,0.089514,,,0.248692,0.036467,0.291086,0.093967
43.25,-0.826314,1.259371,-1.195653,0.622464,,,-0.326004,0.482569,-0.877277,1.734063,-0.539871,1.25349,-0.881827,0.577625,,,-0.076555,0.451968,-0.587116,1.750431,0.286444,0.078574,0.313826,0.087793,,,0.249449,0.042844,0.290161,0.079993
43.75,-0.751275,0.577347,-1.148869,0.586401,,,-0.271371,0.383973,-0.769244,0.465979,-0.466588,0.539031,-0.835313,0.542722,,,-0.02266,0.3604,-0.48269,0.440853,0.284687,0.065435,0.313556,0.083767,,,0.248711,0.034457,0.286554,0.056488
44.25,-0.779308,0.623979,-1.186147,0.666347,,,-0.370122,0.471595,-0.752719,0.495471,-0.489453,0.576901,-0.857484,0.606353,,,-0.116249,0.44154,-0.467169,0.4701,0.289855,0.089992,0.328662,0.129348,,,0.253873,0.046429,0.28555,0.064794
44.75,-0.780717,0.627228,-1.147351,0.66823,,,-0.324334,0.421108,-0.792858,0.523565,-0.495,0.588843,-0.834716,0.631546,,,-0.074523,0.40449,-0.504916,0.489743,0.285717,0.067576,0.312634,0.083148,,,0.249811,0.030343,0.287941,0.062036
45.25,-0.884831,1.257004,-1.202884,0.92722,,,-0.599596,2.339714,-0.772324,0.532964,-0.593979,1.240347,-0.886556,0.882298,,,-0.345884,2.351638,-0.484206,0.500226,0.290852,0.072747,0.316328,0.08719,,,0.253713,0.038786,0.288118,0.064267
45.75,-0.872338,1.114123,-1.167976,0.586595,,,-0.659489,2.369741,-0.774193,0.566703,-0.583356,1.086883,-0.861279,0.552083,,,-0.398324,2.344882,-0.486461,0.525958,0.288983,0.067091,0.306697,0.078977,,,0.261165,0.05522,0.287732,0.059783
46.25,-0.888433,0.615441,-1.259465,0.661551,,,-0.605926,0.562649,-0.747043,0.49423,-0.596078,0.583664,-0.944436,0.636316,,,-0.33248,0.527368,-0.462941,0.465946,0.292354,0.067689,0.31503,0.076947,,,0.273446,0.082657,0.284103,0.053439
