,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,
42,0.9678924784861273,0.14605760406878063,-0.011206538731741654,-0.49574316992181783,0.04609641128151691,0.07306250540540331,0.031000448067313384,0.5155370792573895,0.8643291866149624,0.7680140956052919,0.9558013050461945,0.7931420204244948,0.7887088645596241,0.8677701145941257
43,1.0390037466243902,0.15314484920464314,-0.051138032799107926,-0.27525290446377393,0.1699000931868146,0.21853454914064416,0.15389960669672087,0.2862462372633109,-0.6423634883678752,-0.9052391716938357,0.21331163072866288,-0.4036747411038852,-1.0786158132292432,0.2551927077911387
44,1.115309430693374,0.1605759932010687,-0.13302435322963851,-0.3828005245827786,0.07712166775382776,0.16089119891830464,0.10592827246748644,0.4826505014119,0.3628358390918861,-0.5614277442861402,0.4963420878020129,0.16201703442267798,-0.5503529463094884,0.44003695986367736
45,1.197181863756146,0.1683677232791182,-0.34979203312836754,-0.7488931537786468,0.4337883443155796,0.4330943879365851,0.3436376999850282,0.7488931537786468,0.9011195130895618,0.7018602770640643,0.9539334878795227,0.8967631621056797,0.7931791636791362,1.0841392440220485
