,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,
42,0.9678924784861273,0.14605760406878063,-0.8293075949475888,-0.8293075949475888,-0.8293075949475888,0.8293075949475888,0.8293075949475888,0.8293075949475888,0.9259437008551499,0.9259437008551499,0.9259437008551499,0.9359041148075029,0.9359041148075029,0.9359041148075029
43,1.0390037466243902,0.15314484920464314,-1.131767762183766,-1.131767762183766,-1.131767762183766,1.131767762183766,1.131767762183766,1.131767762183766,-0.9276511154517981,-0.9276511154517981,-0.9276511154517981,-0.7591798814410174,-0.7591798814410174,-0.7591798814410174
44,1.115309430693374,0.1605759932010687,-0.686508876786211,-0.8320401271202482,0.2391935372163867,0.686508876786211,0.6785592183595618,0.8320401271202482,0.6322359707889672,-0.29041338139032546,0.6721216174750448,0.7890833507238593,0.09192651443550467,0.794181791798038
45,1.197181863756146,0.1683677232791182,0.3049918035494007,0.2805285103319489,0.32945509676685253,0.3049918035494007,0.2805285103319489,0.32945509676685253,0.9388363741484856,0.9228135944912085,0.9548591538057628,0.9792426055198982,0.9196968703962329,1.0387883406435632
