,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.00079764426,9.96238e-05,0.0006980204,4.162408e-05,0.0,1.2120252e-05,4.112431e-05,2.5344012e-05,2.03681e-06,2.3307202e-05,0.0,0.0,0.0,2.03681e-06,3.549158e-05,2.906499e-06,3.258508e-05,2.906499e-06,0.0,0.0,0.0,9.541695e-05,4.9273203e-06,9.048963e-05,1.807453e-06,0.0,3.1198672e-06,0.0,-2.465
1,0.0008755232,0.00012512525,0.00075039786,6.252808e-05,0.0,1.701242e-05,4.5584766e-05,3.4772882e-05,3.5096646e-06,3.126322e-05,0.0,0.0,3.5096646e-06,0.0,3.7539954e-05,3.8616454e-06,3.367831e-05,0.0,0.0,0.0,3.8616454e-06,0.00013387103,7.0732913e-06,0.00012679773,0.0,0.0,1.3855133e-06,5.687778e-06,-2.395
2,0.0010741215,0.00013646304,0.00093765836,6.6225155e-05,3.6106806e-06,3.3115888e-05,3.3511318e-05,2.0920099e-05,2.197297e-06,1.8722803e-05,2.197297e-06,0.0,0.0,0.0,6.0317434e-05,7.802215e-06,5.2515217e-05,4.7624326e-06,0.0,1.968361e-06,1.0714213e-06,0.000113325375,9.317922e-06,0.00010400745,2.6449475e-06,2.5840286e-06,1.2257672e-06,2.8631787e-06,-2.325
3,0.0013547592,0.00017905419,0.001175705,0.00010457136,4.60517e-06,4.085262e-05,2.9025048e-05,4.4631885e-05,1.0225972e-05,3.440591e-05,0.0,8.152448e-06,0.0,0.0,5.3288062e-05,5.525391e-06,4.776267e-05,4.3369437e-06,0.0,1.188447e-06,0.0,0.00019928513,3.359774e-05,0.0001656874,9.644734e-06,3.2644998e-06,1.4959963e-06,1.1429936e-05,-2.255
4,0.0017222819,0.0002632576,0.0014590244,0.0001448303,4.856211e-06,4.1393294e-05,6.627313e-05,5.9459402e-05,1.4773744e-05,4.468566e-05,2.9813484e-06,2.8183579e-06,3.016295e-06,3.630475e-06,6.609958e-05,6.9567805e-06,5.9142796e-05,0.0,0.0,9.781924e-07,0.0,0.00022439088,2.6698603e-05,0.00019769226,2.1662847e-05,0.0,0.0,5.0357567e-06,-2.1849999999999996
5,0.002072331,0.00035754777,0.0017147831,0.00019575172,7.1313984e-06,3.9910665e-05,0.00010656657,7.5438955e-05,3.2389653e-05,4.3049306e-05,1.4171884e-05,1.9827376e-06,3.3074064e-06,1.0610776e-05,0.00010397998,1.1928409e-05,9.2051574e-05,3.8281514e-06,0.0,1.5609068e-06,5.26055e-06,0.00030777385,3.4929086e-05,0.00027284477,2.3992958e-05,4.146628e-06,2.2795873e-06,2.335429e-06,-2.115
6,0.0024671638,0.00045482125,0.0020123427,0.0002613049,1.0347601e-05,8.665353e-05,8.3346415e-05,7.038265e-05,8.461065e-06,6.192159e-05,0.0,3.5412857e-06,0.0,0.0,0.00010449729,8.194783e-06,9.630251e-05,7.0521855e-06,0.0,0.0,1.1425974e-06,0.00030896056,2.2385238e-05,0.00028657535,1.32462565e-05,0.0,0.0,9.138982e-06,-2.045
7,0.0028754496,0.00043739786,0.0024380516,0.00022866411,9.664287e-06,6.699614e-05,0.00012571187,9.67324e-05,1.4135373e-05,8.259702e-05,5.7061407e-06,3.0825088e-06,0.0,1.9282422e-06,0.00012163512,1.6061183e-05,0.00010557394,7.4412433e-06,0.0,3.9549864e-06,1.1645867e-06,0.0004158321,5.417318e-05,0.00036165895,3.3441305e-05,0.0,1.0913022e-05,9.81885e-06,-1.9749999999999999
8,0.0037766723,0.0006531427,0.0031235295,0.00042476336,1.7003107e-05,8.110227e-05,0.00012277892,0.00014088069,2.2111984e-05,0.000118768694,6.1196292e-06,6.679463e-06,3.1571067e-06,2.8949123e-06,0.0001666052,2.1590624e-05,0.00014501458,8.229122e-06,3.4560599e-06,2.6664688e-06,4.8349016e-06,0.00052637584,6.002299e-05,0.00046635288,2.7105321e-05,7.148358e-06,8.578849e-06,1.46482125e-05,-1.9049999999999998
9,0.004372296,0.0007971281,0.0035751676,0.00044510732,1.6591875e-05,9.361462e-05,0.00021843218,0.00014271495,4.1740524e-05,0.00010097442,1.4895802e-05,1.1359211e-05,4.94218e-06,7.400313e-06,0.00016648702,2.5844707e-05,0.00014064231,1.1792416e-05,1.4218123e-06,8.239702e-06,3.098613e-06,0.0006034115,0.0001038325,0.00049957907,5.8582016e-05,2.405621e-06,5.607952e-06,2.7982986e-05,-1.835
