,GravPotential_(km/s)^2,SphericalRadius_ckpc
211,-95524.03232900724,211.0
212,-94776.03313076461,212.0
213,-94261.08845297403,213.0
214,-93662.8651778803,214.0
215,-93227.31590531647,215.0
216,-92797.99544287163,216.0
217,-92527.73696714708,217.0
218,-92173.57783606074,218.0
219,-91896.05689472781,219.0
220,-91667.57730454566,220.0
221,-91289.93381901749,221.0
222,-91114.80953094571,222.0
223,-90809.18497921608,223.0
224,-90480.67004595317,224.0
225,-90418.69978283366,225.0
226,-90240.97327403454,226.0
227,-90016.4662120342,227.0
228,-89827.80022059199,228.0
229,-89673.73388892539,229.0
230,-89581.93614660169,230.0
231,-89361.12152269277,231.0
232,-89205.31406775695,232.0
233,-89098.61588216535,233.0
234,-88956.34039203994,234.0
235,-88715.64659162814,235.0
236,-88671.71313042186,236.0
237,-88483.67022599786,237.0
238,-88393.17255739868,238.0
239,-88221.86561839691,239.0
240,-88141.33153079243,240.0
241,-88000.01254929698,241.0
242,-87927.11461463993,242.0
243,-87829.12027968498,243.0
244,-87757.02392118482,244.0
245,-87611.09785635771,245.0
246,-87448.9575291725,246.0
247,-87357.53974563093,247.0
248,-87226.6870317029,248.0
249,-87119.20142436256,249.0
250,-86997.41076497581,250.0
251,-86923.11752391924,251.0
252,-86934.60853392455,252.0
253,-86833.20205788352,253.0
254,-86694.09756235624,254.0
255,-86632.8738014761,255.0
256,-86640.92480747544,256.0
257,-86600.31278421929,257.0
258,-86546.352191421,258.0
259,-86537.64042445784,259.0
260,-86644.5226426186,260.0
261,-86635.35131862038,261.0
262,-86695.99347546452,262.0
263,-86365.23689608175,263.0
264,-86010.67284307998,264.0
265,-85909.39652774017,265.0
266,-85700.41422752886,266.0
267,-85638.2050659311,267.0
268,-85510.35081072307,268.0
269,-85350.08036646935,269.0
270,-85202.48772626366,270.0
271,-85111.35566791813,271.0
272,-84938.06845960209,272.0
273,-84878.85284420977,273.0
274,-84820.41356714706,274.0
275,-84717.56907259843,275.0
276,-84678.9349840099,276.0
277,-84644.10995533342,277.0
278,-84639.5390256324,278.0
279,-84501.03576570399,279.0
280,-84569.06939817703,280.0
281,-84479.44311563154,281.0
282,-84380.82437382547,282.0
283,-84226.30847107893,283.0
284,-84189.3312097718,284.0
285,-84176.28669280316,285.0
286,-84239.54408330156,286.0
287,-84007.10927832153,287.0
288,-83758.30178110955,288.0
289,-83635.11695566158,289.0
290,-83435.65276394774,290.0
291,-83221.79949707582,291.0
292,-83269.30592547244,292.0
293,-83258.51270514904,293.0
294,-83256.52217953917,294.0
295,-83113.93943491028,295.0
296,-83143.27481727106,296.0
297,-82944.91870137333,297.0
298,-82973.174590835,298.0
299,-82959.83550497405,299.0
300,-82883.26793432143,300.0
301,-82849.58438634558,301.0
302,-82740.41975446428,302.0
303,-82667.08448525809,303.0
304,-82695.23717859529,304.0
305,-82836.27055112092,305.0
306,-82666.87061810882,306.0
307,-82664.94645337561,307.0
308,-82643.66040418971,308.0
309,-82692.07343373759,309.0
310,-82779.8671446213,310.0
311,-82841.58265912293,311.0
312,-82959.40208705579,312.0
313,-83074.24049184016,313.0
314,-83294.63700728815,314.0
315,-83648.06138523556,315.0
316,-83977.69313184511,316.0
317,-84103.62208940608,317.0
318,-83600.00910296093,318.0
319,-83211.43293869309,319.0
320,-82959.44256189448,320.0
321,-82683.30084093666,321.0
322,-82395.38129705124,322.0
323,-82134.1587515394,323.0
324,-81954.67265691688,324.0
325,-81720.27219001879,325.0
326,-81664.63879296959,326.0
327,-81465.04576813482,327.0
328,-81355.85841868905,328.0
329,-81166.56288890657,329.0
330,-81066.4341615634,330.0
331,-80978.8354547674,331.0
332,-80908.68178484017,332.0
333,-80757.2360857391,333.0
334,-80881.48786812043,334.0
335,-80704.8126062094,335.0
336,-80502.58773453461,336.0
337,-80462.7260244358,337.0
338,-80285.26587695385,338.0
339,-80287.41494133421,339.0
340,-80076.17323223117,340.0
341,-80055.70786726246,341.0
342,-80001.88642326732,342.0
343,-79827.7345572004,343.0
344,-79790.73886116651,344.0
345,-79818.95475743097,345.0
346,-79659.88565291422,346.0
347,-79688.94566253574,347.0
348,-79466.20831742782,348.0
349,-79490.19564721583,349.0
350,-79427.07328989242,350.0
351,-79115.16662377125,351.0
352,-79065.82058001614,352.0
353,-78958.85152276834,353.0
354,-79020.13102010862,354.0
355,-78859.53217649304,355.0
356,-79014.27412664611,356.0
357,-78925.56479176946,357.0
358,-78841.7635716635,358.0
359,-78901.14281778272,359.0
360,-78738.28094073117,360.0
361,-78838.30172616198,361.0
362,-78664.46391728966,362.0
363,-78763.04141030995,363.0
364,-78512.97493076794,364.0
365,-78369.96281143645,365.0
366,-78233.67628257822,366.0
367,-78245.11491281254,367.0
368,-78181.75949818465,368.0
369,-78226.11990940824,369.0
370,-78184.75482596361,370.0
371,-78265.40991291721,371.0
372,-78126.77221852836,372.0
373,-78168.60199873657,373.0
374,-78068.99793108572,374.0
375,-78061.09433029422,375.0
376,-78012.13903143907,376.0
377,-78155.23848519525,377.0
378,-78090.03310297182,378.0
379,-77996.78380877893,379.0
380,-78125.79660672367,380.0
381,-78187.902472018,381.0
382,-78087.1601974123,382.0
383,-78086.52062950874,383.0
384,-77961.17927717962,384.0
385,-78191.26109695483,385.0
386,-78227.9325906718,386.0
387,-78626.26631206946,387.0
388,-78736.43749475847,388.0
389,-79109.1783646998,389.0
390,-79583.83023496265,390.0
391,-80297.5222042477,391.0
392,-79925.64981282789,392.0
393,-79570.02410941229,393.0
394,-79532.04714056654,394.0
395,-79698.1360075185,395.0
396,-80370.00127313027,396.0
397,-81420.46140348972,397.0
398,-81540.72962630221,398.0
399,-80044.26110830641,399.0
400,-79377.38983308447,400.0
401,-78739.9640657123,401.0
402,-78361.90106457338,402.0
403,-78040.92504382835,403.0
404,-78009.71627729609,404.0
405,-77921.02267303347,405.0
406,-78097.34367987725,406.0
407,-78166.93882457935,407.0
408,-78130.55538987734,408.0
409,-77746.77883976063,409.0
410,-77413.39984970428,410.0
411,-77239.53672095071,411.0
412,-77263.14916718555,412.0
413,-77082.76812681789,413.0
414,-76917.0531970159,414.0
415,-76822.13631973664,415.0
416,-76736.66543243194,416.0
417,-76752.30368910499,417.0
418,-76642.25093683592,418.0
419,-76471.01681329377,419.0
420,-76272.8365320459,420.0
421,-76583.84539241412,421.0
422,-76432.22001481112,422.0
423,-76296.04312606079,423.0
424,-76406.5025363416,424.0
425,-76463.41992760263,425.0
426,-76606.80542630785,426.0
427,-76395.98019034002,427.0
428,-76332.17523691682,428.0
429,-76250.49748659835,429.0
430,-76247.73719329255,430.0
431,-76163.11839663575,431.0
432,-75964.70739342697,432.0
433,-75874.46451163045,433.0
434,-75755.63507328351,434.0
435,-75860.4182365469,435.0
436,-76053.26526207595,436.0
437,-76466.33491918717,437.0
438,-76302.00884508969,438.0
439,-76260.84779558798,439.0
440,-76020.15017891569,440.0
441,-75844.91906847441,441.0
442,-75627.63280279352,442.0
443,-75576.34185678296,443.0
444,-75332.22465257208,444.0
445,-75467.92477676808,445.0
446,-75281.06784062047,446.0
447,-75017.58024671431,447.0
448,-74978.54055552489,448.0
449,-74546.49244661439,449.0
450,-74671.52417050178,450.0
451,-74489.58201406871,451.0
452,-74380.34482568115,452.0
453,-73858.8298631069,453.0
454,-73939.88089659155,454.0
455,-74279.91257624856,455.0
456,-74318.67067569566,456.0
457,-74325.1176604296,457.0
458,-74730.9585029215,458.0
459,-75303.88515857546,459.0
460,-75654.27214258612,460.0
461,-75590.06579409307,461.0
462,-75733.17740140232,462.0
463,-76082.22954027787,463.0
464,-75992.994276823,464.0
465,-75776.58579855878,465.0
466,-75785.22588996167,466.0
467,-75696.11047228846,467.0
468,-75565.7843930215,468.0
469,-75508.81039275207,469.0
470,-75491.51419534907,470.0
471,-75567.4006346547,471.0
472,-75623.84283526719,472.0
473,-75524.6939289514,473.0
474,-75511.73634386908,474.0
475,-75727.0746293115,475.0
476,-75999.08092822174,476.0
477,-76153.700278062,477.0
478,-76287.87154229506,478.0
479,-76454.65100856945,479.0
480,-76716.16815812449,480.0
481,-76986.84620525065,481.0
482,-77267.53413409859,482.0
483,-77762.5230037544,483.0
484,-78106.83052448493,484.0
485,-78599.13216932042,485.0
486,-79258.07615585119,486.0
487,-80020.88112869351,487.0
488,-80441.48936498539,488.0
489,-81360.37580428086,489.0
490,-82581.89207629753,490.0
491,-83753.13599223687,491.0
492,-84224.5130741514,492.0
493,-83281.61148365826,493.0
494,-82819.07857062005,494.0
495,-81859.06435991763,495.0
496,-80557.3842744159,496.0
497,-79931.08388057552,497.0
498,-79090.45209337241,498.0
499,-78591.9464680789,499.0
500,-78263.23457393325,500.0
501,-77815.6579325849,501.0
502,-77193.52248128958,502.0
503,-77010.35733921046,503.0
504,-76845.89219889871,504.0
505,-76314.16117844626,505.0
506,-76310.6021941467,506.0
507,-76078.53702053484,507.0
508,-75638.22853036129,508.0
509,-75442.40722056953,509.0
510,-75025.82140373405,510.0
511,-75216.62158697876,511.0
512,-75171.48009534921,512.0
513,-74873.56660464314,513.0
514,-74750.8294905389,514.0
515,-74940.60279912702,515.0
516,-75137.71155397681,516.0
517,-74722.3947298942,517.0
518,-74736.38244339546,518.0
519,-74685.7597431228,519.0
520,-74838.43715265718,520.0
521,-74304.98012515115,521.0
522,-74428.69326180434,522.0
523,-74480.09413189994,523.0
524,-74297.03152209565,524.0
525,-74348.1343907976,525.0
526,-74132.3693760722,526.0
527,-74342.65649441587,527.0
528,-74569.2800677103,528.0
529,-74396.26104058672,529.0
530,-74383.90124342915,530.0
531,-74319.16530457602,531.0
532,-74480.95230084671,532.0
533,-74308.9765293046,533.0
534,-74209.80387522276,534.0
535,-74070.23110021443,535.0
536,-73909.2451608086,536.0
537,-74054.09075731447,537.0
538,-74034.71390427215,538.0
539,-73936.6924830065,539.0
540,-74237.9585319211,540.0
541,-74037.26390247155,541.0
542,-74012.96110870554,542.0
543,-74209.60270095461,543.0
544,-73985.76071138539,544.0
545,-74608.1494985335,545.0
546,-74291.77121680231,546.0
547,-74471.77893463343,547.0
548,-74223.03752446339,548.0
549,-73978.65660346394,549.0
550,-74012.01920881686,550.0
551,-73757.59076193413,551.0
552,-73932.66759079753,552.0
553,-74160.74896102697,553.0
554,-73920.68146545366,554.0
555,-73833.75125848349,555.0
556,-73752.66656095149,556.0
557,-73938.7008523636,557.0
558,-73719.02635914694,558.0
559,-73529.09086121953,559.0
560,-73231.79466378472,560.0
561,-72931.51259038734,561.0
562,-73343.72090474423,562.0
563,-73792.2801336419,563.0
564,-73929.68756002939,564.0
565,-74155.71473100333,565.0
566,-74449.27639482605,566.0
567,-74484.30662851321,567.0
568,-74228.57441856424,568.0
569,-74601.90611750731,569.0
570,-74465.91038314364,570.0
571,-74714.17725513059,571.0
572,-74966.7056113717,572.0
573,-75016.36894155496,573.0
574,-75160.65626984883,574.0
575,-75157.40883446527,575.0
576,-75330.09201545014,576.0
577,-75614.68688111822,577.0
578,-75668.08131169793,578.0
579,-75517.73228449003,579.0
580,-75522.01894618629,580.0
581,-76072.96328110617,581.0
582,-76264.8162258992,582.0
583,-76423.4037370535,583.0
584,-76224.55634324382,584.0
585,-76912.64736198462,585.0
586,-76359.21742382117,586.0
587,-76384.5477171004,587.0
588,-76685.64756936545,588.0
589,-76860.82502065045,589.0
590,-77380.76271121507,590.0
591,-77581.10208898564,591.0
592,-78242.70675775403,592.0
593,-77900.77402451812,593.0
594,-77703.31566280242,594.0
595,-77269.40656856251,595.0
596,-77413.02332505047,596.0
597,-77830.88455516954,597.0
598,-77401.63486993554,598.0
599,-77651.06125374978,599.0
600,-78080.02063573827,600.0
601,-77771.7235018206,601.0
602,-77587.02143839908,602.0
603,-77758.92357448114,603.0
604,-78107.34970524677,604.0
605,-78218.84810086948,605.0
606,-77991.9194493776,606.0
607,-78511.4198869611,607.0
608,-78893.45058199592,608.0
609,-79042.91872223634,609.0
610,-79004.48518702133,610.0
611,-78769.21780428999,611.0
612,-78649.20452525713,612.0
613,-79012.29795660208,613.0
614,-78715.31319785674,614.0
615,-78622.21451380065,615.0
616,-79113.35152497221,616.0
617,-80063.31486925662,617.0
618,-80205.65168025455,618.0
619,-80224.00044660557,619.0
620,-79923.41346428772,620.0
621,-79929.07433067032,621.0
622,-80010.77075177364,622.0
623,-80106.22631510226,623.0
624,-80762.16388555987,624.0
625,-80471.33381612404,625.0
626,-80993.74251241707,626.0
627,-80702.88541078736,627.0
628,-81570.21264121658,628.0
629,-81763.25203122945,629.0
630,-82190.5534828732,630.0
631,-81525.48706379946,631.0
632,-81977.78671885104,632.0
633,-81966.98068924423,633.0
634,-81518.99036393513,634.0
635,-81210.73302292475,635.0
636,-81948.96774964144,636.0
637,-82863.17956739297,637.0
638,-83131.59327335424,638.0
639,-83867.16719350251,639.0
640,-84563.94997662373,640.0
641,-84605.0738819504,641.0
642,-86012.00790396988,642.0
643,-86749.82204950326,643.0
644,-87703.18288360434,644.0
645,-88812.44556358158,645.0
646,-89977.00575767407,646.0
647,-90766.36222336962,647.0
648,-91341.76317642219,648.0
649,-92091.24368729071,649.0
650,-92451.8914330845,650.0
651,-93300.6313588669,651.0
652,-93971.01825845495,652.0
653,-95782.00776180084,653.0
654,-96557.94732880156,654.0
655,-97670.22001759763,655.0
656,-98938.98279987884,656.0
657,-100387.05520523991,657.0
658,-102281.7455878963,658.0
659,-103597.7518382353,659.0
660,-104900.5355308183,660.0
661,-107404.88514650278,661.0
662,-110223.17101511877,662.0
663,-113179.05525689907,663.0
664,-115986.32519435523,664.0
665,-120580.48821399249,665.0
666,-124734.13748432085,666.0
667,-122568.99563614564,667.0
668,-118036.08131302177,668.0
669,-113858.38394858324,669.0
670,-110573.89010266571,670.0
671,-108312.74190186268,671.0
672,-106298.1942343217,672.0
673,-104589.71254458468,673.0
674,-102527.34244344062,674.0
675,-101049.92827208855,675.0
676,-100105.78750638713,676.0
677,-98906.13294654078,677.0
678,-97846.79149113245,678.0
679,-96235.13557375854,679.0
680,-95140.80342275482,680.0
681,-94104.84247562803,681.0
682,-93721.05112549453,682.0
683,-92859.35892185148,683.0
684,-92136.99103246433,684.0
685,-91297.64943969023,685.0
686,-90478.78029561271,686.0
687,-89516.86953152178,687.0
688,-89032.85368859464,688.0
689,-88499.19307507834,689.0
690,-87903.96507602393,690.0
691,-87707.6927053152,691.0
692,-86633.10731680566,692.0
693,-86718.41645140157,693.0
694,-85995.39963331122,694.0
695,-85492.62721568266,695.0
696,-85471.07700208061,696.0
697,-84634.42821993855,697.0
698,-84865.89951038099,698.0
699,-84219.02383417508,699.0
700,-83470.82086342304,700.0
701,-83820.92414810102,701.0
702,-83073.72982736134,702.0
703,-82823.48732832163,703.0
704,-82729.37321604777,704.0
705,-82113.53611133865,705.0
706,-82055.62149841558,706.0
707,-82427.04655166254,707.0
708,-81254.34142187022,708.0
709,-81712.41789315279,709.0
710,-81822.23300959173,710.0
711,-81940.1893152949,711.0
712,-81550.71389681695,712.0
713,-81121.4936334113,713.0
714,-80800.50831234005,714.0
715,-80135.14236666026,715.0
716,-80247.14115055224,716.0
717,-80153.23801702468,717.0
718,-80226.25282538467,718.0
719,-79369.79158995881,719.0
720,-79594.81721638543,720.0
721,-79422.64847202665,721.0
722,-78961.25806424693,722.0
723,-77999.5109086394,723.0
724,-78282.78159020856,724.0
725,-79281.45571388293,725.0
726,-79120.63760303089,726.0
727,-78793.64274339481,727.0
728,-78386.08556390848,728.0
729,-78455.97318449219,729.0
730,-77694.93296533421,730.0
731,-77467.89761974434,731.0
732,-77145.23261593313,732.0
733,-76602.96059093045,733.0
734,-76785.41688781908,734.0
735,-77276.07965452813,735.0
736,-77219.8529507895,736.0
737,-76967.37285798932,737.0
738,-77142.48679881841,738.0
739,-77006.1674909684,739.0
740,-76768.957642943,740.0
741,-76491.64168411084,741.0
742,-76919.67849141208,742.0
743,-77183.23639128183,743.0
744,-76831.39239803837,744.0
745,-75930.48861623248,745.0
746,-76763.52004447993,746.0
747,-76328.71466910277,747.0
748,-76286.27741757137,748.0
749,-76827.98841933745,749.0
750,-76821.31399412098,750.0
751,-76279.12494262547,751.0
752,-76390.7665380684,752.0
753,-76273.19198638614,753.0
754,-77099.14831076458,754.0
755,-76965.7400841951,755.0
756,-77407.67640754259,756.0
757,-77550.73987915408,757.0
758,-77358.40802489023,758.0
759,-77437.47922304452,759.0
760,-77905.87280608884,760.0
761,-77951.59478128367,761.0
762,-79032.93430970973,762.0
763,-78831.23409125752,763.0
764,-79700.93711473938,764.0
765,-81215.36836696479,765.0
766,-82537.11914705137,766.0
767,-84561.25357927261,767.0
768,-82370.05879839866,768.0
769,-80443.78838879187,769.0
770,-79440.17221699297,770.0
771,-78227.35996144745,771.0
772,-77997.74265711095,772.0
773,-76872.94725115242,773.0
774,-75731.03983874198,774.0
775,-75067.49830644981,775.0
776,-74646.21148712312,776.0
777,-75083.10025816133,777.0
778,-75254.07345153537,778.0
779,-75233.84107655108,779.0
780,-74728.31079195342,780.0
781,-74882.4218896913,781.0
782,-75112.57288091216,782.0
783,-75055.1790424688,783.0
784,-75320.74870864525,784.0
785,-75626.8572128059,785.0
786,-74827.86352945713,786.0
787,-73819.62720239954,787.0
788,-73656.69089541367,788.0
789,-73818.82746187002,789.0
790,-73783.64034257413,790.0
791,-73701.61969698392,791.0
792,-72676.81122245797,792.0
793,-71923.17811617325,793.0
794,-71586.32499863178,794.0
795,-70580.8779203247,795.0
796,-70235.77828230322,796.0
797,-70575.18046546889,797.0
798,-70710.06970599212,798.0
799,-70612.6799513244,799.0
800,-70560.73519403882,800.0
801,-71054.79047337768,801.0
802,-71263.80644684737,802.0
803,-71633.74657023934,803.0
804,-71516.6531928915,804.0
805,-71760.89234308126,805.0
806,-71796.65778136322,806.0
807,-71112.05947589944,807.0
808,-71239.30604413807,808.0
809,-71327.91632901617,809.0
810,-71565.68307618148,810.0
811,-72236.53444889668,811.0
812,-71946.86636800699,812.0
813,-71648.03330764691,813.0
814,-70790.81665774385,814.0
815,-71348.55484925176,815.0
816,-70846.38888985527,816.0
817,-70514.80071570889,817.0
818,-70764.38130432094,818.0
819,-70604.46480450216,819.0
820,-69935.08073651891,820.0
821,-69933.83215179403,821.0
822,-69970.87714450361,822.0
823,-70223.78561858393,823.0
824,-70372.0901112266,824.0
825,-69841.83826910397,825.0
826,-69376.32252903454,826.0
827,-68960.92000772664,827.0
828,-69262.5596978238,828.0
829,-68801.92765652419,829.0
830,-69708.82657017089,830.0
831,-69603.36474214058,831.0
832,-70018.46214119333,832.0
833,-70226.63018323612,833.0
834,-70697.5591031336,834.0
835,-70502.50538268637,835.0
836,-69769.56018989421,836.0
837,-69657.88596007712,837.0
838,-69662.21297995085,838.0
839,-69561.05452185034,839.0
840,-68930.00507315132,840.0
841,-68538.31021699787,841.0
842,-68381.33530004397,842.0
843,-67939.26368669386,843.0
844,-68369.32969962037,844.0
845,-68205.53567328471,845.0
846,-67979.01052576014,846.0
847,-67744.24789867178,847.0
848,-67544.95908200648,848.0
849,-67454.42088966753,849.0
850,-67179.56157305907,850.0
851,-67437.31887228614,851.0
852,-67672.05725203804,852.0
853,-67770.26812947536,853.0
854,-67195.4931063639,854.0
855,-67407.01075228804,855.0
856,-67227.558062598,856.0
857,-67894.90804170513,857.0
858,-68003.7230333813,858.0
859,-68328.66919316798,859.0
860,-68104.44543521543,860.0
861,-67622.01413642328,861.0
862,-68512.25851166455,862.0
863,-68657.8269089033,863.0
864,-69042.91500438085,864.0
865,-69070.77094716861,865.0
866,-68402.9412174554,866.0
867,-68649.0108637764,867.0
868,-68101.7572905861,868.0
869,-68012.23793152977,869.0
870,-68747.8723917675,870.0
871,-68679.28700975509,871.0
872,-68093.30062581098,872.0
873,-66855.86341705832,873.0
874,-67181.74199837058,874.0
875,-67381.75224833345,875.0
876,-67019.49553064822,876.0
877,-66531.31943726195,877.0
878,-65929.59310358294,878.0
879,-65223.79665988484,879.0
880,-64783.44083523061,880.0
881,-64234.51085436928,881.0
882,-63666.16287424278,882.0
883,-64139.67651813927,883.0
884,-64742.22439347902,884.0
885,-64815.395001734854,885.0
886,-65654.31156453161,886.0
887,-65868.91342498435,887.0
888,-65670.93692262791,888.0
889,-65628.72062065972,889.0
890,-65496.91535002271,890.0
891,-65126.33376637244,891.0
892,-64794.12066563611,892.0
893,-64715.48946089919,893.0
894,-65031.67873408402,894.0
895,-65139.911906417205,895.0
896,-63665.56511152307,896.0
897,-63700.36361831172,897.0
898,-63601.61657309395,898.0
899,-64094.849672546065,899.0
900,-64314.80780382633,900.0
901,-64836.72094241515,901.0
902,-65328.49070868971,902.0
903,-66213.25780801779,903.0
904,-65880.99434715214,904.0
905,-65503.83269681088,905.0
906,-65904.04001276368,906.0
907,-66186.78397987387,907.0
908,-66367.43532865882,908.0
909,-66086.6591400091,909.0
910,-66559.48117169182,910.0
911,-66327.14379802287,911.0
912,-66027.23572021411,912.0
913,-66200.54992598684,913.0
914,-65537.2274173238,914.0
915,-64492.04180501302,915.0
916,-64218.679514126714,916.0
917,-64829.104567736584,917.0
918,-64869.82847627737,918.0
919,-64758.56642579275,919.0
920,-64434.69384536922,920.0
921,-64681.76942549704,921.0
922,-64840.773861202564,922.0
923,-64552.136017656834,923.0
924,-64108.52969269103,924.0
925,-63495.72540648371,925.0
926,-62744.36444757109,926.0
927,-62458.28359240435,927.0
928,-62524.56762947477,928.0
929,-62881.13015233995,929.0
